"Record Number","Address","Description","Status","Related Records","Submittal Type",
"ROF2023-20246","4106 29TH ST SW, LEHIGH ACRES FL 33976","TEAR OFF/REPLACE SHINGLE ROOF","Closed-CC Issued","0","Paper Submittal",
"ROF2023-20245","5837 QUEEN ELIZABETH WAY, 1, FORT MYERS FL 33907","Correct Address:  5837 Queen Elizabeth WayFort Myers FL 33907","Closed-CC Issued","0","ePlan",
"RES2023-10767","13007 SECOND ST, FORT MYERS FL 33905","Roof Replacement","Closed-Voided","0","ePlan",
"ROF2023-20244","3814 2ND ST W, LEHIGH ACRES FL 33971","Reroof due to hurricane Ian","Closed-CC Issued","0","Paper Submittal",
"MEC2023-05822","9886 TAMARRON, NORTH FORT MYERS FL 33903","MOBILE HOME DUCT CHANGE OUT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2023-10766","17115 MONTE ISOLA WAY, NORTH FORT MYERS FL 33917","Single Family Residence","Closed-CO Issued","192","ePlan",
"ELE2023-03463","15390 HART RD, NORTH FORT MYERS FL 33917","Replace 125A main panel (like for like)","Permit Expired","0","ePlan",
"ROF2023-20243","1503 E 14TH ST, LEHIGH ACRES FL 33972","RE ROOF SHINGLES","Closed-CC Issued","0","ePlan",
"MEC2023-05821","12821 JULIP CT, FORT MYERS FL 33966","Replace split ac system","Closed-CC Issued","0","ePlan",
"RES2023-10765","5323 BILLINGS ST, LEHIGH ACRES FL 33971","New Single Family Residential Home *Inspections Done By Private Provider – eAtlantic Engineering*","Ready-Documents Required","1","ePlan",
"RES2023-10764","5109 28TH ST SW, LEHIGH ACRES FL 33973","New Construction Residential Duplex","Payment Required","0","ePlan",
"ELE2023-03462","16441 CORPORATE COMMERCE WAY, FORT MYERS FL 33913","PHONE DATA","Closed-CC Issued","4","Paper Submittal",
"FNC2023-02266","3325 ANTILLA CT, FORT MYERS FL 33905","FENCING WITH BLACK ALUMINUM 4FT TALL 3 RAILS WITH 3 GATES","Closed-Voided","0","ePlan",
"RES2023-10763","17119 MONTE ISOLA WAY, NORTH FORT MYERS FL 33917","Single Family Residence","Closed-CO Issued","192","ePlan",
"FIR2023-01680","5415 LAGUNA CARIBE CIR, FORT MYERS FL 33905","INSTALLING 8'11'' TYPE 1 COMMERCIAL KITCHEN GREASE HOOD. CAPTIVEAIRE STAINLESS STEEL 14'' ROUND GREASE DUCTWORK. KEF-1 KSF-1FIRWWRAP","Closed-CC Issued","6","ePlan",
"RES2023-10762","13846 BALD CYPRESS CIR, FORT MYERS FL 33907","Install new pool enclosure","Closed-CO Issued","0","ePlan",
"ROF2023-20242","2312 GRANT AVE, ALVA FL 33920","Shingle over Shingle","Closed-CC Issued","0","Paper Submittal",
"RES2023-10761","17125 MONTE ISOLA WAY, NORTH FORT MYERS FL 33917","Single Family Residence","Closed-CO Issued","192","ePlan",
"RES2023-10760","18354 PARKSVILLE DR, ESTERO FL 33928","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","1","ePlan",
"MEC2023-05820","20199 HARTFORD BLVD, ESTERO FL 33928","18,000 BTU Ductless split system installation.","Closed-CC Issued","0","ePlan",
"ELE2023-03461","19681 SUMMERLIN RD, 456, FORT MYERS FL 33908","Replace main breaker, clean buss bars in main disconnect and install RV panel.","Closed-CC Issued","0","ePlan",
"RES2023-10759","5001 BROOKFIELD ST, LEHIGH ACRES FL 33971","New single Family Residential Home","Closed-Withdrawn","1","ePlan",
"ROF2023-20241","3330 ROYAL CANADIAN TRCE, 1, FORT MYERS FL 33907","Correct Address:  3330 Royal Canadian Trce Fort Myers, FL 33907","Closed-CC Issued","0","ePlan",
"RES2023-10758","2212 BUNKER RD, LEHIGH ACRES FL 33973","New Residential Duplex","Payment Required","0","ePlan",
"OPN2023-03934","21 LOUISIANA RD, LEHIGH ACRES FL 33936","2394405326","Closed-CC Issued","0","Paper Submittal",
"MEC2023-05819","12070 LUCCA ST, 202, FORT MYERS FL 33966","AC CHANGE OUT","Closed-CC Issued","0","ePlan",
"RES2023-10757","17034 TREMONT ST, FORT MYERS FL 33908","Replace existing screen enclosure","Closed-CC Issued","0","ePlan",
"ROF2023-20240","4505 15TH ST SW, LEHIGH ACRES FL 33973","REMOVE AND REPLACE DAMAGED SHINGLES DUE TO HURRICANE IAN","Closed-CC Issued","0","ePlan",
"RES2023-10756","414 HENRY AVE, LEHIGH ACRES FL 33972","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CC Issued","0","ePlan",
"ELE2023-03460","2181 WAYLIFE CT, ALVA FL 33920","ADD T-POLE","Closed-Withdrawn","0","ePlan",
"OPN2023-03933","16655 LAKE CIRCLE DR, 850, FORT MYERS FL 33908","Remove and Replace windows with impact size for size","Closed-CC Issued","0","ePlan",
"ROF2023-20239","8061 LIRIOPE LOOP, LEHIGH ACRES FL 33972","Remove and Replace with asphalt shingles","Closed-CC Issued","0","ePlan",
"RES2023-10755","4105 SAN CLEMENTE CT, NORTH FORT MYERS FL 33917","Screen room with screen roof with concrete slab and footer","Closed-CO Issued","1","ePlan",
"ROF2023-20238","2417 VERNON AVE S, LEHIGH ACRES FL 33973","RE-ROOF - TEAR OFF - REPLACE WITH FIBERGLASS SHINGLES","Closed-CC Issued","0","Paper Submittal",
"ROF2023-20237","357 CLARIDGE CIR, LEHIGH ACRES FL 33974","Shingle Reroof","Closed-CC Issued","0","Paper Submittal",
"RES2023-10754","17140 CAPTIVA DR, CAPTIVA FL 33924","Replace existing vinyl siding with Hardi lap siding and Hardi trim. *Inspections Done By Private Provider – Nova Engineering*","Closed-CC Issued","0","ePlan",
"ROF2023-20236","3977 MANASSAS CT, FORT MYERS FL 33905","SHINGLE RESIDENTIAL REROOF, 21 SQUARES OF 4/12","Closed-CC Issued","0","ePlan",
"RES2023-10753","2215 ISLE OF PINES AVE, FORT MYERS FL 33905","Pool enclosure on existing deck","Closed-CC Issued","0","ePlan",
"POL2023-00847","11354 WINTERGREEN LN, FORT MYERS FL 33913","Pool,Spa,Deck","Closed-CC Issued","3","ePlan",
"POL2023-00846","18591 IVES DR, ESTERO FL 33928","Pool,Spa,Deck","Closed-CC Issued","2","ePlan",
"OPN2023-03932","8631 BELLE MEADE DR, FORT MYERS FL 33908","Replace 17 windows in 10 openings and 2 sliding glass doors all size for size with impact","Closed-CC Issued","1","ePlan",
"RES2023-10752","15991 SAINT CHARLES HARBOUR BLVD, FORT MYERS FL 33908","Replace existing pool enclosure","Closed-CC Issued","1","ePlan",
"ROF2023-20235","21 ILLINOIS RD, LEHIGH ACRES FL 33936","TEAR OFF/REPLACE SHINGLE ROOF","Closed-CC Issued","0","Paper Submittal",
"RES2023-05234-R01","304 BRADLEY AVE, LEHIGH ACRES FL 33974","Adding Electrical to the Shed","Closed-Revision Approved","2","Paper Submittal",
"ELE2023-03459","7664 EAGLES FLIGHT LN, FORT MYERS FL 33912","Panel replacement and grounding system like for like","Closed-CC Issued","0","ePlan",
"POL2023-00845","20613 GREENWICH PL, ESTERO FL 33928","Pool,Spa,Deck","Closed-Withdrawn","0","ePlan",
"RES2023-10751","10550 SHARON DR, NORTH FORT MYERS FL 33917","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CC Issued","1","ePlan",
"MEC2023-05817","8328 CORAL DR, FORT MYERS FL 33967","Change out like for like split system HVAC 15.20 Seer, 3.0 Ton, 7 K/W","Closed-CC Issued","0","ePlan",
"RES2023-10750","13416 LITTLE GEM CIR, FORT MYERS FL 33913","New Screen Enclosure - Deck & Footer By Others","Closed-CO Issued","0","ePlan",
"ROF2023-20234","2119 HARVARD AVE, FORT MYERS FL 33907","RE-ROOF - TEAR OFF SHINGLES - REPLACE WITH METAL","Closed-CC Issued","0","Paper Submittal",
"POL2023-00844","11299 CANOPY LOOP, FORT MYERS FL 33913","Poo,Spa,Deck","Closed-CC Issued","3","ePlan",
"FNC2023-02265","6590 CHABOT AVE, FORT MYERS FL 33905","Install 201' of 72"" Wood Fence + 2 - gates","Closed-CC Issued","0","ePlan",
"ROF2023-20233","8910 CROWN COLONY BLVD, FORT MYERS FL 33908","re-roof pitched40sq pitched tile3/12FL5259-R32FL7473-R9","Closed-CC Issued","0","ePlan",
"RES2023-10749","4352 HITZING AVE, NORTH FORT MYERS FL 33903","8x10 Shed","Closed-CO Issued","0","ePlan",
"ELE2023-03458","15907 BLUE SKIES DR, NORTH FORT MYERS FL 33917","Replace indoor panel like for like","Closed-CC Issued","0","ePlan",
"MEC2023-05816","844 RUE LABEAU CIR, FORT MYERS FL 33913","Replaced with 3.5 ton ruud system","Permit Expired","0","ePlan",
"POL2023-00843","11300 CANOPY LOOP, FORT MYERS FL 33913","Pool,Spa,Deck","Closed-CC Issued","2","ePlan",
"ROF2023-20232","8237 BEACON BLVD, FORT MYERS FL 33907","Re-Roof; Remove the Existing Flat Roof; Install New Flat Roof","Closed-CC Issued","0","ePlan",
"MEC2023-05815","11650 MARINO CT, 507, FORT MYERS FL 33908","AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM)","Closed-CC Issued","0","ePlan",
"ROF2023-20231","708 NORTH AVE, LEHIGH ACRES FL 33972","Remove and replace existing roof.","Closed-CC Issued","0","ePlan",
"POL2023-00842","11366 WINTERGREEN LN, FORT MYERS FL 33913","Pool,Spa,Deck","Closed-CC Issued","3","ePlan",
"ROF2023-20230","505 PALOMA AVE, LEHIGH ACRES FL 33974","shingled re-roof30sq5/12","Closed-CC Issued","0","ePlan",
"ROF2023-20229","1609 ELVA AVE S, LEHIGH ACRES FL 33976","Remove and Replace Shingle","Closed-CC Issued","0","ePlan",
"POL2023-00841","11030 PEBBLE SPRINGS RUN, FORT MYERS FL 33913","Pool,Spa,Deck","Closed-CC Issued","3","ePlan",
"OPN2023-03931","20744 KAIDON LN, NORTH FORT MYERS FL 33917","Install Accordion Shutters","Closed-CC Issued","0","ePlan",
"ELE2023-03457","2436 LA SALLE AVE, FORT MYERS FL 33907","Replace 200 Amp electrical panel, like for like and new grounding system","Closed-CC Issued","0","ePlan",
"ROF2023-20228","5333 FAIRFIELD WAY, FORT MYERS FL 33919","Full Shingle Re-Roof. Shingle to Shingle. Remove existing system. Inspect and renail decking. Install new underlayment and shingle","Closed-CC Issued","0","ePlan",
"ROF2023-20227","2315 GRANT AVE, ALVA FL 33920","Remove and replace existing shingle roof for new shingle roof built to code. Remove and replace existing flat deck roofing material with new flat deck roofing material built to code.","Closed-CC Issued","0","ePlan",
"OPN2023-03930","12170 KELLY SANDS WAY, 706, FORT MYERS FL 33908","Replacement windows/doors, size for size, impact (2 windows & 2 doors).","Closed-CC Issued","0","ePlan",
"RES2023-10748","17111 VIA MERCATO LN, NORTH FORT MYERS FL 33917","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","0","ePlan",
"RES2023-10747","15700 SADDLEWOOD LN, CAPE CORAL FL 33991","2,358sqft. Detached Garage.","Permit Issued","0","Paper Submittal",
"ROF2023-20226","718 FISHERMANS WHARF, FORT MYERS BEACH FL 33931","REPAIR METAL ROOF","Closed-Withdrawn","0","ePlan",
"POL2023-00840","11038 PEBBLE SPRINGS RUN, FORT MYERS FL 33913","Pool,Spa,Deck","Closed-CC Issued","3","ePlan",
"ELE2023-03456","8668 SOUTHWIND BAY CIR, FORT MYERS FL 33908","Proposed electrical circuit to standalone. Pole Permit ROW2023-00445. Address: 17697 Winkler Rd, Fort Myers, FL 33908. Address assigned by Amber Kinney on 03/23/2023","Closed-CC Issued","0","ePlan",
"RES2023-10746","27 ULTIMO CT, FORT MYERS FL 33908","REPLACING ROOF ON REAR SHED AREA AND BUILD BACK SCREEN ROOM ON EXISTING CONCRETE, SAME FOOTPRINT.","Closed-CO Issued","0","ePlan",
"RES2023-10745","8910 ABBOTSFORD TER, FORT MYERS FL 33912","Install roof to wall connectors using Simpson Tie HGA10 and HGAM 10","Closed-CC Issued","0","ePlan",
"RES2023-10744","17513 CARAVITA LN, FORT MYERS FL 33913","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","0","ePlan",
"POL2023-00839","11291 CANOPY LOOP, FORT MYERS FL 33913","Pool,Spa,Deck","Closed-CC Issued","3","ePlan",
"ROF2023-20225","3916 6TH ST SW, LEHIGH ACRES FL 33976","Remove old shingle roof up to the bare deck. Replace any rotte and damage wood, renail por code, install New dimensional shingles, New peel stick underlayment.","Closed-CC Issued","0","ePlan",
"SOL2023-01050","1911 LEMONA AVE, LEHIGH ACRES FL 33972","Installation of photo voltaic solar panels on rooftop","Closed-CC Issued","0","ePlan",
"SOL2023-01049","613 CLAYTON AVE, LEHIGH ACRES FL 33972","SOLAR PHOTOVOLTAIC SYSTEM","Closed-CC Issued","0","ePlan",
"DEM2023-03117","19333 SUMMERLIN RD, FORT MYERS FL 33908","726 Estrella LnDemolish home due to hurricane damage","Closed-Withdrawn","0","ePlan",
"MEC2023-05814","338 OTTUMWA AVE, FORT MYERS FL 33905","A/C REPLACEMENT - RESIDENTIAL","Closed-CC Issued","0","ePlan",
"ROF2023-20224","2530 CHARLESTON PARK DR, ALVA FL 33920","Re-roof shingle to shingle w/ tear off","Closed-CC Issued","0","ePlan",
"RES2023-10743","3347 ANTILLA CT, FORT MYERS FL 33905","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","0","ePlan",
"MEC2023-05813","17611 BRYAN CT, FORT MYERS BEACH FL 33931","Install 2 Minisplits  Systems","Closed-Withdrawn","0","ePlan",
"ROF2023-20223","4418 ORANGE GROVE BLVD, NORTH FORT MYERS FL 33903","TEAR OFF/REPLACE SHINGLE ROOF","Closed-CC Issued","0","Paper Submittal",
"RES2023-10742","773 CHIPPEWA TRL, FORT MYERS BEACH FL 33931","remodel due to hurricane Ian","Closed-Withdrawn","0","ePlan",
"RES2023-10741","12581 STONE TOWER LOOP, FORT MYERS FL 33913","Reroof aprox 34 sq of tile roof","Waiting on Applicant","0","ePlan",
"RES2023-10740","17074 ASHCOMB WAY, ESTERO FL 33928","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","0","ePlan",
"FNC2023-02264","182 YAGER CIR, FORT MYERS FL 33913","6 foot wood privacy fence with gates and 4 foot picket fence with gates","Closed-CC Issued","0","Paper Submittal",
"RES2023-10739","222 DERWENT BLVD, FORT MYERS FL 33908","12'x43' carport and 12'x8' shed on existing concrete","Closed-CO Issued","0","ePlan",
"OCC2023-00462","9726 COMMERCE CENTER CT, C, FORT MYERS FL 33908","massage therapyMon - Sat 7:00 am - 10PM","Closed-Cert of Use Issued","0","Paper Submittal",
"RES2023-10738","1014 CORTEZ AVE, LEHIGH ACRES FL 33972","new single family residence","Closed-CO Issued","1","ePlan",
"FNC2023-02263","3217 28TH ST SW, LEHIGH ACRES FL 33976","6 foot metal privacy fence with gates","Closed-CC Issued","0","Paper Submittal",
"ROF2023-20222","400 E BOUGAINVILLEA RD, LEHIGH ACRES FL 33936","Remove and replace shingle (1986 sqft) and modified bitumen (197 sqft) roof system","Closed-Withdrawn","0","ePlan",
"RES2023-10737","17522 TERRACINA DR, FORT MYERS FL 33913","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","0","ePlan",
"OPN2023-03929","17869 COURTSIDE LANDINGS CIR, PUNTA GORDA FL 33955","Install 2 impact sliding glass doors size/size and 7 impact windows size/size *R01 - Adding openings 10 and 11","Closed-CC Issued","1","ePlan",
"OPN2023-02637-R01","13044 SILVER THORN LOOP, NORTH FORT MYERS FL 33903","Adding 7 windows FL16412.3 and 1 SGD FL254.4","Closed-Revision Approved","2","ePlan",
"MEC2023-05812","12330 OAK BROOK CT, FORT MYERS FL 33908","CHANGE OUT 1.5 TON 15.5 SEER 8 KW AND 3 TON 15.5 SEER 10 KW SPLIT SYSTEMS","Closed-CC Issued","0","ePlan",
"RES2023-10736","1508 FITCH AVE, LEHIGH ACRES FL 33972","new single family residence","Closed-CO Issued","1","ePlan",
"OPN2023-03928","17959 COURTSIDE LANDINGS CIR, PUNTA GORDA FL 33955","Remove & Replace Size for Size 4 Windows with Impact Product","Closed-CC Issued","0","ePlan",
"RES2023-10735","3447 NOMBELLA CT, FORT MYERS FL 33905","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","0","ePlan",
"OPN2023-03927","8474 CHARTER CLUB CIR, 30, FORT MYERS FL 33919","2- ACCORDION SHUTTERS","Closed-CC Issued","0","ePlan",
"RES2023-10734","15379 YELLOW WOOD DR, ALVA FL 33920","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","0","ePlan",
"RES2023-10733","4348 HITZING AVE, NORTH FORT MYERS FL 33903","8x10 Storage Shed","Closed-CO Issued","0","ePlan",
"MEC2023-05811","15621 FIDDLESTICKS BLVD, FORT MYERS FL 33912","LIKE FOR LIKE REPLACEMENT 3 TON 17 SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"OPN2023-03926","5160 PARK RD, 2, FORT MYERS FL 33908","6- ACCORDION SHUTTERS","Closed-CC Issued","0","ePlan",
"COM2022-00510-R02","16972 THREE OAKS MARKET PL, FORT MYERS FL 33912","R-02 revision of plans for plans to master building permit with Arch, Structural, Mech, Plumbing and Electrical","Closed-Revision Approved","14","ePlan",
"MEC2023-05810","7232 SAINT ANNS CT, FORT MYERS FL 33908","like for like replacement 2.5 ton 15 seer split system","Closed-CC Issued","0","ePlan",
"RES2023-10732","3501 20TH ST SW, LEHIGH ACRES FL 33976","Installation of rooftop pv solar panels","Closed-Voided","0","ePlan",
"FNC2023-02262","5838 SUNNYSIDE LN, FORT MYERS FL 33919","5' aluminum fence with 1 gate pool code","Closed-CC Issued","0","ePlan",
"RES2023-10731","280 HARBOR DR, BOCA GRANDE FL 33921","Interior and Exterior Remodel with Foundation Repair*Plan Review & Inspections Done By Private Provider-Universal Engineering*","Closed-CC Issued","3","ePlan",
"RES2022-06067-R01","751 NEWELL ST E, LEHIGH ACRES FL 33974","Additional front structural column","Closed-Revision Approved","3","ePlan",
"RES2022-06063-R01","739 PHELPS ST E, LEHIGH ACRES FL 33974","Additional front structural column","Closed-Revision Approved","3","ePlan",
"RES2022-06069-R01","753 NEWELL ST E, LEHIGH ACRES FL 33974","Additional front structural column","Closed-Revision Approved","3","ePlan",
"RES2023-06069-RPI01","2902 NADINE LN, LEHIGH ACRES FL 33971","Additional front structural column","Closed-Voided","1","ePlan",
"RES2023-10730","4528 20TH ST SW, LEHIGH ACRES FL 33973","Duplex","Permit Issued","2","ePlan",
"RES2023-10729","1013 JAGUAR BLVD, LEHIGH ACRES FL 33974","Construction of a New duplex residential structure","Permit Issued","2","ePlan",
"RES2023-00852-R01","731 MANUEL ST E, LEHIGH ACRES FL 33974","Additional front structural column","Closed-Revision Approved","3","ePlan",
"RES2023-10728","904 COUNTESS AVE, LEHIGH ACRES FL 33974","Construction of a New Duplex.","Closed-CO Issued","2","ePlan",
"RES2023-04988-R01","15311 CAPTIVA DR, CAPTIVA FL 33924","Extra Post added to left sidewall (looking at the front of enclosure) left side of the roof has changed the gutter has changed. Addition of railing on left wall.","Closed-Revision Approved","1","ePlan",
"RES2023-10727","839 APARTMENT ST E, LEHIGH ACRES FL 33974","Construction of a new duplex residential structure.","Closed-CO Issued","2","ePlan",
"RES2021-08206-R01","1126 CASSIN AVE, LEHIGH ACRES FL 33971","Remove shutters and add impact windows","Closed-Revision Approved","3","ePlan",
"ROF2023-20221","6134 HEPNER AVE, FORT MYERS FL 33905","2,600 ft.² of existing asphalt shingle roofing.*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"OPN2023-01008-R01","12302 STAR SHELL DR, MATLACHA ISLES FL 33991","REVISION requested by contractor: Replace 1 sliding glass door and replace 1 single hung window.","Closed-Revision Approved","1","ePlan",
"FNC2023-02261","16176 ROSEMALLOW LN, ALVA FL 33920","5ft aluminum fence w/ 3 gates..","Closed-CC Issued","0","ePlan",
"RES2023-02979-R01","303 SHRUB LN S, NORTH FORT MYERS FL 33917","REVISION requested by contractor: Changing roof from Rhino pans to insulated panels.","Closed-Revision Approved","1","ePlan",
"RES2022-11071-R01","13505 ISLAND RD, FORT MYERS FL 33905","Add roof and flat roof 22-1221.01, 18-1109.18, 22-0706.08, 16-0628.05 $25,268","Closed-Revision Approved","1","ePlan",
"COM2022-01302-R01","11000 TERMINAL ACCESS RD, FORT MYERS FL 33913","revision","Closed-Revision Approved","3","ePlan",
"RES2022-12920-R01","824 ALIDO AVE, LEHIGH ACRES FL 33971","Removing shutters and changing to impact windows- SGD  Fl#25674/ Entry Door FL#39630/ up and down vertical windows FL#40096/ Horizontal window FL#40097/ Fixed windows Fl#32389","Closed-Revision Approved","2","ePlan",
"COM2023-02156","17455 OVERHILL DR, C, FORT MYERS FL 33908","Replace interior finishes due to flood damage. Scope of work Includes: - Install rigid insulation and new drywall - Replace interior doors- Replace aluminum windows and SGD (like for like, no modifications) - Cement board and wall tile on tub& shower - Install new baseboards - Paint walls","Closed-CC Issued","0","ePlan",
"COM2023-02155","6296 SUGAR BUSH LN, D, FORT MYERS FL 33908","Interior work due to hurricane damage. Scope of work under this permit: - Install rigid insulation, drywall and paint the walls - Cement board and wall tile for shower and tub - Install interior doors, trim , baseboards, - Replace and reset Balustrade - Remove and Replace W&D (like for like)- Replace all kitchen cabinets and countertop - Install new dryer vent","Closed-CC Issued","0","ePlan",
"ROF2023-20220","114 RIDGEMONT DR, LEHIGH ACRES FL 33972","REROOF SHINGLE ONLY.","Closed-CC Issued","0","ePlan",
"MEC2023-05809","1624 PINE VALLEY DR, 312, FORT MYERS FL 33907","AC CHANGE OUT LIKE FOR LIKE","Permit Expired","0","ePlan",
"COM2023-02154","17451 OVERHILL DR, D, FORT MYERS FL 33908","Interior work due to hurricane damage. Scope of work under this permit: - Install rigid insulation, drywall and paint the walls - Cement board and wall tile for shower and tub - Install interior doors, trim , baseboards, - Replace and reset Balustrade - Remove and Replace W&D - Replace all kitchen cabinets and countertop - Install new dryer vent","Closed-CC Issued","0","ePlan",
"MEC2023-05808","2436 FLORA AVE, FORT MYERS FL 33907","AC CHANGE OUT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ROF2023-20219","12373 SECOND ST, FORT MYERS FL 33905","shingle reroof","Closed-CC Issued","0","ePlan",
"MEC2023-05807","6300 SOUTH POINTE BLVD, 325, FORT MYERS FL 33919","AC CHANGE OUT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"COM2023-02153","17458 BLUEBERRY HILL DR, A, FORT MYERS FL 33908","Interior work due to hurricane damage. Scope of work under this permit: - Install drywall and paint the walls - Cement board and wall tile for shower and tub - Install interior doors, trim , baseboards, - Replace and reset Balustrade - Remove and Replace W&D - Replace kitchen cabinets and countertop - Install new dryer vent","Closed-CC Issued","0","ePlan",
"COM2023-02152","17455 BLUEBERRY HILL DR, D, FORT MYERS FL 33908","Interior work due to hurricane damage.","Closed-CC Issued","0","ePlan",
"COM2023-02151","17451 BLUEBERRY HILL DR, D, FORT MYERS FL 33908","Interior work due to hurricane damage. Scope of work under this permit: - Install drywall and paint the walls - Cement board and wall tile for shower and tub - Install interior doors, trim , baseboards, - Replace and reset Balustrade - Remove and Replace W&D - Replace kitchen cabinets and countertop - Install new dryer vent","Closed-CC Issued","0","ePlan",
"RES2023-10726","2704 46TH ST SW, LEHIGH ACRES FL 33976","New single family house","Closed-CO Issued","2","ePlan",
"RES2023-10725","2702 46TH ST SW, LEHIGH ACRES FL 33976","New single family house","Closed-CO Issued","2","ePlan",
"POL2023-00838","36 CRESTWOOD CIR E, LEHIGH ACRES FL 33936","12x24 Swimming pool","Closed-Withdrawn","0","ePlan",
"ROF2023-20218","809 IRIS DR, NORTH FORT MYERS FL 33903","Replace roof.","Closed-CC Issued","0","ePlan",
"MEC2023-05806","13349 FOURTH ST, FORT MYERS FL 33905","Change split system","Waiting on Applicant","0","ePlan",
"FNC2023-02260","6767 WINKLER RD, FORT MYERS FL 33919","Installing 6'H Black Aluminum Fence with gates;--6'H Black chain link with no gates REVISION 3 Installing 100ft of 8ft black chainlink on hole 2","Permit Issued","4","ePlan",
"RES2023-10724","775 NAPLES AVE S, LEHIGH ACRES FL 33974","New Construction SFR *Inspections Done By Private Provider – eAtlantic Engineering","Permit Issued","39","ePlan",
"MEC2023-05805","15321 BLACKHAWK DR, FORT MYERS FL 33912","Replacement AC system","Closed-CC Issued","0","ePlan",
"COM2023-02150","17330 TIMBER OAK LN, FORT MYERS FL 33908","Rebuild after damage from Hurricane Ian.  Drywall, Cabinets, painting, finishing Carpentry","Closed-CC Issued","0","ePlan",
"ROF2023-20217","3313 11TH ST SW, LEHIGH ACRES FL 33976","Roof Replacement","Closed-CC Issued","0","ePlan",
"DSH2023-00236-R01","6381 COCOS DR, FORT MYERS FL 33908","Add a boatlift to dock configuration add electrical to permit","Closed-Revision Approved","1","ePlan",
"RES2023-10723","526 KILGOUR AVE S, LEHIGH ACRES FL 33974","NEW SINGLE-FAMILY RESIDENCE CONSTRUCTION","Closed-CO Issued","3","ePlan",
"RES2023-10722","922 BEVERLY ST E, LEHIGH ACRES FL 33974","NEW CONSTRUCTION - SINGLE FAMILY RESIDENCE","Closed-CO Issued","2","ePlan",
"POL2023-00837","7427 COON RD, NORTH FORT MYERS FL 33917","construct residential pool and deck","Closed-CC Issued","1","ePlan",
"RES2023-10721","4701 NORA AVE S, LEHIGH ACRES FL 33976","10x20 Shed","Waiting on Applicant","0","ePlan",
"ELE2023-03455","13553 ADMIRAL CT, FORT MYERS FL 33912","remove and replace challenger brand panel with new square D","Waiting on Applicant","0","ePlan",
"PLU2023-00625","5802 TURBAN CT, FORT MYERS FL 33908","Install plumbing for 2 lavs, water heater, shower pan, kitchen *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CC Issued","0","ePlan",
"PLU2023-00624","432 ROYAL BONNET CT, FORT MYERS FL 33908","***CLOSED/WITHDRAWN***Install plumbing for lav, shower pan, kitchen, and water heater *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-Withdrawn","0","ePlan",
"COM2023-02149","7050 NANTUCKET CIR, 4, NORTH FORT MYERS FL 33917","Hurricane Remodel- *Inspections done by Private Provider- TADEOS ENGINEERING LLC*","Closed-CC Issued","0","ePlan",
"COM2023-02148","7050 NANTUCKET CIR, 3, NORTH FORT MYERS FL 33917","New r-5 insulation on masonry exterior walls. new 1/2"" drywall 4 feet and below entire unit. Install new interior doors in bedrooms and bathrooms. *Inspections done by Private Provider- Tadeos Engineering LLC*","Closed-CC Issued","0","ePlan",
"RES2023-03344-R01","9790 MAINSAIL CT, FORT MYERS FL 33919","Walls cabinets and doors has changed","Closed-Revision Approved","1","ePlan",
"COM2023-02147","7050 NANTUCKET CIR, 1, NORTH FORT MYERS FL 33917","Install Insulation on exterior walls, install drywall four feet and below, install tile in bath and floors. Install new doors. Painting.*Inspections done by Private Provider- Tadeos Engineering LLC*","Closed-CC Issued","0","ePlan",
"MRV2023-00465","464 LAMBDA AVE S, LEHIGH ACRES FL 33974","i WANT TO HAVE A PLACE WHERE MY FAMILY CAN STAY FOR A FEW DAYS","Closed-Withdrawn","0","ePlan",
"COM2023-02146","18014 SAN CARLOS BLVD, 45, FORT MYERS BEACH FL 33931","Interior finishes to complete  unit including kit cab/ bath","Closed-Withdrawn","0","ePlan",
"RES2023-10720","79 SANDHILL DR, NORTH FORT MYERS FL 33903","Carport","Closed-CO Issued","0","Paper Submittal",
"MEC2023-05804","18990 S TAMIAMI TRL, 8, FORT MYERS FL 33908","INSTALL WALK IN COOLER","Closed-CC Issued","5","ePlan",
