"Record Number","Address","Description","Status","Related Records","Submittal Type",
"MEC2023-05072","20559 CORKSCREW SHORES BLVD, ESTERO FL 33928","like for like replacement 4 ton 18 seer split system","Closed-CC Issued","0","ePlan",
"ROF2023-18853","6348 HOFSTRA CT W, FORT MYERS FL 33919","RE-ROOF SHINGLES","Closed-CC Issued","0","ePlan",
"ROF2023-18852","2803 69TH ST W, LEHIGH ACRES FL 33971","SHINGLES  AND UNDERLAYMENT","Closed-CC Issued","0","Paper Submittal",
"ROF2023-18851","11620 HOMESTEAD LN, FORT MYERS FL 33905","Re-Roof","Closed-CC Issued","0","ePlan",
"COM2023-01941","203 DANLEY DR, FORT MYERS FL 33907","New Outdoor Pavilion *Plan Review & Inspections Done By Private Provider – Universal Engineering*","Closed-CO Issued","17","ePlan",
"DEM2023-02977","1 NAVAHO LN, FORT MYERS BEACH FL 33931","Demolish and remove hurricane damaged mobile home. No concrete or tree removal","Closed-CC Issued","0","ePlan",
"MEC2023-05071","5499 HARBOUR CASTLE DR, FORT MYERS FL 33907","like for like replacement 3.5 ton 15 seer split system","Closed-CC Issued","0","ePlan",
"COM2023-01940","203 DANLEY DR, FORT MYERS FL 33907","New restrooms for Aircraft Hangars and Tie-Downs *Plan Review & Inspections Done By Private Provider – Universal Engineering*","Closed-CO Issued","17","ePlan",
"FNC2023-01971","404 PARKSIDE ST, LEHIGH ACRES FL 33936","5 foot chainlink fence with gate and 4 foot chainlink fence with gate","Closed-CC Issued","0","Paper Submittal",
"POL2023-00727","15933 GLENEAGLE CT, FORT MYERS FL 33908","Install new in ground pool and pool deck *Plan Review & Inspections done by Private Provider – Safety Net Engineering & Inspection Services, LLC*","Closed-CC Issued","2","ePlan",
"ELE2023-03146","4949 JUPITER RD, FORT MYERS FL 33905","Change Conductors/Wire/Connection/Jaw/Block, Meter Can Cover","Permit Expired","0","Paper Submittal",
"ROF2023-18850","9972 TARPON KEY CT, FORT MYERS FL 33905","Remove existing roof and install new shingle/fiberglass roof.","Closed-CO Issued","0","ePlan",
"RES2023-09721","3003 E 11TH ST, LEHIGH ACRES FL 33972","Lehigh Acres  Shed 10'x10'","Closed-CO Issued","0","Paper Submittal",
"COM2023-01939","203 DANLEY DR, FORT MYERS FL 33907","New construction of a General Aviation Building for tenants. *Plan Review & Inspections Done By Private Provider – Universal Engineering*","Closed-CO Issued","18","ePlan",
"RES2023-09720","210 DERWENT BLVD, FORT MYERS FL 33908","Aluminum roofover - hurricane damage","Closed-CC Issued","0","ePlan",
"MEC2023-05070","7840 DENI DR, NORTH FORT MYERS FL 33917","Replace a/c system","Closed-CC Issued","0","ePlan",
"DEM2023-02976","379 VERNA AVE, FORT MYERS FL 33908","DEMOLISH AND HAUL AWAY HURRICANE IAN DAMAGED MOBILE HOME","Closed-CC Issued","0","ePlan",
"ROF2023-18849","8780 SPRING MOUNTAIN WAY, FORT MYERS FL 33908","TILE TO TILE RE ROOF","Closed-CC Issued","0","ePlan",
"SOL2023-00918","273 SHADOW LAKES DR, LEHIGH ACRES FL 33974","roof mounted solar *Plan Review & Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"FIR2023-01485","7984 INTERSTATE CT, NORTH FORT MYERS FL 33917","FACP replacement like for like","Closed-CC Issued","0","ePlan",
"ROF2023-18848","4423 TEASDALE DR, NORTH FORT MYERS FL 33903","Flatdeck re-roof","Closed-CC Issued","0","ePlan",
"ROF2023-18847","2607 THIRD ST, MATLACHA FL 33993","shingle to metal re-roof","Closed-CC Issued","1","ePlan",
"PLU2023-00559","317 EIGHTH AVE, LEHIGH ACRES FL 33936","REPLACE EXISTING INTERIOR PRESSURE WATERLINES WITH PEX AND CVPC","Permit Expired","0","ePlan",
"RES2023-09719","134 CONESTOGA TRL, NORTH FORT MYERS FL 33917","Aluminum roofover - hurricane damage","Closed-CC Issued","0","ePlan",
"ELE2023-03145","3185 APPLE BLOSSOM DR, ALVA FL 33920","240 VOLT 50 AMP CIRCUIT FOR PORTABLE SPA","Permit Expired","0","ePlan",
"MEC2023-05069","672 ASTARIAS CIR, FORT MYERS FL 33919","REPLACING SPLIT AC SYSTEM","Closed-CC Issued","0","ePlan",
"ROF2023-18846","18508 BRADENTON RD, FORT MYERS FL 33967","REMOVE EXISTING ROOF AND REPLACE WITH NEW","Closed-CC Issued","0","ePlan",
"SOL2023-00551-R02","13230 SHETLAND LN, FORT MYERS FL 33912","Plans revised to reflect on-site layout change.","Closed-Revision Approved","2","ePlan",
"ROF2023-18845","74 AQUA LN, NORTH FORT MYERS FL 33903","UNDERLAYMENT 19-1003.01 SHINGLES 20-0527.05","Closed-CC Issued","0","Paper Submittal",
"COP2023-00262","11481 MCGREGOR BLVD, FORT MYERS FL 33919","4COP sign off in conjunction with Group III Restaurant with no outdoor seating and Z-97-047.","Closed-Completed","0","Paper Submittal",
"SOL2023-00917","2813 7TH ST W, LEHIGH ACRES FL 33971","roof mounted solar *Plan Review & Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"SOL2023-00916","516 PENNVIEW AVE, LEHIGH ACRES FL 33936","Installation of 27 roof mounted pv solar panels with supply side tap.","Closed-CC Issued","0","ePlan",
"OPN2023-03483","12880 KELLY BAY CT, FORT MYERS FL 33908","TO REPLACE (8) WINDOWS & (3) SLIDING GLASS DOOR SYSTEMS WITH IMPACT","Closed-CC Issued","0","ePlan",
"SOL2023-00915","11225 CHATTAHOOCHEE DR, NORTH FORT MYERS FL 33917","10.8 KW roof mounted solar panel installation system","Permit Expired","0","ePlan",
"RES2023-09718","19118 WILDBLUE BLVD, FORT MYERS FL 33913","Replace Screen pool enclosure in same footprint destroyed by Hurrican IAN","Closed-CO Issued","0","ePlan",
"RES2023-09717","4957 COBIAC DR, SAINT JAMES CITY FL 33956","4ft Drywall, Baseboards, Insulation, Interior doors, Finish flooring, Lower cabinets","Closed-CC Issued","1","Paper Submittal",
"ELE2023-03144","74 AQUA LN, NORTH FORT MYERS FL 33903","REPLACE ELECTRICAL SERVICE PANEL AND METER","Closed-CC Issued","0","Paper Submittal",
"ROF2023-18844","7520 CARRIER RD, FORT MYERS FL 33967","REMOVE EXISTING ROOF AND REPLACE WITH NEW","Closed-CC Issued","0","ePlan",
"ROF2023-18843","2456 SYCAMORE ST, SAINT JAMES CITY FL 33956","shingle reroof","Closed-CC Issued","0","ePlan",
"SOL2023-00914","241 SHADOW LAKES DR, LEHIGH ACRES FL 33974","Installation of 16 roof mounted pv solar panels with breaker in MSP, no electrical modifications.","Closed-CC Issued","1","ePlan",
"SOL2023-00913","1027 ANZA AVE, LEHIGH ACRES FL 33971","roof mounted solar *Plan Review & Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"RES2023-09716","14293 DEVINGTON WAY, FORT MYERS FL 33912","Replace screen enclosure like for like due to Hurricane Ian","Closed-CO Issued","0","ePlan",
"RES2023-09715","3532 CELESTIAL WAY, NORTH FORT MYERS FL 33903","7 X 10 Storage Shed","Closed-CO Issued","0","ePlan",
"PLU2023-00558","4275 ISLAND CIR, A, FORT MYERS FL 33919","REPIPE REPL WATER DISTRIBUTION LINES WITH PEX LIKE FOR LIKE & INSTALL 40 GAL EL WH","Closed-CC Issued","0","ePlan",
"RES2023-09714","4200 22ND ST SW, LEHIGH ACRES FL 33976","New single family home","Closed-CO Issued","2","ePlan",
"ELE2023-02722-R01","1831 SEAFAN CIR, NORTH FORT MYERS FL 33903","Add ATS for generator.","Closed-Revision Approved","1","ePlan",
"SOL2023-00912","191 LOMAX AVE S, LEHIGH ACRES FL 33974","Installation of 27 roof mounted pv solar panels with supply side tap.","Closed-CC Issued","0","ePlan",
"RES2023-09713","1870 18TH ST E, BOCA GRANDE FL 33921","screen room","Closed-CC Issued","0","ePlan",
"ROF2023-18842","11621 CARAVEL CIR, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.CINNAMON COVE I - BLDG. 11 - 11621","Closed-CC Issued","1","ePlan",
"POL2023-00726","25 F1, NORTH FORT MYERS FL 33917","Removal of existing commercial spa and installation of new spa","Closed-CC Issued","0","ePlan",
"ROF2023-18841","49 ESTATE DR, NORTH FORT MYERS FL 33917","HOUSE-INSTALL ICE AND WATER SHIELD UNDERLAYMENTAND NEW TAMKO SHINGLES FLAT ROOF ON HOUSE - INSTALL MODIFIED ROLL ROOFING","Closed-CC Issued","0","ePlan",
"MEC2023-05068","12785 STONE TOWER LOOP, FORT MYERS FL 33913","Replace Split System AC","Closed-CC Issued","0","ePlan",
"ROF2023-18840","11651 CARAVEL CIR, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.CINNAMON COVE I - BLDG. 9 - 11651","Closed-CC Issued","1","ePlan",
"RES2023-09712","4071 KEY LARGO LN, PUNTA GORDA FL 33955","Replce screen enclosure like for like due to Hurricane Ian","Closed-CC Issued","0","ePlan",
"SOL2023-00911","1013 DESOTO AVE, LEHIGH ACRES FL 33972","roof mounted solar *Plan Review & Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"ROF2023-18839","1120 RUSHMORE AVE N, LEHIGH ACRES FL 33936","Remove old shingle roof up to the bare deck. Replace any rotte and damage wood, renail por code, install New peel stick underlayment. Install New dimensional shingles","Closed-CC Issued","0","ePlan",
"SOL2023-00910","7509 MCDANIEL DR, NORTH FORT MYERS FL 33917","Installation of 25 roof mounted pv solar panels with supply side tap.","Permit Expired","0","ePlan",
"ROF2023-18838","11681 CARAVEL CIR, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE  IAN.CINNAMON COVE I - BLDG. 7 - 11681 CARAVEL","Closed-CC Issued","1","ePlan",
"ROF2023-18837","2119 EPHRAIM AVE, FORT MYERS FL 33907","Reroof-Remove and Replace Fiberglass Shingles","Closed-CC Issued","0","ePlan",
"ROF2023-18836","2520 11TH ST SW, LEHIGH ACRES FL 33976","remove existing shingle roof system and install a new shingle roof system*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ROF2023-18835","3244 MAGNOLIA LANDING LN, NORTH FORT MYERS FL 33917","Remove existing and install new Eagle Tiles FL# 7473.R9, felt underlayment FL# 12328.R9, TU+ Underlayment FL#5259.R32, 35sqs, 5/12","Closed-CC Issued","0","ePlan",
"RES2023-09711","15600 OMAI CT, FORT MYERS FL 33908","Remodel. Replace drywall in house(excluding master bathroom), cabinets and countertops, interior doors & front door. No electric or plumbing (plumbing fixtures will be permitted and installed at a later date)R01 - Will no longer include replacing the front door*","Closed-CC Issued","1","ePlan",
"OPN2023-03482","9140 SOUTHMONT CV, 305, FORT MYERS FL 33908","Installing 2 Storm Catcher Rolldown Screens & 1 Storm Catcher Rolldown MOT *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"MEC2023-05067","18645 SEBRING RD, FORT MYERS FL 33967","Ac change out","Permit Expired","0","ePlan",
"ELE2023-03143","17891 OWL CREEK DR, ALVA FL 33920","Install new 400 amp overhead service for irrigation pumps and existing modular home and future enclosed metal building","Closed-CC Issued","0","ePlan",
"FIR2023-01484","9540 CYPRESS LAKE DR, FORT MYERS FL 33919","Sole Path Cellular Communicator Installation due To Voice Over IP being installed at location and Fire Panel will not communicate over VOIP lines.","Closed-Withdrawn","0","ePlan",
"FNC2023-01970","505 W OREGON RD, LEHIGH ACRES FL 33936","6 foot metal privacy fence with gates","Closed-CC Issued","0","Paper Submittal",
"RES2023-09710","2691 GEARY ST, MATLACHA FL 33993","Replacement 10 windows size for size","Closed-Voided","0","ePlan",
"ROF2023-18834","514 CATALINA DR, NORTH FORT MYERS FL 33903","HURRICANE IAN ROOF REPLACAMENT *Inspections Done By Private Provider – Sands Engineering, LLC*","Closed-CC Issued","0","ePlan",
"FNC2023-01969","1065 KIRKWOOD ST, LEHIGH ACRES FL 33974","6' Painted Metal with Gates","Closed-CC Issued","0","Paper Submittal",
"ROF2023-18833","15700 BAHAMA WAY, BOKEELIA FL 33922","Reroof of primary dwelling.","Closed-Withdrawn","0","ePlan",
"OPN2023-03481","3190 BRAMBLE COVE CT, FORT MYERS FL 33905","10 windows 4 doors","Closed-CC Issued","0","Paper Submittal",
"OPN2023-03480","8825 SPRING MOUNTAIN WAY, FORT MYERS FL 33908","TO REPLACE (15) WINDOWS WITH IMPACT","Closed-CC Issued","0","ePlan",
"MEC2023-05066","18241 PINE NUT CT, LEHIGH ACRES FL 33972","INSTALL 4TON 14SR SPLT SYSTEM","Closed-CC Issued","0","ePlan",
"ROF2023-18832","16860 GINGER LN, 3046, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.CINNAMON COVE I - BLDG. 6 - 16860**R01-Carports 1 & 2 - New GAF Modified Bitumen Roof System**","Closed-CC Issued","2","ePlan",
"RES2023-09709","1130 BERMAR ST, FORT MYERS FL 33913","SFH 1250Sierra 3/2 1 Car","Closed-CO Issued","48","ePlan",
"RES2023-09708","404 GRANT AVE, LEHIGH ACRES FL 33972","NEW SINGLE FAMILY RESIDENCE","Waiting on Applicant","1","ePlan",
"MEC2023-05065","3819 10TH ST SW, LEHIGH ACRES FL 33976","like for like replacement 2.5 ton 14 seer split system","Closed-CC Issued","0","ePlan",
"ROF2023-18831","351 PILOT POINT LN, BOCA GRANDE FL 33921","remove existing 5v crimp metal roof. replace w/ new 24gauge 1"" standing seam","Closed-CC Issued","0","ePlan",
"ROF2023-18830","4310 PERTH CT, NORTH FORT MYERS FL 33903","Remove and Replace Roof","Closed-CC Issued","0","ePlan",
"RES2023-09707","1203 EUCLID AVE, LEHIGH ACRES FL 33972","SFH 16913/2 Den","Closed-CO Issued","19","ePlan",
"ELE2023-03142","6770 CIRCLE DR, FORT MYERS FL 33905","Install (1) 200 amp generator transfer switch","Closed-CC Issued","0","ePlan",
"ROF2023-18829","16840 GINGER LN, 3043, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.CINNAMON COVE I - BLDG. 12 -16840","Closed-CC Issued","0","ePlan",
"TMP2023-00955","11871 VENETIAN LAGOON DR, FORT MYERS FL 33913","Temporary construction trailer","Permit Expired","0","ePlan",
"ROF2023-18828","4913 BEAUTY ST, LEHIGH ACRES FL 33971","RE-ROOF","Closed-CC Issued","0","ePlan",
"ROF2023-18827","4965 SHERRY ST, FORT MYERS FL 33905","UNDERLAYMENT 19-0403.03 METAL 17679","Permit Expired","0","Paper Submittal",
"ROF2023-18826","6308 BRIARWOOD TER, FORT MYERS FL 33912","Shingle & modified bitumen reroof   4/12  *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"RES2023-09706","214 AURORA AVE S, LEHIGH ACRES FL 33974","Single Family Home  1250Sierra 3/2 1 Car","Closed-CO Issued","47","ePlan",
"RES2023-09705","301 SOUTH RD, FORT MYERS FL 33907","Build enclosure around washer/dryer; includes MEP sub-permits and work","Closed-CO Issued","0","ePlan",
"POL2023-00725","3347 ANTILLA CT, FORT MYERS FL 33905","pool, paver deck,*Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CC Issued","0","ePlan",
"MEC2023-05064","257 WATERWAYS AVE, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"ELE2023-02948-R01","3174 VENUS LN, NORTH FORT MYERS FL 33903","*REVISION - ADDING TO SCOPE OF WORK , UPDATE GROUNDING SYSTEM.****","Closed-Revision Approved","2","ePlan",
"RES2023-09704","2909 15TH ST SW, LEHIGH ACRES FL 33976","Single Family Home 12503/2 1 Car","Closed-CO Issued","47","ePlan",
"RES2023-09703","5020 WESTMINSTER DR, FORT MYERS FL 33919","TESLA SOLAR REROOF","Closed-Withdrawn","0","ePlan",
"RES2023-09702","5051 KEY LARGO CIR, PUNTA GORDA FL 33955","Replace screen enclosure like for like due to Hurricane Ian","Closed-CC Issued","0","ePlan",
"ROF2023-18825","610 CENTER RD, FORT MYERS FL 33907","Tear off existing roofing system to wood deck. Supply and install 1/2"" coverboard mechanically attached to wood deck. Supply and install Firestone 60mil TPO mechanically attached through the cover board to wood deck","Closed-CC Issued","0","ePlan",
"DSH2023-00415","1048 EDGEMERE DR, FORT MYERS FL 33919","Install 140LF of Vanguard HD Series vinyl seawall panels 10'L. Cap to be 12"" x 18"" reinforced using 5000psi concrete with #5 rebar cage and #3 stirrups every 12"". Tiebacks to be every 6' on center using MR1 Manta Ray Anchors w/ 1"" x 16' L HDG rods","Permit Expired","0","ePlan",
"ROF2023-18824","18274 POPLAR RD, FORT MYERS FL 33967","Re-Roof","Closed-CC Issued","0","ePlan",
"RES2023-09701","240 AURORA AVE S, LEHIGH ACRES FL 33974","SFH 1250Sierra 3/2 1 Car","Closed-CO Issued","47","ePlan",
"PLU2023-00557","16196 CROWN ARBOR WAY, FORT MYERS FL 33908","DISCONNECT & RECONNECT PLUMBING IN KITCHEN","Closed-CC Issued","0","ePlan",
"RES2023-09700","2704 GEARY ST, MATLACHA FL 33993","Replace Screen Room like for like on existing pavers","Closed-CC Issued","0","ePlan",
"RES2023-09699","13201 N RIVER RD, ALVA FL 33920","Single Family Residence","Closed-CO Issued","2","ePlan",
"ROF2023-18823","117 IVAN AVE S, LEHIGH ACRES FL 33973","Reroof","Waiting on Applicant","0","ePlan",
"ROF2023-18822","438 KEENAN AVE, FORT MYERS FL 33919","Re-Roof ,Roof damage by ian","Closed-CC Issued","0","ePlan",
"RES2023-09698","2197 TREEHAVEN CIR N, FORT MYERS FL 33907","Replacement and expansion of screen enclosure","Closed-CC Issued","0","ePlan",
"RES2023-09697","3037 WALNUT GROVE LN, ALVA FL 33920","POOL ENCLOSURE      (POL2023-00431)","Closed-CO Issued","1","ePlan",
"RES2023-09696","236 AURORA AVE S, LEHIGH ACRES FL 33974","SFH 12503/2 1 Car","Closed-CO Issued","47","ePlan",
"ELE2023-03141","14343 CRISTOBAL ST, FORT MYERS FL 33905","Installation of an E V charger in garage adding a 50A breaker to main panel.","Closed-CC Issued","0","ePlan",
"ROF2023-18821","3493 CLUBVIEW DR, NORTH FORT MYERS FL 33917","Shingle Reroof","Closed-CC Issued","0","ePlan",
"OCC2023-00412","7521 ALUMINUM RD, 3, NORTH FORT MYERS FL 33903","fix small damages on vehicles and paint them.","Closed-Cert of Use Issued","0","Paper Submittal",
"RES2023-09695","3043 WALNUT GROVE LN, ALVA FL 33920","POOL ENCLOSURE      (POL2023-00297)","Closed-CC Issued","1","ePlan",
"POL2023-00724","17074 ASHCOMB WAY, ESTERO FL 33928","pool, spa, paver deck*Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CC Issued","0","ePlan",
"ELE2023-03140","1255 MONICA LN, NORTH FORT MYERS FL 33903","Service Change","Closed-CC Issued","0","Paper Submittal",
"OPN2023-03479","712 JACKSON LN, LEHIGH ACRES FL 33936","Provide and install 12 accordion shutters","Closed-CC Issued","0","ePlan",
"RES2023-09694","18263 PARKSVILLE DR, ESTERO FL 33928","POOL ENCLOSURE     (POL2023-00082)","Permit Expired","1","ePlan",
"RES2023-09693","416 PICKFORD AVE, LEHIGH ACRES FL 33974","Single Family Home 1250Sierra 3/2 1 Car","Closed-CO Issued","47","ePlan",
"SOL2023-00909","401 COOLIDGE AVE, LEHIGH ACRES FL 33936","Solar panel installation plus 1 revision","Closed-CC Issued","4","ePlan",
"RES2023-09692","3318 69TH ST W, LEHIGH ACRES FL 33971","Single Family Residence","Closed-CO Issued","2","ePlan",
"OCC2023-00411","13180 N CLEVELAND AVE, 124, NORTH FORT MYERS FL 33903","Hookah rentals 10am-2:30am","Closed-Cert of Use Issued","0","Paper Submittal",
"RES2023-09691","812 HIBISCUS AVE, LEHIGH ACRES FL 33972","Single Family Residence","Closed-CO Issued","1","ePlan",
"RES2023-09690","20256 NAPA LOOP, ESTERO FL 33928","POOL ENCLOSURE     (POL2023-00378)","Closed-CO Issued","1","ePlan",
"COM2023-01938","16581 WATERS EDGE CT, 101, FORT MYERS FL 33908","Hurricane Ian Damage Repairs","Closed-Withdrawn","0","ePlan",
"RES2023-09689","2592 CAY COVE, MATLACHA FL 33993","Interior remodel due to hurricane damageR01 	Re-doing insulation and PVC board as drywall alternative due to Hurricane Helene.","Permit Issued","1","Paper Submittal",
"DEM2023-02975","760 SAN CARLOS DR, FORT MYERS BEACH FL 33931","Demolish and remove hurricane damaged mobile home. No concrete or tree removal","Closed-Withdrawn","0","ePlan",
"RES2023-09688","1217 SONGBIRD ST, FORT MYERS FL 33913","SFH 1250Sierra 3/2 1 Car","Closed-CO Issued","43","ePlan",
"RES2023-09687","20274 NAPA LOOP, ESTERO FL 33928","POOL ENCLOSURE   (POL2023-00377)","Closed-CO Issued","1","ePlan",
"SOL2023-00908","4626 SAN ANTONIO LN, BONITA SPRINGS FL 34134","Installation of 16.008 kW solar shingles with (348) Timberline solar shingles and (1) Delta M10-4-TL-US and (1) Delta M6-TL-US inverter","Closed-Voided","0","ePlan",
"ROF2023-18820","16820 GINGER LN, 3037, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.CINNAMON COVE - BLDG. 5 - 16820 **R01-Carport 1-Remove existing flat roof and replace it with new GAF Modified Bitumen Roof System**  **R02-Carport 2-Remove existing flat roof and replace it with new GAF Modified Bitumen Roof System**","Closed-CC Issued","2","ePlan",
"RES2023-09686","20269 NAPA LOOP, ESTERO FL 33928","POOL ENCLOSURE     (POL2023-00185)","Closed-CO Issued","1","ePlan",
"SOL2023-00907","1509 RUTH AVE S, LEHIGH ACRES FL 33976","ROOF MOUNTED SOLAR PANEL INSTALL *Plan Review & Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","1","ePlan",
"RES2023-09685","20151 MILLRUN DR, ESTERO FL 33928","POOL ENCLOSURE   (POL2023-00503)","Closed-CO Issued","1","ePlan",
"RES2023-09684","721 KNOX AVE S, LEHIGH ACRES FL 33974","New Single Family Residence","Closed-CO Issued","47","ePlan",
"RES2023-09683","20407 PEBBLE GLEN DR, ESTERO FL 33928","POOL ENCLOSURE   (POL2023-00379)","Closed-CO Issued","1","ePlan",
"RES2023-09682","17102 OAKSTEAD DR, ALVA FL 33920","POOL ENCLOSURE   (POL2023-00380)","Closed-CO Issued","1","ePlan",
"ROF2023-18819","614 PINE GROVE CT, NORTH FORT MYERS FL 33917","INSTALL HT SMOOTH UNDERLAYMENT AND NEW GULFPBR METAL","Closed-CC Issued","0","ePlan",
"RES2023-09681","828 ALASKA AVE, LEHIGH ACRES FL 33971","8' x 10' shed","Payment Required","0","ePlan",
"ROF2023-18818","16800 GINGER LN, 3028, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.CINNAMON COVE - BLDG. 4 - 16800  **R01-Carport 1 & 2 Remove existing flat roof and replace it with new GAF Modified Bitumen Roof System**","Closed-CC Issued","2","ePlan",
"RES2023-09680","17106 OAKSTEAD DR, ALVA FL 33920","POOL ENCLOSURE    (POL2023-00320)","Closed-CO Issued","2","ePlan",
"RES2023-01498-D01","19038 VIA MESSINA WAY, MIROMAR LAKES FL 33913","Submitting sealed truss drawings to satisfy Truss deferal","Closed-Deferral Approved","3","ePlan",
"RES2023-09679","17118 OAKSTEAD DR, ALVA FL 33920","POOL ENCLOSURE   (POL2023-00429)","Closed-CO Issued","1","ePlan",
"FNC2023-01968","1924 PALM DR, FORT MYERS FL 33907","6' solid metal with gates","Permit Expired","0","Paper Submittal",
"RES2023-09678","2607 DARLENE PL, LEHIGH ACRES FL 33971","SFH 1250Sierra 3/2 1 car","Closed-CO Issued","47","ePlan",
"ROF2023-18817","16356 COCO HAMMOCK WAY, FORT MYERS FL 33908","Residential tile tear-off and retileIAN damaged roof replacement","Closed-CC Issued","0","ePlan",
"RES2023-09677","7695 FARRELL RD, BOKEELIA FL 33922","Replace Carport same Foot Print- Hurricane Ian.","Permit Expired","0","Paper Submittal",
"RES2023-09676","17109 OAKSTEAD DR, ALVA FL 33920","POOL ENCLOSURE    (POL2023-00298)","Closed-CO Issued","1","ePlan",
"RES2023-09675","17821 REBECCA AVE, FORT MYERS BEACH FL 33931","***CLOSED/WITHDRAWN***Replacing siding like for like","Closed-Withdrawn","0","ePlan",
"ROF2023-18816","16780 GINGER LN, 3025, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.CINNAMON COVE - BLDG. 10 - 16780","Closed-CC Issued","0","ePlan",
"ROF2023-18815","8705 WESTWOOD OAKS PL, FORT MYERS FL 33908","Remove hurricane damaged tile and underlayment.Re-nail decking to code.  Install self adhered underlayment and flashing.  Install tile to manufacturers specifications","Closed-CC Issued","0","ePlan",
"RES2023-09674","2701 DARLENE PL, LEHIGH ACRES FL 33971","Single Family Home 1250Sierra 3/2 1 car","Closed-CO Issued","47","ePlan",
"RES2023-09673","17800 CASTLE HARBOR DR, FORT MYERS FL 33967","NEW SCREEN ENCLOSURE ON THE SAME FOOTPRINT","Closed-CO Issued","0","ePlan",
"RES2023-09672","566 WOODVIEW DR, LEHIGH ACRES FL 33972","Single Family Residence","Closed-CO Issued","3","ePlan",
"MEC2023-05063","12650 SECOND ST, FORT MYERS FL 33905","Replacement","Closed-CC Issued","0","ePlan",
"OPN2023-03478","17600 SILVER AND HORST LN, ALVA FL 33920","Installing 3 Accordion Deluxe Shutters FL*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ROF2023-18814","7259 LAKE DR, FORT MYERS FL 33908","****VOID****Shingle to Shingle re-roof 40 SQS *Inspections Done By Private Provider – Inspection Solutions*","Closed-Withdrawn","0","ePlan",
"RES2023-09671","5000 FIDDLELEAF DR, FORT MYERS FL 33905","10' x 14' Shed","Closed-CO Issued","0","ePlan",
"ROF2023-18813","16760 GINGER LN, 3019, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN AND REPLACE FLAT ROOF ON CARPORT #1 & #2","Closed-CC Issued","1","ePlan",
"ROF2023-18812","816 ATHERTON AVE, LEHIGH ACRES FL 33971","Remove existing shingles, install synthetic underlayment, install new GAF shingles and re-nail decking to current Florida codes.","Closed-CC Issued","0","ePlan",
"MEC2023-05062","5632 NINTH AVE, FORT MYERS FL 33907","A/C CHANGE OUT 2 TON 15.2 SEER2 5 KW RUUD SPLIT SYSTEM, LIKE FOR LIKE REPLACEMENT","Closed-CC Issued","0","ePlan",
"ROF2023-18811","16740 GINGER LN, 3010, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.BLDG. 2 - 16740 GINGER","Closed-CC Issued","0","ePlan",
"ROF2023-18810","6651 MAGNOLIA LN, FORT MYERS FL 33966","Re-Roof","Closed-CC Issued","0","ePlan",
"ROF2023-18809","170 LAS PALMAS BLVD, NORTH FORT MYERS FL 33903","shingle re-roof","Closed-CC Issued","0","ePlan",
"RES2023-09670","3307 54TH ST W, LEHIGH ACRES FL 33971","12' x 20' Shed","Payment Required","0","ePlan",
"OPN2023-03477","11721 LADY ANNE CIR, CAPE CORAL FL 33991","change out garage door size for size 8x8 FL15012.3","Closed-CC Issued","0","ePlan",
"DSH2023-00414","2260 CARAMBOLA LN, SAINT JAMES CITY FL 33956","300 sqft dock and boat lift","Closed-CC Issued","0","ePlan",
"ROF2023-18808","1304 FARMDALE ST, LEHIGH ACRES FL 33936","SHINGLE ROOF REPLACEMENT","Permit Expired","1","ePlan",
"RES2023-09669","3728 9TH ST W, LEHIGH ACRES FL 33971","Single Family Residence","Permit Issued","2","ePlan",
