Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date
shingle reroof,Closed-CC Issued,0,ePlan,,-81.851467356859,26.72222880585,2023-07-01
Install Generator and Transfer Switch,Closed-CC Issued,1,ePlan,,-81.800922087616,26.530427219765,2023-07-01
CHANGE OUT 2 TON 15.5 SEER 5 KW SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.889985996978,26.572379474093,2023-07-01
REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.MAJESTIC PALMS - 11600 Navarro Way - Bldg. 22,Closed-CC Issued,0,ePlan,,-81.949765761422,26.509014872172,2023-07-01
Instal UG Tank and Line to Generator,Closed-CC Issued,1,ePlan,,-81.802409509842,26.534336978369,2023-07-01
"Installing 3 Standard Alum RD MOT FL31658.1Installing 1 Deluxe Alum RD MOT FL22558.2  ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***",Closed-CC Issued,0,ePlan,,-81.908912827824,26.760635324306,2023-07-01
Install Generator and Transfer Switch,Closed-CC Issued,1,ePlan,,-81.802409509842,26.534336978369,2023-07-01
Repair/ Replace damaged interior due to Ian,Closed-CC Issued,0,ePlan,,,,2023-07-01
HVAC changeout 4Ton Goodman variable speed with 10 kw heat,Closed-CC Issued,0,ePlan,,-81.914021377669,26.536289440197,2023-07-01
Construct 330 sqft dock and install 13k lift,Permit Expired,0,ePlan,,-81.756662872309,26.713472957526,2023-07-01
Pool Enclosure existing Concrete,Closed-CO Issued,0,ePlan,,,,2023-07-01
"New Pool, deck",Closed-CC Issued,1,ePlan,,,,2023-07-01
Repaired two post footings for deck on exterior. Inspector questioned the post footings in comments on 4/6/23 while at the job for framing inspection. Engineer's letter uploaded.,Closed-Revision Approved,4,ePlan,,-81.89874700401,26.584346240516,2021-07-01
REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.MAJESTIC PALMS - 11601 Navarro Way - Bldg. 21,Closed-CC Issued,0,ePlan,,-81.949765761418,26.50912946354,2023-07-01
New single family home*Inspections Done By Private Provider.Universal Engineering*,Closed-Withdrawn,185,ePlan,,,,2023-07-01
"Replacing screen enclosure destroyed by ian, like for like",Closed-CC Issued,0,ePlan,,-81.8973319236,26.482846218671,2023-07-01
"New Pool, concrete sub deck, travertine pavers, screen enclosure",Closed-CC Issued,0,ePlan,,,,2023-07-01
Instal UG Tank and Line to Generator,Permit Expired,1,ePlan,,-81.801603569523,26.718762318467,2023-07-01
REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.MAJESTIC PALMS - 11611 Navarro Way - Bldg. 20,Closed-CC Issued,0,ePlan,,-81.949300631753,26.509178426979,2023-07-01
Install Generator and Transfer Switch,Closed-CC Issued,1,ePlan,,-81.801603569523,26.718762318467,2023-07-01
Tile Roof Replacement NOA 22-0201.07 FL 1654-R32FL 5259-R32SQ 34Pitch 5/12,Closed-CC Issued,0,ePlan,,-81.9004512346,26.76903378161,2023-07-01
Install New Fire Alarm Panel and Devices,Closed-Voided,0,ePlan,,,,2023-07-01
Replace Split System AC,Closed-CC Issued,0,ePlan,,-81.925713697961,26.528463164215,2023-07-01
Remove and Replace an existing electrical service,Closed-CC Issued,0,ePlan,,-81.705295200418,26.463281453979,2023-07-01
Replace old system with a new 2 ton 15 seer split system,Closed-CC Issued,0,ePlan,,-81.894996253963,26.549437789523,2023-07-01
REPLACE 1 DOOR AND INSTALL 3 SHUTTERS,Closed-CC Issued,0,Paper Submittal,,-81.910319502836,26.647996641816,2023-07-01
change out 3 ton 14 seer 7.5 kw package unit - physical address is 19 luana ct,Closed-CC Issued,0,ePlan,,-81.869212306098,26.521583914322,2023-07-01
Single Family Residence,Payment Required,1,Paper Submittal,,-81.711257814367,26.608900110964,2023-07-01
Changing out the existing 5 ton split system with a new 5 ton split system in unit 504,Closed-CC Issued,0,ePlan,,-81.909053648966,26.560154436764,2023-07-01
would like to have one vinyl pool on our yard,Waiting on Applicant,0,ePlan,,-81.694531180873,26.57759843411,2023-07-01
Replace Condenser Only,Closed-CC Issued,0,ePlan,,-81.917048117414,26.531785390674,2023-07-01
Tile Roof Replacement FL 17326.1FL 1654FL 5259SQ 40Pitch 6/12,Closed-CC Issued,0,ePlan,,,,2023-07-01
"Install pool, water feature, spa, deck and screen enclosure by others",Closed-CC Issued,1,ePlan,,,,2023-07-01
Install 14.4KW roof mounted solar panel system,Closed-CC Issued,0,ePlan,,-81.805264601266,26.684238733977,2023-07-01
Replace main disconnect 200A and build a new grounding system,Closed-CC Issued,0,ePlan,,-81.755907497791,26.706258393908,2023-07-01
Metal Re-Roof,Closed-CC Issued,0,ePlan,,-81.622616080261,26.65892590357,2023-07-01
SINGLE FAMILY HOME,Closed-CO Issued,2,ePlan,,-81.596406212661,26.659193554548,2023-07-01
Replacing SK addressable panel with SK addressable panel,Closed-CC Issued,0,ePlan,,,,2023-07-01
Replace the main breaker panel.,Closed-Withdrawn,0,ePlan,,-81.839133732062,26.559021599187,2023-07-01
SINGLE FAMILY HOME,Closed-CO Issued,2,ePlan,,-81.595007087069,26.662136744955,2023-07-01
Wireless monitoring,Permit Expired,0,ePlan,,,,2023-07-01
Install 1 new automatic transfer switch that is connected to a new standby generator that is mounted to a concrete pad.,Closed-CC Issued,1,ePlan,,,,2023-07-01
Replace 1 HVAC system.,Closed-CC Issued,0,ePlan,,-81.935690119627,26.511601246802,2023-07-01
Shingle Tear off and Shingle Re Roof,Closed-CC Issued,0,ePlan,,-81.800856817675,26.47297331761,2023-07-01
replace storm damaged tile roof,Closed-CC Issued,0,ePlan,,-81.882795757481,26.537016778652,2023-07-01
"Tear off tile & install new concrete tile, re-roof, 57 sq 5:12 Eagle Tile FL17326R4, NOA 22-0201, Polyglass Polystick TU Plus Underlayment FL5259R37, NOA 22-1221.01, Warrior Roofing #30 Felt FL2346R8",Closed-CC Issued,0,ePlan,,-81.884876854951,26.534369061754,2023-07-01
roof replacement - tear off shingles replace with shingles,Closed-CC Issued,0,ePlan,,-81.722013544049,26.674409205934,2023-07-01
"Remove and replace the existing damaged roof. Like for Like   ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***",Closed-CC Issued,0,ePlan,,,,2023-07-01
"Installing 1 Standard Alum RD MAN & 17 Storm Catcher Screens ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***",Closed-CC Issued,0,ePlan,,-81.917804702004,26.528584670376,2023-07-01
Change out A/C like for like,Closed-Withdrawn,0,ePlan,,-81.915186808003,26.563854252197,2023-07-01
temporary halloween store,Permit Expired,0,Paper Submittal,,-81.871737722178,26.549094760874,2023-07-01
"Installation of PV solar panels and 3 tesla batteries on unoccupied stable. **R01-MSP changed to a 400A split bus meter/main, Gateway POI changed to Loadside Connection. Second Gateway added**",Permit Expired,2,ePlan,,,,2023-07-01
Alzheimer's Resource/Support Center M-F 9am-4pm,Closed-Cert of Use Issued,0,Paper Submittal,,-81.880755769058,26.558321246029,2023-07-01
INSTALL 200A AUTOMATIC TRANSFER SWITCH,Closed-CC Issued,0,ePlan,,-81.747701555229,26.474626418735,2023-07-01
Single Family Residence,Closed-CO Issued,119,ePlan,,,,2023-07-01
Single Family Residence,Closed-CO Issued,119,ePlan,,,,2023-07-01
Single Family Residence,Closed-CO Issued,119,ePlan,,,,2023-07-01
Single Family Residence,Closed-CO Issued,119,ePlan,,,,2023-07-01
Replace screen room in same footprint.,Closed-CC Issued,0,ePlan,,-81.868126421156,26.558522034585,2023-07-01
****Additional Gas Line for Future Pool Heater per revised gas isometrics****,Closed-Revision Approved,3,ePlan,,,,2023-07-01
New Single Family Residence.,Permit Issued,1,ePlan,,-81.73053286191,26.626626837984,2023-07-01
Single family residence  3 bedroom and den,Permit Issued,1,ePlan,,-81.73051661158,26.6258835579,2023-07-01
Single family residence   3 bedroom and den,Permit Issued,1,ePlan,,-81.730482941906,26.626626837982,2023-07-01
Remove and replace roofing system,Closed-CC Issued,0,ePlan,,-81.707798445364,26.620947965487,2023-07-01
Single family residence,Permit Issued,1,ePlan,,-81.730466708095,26.625884805486,2023-07-01
Replacement Mobile Home,Closed-CO Issued,2,ePlan,,,,2023-07-01
A/C SPLIT CHANGE OUT.,Closed-CC Issued,0,ePlan,,-81.912719983165,26.557388638226,2023-07-01
Shingle roof replacement. Remove current shingles and underlayment. Re-nail decking to code. Install new drip edge and valley metal. Install ice and water barrier and shingles to code.,Permit Expired,0,ePlan,,-81.791982283435,26.456137473105,2023-07-01
Shingle roof replacement. Remove current shingles and underlayment. Re-nail decking to code. Install new drip edge and valley metal. Install ice and water barrier and shingles to code.,Closed-CC Issued,0,ePlan,,-81.792407395995,26.456003549741,2023-07-01
"Interior remodel- drywall, interior and exterior doors due to hurricane damage",Permit Issued,0,ePlan,,-81.953394347913,26.475899674929,2023-07-01
shingle reroof,Closed-CC Issued,0,ePlan,,-81.926123339981,26.513252204514,2023-07-01
"200 amp electrical panel will be replace with a new 200 amp panel, like for like.",Closed-CC Issued,0,ePlan,,-81.744498970824,26.715578875935,2023-07-01
AC Change out and Replace plenums and Necessary Ducts,Closed-CC Issued,0,ePlan,,-81.905691346365,26.556682136137,2023-07-01
New construction single family home,Ready-Documents Required,1,ePlan,,-81.691192512526,26.574775130059,2023-07-01
"Replace 4 windows, 1 SGD All Impact, Size For Size",Closed-CC Issued,0,ePlan,,-81.908787806211,26.552133886924,2023-07-01
Replace 1 impact double entry door- SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.908841847104,26.640794674522,2023-07-01
"Rebuild 2 showers, like for like. New rough in valves and trim.",Closed-CC Issued,0,ePlan,,-81.903894899696,26.483222884002,2023-07-01
Replace shingle roof with new metal exposed fastener panels,Closed-CC Issued,0,ePlan,,-81.738806282439,26.708806839558,2023-07-01
INSTALL RESIDENTIAL ROOF MOUNTED SOLAR PHOTOVOLTAIC SYSTEM *Inspections Done By Private Provider â Inspection Solutions*,Closed-CC Issued,0,ePlan,,-81.807940489328,26.485850547575,2023-07-01
8 X 10 DBPR Storage Shed,Closed-CO Issued,0,ePlan,,-81.639464457025,26.664816018966,2023-07-01
Tile to Tile Re-Roof,Closed-CC Issued,0,ePlan,,-81.90630553922,26.493057018407,2023-07-01
*RPI01 - Permit requested is for 220' of 6' Vinyl fence located on the west side of the property. The fence is being replaced due to hurricane damage. NO gates will be installed Section being replaced is highlighted in yellow on site plan*,Closed-Revision Approved,1,ePlan,,-81.894226126475,26.676405829426,2023-07-01
****VOID****Replace windows and doors,Closed-Voided,0,ePlan,,-81.900190004088,26.551259158068,2023-07-01
"Install architect designed pool care***REVISION-New e-signed plans showing 4x4"" column locations***",Closed-CO Issued,1,ePlan,,-81.858064509966,26.475992881032,2023-07-01
Tile to Tile Re-Roof,Closed-CC Issued,0,ePlan,,-81.736318908903,26.603713143708,2023-07-01
"remove & replace exterior windows, door and overhead door",Closed-Withdrawn,0,ePlan,,-81.908467333095,26.646249897805,2023-07-01
Residential Reroof,Closed-CC Issued,0,ePlan,,-81.72000948128,26.596658976434,2023-07-01
"Roof replacement due to hurricane Ian damage *Inspections Done By Private Provider â ECS Florida, LLC*",Closed-CC Issued,0,ePlan,,-81.871481351945,26.533725571052,2023-07-01
GolfTec - Take down channel letters & relocate to unit next door to the north.,Closed-Withdrawn,0,ePlan,,-81.871111923794,26.534765351036,2023-07-01
INSTALL 7 MANUAL ACCORDION SHUTTERS,Closed-CC Issued,0,ePlan,,-81.837338344232,26.470952715427,2023-07-01
New Pool Construction with Fence,Closed-CC Issued,0,ePlan,,,,2023-07-01
4' AG Fence  with 3 12' Gates,Closed-CC Issued,0,ePlan,,,,2023-07-01
76 SQ TILE REROOF CROWN TILE (FL16729.1)SELF ADHEING P+S (FL9777.7),Closed-CC Issued,0,ePlan,,-81.783639482358,26.481311965822,2023-07-01
Install Storage Shed 10'W x 12'L x 10'2in Hbuilt on concreteno other trades,Waiting on Applicant,0,ePlan,,,,2023-07-01
"RE ROOF TILE TO TILE & FLATNOA'S 23-0329.07, 22-0706.08, & 22-0201.10",Closed-CC Issued,1,ePlan,,-81.919635670881,26.555271891396,2023-07-01
Reroof due to damage from hurricane Ian,Permit Expired,0,ePlan,,-81.851262046352,26.690684063276,2023-07-01
Residential Reroof,Closed-CC Issued,0,ePlan,,-81.731230288916,26.591319214125,2023-07-01
6' VINYL HURRICANE IAN REPAIR POOL CODE,Closed-CC Issued,0,ePlan,,-81.922112098772,26.645003566383,2023-07-01
TEAR OFF /REROOF SHINGLE,Closed-CC Issued,0,ePlan,,-81.952177859603,26.507442771027,2023-07-01
8 X 14 DCA Storage Shed,Closed-CO Issued,0,ePlan,,-81.869230056253,26.614797145643,2023-07-01
Residential Reroof,Permit Expired,0,ePlan,,-81.720218778709,26.594012354825,2023-07-01
A fence will be placed in the backyard. - 6' Aluminum Fence with Gates,Closed-CC Issued,0,ePlan,,-81.673142112213,26.587011322076,2023-07-01
Reroof patio ONLY 2sq base and cap sheet,Closed-Withdrawn,0,ePlan,,-81.82491433622,26.464842250384,2023-07-01
"RE ROOF TILE TO TILE & FLAT NOA'S 22-0201.10, 23-0329.07 & 22-0706.08",Closed-CC Issued,0,ePlan,,-81.919556208077,26.555274083471,2023-07-01
Re-Roof; Remove the Existing Flat Roof; Install New Flat Roof,Closed-CC Issued,0,ePlan,,-81.896321790242,26.581498341538,2023-07-01
Shingle off shingle on. Re-roof. Roofing improvements.,Closed-CC Issued,0,ePlan,,-81.751619901171,26.609362679127,2023-07-01
Replace 2.5 Tons Split System- Unit 4401,Closed-CC Issued,0,ePlan,,-81.714280313022,26.591981461339,2023-07-01
Remove and replace (3) like-for-like HVAC package units.  No duct modifications.,Closed-CC Issued,0,ePlan,,-81.871742511639,26.588153090917,2023-07-01
Residential Reroof,Closed-CC Issued,0,ePlan,,-81.735565171282,26.59944069046,2023-07-01
NEW POOL SCREEN ENCLOSURE,Closed-CO Issued,0,ePlan,,-81.922906401484,26.553283451978,2023-07-01
"Install 3/4"" piping from an existing source & connect to a new standby generator.",Closed-CC Issued,1,ePlan,,,,2023-07-01
screen enclosure with existing footer,Waiting on Applicant,1,ePlan,,-81.823858947684,26.735382624757,2023-07-01
TILE REROOF,Closed-CC Issued,0,ePlan,,-81.892101935757,26.762804506505,2023-07-01
c/o system like for like,Closed-CC Issued,0,ePlan,,-81.683672890602,26.635025792976,2023-07-01
"Alteration to existing LCEC Service Center to include new elevator, and conversion of existing storage space to office area.",Closed-Withdrawn,0,ePlan,,-81.875866095259,26.678413358664,2023-07-01
RE ROOF TILE TO TILE NOA'S 23-0329.07 & 22-0201.10,Closed-CC Issued,2,ePlan,,-81.919529720475,26.555274814163,2023-07-01
REPLACING SPLIT AC SYSTEM,Closed-CC Issued,0,ePlan,,-81.721997918674,26.720918125136,2023-07-01
Dental Office M-F 7:30am-5:00pm,Closed-Cert of Use Issued,0,Paper Submittal,,-81.65444002156,26.608941445986,2023-07-01
NEW POOL SCREEN ENCLOSURE,Closed-CO Issued,0,ePlan,,-81.955364948927,26.504947837996,2023-07-01
Replace 4 windows with hurricane resistant,Closed-CC Issued,0,ePlan,,,,2023-07-01
"Furnish and installation of a 5-ton. 13.8 seer, 10 kw rudd a/c system.  Condenser model to a RUDD RA14AZ60AJ1NALHP and air handler model to a RUDD RH1PZ6024STANNJ",Closed-Revision Approved,1,ePlan,,-81.887578937073,26.5237812204,2023-07-01
AC CHANGEOUT 4 TON SPLIT SYSTEM LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,,,2023-07-01
TEAR OFF/REPLACE SHINGLES,Closed-CC Issued,0,Paper Submittal,,-81.88951784182,26.742049404477,2023-07-01
Alarm Monitoring takeover via cellular dialer.The work location address is:7861 Reflection Cove Drive,Permit Expired,0,ePlan,,-81.884814490643,26.542630944957,2023-07-01
Re-roof shingle to shingle comp shingles,Closed-CC Issued,0,ePlan,,-81.6474297047,26.580190536064,2023-07-01
Shingle Reroof,Closed-CC Issued,0,ePlan,,-81.678265477086,26.685168175763,2023-07-01
NEW POOL SCREEN ENCLOSURE,Closed-CO Issued,0,ePlan,,-81.735424130237,26.636410001113,2023-07-01
"Install motorized hurricane screen system, with electrical outlet, on existing residential structure.",Closed-CC Issued,0,ePlan,,-81.919662158482,26.555271160704,2023-07-01
Build a 12' free standing wall to separate space. Suite 180A,Closed-CO Issued,1,ePlan,,-81.774134198314,26.45386818145,2023-07-01
6 foot metal fence with gates,Closed-CC Issued,0,Paper Submittal,,-81.680213208529,26.58758687122,2023-07-01
POOL AND SPA,Closed-CC Issued,0,Paper Submittal,,,,2023-07-01
REPLACE  WATER DAMAGED METER AND PANEL,Closed-CO Issued,0,ePlan,,,,2023-07-01
Reroof duplex,Permit Issued,0,Paper Submittal,,-81.755627380179,26.610318065337,2023-07-01
New house,Closed-CO Issued,84,ePlan,,-81.608155507591,26.542614576304,2023-07-01
BLDG C UNITS C14 C15 C16 1200 BROAD ST W SHINGLE RE-ROOF,Closed-CC Issued,0,ePlan,,-81.650712503503,26.601283798877,2023-07-01
A/C SPLIT SYSTEM REPLACEMENT. LIKE FOR LIKE.,Closed-CC Issued,0,ePlan,,-81.757673481785,26.56286095641,2023-07-01
"qty 1, 48.50""x21"" dimensional letters/AZUL SURGICAL ARTS.",Closed-CC Issued,0,ePlan,,-81.822230337405,26.548513403572,2023-07-01
SHINGLE RE ROOF,Closed-CC Issued,0,ePlan,,-81.694753694264,26.629697886345,2023-07-01
Replaced A/C @ Tara Woods/ 2872 Steamboat Loop,Closed-CC Issued,0,ePlan,,-81.908538727206,26.746423155294,2023-07-01
Replace AC condenser and AH with same size,Closed-CC Issued,0,ePlan,,,,2023-07-01
New Single Family Residential Construction.,Closed-Withdrawn,1,ePlan,,-81.699956976626,26.602981723676,2023-07-01
"New house, new owner America Engineering Contractor Inc.",Permit Expired,83,ePlan,,-81.609763238866,26.541494269792,2023-07-01
RE ROOF TILE TO TILE NOA'S 23-0329.07 & 22-0201.10,Closed-CC Issued,1,ePlan,,,,2023-07-01
"Relocate and replace 125-amp panel, hard wire water heater, add surge protection",Closed-CC Issued,0,ePlan,,-81.912333601076,26.560080858654,2023-07-01
Shingle Reroof,Closed-CC Issued,0,ePlan,,-81.866231847547,26.556758919223,2023-07-01
Remove & Replace Size for Size 2 Windows with Impact Product,Closed-CC Issued,0,ePlan,,,,2023-07-01
replace roof due to Hurricane Ian,Closed-CC Issued,0,ePlan,,-81.901402903063,26.653228160832,2023-07-01
INSTALL 4 TON 10 KW 15.2 SEER SPLIT REPLACEMENT,Closed-CC Issued,0,ePlan,,-81.785170097289,26.736771566993,2023-07-01
Replacement of all windows. Size 4 Size.,Closed-CC Issued,0,ePlan,,,,2023-07-01
40 x 40 1600 sq ft barn,Closed-CO Issued,0,Paper Submittal,,-81.801766710038,26.726902137006,2023-07-01
changing street side height of fence to 3 foot metal,Closed-Revision Approved,2,Paper Submittal,,-81.693135302168,26.613704212602,2021-07-01
Installation of photo voltaic solar panels on rooftop,Closed-CC Issued,0,ePlan,,,,2023-07-01
Construction of a new SFR*Inspections Done By Private Provider â eAtlantic Engineering*,Closed-CO Issued,29,ePlan,,-81.690101729945,26.57763642762,2023-07-01
"Re-Roof5 SQ Flat modified, Self Adhered Flintlastic 1/12 Pitch27.8 SQ Architectural Shingle 3/12 Pitch",Closed-CC Issued,0,ePlan,,-81.862764987809,26.562989705449,2023-07-01
Installation of temporary trailer,Closed-TMP,0,ePlan,,,,2023-07-01
"Remove existing roof material, replace with 26ga residential metal.",Closed-CC Issued,0,ePlan,,-81.705425492827,26.621791430003,2023-07-01
New house,Closed-Voided,0,ePlan,,,,2023-07-01
Re-roof replace underlayment and Shingles to new.,Closed-CC Issued,0,ePlan,,-81.869813518167,26.614906435488,2023-07-01
BLDG C UNITS C4 C5 C6 1200 BROAD ST W SHINGLE RE-ROOF,Closed-CC Issued,0,ePlan,,-81.650712503503,26.601283798877,2023-07-01
Install a 15x45 steel building on existing concrete.,Closed-CO Issued,1,ePlan,,-81.872065914526,26.563170406844,2023-07-01
remove and replace roof. tile to tile,Closed-CC Issued,0,ePlan,,-81.760318600956,26.581144761007,2023-07-01
Shingle Reroof,Closed-CC Issued,0,ePlan,,-81.917988260941,26.650536166578,2023-07-01
Replace a pole only that was damaged in hurricane Ivan.,Permit Expired,0,ePlan,,-81.852092609622,26.725500184908,2023-07-01
Construction of a new Single Family Residence *Inspections Done By Private Provider â eAtlantic Engineering*,Closed-CO Issued,2,ePlan,,-81.67255587527,26.574029721253,2023-07-01
Tear off Modified Roof Install Metal,Closed-CC Issued,0,ePlan,,-81.859840669396,26.562816305917,2023-07-01
Replacing existing concrete tile roof system with a new concrete tile roof system.,Closed-CC Issued,0,ePlan,,-81.994602228776,26.491870131438,2023-07-01
Replace main breaker and clean buss bars at meter can and panel at meter location.,Closed-CC Issued,0,ePlan,,,,2023-07-01
replace storm damaged screen room with a screen room that has elite roof panels on an existing slab in the same exact place,Closed-CC Issued,0,ePlan,,-81.89461924138,26.530195751634,2023-07-01
INGROUD POOL,Closed-CC Issued,1,Paper Submittal,,,,2023-07-01
NEW IMPACT WINDOWS & SGD.  SIZE FOR SIZE.  NO CHANGES OR MODIFICATIONS TO OPENINGS OR BUCKS.,Closed-CC Issued,0,ePlan,,-81.90172295043,26.547528255583,2023-07-01
Installation of photo voltaic solar panels on rooftop,Permit Expired,0,ePlan,,-81.746381451059,26.586158783707,2023-07-01
re roof,Closed-CC Issued,0,ePlan,,-81.730445037126,26.711899408249,2023-07-01
Verizon to collocate their equipment onto an existing cell tower,Closed-CC Issued,0,ePlan,,-81.860571959721,26.534648724999,2023-07-01
Construction of a new SFR*Inspections Done By Private Provider â eAtlantic Engineering*,Closed-CO Issued,21,ePlan,,,,2023-07-01
"6' coated galvanized metal fence with 2 gates, 6' chain link fence with 1 gate",Closed-CC Issued,0,ePlan,,-81.612553944312,26.639932948095,2023-07-01
"Pool,Spa,Deck",Closed-Withdrawn,0,ePlan,,,,2023-07-01
roof over; 16sq @ 2/12; tricounty 26g metal,Closed-CC Issued,0,ePlan,,-81.628859681615,26.60713343325,2023-07-01
Replace existing split system.,Permit Expired,0,ePlan,,-81.856342376671,26.563715979811,2023-07-01
"Pool,Spa,Deck",Closed-CC Issued,1,ePlan,,,,2023-07-01
full demolition,Closed-CC Issued,0,ePlan,,-81.86060401126,26.714463377945,2023-07-01
inground SPA with screen enclosure,Closed-CC Issued,1,ePlan,,,,2023-07-01
Shingle Reroof,Closed-CC Issued,0,ePlan,,-81.889293303213,26.542588366192,2023-07-01
REPLACE EXISTING INTERIOR PRESSURE WATERLINES WITH PEX AND CVPC,Closed-CC Issued,0,ePlan,,-81.866299802807,26.562848183905,2023-07-01
Replace Screen Enclosure Like-For-Like Same Size as Previously Existing,Closed-CC Issued,0,ePlan,,-81.745260820398,26.698685311921,2023-07-01
INSTALLATION OF (7) 4X12 POOL SOLAR PANELS,Closed-CC Issued,0,ePlan,,-82.155828774834,26.670462476726,2023-07-01
Install EV Infrastructure and 55 electric vehicle chargers,Closed-Voided,6,ePlan,,-81.759124640552,26.52603457831,2023-07-01
Construction of a new SFR*Inspections Done By Private Provider â eAtlantic Engineering*,Closed-CO Issued,38,ePlan,,-81.697425934604,26.595016436461,2023-07-01
RE-ROOF SHINGLEHURRICANE IAN DAMAGE,Closed-CC Issued,0,ePlan,,-81.863665741763,26.564462842943,2023-07-01
Replacement of all sewer lines beneath the home.,Closed-Withdrawn,0,ePlan,,,,2023-07-01
A/C change out with 1.5 TON 14.3SEER2 A/C system w/ 5KW heat,Closed-CC Issued,0,ePlan,,-81.903527422069,26.549293758583,2023-07-01
Construction of a new SFR*Inspections Done By Private Provider â eAtlantic Engineering*,Closed-CO Issued,28,ePlan,,-81.684932523426,26.678275551281,2023-07-01
RE-ROOF TEAR OFF TILLE TO TILE WITH PEEL AND STICK UNDERLAYMENT,Closed-CC Issued,0,ePlan,,-81.889173101944,26.499595993758,2023-07-01
Mini split A/C replacement / Like for Like / 2TON,Closed-CC Issued,0,ePlan,,-81.914958259392,26.529534110646,2023-07-01
Construction of New Single-Family Home,Closed-CO Issued,2,ePlan,,-81.619670994887,26.546996981223,2023-07-01
RE-ROOF TILE TO TILE,Closed-CC Issued,0,ePlan,,-81.731161878407,26.608088420189,2023-07-01
Build new single family home,Permit Issued,2,ePlan,,,,2023-07-01
ReRoof TILE TO TILE,Closed-CC Issued,0,ePlan,,-81.729282083583,26.610463561929,2023-07-01
Screen enclosure over pool,Closed-CO Issued,0,ePlan,,,,2023-07-01
Remodel existing building.,Closed-Withdrawn,0,ePlan,,,,2023-07-01
Repipe of potable water lines inside home.,Closed-Withdrawn,0,ePlan,,,,2023-07-01
Re-Roof,Closed-CC Issued,0,ePlan,,-81.665103432009,26.67927528687,2023-07-01
AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM),Closed-CC Issued,0,ePlan,,-81.897373597817,26.486496876564,2023-07-01
HVAC change out 2.5 ton,Closed-CC Issued,0,ePlan,,-81.844669693057,26.550450058365,2023-07-01
Re-Roof Tile to Tile,Closed-CC Issued,0,ePlan,,-81.738712883924,26.690533571242,2023-07-01
Remove existing roofing materials and replacing them with new asphalt shingles,Closed-Withdrawn,0,ePlan,,-81.589226029824,26.549838807582,2023-07-01
6ft Wood Privacy Fence with Gates,Permit Expired,0,Paper Submittal,,-81.616417655812,26.607374537792,2023-07-01
changing the front fence to 6' metal,Closed-Revision Approved,2,Paper Submittal,,,,2023-07-01
Foundation Repair,Closed-CC Issued,0,ePlan,,-81.925158081575,26.534940333864,2023-07-01
Replace existing a/c system.,Closed-CC Issued,0,ePlan,,-81.866763994734,26.502902521945,2023-07-01
Tear off tile roof & install new tile,Closed-CC Issued,0,ePlan,,-81.893025381474,26.505336232713,2023-07-01
TEAR OFF/REPLACE SHINGLE ROOF,Closed-CC Issued,0,Paper Submittal,,-81.866216697099,26.564454856513,2023-07-01
Install 10KW roof mounted solar panel system,Closed-CC Issued,1,ePlan,,-81.582826543421,26.577757592796,2023-07-01
Install Screen Enclosure on Colonnade Wall.,Closed-CO Issued,0,ePlan,,,,2023-07-01
Installation of 4' Chain Link fence with gates,Closed-CC Issued,0,ePlan,,-81.834679478207,26.525541069769,2023-07-01
shingle reroof,Closed-CC Issued,0,ePlan,,-81.754330842252,26.7052491928,2023-07-01
Replace (8) windows size for size Impact,Closed-CC Issued,0,ePlan,,-81.924338872403,26.739915822354,2023-07-01
"Interior remodel, rear stairs, exterior stucco, and AC split unit move to roof",Closed-CC Issued,0,Paper Submittal,,-81.880372026602,26.665177882366,2023-07-01
Shingle to Shingle Re-roof,Closed-CC Issued,0,ePlan,,-81.908311421359,26.549886552538,2023-07-01
6 Ft Chainlink fence with gates,Closed-CC Issued,0,Paper Submittal,,-81.728031205951,26.619168571816,2023-07-01
Construction of a new SFR *Inspections Done By Private Provider â eAtlantic Engineering*,Closed-CO Issued,28,ePlan,,-81.66075130875,26.57095339529,2023-07-01
Shingle Re-Roof,Closed-CC Issued,0,ePlan,,-81.869106757782,26.686903102394,2023-07-01
Replaced A/C @ Six Lakes,Closed-CC Issued,0,ePlan,,-81.912568129184,26.69041641778,2023-07-01
The address was incorrect on the permit and plans which now has been corrected and uploaded in the system. The correct address is 2902 E 12th St.,Closed-Revision Approved,5,ePlan,,-81.590386839591,26.643700403546,2022-07-01
"Pool,Spa,Deck",Closed-CC Issued,1,ePlan,,,,2023-07-01
Temporary housing in RV due to Ian,Closed-Withdrawn,0,Paper Submittal,,-81.94853693965,26.463154923068,2023-07-01
Install approx 130 LFT of 4' high aluminum fence plus one gate,Closed-CC Issued,0,ePlan,,,,2023-07-01
Replace (3) windows size for size Impact,Closed-CC Issued,0,ePlan,,-81.566061137526,26.633025879585,2023-07-01
