"Record Number","Address","Description","Status","Related Records","Submittal Type",
"RES2022-08615","3716 33RD ST SW, LEHIGH ACRES FL 33976","New SFR   *Inspections Done By Private Provider-eAtlantic Engineering*","Waiting on Applicant","0","ePlan",
"RES2022-08614","1072 GROVE ST E, LEHIGH ACRES FL 33974","New SFR   *Inspections Done By Private Provider-eAtlantic Engineering*","Waiting on Applicant","0","ePlan",
"OPN2022-03140","1360 EAGLE WAY, FORT MYERS FL 33919","Replace 5 windows like for like with impact","Closed-CC Issued","0","ePlan",
"RES2022-08613","1028 FAYETTE AVE, LEHIGH ACRES FL 33974","New SFR *Inspections Done By Private Provider – Universal Engineering*","Closed-CO Issued","40","ePlan",
"MEC2022-05965","16358 BOYCE DR, BOKEELIA FL 33922","Split System AC change out","Closed-CC Issued","0","ePlan",
"COM2022-00010-D01","7621 GREEN SAGE CIR, CLUB HOUSE, NORTH FORT MYERS FL 33917","ROOF TRUSS","Closed-Deferral Approved","7","ePlan",
"RES2022-08612","1016 PORTLAND AVE S, LEHIGH ACRES FL 33974","NEW Single Family Residence*Inspections Done By Private Provider – Universal Engineering*","Closed-CO Issued","41","ePlan",
"RES2022-08611","6908 ERIN MARIE CT, FORT MYERS FL 33919","Construct above portions of existing pool patio - one 19'8"" x 21'8"" roofed structure.","Closed-CC Issued","0","ePlan",
"RES2022-04189-R01","3915 25TH ST SW, LEHIGH ACRES FL 33976","***R01***ADDING A CONCRETE PAD IN THE LANAI AREA, NOT COVERED, NO CHANGES ON LIVING AREA, NO CHANGES ON ROOF.  SEE COULDED AREA","Closed-Revision Approved","3","ePlan",
"RES2022-08610","16203 LUNAR DR, FORT MYERS FL 33908","Interior renovation ,remove paneling, insulate, drywall.R&R flooring, remove ceiling tile and install drywall. Replace kitchen cabinets and countertop , replace or repair interior doors.","Waiting on Applicant","0","ePlan",
"RES2022-08609","453 SPRING AVE S, LEHIGH ACRES FL 33974","New Single Family Home   *Inspections Done By Private Provider-eAtlantic Engineering*","Permit Expired","38","ePlan",
"RES2022-08608","443 WESTERN AVE S, LEHIGH ACRES FL 33974","New Single Family Home  *Inspections Done By Private Provider-eAtlantic Engineering*","Permit Expired","38","ePlan",
"OPN2022-03139","3238 APPLE BLOSSOM DR, ALVA FL 33920","Replacing 1 Window size for size*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"MEC2022-05964","13264 LITTLE GEM CIR, FORT MYERS FL 33913","Replace downstairs unit like for like","Closed-CC Issued","0","ePlan",
"RES2022-04185-R01","4002 26TH ST SW, LEHIGH ACRES FL 33976","***R01***ADDING A CONCRETE PAD IN THE LANAI AREA, NOT COVERED NO CHANGES ON LIVING AREA, NO CHANGES ON ROOF - SEE CLOUDED AREA","Closed-Revision Approved","3","ePlan",
"ELE2022-02654","1216 EIGHTH AVE, LEHIGH ACRES FL 33972","panel change and update grounding","Closed-Voided","0","ePlan",
"OPN2022-03138","14550 GLEN COVE DR, 702, FORT MYERS FL 33919","Install 2 motorized aluminum roll down hurricane shutters","Closed-CC Issued","0","ePlan",
"MEC2022-05963","12454 GREEN STONE CT, FORT MYERS FL 33913","Replace Split System AC","Closed-CC Issued","0","ePlan",
"ELE2022-02653","11910 SEABREEZE COVE LN, FORT MYERS FL 33908","Replace existing breakers box.","Closed-CC Issued","0","ePlan",
"MEC2022-05962","2617 7TH ST W, LEHIGH ACRES FL 33971","A/C Changeout","Closed-CC Issued","0","ePlan",
"ELE2022-02652","3560 GLOXINIA DR, NORTH FORT MYERS FL 33917","Replace 200A panel, like for like.  New dual main grounding.","Closed-CC Issued","0","ePlan",
"RES2022-00584-R01","3207 37TH ST SW, LEHIGH ACRES FL 33976","CHANGE TO IMPACT GLASS WINDOWS WITH SHUTTERS","Closed-Revision Approved","3","ePlan",
"ROF2022-06512","3414 28TH ST SW, LEHIGH ACRES FL 33976","Re-Roof Shingle","Closed-CC Issued","0","ePlan",
"OPN2022-03137","8760 AUSTIN ST, FORT MYERS FL 33907","Replacing 4 Windows size for size*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ELE2022-02651","560 CATALINA DR, NORTH FORT MYERS FL 33903","scope of work: replace 200 amp panel like for like and update main grounding system","Closed-CC Issued","0","ePlan",
"MEC2022-05961","11440 FALLOW DEER CT, FORT MYERS FL 33966","Change out 3.5 ton 15 seer split system 10 kw heat","Closed-CC Issued","0","ePlan",
"OPN2022-03136","613 CLAYTON AVE, LEHIGH ACRES FL 33972","Installing 2 Motorized Rolldown  Screens and Replacing 6 Windows size for size*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"MEC2022-05960","12577 STONE VALLEY LOOP, FORT MYERS FL 33913","Replace Split System AC","Closed-CC Issued","0","ePlan",
"FNC2022-02588-R01","3809 22ND ST W, LEHIGH ACRES FL 33971","Change layout of fence","Closed-Revision Approved","1","Paper Submittal",
"OPN2022-03135","420 CROSS ST, NORTH FORT MYERS FL 33903","Installing 1 Accordion and 5 Storm Catcher Rolldown Max Motorized *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-Withdrawn","0","ePlan",
"MEC2022-05959","8351 COLLEGE PKWY, 335, FORT MYERS FL 33919","A/C replacement","Closed-CC Issued","0","ePlan",
"ELE2021-03422-R01","2350 CRYSTAL RD, FORT MYERS FL 33907","INSTALLATION OF A OVERHEAD 100 AMP SERVICE ON EXISTING POLE FOR SECURITY CAMERA & LIGHTS","Closed-Revision Approved","1","ePlan",
"ROF2022-06511","12315 APOLLO DR, FORT MYERS FL 33908","Reroof with Versico TPO membrane/FL16443-R21/ 15 SQUARES","Closed-CC Issued","0","ePlan",
"OPN2022-03134","3230 APPLE BLOSSOM DR, ALVA FL 33920","Install 3 motorized roll down hurricane screens","Closed-CC Issued","0","ePlan",
"OCC2022-00533","15730 NEW HAMPSHIRE CT, 101, FORT MYERS FL 33908","Seeing patients for pre and post op appointments","Closed-Cert of Use Issued","0","Paper Submittal",
"RES2022-08607","15379 LAGUNA HILLS DR, FORT MYERS FL 33908","new screen enclosure on existing slab","Closed-CO Issued","0","ePlan",
"RES2021-07929-R02","8792 CASCADE PRICE CIR, NORTH FORT MYERS FL 33917","R02-REVISE TO IMPACT WINDOWS","Closed-Revision Approved","3","ePlan",
"MEC2022-05958","8812 BRACKEN WAY, FORT MYERS FL 33908","A/C Change Out.","Closed-CC Issued","0","ePlan",
"RES2022-08606","16983 COLONY LAKES BLVD, FORT MYERS FL 33908","Construct and Install Pool Screen Enclosure","Closed-Withdrawn","0","ePlan",
"RES2022-08605","1771 CORAL WAY, NORTH FORT MYERS FL 33917","REPLACE ASPHALT DRIVEWAY WITH PAVERS","Payment Required","0","ePlan",
"RES2021-11927-R01","363 PAISLEY AVE, LEHIGH ACRES FL 33974","***R01*** GARAGE DOOR BEING CHANGED - LACK OF SUPPLIERS/MFG","Closed-Revision Approved","4","ePlan",
"RES2022-08604","2351 PALO DURO BLVD, NORTH FORT MYERS FL 33917","CONVERT EXISTING SCREEN ENCLOSURE TO CLEARVIEW SCREENED PICTURE WINDOW WITH NO CHANGE TO FOOTPRINT.","Closed-CO Issued","0","ePlan",
"OPN2022-03133","3237 APPLE BLOSSOM DR, ALVA FL 33920","Installing 5 Accordions  *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"RES2022-08603","2007 CHURCHILL AVE N, LEHIGH ACRES FL 33971","Single Family Residence","Closed-CO Issued","2","ePlan",
"RES2021-03643-R01","3000 8TH ST W, LEHIGH ACRES FL 33971","***R01***REVISION TO CHANGE FROM IMPACT WINDOWS TO REGULAR WINDOWS WITH SHUTTERS","Closed-Revision Approved","5","Paper Submittal",
"SGN2022-00460","1470 LEE BLVD, LEHIGH ACRES FL 33936","New LED WALL SIGN/BOTANICA LA FUENTE.","Permit Expired","0","ePlan",
"FNC2022-02596","1453 CHARLES RD, FORT MYERS FL 33919","6' WOOD FENCE WITH 2 SINGLE GATES","Closed-CC Issued","0","ePlan",
"FNC2022-02595","3124 23RD ST SW, LEHIGH ACRES FL 33976","6 ft metal fence on back of house and 4ft fence by front door","Closed-CC Issued","0","ePlan",
"MEC2022-05957","218 EIGHTH AVE, LEHIGH ACRES FL 33936","Taking the old out and replacing with new system.","Permit Expired","0","ePlan",
"OCC2022-00532","11922 FAIRWAY LAKES DR, FORT MYERS FL 33913","Therapy clinic for Umbrella Spectrum. Monday -Friday 9AM-6PM","Waiting on Applicant","0",,
"SOL2022-01683","15500 CRUZ FOREST DR, FORT MYERS FL 33913","17.2 KW roof mounted PV solar panel installation","Closed-CC Issued","0","ePlan",
"ELE2022-02650","5221 MARTIN CV, BOKEELIA FL 33922","EMERGENCY!!!! EMERGENCY meter combo replacement per LCEC. LCEC requiring meter combo replacement due to One leg is burnt up. House only has half power.","Closed-CC Issued","0","ePlan",
"SOL2022-01682","10 ANDROS ST, LEHIGH ACRES FL 33936","10.8 KW roof mounted PV solar panel installation","Closed-CC Issued","1","ePlan",
"RES2022-08602","15911 RIVERCREEK CT, ALVA FL 33920","Install new 60'x 40' Enclosed metal garage with slab.","Closed-CO Issued","1","ePlan",
"ROF2022-06510","13529 ISLAND RD, FORT MYERS FL 33905","RE-ROOF SHINGLES","Closed-CC Issued","0","ePlan",
"MEC2022-05956","1870 OAK DR, ALVA FL 33920","Replace unit like for like","Closed-CC Issued","0","ePlan",
"FNC2022-02594","441 LEE AVE, BOCA GRANDE FL 33921","Build privacy wall and retaining wall","Closed-CC Issued","0","ePlan",
"MEC2022-05955","6184 MICHELLE WAY, 242, FORT MYERS FL 33919","Change out 2 ton split system","Closed-CC Issued","0","ePlan",
"OPN2022-03132","12030 SUMMERGATE CIR, 104, FORT MYERS FL 33913","INSTALL 2 ELECTRIC ROLLING HURRICANE SCREENS","Closed-CC Issued","0","ePlan",
"ELE2022-02649","224 TREVINO CT, NORTH FORT MYERS FL 33903","CHANGE OUT 150 AMP HOUSE PANEL","Closed-CC Issued","0","ePlan",
"SOL2022-01681","19519 GALLEON POINT DR, LEHIGH ACRES FL 33936","INSTALLATION OF SOLAR PV SYSTEM ROOF MOUNTED","Permit Expired","0","ePlan",
"OPN2022-03131","19133 ELSTON WAY, ESTERO FL 33928","Installing 5 Motorized Roll Down Screens*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ELE2022-02648","411 SNEAD DR, NORTH FORT MYERS FL 33903","CHANGE OUT 150 AMP MAIN BREAKER PANEL.","Closed-CC Issued","0","ePlan",
"OPN2022-03130","2171 PALO DURO BLVD, NORTH FORT MYERS FL 33917","INSTALL 2 ELECTRIC ROLLING HURRICANE SHUTTERS","Closed-CC Issued","0","ePlan",
"MEC2022-05954","827 IRIS DR, NORTH FORT MYERS FL 33903","A/C CHANGEOUT","Closed-CC Issued","0","ePlan",
"RES2022-08601","537 GUMWOOD AVE S, LEHIGH ACRES FL 33974","NEW SINGLE FAMILY RESIDENCE","Ready-Documents Required","1","ePlan",
"ROF2022-06509","3415 40TH ST SW, LEHIGH ACRES FL 33976","RE-ROOF SHINGLE","Closed-Withdrawn","0","ePlan",
"FIR2022-01910","20187 HARTFORD BLVD, ESTERO FL 33928","Natural Gas to (3) outlets- Tankless, Dryer, Range","Closed-CC Issued","3","ePlan",
"RESMSTR2022-00110",,"2nd floor balcony tile floor waterproofing/repair, remove and replace damaged insulation/drywall/plywood/house wrap and vinyl siding","Closed-Voided","0","ePlan",
"ELE2022-02647","1400 HARBOR VIEW DR, NORTH FORT MYERS FL 33917","Replace 200  amp meter and riser, replace  aluminum feeders for copper wires, Add ground wire, update main grounding system","Closed-CC Issued","1","ePlan",
"ELE2022-02646","7700 PINELAND RD, BOKEELIA FL 33922","****WITHDRAWN****Supply and installation of a new overhead meter main combo.","Closed-Withdrawn","0","ePlan",
"OPN2022-03129","13480 BLUE BAY CIR, FORT MYERS FL 33913","Installation of Hurricane Screen System on a Residential Structure using existing electrical.","Closed-CC Issued","0","ePlan",
"MEC2022-05953","3414 HANCOCK BRIDGE PKWY, 408, NORTH FORT MYERS FL 33903","A/C SPLIT SYSTEM REPLACEMENT.  LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"MEC2022-05952","9790 MAINSAIL CT, FORT MYERS FL 33919","REMOVE EXISTING 4 TON SPLIT-SYSTEM AND INSTALL NEW RHEEM 4 TON SPLIT-SYSTEM. LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"MEC2022-05951","13160 WHITEHAVEN LN, 124, FORT MYERS FL 33966","REPLACING SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"OPN2022-03128","8964 BAYTOWNE LOOP, FORT MYERS FL 33908","INSTALL 3 MANUAL ACCORDION SHUTTERS","Closed-CC Issued","0","ePlan",
"MEC2022-05950","14811 LAGUNA DR, 2, FORT MYERS FL 33908","REMOVE EXISTING 5 TON SPLIT-SYSTEM AND INSTALL NEW RHEEM 5TON SPLIT-SYSTEM. LIKE FOR LIKE.","Closed-CC Issued","0","ePlan",
"ROF2022-06508","3361 SABAL SPRINGS BLVD, NORTH FORT MYERS FL 33917","Shingle Re Roof","Closed-CC Issued","0","ePlan",
"FNC2022-02593","2218 CRYSTAL DR, FORT MYERS FL 33907","6 foot wood privacy fence and 4 foot wood picket fence no gates","Permit Expired","0","Paper Submittal",
"SOL2022-01680","110 GREENWOOD AVE, LEHIGH ACRES FL 33936","ROOF MOUNTED SOLAR PV SYSTEM INSTALLATION *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Permit Expired","0","ePlan",
"MEC2022-05949","12730 NEW BRITTANY BLVD, E3, FORT MYERS FL 33907","Replacing 1 A/C system unit E-3","Closed-CC Issued","0","ePlan",
"RES2022-08600","1061 ANDERSON ST E, LEHIGH ACRES FL 33974","New single family residence","Closed-CO Issued","1","ePlan",
"OPN2022-03127","2927 APPLE BLOSSOM DR, ALVA FL 33920","Installing 2 Panels Horizontal Lexan &  2 ManualCrank Rd Screens*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"OPN2022-03126","357 FAIRFAX DR, FORT MYERS FL 33905","Replace window.","Closed-CC Issued","0","ePlan",
"SOL2022-01679","861 LAKE MCGREGOR DR, FORT MYERS FL 33919","install of roof mounted solar pv system 5.18 kw","Permit Expired","0","ePlan",
"MEC2022-05948","16207 LUNAR DR, FORT MYERS FL 33908","INSTALL 3 TON 10 KW 14 SEER PKG REPLACEMENT","Closed-CC Issued","0","ePlan",
"OPN2022-03125","15585 BEACHCOMBER AVE, FORT MYERS FL 33908","Replacing 11 Windows- size for size*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"FNC2022-02592","10766 MARLBERRY WAY, NORTH FORT MYERS FL 33917","Install 105' of 4' high black chain link with two 5' wide gates","Closed-CC Issued","0","ePlan",
"OCC2022-00531","18070 S TAMIAMI TRL, 105, FORT MYERS FL 33908","Beauty Services, closed by 8 pm","Closed-Cert of Use Issued","1","Paper Submittal",
"MEC2022-05947","3316 21ST ST SW, LEHIGH ACRES FL 33976","REMOVE EXISTING 2.5 TON SPLIT SYSTEM AND INSTALL NEW RHEEM 2.5 TON. LIKE F0R LIKE","Closed-CC Issued","0","ePlan",
"ROF2022-06507","4917 BYWOOD ST, LEHIGH ACRES FL 33971","RE-ROOF SHINGLE","Closed-CC Issued","0","Paper Submittal",
"SOL2022-01678","9041 CYPRESS DR N, FORT MYERS FL 33967","Installation of roof mounted pv system, 19 Panels, 7.60kW DC","Closed-CC Issued","0","ePlan",
"MEC2022-05946","4073 SHORE LN, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"MEC2022-05945","14270 HICKORY LINKS CT, 2122, FORT MYERS FL 33912","LIKE FOR LIKE AC CHANGE OUT SPLIT SYSTEM2.5 TON, 14 SEER, 7 KW","Closed-CC Issued","0","ePlan",
"RES2022-05770-R01","7521 PARADISE TREE DR, NORTH FORT MYERS FL 33917","Revision: Layout of Master Bathroom, attached Architectural and Structural Plans.","Closed-Revision Approved","3","ePlan",
"DSH2022-00570","18121 OLD PELICAN BAY DR, FORT MYERS BEACH FL 33931","Dock and boat lift","Closed-CC Issued","1","ePlan",
"MEC2022-05944","15201 PALM ISLE DR, FORT MYERS FL 33919","Install 3.5 ton 16 seer split system w/ 10 KW, like for like","Closed-CC Issued","0","ePlan",
"RES2022-06511-R01","7557 PARADISE TREE DR, NORTH FORT MYERS FL 33917","Revision: Layout of Master Bathroom, attached Architectural and Structural Plans.","Closed-Revision Approved","4","ePlan",
"OPN2022-03124","15330 FLORESTA LN, FORT MYERS FL 33908","Installing3 Mot Rd Screens FL11291.1 *Inspections Done by Private Provider-Innovative Construction Inspection, INC*","Closed-CC Issued","0","ePlan",
"MEC2022-05943","20941 CORKSCREW SHORES BLVD, ESTERO FL 33928","REPLACE AC SYSTEM","Closed-CC Issued","0","ePlan",
"RES2022-08599","850 NIMITZ BLVD, LEHIGH ACRES FL 33974","New single family residence","Closed-CO Issued","1","ePlan",
"RES2022-08598","0 ACCESS UNDETERMINED, BONITA SPRINGS FL 34135","BUILDING A LEAN TO STRUCTURE 16 x 18 OPEN STRUCTURE","Closed-Voided","2","ePlan",
"POL2022-00995-R01","155 MORSE PLAZA, FORT MYERS FL 33905","EXTENDED DECK","Closed-Revision Approved","1","ePlan",
"OCC2022-00530","12296 MATTERHORN RD, A4, FORT MYERS FL 33913","COUNTERTOP (STONE) FABRICATION AND INSTALLATION 8AM-4PM","Permit Expired","0","Paper Submittal",
"MEC2022-05942","14161 RIVER RD, FORT MYERS FL 33905","Replace 3T Split AC System, like for like","Closed-CC Issued","0","ePlan",
"MEC2022-05941","20024 LAKE VISTA CIR, LEHIGH ACRES FL 33936","install mini split","Closed-CC Issued","0","ePlan",
"MEC2022-05940","14750 BEN C PRATT SIX MILE CYPRESS PKWY, FORT MYERS FL 33912","Relocate five (5) heads. Add one (1) head. Plug one (1) head. Replace all ten (10) existing heads.","Closed-Voided","0","ePlan",
"ROF2022-06506","224 E MARIANA AVE, NORTH FORT MYERS FL 33917","roof over, install 26ga residential metal over existing roof","Closed-CC Issued","0","ePlan",
"RES2022-08597","11407 SHADY BLOSSOM DR, FORT MYERS FL 33913","install screen enclsure","Closed-CO Issued","1","ePlan",
"ROF2022-06505","2313 CARNABY CT, LEHIGH ACRES FL 33973","Remove hurricane damaged tile and underlayment.  Re-nail decking to code.  Install self adhered underlayment and flashing.  Install metal to manufacturers specifications.","Closed-CC Issued","0","ePlan",
"RES2022-08596","2007 CHURCHILL AVE N, LEHIGH ACRES FL 33971","BUILD A NEW SINGLE FAMILY HOME","Closed-Voided","0","ePlan",
"SOL2022-01677","3555 SABAL SPRINGS BLVD, NORTH FORT MYERS FL 33917","8 kW residential solar array","Closed-CC Issued","3","ePlan",
"RES2022-05765-R01","17574 WINDING OAK LN, NORTH FORT MYERS FL 33917","Revision for layout of Master Bath, architectural and structural plans.","Closed-Revision Approved","4","ePlan",
"RES2022-08595","225 BANYAN ST, BOCA GRANDE FL 33921","remove and replace entry steps","Closed-CC Issued","0","ePlan",
"SOL2022-01676","2602 8TH ST W, LEHIGH ACRES FL 33971","Roof Mounted Solar Panel Installation","Closed-CC Issued","1","ePlan",
"FIR2022-01909","14521 LAKEWOOD BLVD, FORT MYERS FL 33919","Replace existing leaking strainer and fire backflow preventer with new strainer and fire backflow preventer.","Permit Expired","0","ePlan",
"ROF2022-06504","11206 BEACH STROLL CT, FORT MYERS FL 33908","Shingle Reroof","Closed-CC Issued","0","ePlan",
"ELE2022-02645","3880 PONYTAIL PALM CT, NORTH FORT MYERS FL 33917","electric for RES2022-08489","Payment Required","0","ePlan",
"RES2022-08594","347 NATHAN AVE, LEHIGH ACRES FL 33974","New single family residence","Closed-CO Issued","1","ePlan",
"MEC2022-05939","712 ADAMS AVE, LEHIGH ACRES FL 33936","replace split system","Closed-CC Issued","0","ePlan",
"MEC2022-05938","16828 CAPTIVA DR, CAPTIVA FL 33924","REPLACE AC SYSTEM","Closed-CC Issued","0","ePlan",
"FIR2022-01908","1050 JOEL BLVD, LEHIGH ACRES FL 33936","Changing out the existing 3G Communicator with an LTE Communicator.","Closed-CC Issued","0","ePlan",
"OPN2021-00124-R02","4510 NORTH KEY DR, 204, NORTH FORT MYERS FL 33903","Remove sliding glass doors","Closed-Voided","2","ePlan",
"OPN2022-03123","2600 HICKEY CREEK RD, ALVA FL 33920","Size for size impact windows and SGD","Closed-CC Issued","0","ePlan",
"MEC2022-05937","1910 CORONA DEL SIRE DR, NORTH FORT MYERS FL 33917","AC change out/split system","Closed-CC Issued","0","ePlan",
"ROF2022-06503","2311 CARNABY CT, LEHIGH ACRES FL 33973","Remove hurricane damaged tile and underlayment.  Re-nail decking to code.  Install self adhered underlayment and flashing.  Install metal to manufacturers specifications.","Closed-CC Issued","0","ePlan",
"POL2022-01251","13912 BLUE BAY CIR, FORT MYERS FL 33913","New Swimming Pool Construction. *Inspections Done By Private Provider, eAtlantic Engineering*","Closed-CC Issued","1","ePlan",
"OPN2022-03122","957 WITTMAN DR, FORT MYERS FL 33919","Installation of electric roll screen at three openings.","Closed-CC Issued","0","ePlan",
"MEC2022-05936","3519 VIA ATHENA, NORTH FORT MYERS FL 33917","AC change out/split system","Closed-CC Issued","0","ePlan",
"ROF2022-06502","2693 BRUCE ST, MATLACHA FL 33993","Tear off Shingle Roof Install Metal","Closed-CC Issued","2","ePlan",
"MEC2022-05935","1881 18TH ST E, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"MEC2022-05934","20668 TISBURY LN, NORTH FORT MYERS FL 33917","AC change out/split system","Closed-CC Issued","0","ePlan",
"RES2022-08593","10328 PRAIRIE IRIS TRL, FORT MYERS FL 33905","Remodel interior of existing unfinished 8'x15' shed","Closed-CC Issued","0","ePlan",
"SOL2022-01675","1523 HUNTDALE ST E, LEHIGH ACRES FL 33936","Roof Mounted Solar Panel Installation","Closed-CC Issued","1","ePlan",
"FNC2022-02591","14645 EAGLE RIDGE DR, FORT MYERS FL 33912","3 DUMPSTER ENCLOSURES","Closed-Withdrawn","0","ePlan",
"POL2022-01250","5168 FLAMINGO DR, SAINT JAMES CITY FL 33956","New Swimming Pool Construction*Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CC Issued","1","ePlan",
"ROF2022-06501","279 ROSEWOOD CT, LEHIGH ACRES FL 33936","replace shingles with shingles","Closed-CC Issued","0","ePlan",
"RES2022-08592","3543 VIA MONTANA WAY, NORTH FORT MYERS FL 33917","Interior Remodel/Relocate plumbing for toilet in the bathroom, center line of toilet will be 20"" from right side wall and drain at 12"" from back wall","Closed-CC Issued","0","ePlan",
"MEC2022-05933","17867 ACACIA DR, NORTH FORT MYERS FL 33917","AC Replacement Like for Like","Closed-CC Issued","0","ePlan",
"ELE2022-02644","6138 LAURELWOOD DR, FORT MYERS FL 33905","Replace automatic transfer switch","Closed-CC Issued","0","ePlan",
"RES2022-08591","16520 WINDSOR WAY, ALVA FL 33920","POOL ENCLOSURE     (POL2022-00847)","Closed-CO Issued","1","ePlan",
"OPN2022-03121","14241 CHANCELLOR ST, FORT MYERS FL 33905","REPLACE 4 WINDOWS & 1 ENTRY DOOR","Closed-CC Issued","0","Paper Submittal",
"ROF2022-06500","2311 DAVIS BLVD, FORT MYERS FL 33905","remove existing roof material down to deck, replace with 26ga residential metal.","Closed-CC Issued","0","ePlan",
"TMP2022-00247","17695 SUMMERLIN RD, 1C, FORT MYERS FL 33908","OPEN HOUSE FROM 2:00PM UNTIL 5:00PM FEBRUARY 18, 2023 WITH FOOD VENDORS AND LIVE MUSIC","Permit Expired","0","Paper Submittal",
"FIR2022-01907","13435 WHISPERING OAKS DR, FORT MYERS FL 33905","SURFACE MOUNT WITIN 10' OF 3/4"" GALVANIZED PIPE FROM NG METER TO GENERATOR","Closed-CC Issued","1","ePlan",
"ROF2022-06499","2596 BAYBREEZE ST, SAINT JAMES CITY FL 33956","Removing old shingles and replacing with new shingles","Closed-Voided","0","ePlan",
"ROF2022-06498","17544 LEBANON RD, FORT MYERS FL 33967","Residential Reroof, Shingle to shingle","Closed-CC Issued","0","ePlan",
"POL2022-01249","18420 BLUE EYE LOOP, FORT MYERS FL 33913","RESIDENTIAL SWIMMING POOL, SPA, EQUIPMENT","Closed-CC Issued","5","ePlan",
"OPN2022-03120","3558 CROSSWATER DR, NORTH FORT MYERS FL 33917","INSTALL 7 MANUAL ACCORDION SHUTTERS","Closed-CC Issued","0","ePlan",
"MRV2022-00196","75 SANDERS CT, NORTH FORT MYERS FL 33903","REPLACEMENT HOME  INSTALL & SETUP NEW MOBILE HOME","Closed-CO Issued","2","ePlan",
"ROF2022-06497","1199 MOODY RD, NORTH FORT MYERS FL 33903","Re-roof, Architectural shingles, 21.33 SQs","Permit Expired","0","ePlan",
"MEC2022-05932","12611 ARBUCKLE CT, NORTH FORT MYERS FL 33903","Replacing A/C unit ""like for like""","Closed-CC Issued","0","ePlan",
"RES2022-08590","3411 67TH ST W, LEHIGH ACRES FL 33971","install a 20x26x12 carport","Closed-CO Issued","0","ePlan",
"OPN2022-03119","15105 YELLOW WOOD DR, ALVA FL 33920","Installing 3 Mot RD Screens*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"SOL2022-01047-R02","709 RICHMOND AVE N, LEHIGH ACRES FL 33972","E-1, E-2 NEW METER, MSP,MCB,FUSED AC DISCO","Closed-Revision Approved","4","ePlan",
"RES2022-08589","3611 56TH ST W, LEHIGH ACRES FL 33971","New Single Family Home with Apartment	*R01 - CHANGE WINDOW AND DOOR MANUFACTURE AND NOW WILL BE IMPACT*","Permit Issued","2","ePlan",
"RES2022-08588","16464 RAINBOW MEADOWS CT, FORT MYERS FL 33908","INTERIOR REMODEL INCLUDING WINDOW/DOOR REPLACEMENT (SIZE FOR SIZE) AND EXTERIOR WALL MODIFICATION","Closed-CC Issued","0","ePlan",
"MEC2022-05931","11600 COURT OF PALMS, 702, FORT MYERS FL 33908","AC CHANGE OUT","Closed-CC Issued","0","ePlan",
"OPN2022-03118","16681 ROLLING ROCK BLVD, ALVA FL 33920","Installing 2 Mot Rd Screens *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"MEC2022-05930","5602 CAPTAIN JOHN SMITH LOOP, NORTH FORT MYERS FL 33917","AC & Duct Work Replacement Like for Like","Closed-CC Issued","1","ePlan",
"MEC2022-05929","12605 COLD STREAM DR, FORT MYERS FL 33912","AC CHANGE OUTMARCOTTE","Closed-CC Issued","0","ePlan",
"SOL2022-00708-R01","17281 TRAPPERS DR, FORT MYERS FL 33967","Module count change to 42.  On single line: 3 strings in combiner box, 60 a fuses in disconnect","Closed-Revision Approved","1","ePlan",
"OPN2022-03117","6714 WILLOW LAKE CIR, FORT MYERS FL 33966","Replacing 7 SXS Windows*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"SOL2022-01674","865 KIDVALE ST E, LEHIGH ACRES FL 33974","Install 11.60 kw pv solar system on the roof*Inspections Done By Private Provider – Skytec Engineering Services*","Closed-Withdrawn","1","ePlan",
"ROF2022-06496","320 DELLWOOD AVE, LEHIGH ACRES FL 33936","SHINGLE TEAR OFF AND RE-ROOF + FLAT ROOF","Closed-CC Issued","0","Paper Submittal",
"SOL2022-01673","121 DALEVIEW AVE, LEHIGH ACRES FL 33936","Installing pv solar panels on existing roof","Permit Expired","0","ePlan",
