"Record Number","Address","Description","Status","Related Records","Submittal Type",
"ROF2023-14114","3191 MERCURY LN, NORTH FORT MYERS FL 33903","TPO ROOF-OVER MOBILE HOME FL12772.1 13SQ AT SITE ADDRESS 3191 MERCURY LN N FT MYERS FL 33903 (TAMIAMI VILLAGE)","Closed-CC Issued","0","ePlan",
"ROF2023-14113","804 FLOYD AVE N, LEHIGH ACRES FL 33971","Reroof. Tear off old roof. Dispose of debris. Install new underlayment and asphalt shingle.","Closed-CC Issued","0","ePlan",
"SOL2023-00549","2165 BARRY DR, FORT MYERS FL 33907","Installation of photo voltaic solar panels on rooftop","Closed-CC Issued","0","ePlan",
"ELE2023-02253","19681 SUMMERLIN RD, 422, FORT MYERS FL 33908","Replace main breaker, clean buss bars in meter can and main disconnect at meter location. Install RV receptacle.","Closed-CC Issued","0","ePlan",
"RES2023-06626","5340 CENTENNIAL BLVD, LEHIGH ACRES FL 33971","GARAGE DOOR REPLACEMENT","Closed-Withdrawn","0","ePlan",
"RES2023-06625","9823 BIRR ST, FORT MYERS FL 33919","Pool cage replacement","Permit Expired","0","ePlan",
"RES2023-06624","3301 18TH ST W, LEHIGH ACRES FL 33971","New Construction Residential Project","Waiting on Applicant","0","ePlan",
"MEC2023-03348","6841 NEAL RD, FORT MYERS FL 33905","Replacement of 1 A/C system","Closed-CC Issued","0","ePlan",
"FNC2023-01190","1044 APRIL LN, NORTH FORT MYERS FL 33903","Install 233' of White 6' high Vinyl Fence with two 6' wide gates","Closed-CC Issued","0","ePlan",
"COM2023-01469","20021 SUMMERLIN RD, FORT MYERS FL 33908","Interior remodeling/renovations to existing cabinets, electrical, and equipment.","Closed-Voided","0","ePlan",
"COM2023-01469","20021 SUMMERLIN RD, FORT MYERS FL 33908","Interior remodeling/renovations to existing cabinets, electrical, and equipment.","Closed-Voided","0","ePlan",
"ROF2023-14112","11640 HOMESTEAD LN, FORT MYERS FL 33905","hurricane Ian/tear off old roof and put on a new shingle roof","Closed-CC Issued","0","ePlan",
"ROF2023-14111","256 NETHERLAND AVE, NORTH FORT MYERS FL 33903","TPO ROOF-OVER MOBILE HOME FL12772.1 12SQ AT SITE ADDRESS 256 NETHERLAND AVE N FT MYERS FL 33903 (WINDMILL VILLAGE)","Closed-CC Issued","0","ePlan",
"ELE2023-02252","4604 5TH ST W, LEHIGH ACRES FL 33971","ELECTRICAL  ADDED FOR MINI SPLIT","Closed-CC Issued","0","Paper Submittal",
"FNC2023-01189","13022 FOURTH ST, FORT MYERS FL 33905","8FT WOOD PRIVACY FENCE WITH GATES.","Waiting on Applicant","0","ePlan",
"MRV2023-00279","372 BUELL DR W, FORT MYERS FL 33905","New mobile home","Closed-CO Issued","1","ePlan",
"MEC2023-03347","13126 FEATHER SOUND DR, 308, FORT MYERS FL 33919","ac changeout","Closed-CC Issued","0","ePlan",
"MEC2023-03346","4604 5TH ST W, LEHIGH ACRES FL 33971","MINI SPLIT TO ADD ADDITIONAL AIR IN MASTER BEDROOM","Closed-CC Issued","0","Paper Submittal",
"OPN2023-02276","8801 WOODGATE DR, FORT MYERS FL 33908","replace windows / doors size for size with impact products","Closed-CC Issued","0","ePlan",
"SOL2023-00548","1605 DORA AVE S, LEHIGH ACRES FL 33976","Roof Mounted Solar PV Installation","Closed-CC Issued","0","ePlan",
"ROF2023-14110","9460 GLADIOLUS PRESERVE CIR, FORT MYERS FL 33908","re-roof. remove and replace shingles *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CC Issued","0","ePlan",
"COM2023-01468","11225 S CLEVELAND AVE, FORT MYERS FL 33907","Interior renovations-replacing cabinets, drywall, and electrical.","Closed-Voided","0","ePlan",
"MEC2023-03345","21560 CENTER ST, ALVA FL 33920","Replacement of 1 A/C system","Closed-CC Issued","0","ePlan",
"OPN2023-02275","11170 CARAVEL CIR, 210, FORT MYERS FL 33908","installing 2 aluminum roll downs","Closed-CC Issued","0","ePlan",
"RES2023-06623","2231 CLUB HOUSE RD, NORTH FORT MYERS FL 33917","ADDITION","Permit Issued","0","Paper Submittal",
"MEC2023-03344","6994 KIMBERLY TER, FORT MYERS FL 33919","Replace old 3 ton system with a new 3 ton system like for like","Closed-CC Issued","0","ePlan",
"FIR2023-00924","11630 NAVARRO WAY, BLDG 25, FORT MYERS FL 33908","FIRE MONITORING WITH CELLOVER THE COUNTER","Closed-CC Issued","0","ePlan",
"MEC2023-03343","12541 KELLY SANDS WAY, 15, FORT MYERS FL 33908","Replace Split System AC","Closed-CC Issued","0","ePlan",
"ROF2023-14109","513 SHADYSIDE ST, LEHIGH ACRES FL 33936","Re roof Shingle","Closed-CC Issued","0","ePlan",
"FIR2023-00923","11620 NAVARRO WAY, BLDG 24, FORT MYERS FL 33908","FIRE MONITORING WITH CELLOVER THE COUNTER","Closed-CC Issued","0","ePlan",
"ELE2023-02251","19681 SUMMERLIN RD, 248, FORT MYERS FL 33908","Replace main breaker, clean main buss bars in meter can and main disconnect at meter location.","Closed-CC Issued","0","ePlan",
"FIR2023-00922","11610 NAVARRO WAY, BLDG 23, FORT MYERS FL 33908","FIRE MONITORING WITH CELL","Closed-CC Issued","0","ePlan",
"TMP2023-00824","18540 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Temporary Housing Permit tp place an RV during reconstruction","Permit Issued","0","Paper Submittal",
"MEC2023-03342","11825 VIA CASSINA CT, MIROMAR LAKES FL 33913","Replacement of A/H only","Closed-CC Issued","0","ePlan",
"RES2023-06622","9288 PALM ISLAND CIR, NORTH FORT MYERS FL 33903","Adding 2nd story to residential structure *Plan Review & Inspections Done By Private Provider – ECS Florida, LLC*","Closed-CC Issued","0","ePlan",
"FNC2023-00016-R01","3415 18TH ST SW, LEHIGH ACRES FL 33976",,"Closed-Revision Approved","1","Paper Submittal",
"COM2023-01467","16251 DUBLIN CIR, 205, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring","Closed-Withdrawn","0","ePlan",
"OPN2023-02274","12760 KELLY GREENS BLVD, FORT MYERS FL 33908","Replace 3 windows size for size with impact","Closed-CC Issued","0","ePlan",
"MEC2023-03341","9191 BAYBERRY BND, 103, FORT MYERS FL 33908","REPLACE AC SYSTEM","Closed-CC Issued","0","ePlan",
"FIR2023-00921","11600 NAVARRO WAY, BLDG 22, FORT MYERS FL 33908","FIRE MONITORING WITH CELLOVER THE COUNTER","Closed-CC Issued","0","ePlan",
"FIR2023-00920","11601 NAVARRO WAY, BLDG 21, FORT MYERS FL 33908","FIRE MONITORING WITH CELLOVER THE COUNTER","Closed-CC Issued","0","ePlan",
"ROF2023-14108","3115 INDIAN VILLAGE LN, NORTH FORT MYERS FL 33917","TPO ROOF-OVER MOBILE HOME FL12772.1 18SQ AT SITE ADDRESS 3115 INDIAN VILLAGE LN N FT MYERS FL 33917 (LAKE ARROWHEAD)","Closed-CC Issued","0","ePlan",
"COM2023-01466","16251 DUBLIN CIR, 204, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring","Closed-Withdrawn","0","ePlan",
"FNC2023-01188","7621 GREEN SAGE CIR, CLUB HOUSE, NORTH FORT MYERS FL 33917","Install approx 340' of 48"" high aluminum pool barrier fence, 15' of 54"" high pool barrier (at front entry of pool), 3 welded aluminum gates","Closed-CC Issued","0","ePlan",
"FIR2023-00919","11611 NAVARRO WAY, BLDG 20, FORT MYERS FL 33908","FIRE MONITORING WITH CELLOVER THE COUNTER","Closed-CC Issued","0","ePlan",
"MEC2023-03340","9231 TRIANA TER, 151, FORT MYERS FL 33912","REPLACE AC SSYSTEM LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ROF2023-14107","2766 BRUCE ST, MATLACHA FL 33993","New Roof System/ Metal","Closed-CC Issued","0","ePlan",
"ROF2023-14106","1218 CASEDALE ST, LEHIGH ACRES FL 33936","Shingle and flat re-roof","Closed-CC Issued","1","Paper Submittal",
"COM2023-01465","16251 DUBLIN CIR, 203, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring","Closed-Withdrawn","0","ePlan",
"ROF2023-14105","10817 MARBLE BROOK BLVD, LEHIGH ACRES FL 33936","Remove existing roofing materials and replacing them with new asphalt shingles","Closed-CC Issued","0","ePlan",
"ROF2023-14104","8312 ALOHA RD, FORT MYERS FL 33967","Re-Roof - asphalt shingles","Closed-CC Issued","0","ePlan",
"FIR2023-00918","11621 NAVARRO WAY, BLDG 19, FORT MYERS FL 33908","FIRE ALARM MONITORING WITH CELLOVER THE COUNTER","Closed-CC Issued","0","ePlan",
"ROF2023-14103","2619 2ND ST SW, LEHIGH ACRES FL 33976","Remove existing shingles and install new shingle roof.","Closed-CC Issued","0","ePlan",
"ROF2023-14102","15294 YELLOW WOOD DR, ALVA FL 33920","Install new tile roof system on 39 sq","Closed-CC Issued","0","ePlan",
"ROF2023-14101","1401 ELAINE AVE N, LEHIGH ACRES FL 33971","SHINGLE RE ROOF","Closed-CC Issued","0","ePlan",
"ELE2023-02250","19681 SUMMERLIN RD, 472, FORT MYERS FL 33908","Replace main breaker, clean buss bars in meter can and main disconnect at meter location.","Closed-CC Issued","0","ePlan",
"ROF2023-14100","9127 GARDEN POINTE, FORT MYERS FL 33908","REMOVE EXISTING CONCRETE TILE AND INSTALL 3,485 SQ FT OF NEW CONCRETE TILE AND UNDERLAYMENT. NOA #22-0714.11/ 22-0714.13","Closed-CC Issued","0","ePlan",
"FNC2023-01187","1600 PLUMOSA AVE, LEHIGH ACRES FL 33972","4' chain link with gates. 6' metal with gates","Permit Expired","0","Paper Submittal",
"MEC2023-03339","12480 VITTORIA WAY, FORT MYERS FL 33912","REPLACE AC SYSTEM LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"MEC2023-03338","18222 CREEKSIDE PRESERVE LOOP, 102, FORT MYERS FL 33908","2.5 Ton Condenser","Closed-CC Issued","0","ePlan",
"ROF2023-14099","1031 AVERLY ST, FORT MYERS FL 33919","Shingle reroof","Closed-Withdrawn","0","ePlan",
"MEC2023-03337","5755 FOXLAKE DR, D, NORTH FORT MYERS FL 33917","LIKE FOR LIKE AC CHANGEOUT/ REPLACEMENTSPLIT SYSTEM2 TON--- 15.5 SEER--- 5 KW","Closed-CC Issued","0","ePlan",
"COM2023-01464","16251 DUBLIN CIR, 202, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring","Closed-Withdrawn","0","ePlan",
"ROF2023-14098","710 MAGNOLIA AVE, LEHIGH ACRES FL 33972","Remove existing shingles and install new shingle roof.","Closed-CC Issued","0","ePlan",
"ELE2023-02249","11426 HABERSHAM CT, NORTH FORT MYERS FL 33917","Replace like for like 200a MB Panel andGrounding System","Closed-CC Issued","0","ePlan",
"MEC2023-03336","12360 WOODROSE CT, 4, FORT MYERS FL 33907","A/C changeout packaged unit 2.5 ton 5 kw 14 seer like for like","Permit Expired","0","ePlan",
"ROF2023-14097","17324 WHITEWATER CT, FORT MYERS BEACH FL 33931","REROOF SHINGLE OFF SHINGLE ON","Closed-CC Issued","0","ePlan",
"COM2023-01463","16251 DUBLIN CIR, 201, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring","Closed-Withdrawn","0","ePlan",
"ROF2023-14096","17485 LEBANON RD, FORT MYERS FL 33967","remove and replace shingles on the roof","Closed-CC Issued","0","ePlan",
"MEC2023-03335","16300 EDGEMONT DR, FORT MYERS FL 33908","AC CHANGEOUT SPLIT SYSTEM LIKE FOR LIKE 4 TON 14 SEER 10KW","Permit Issued","0","ePlan",
"RES2023-06621","218 LABELLE AVE, FORT MYERS FL 33905","Remodel Hurricane damaged home. Replace some Damaged Drywall and flooring. Replace bathroom fixtures. Replace Kitchen Cabinets. Texture all walls and paint interior walls. All walls to remain the same.","Permit Expired","0","ePlan",
"ELE2023-02248","18441 TULIP RD, FORT MYERS FL 33967","Replace existing 150amp Square D QO 20 space panel with 200amp Square D QO 42 space panel. Install Surge Protector. Install 50amp generator inlet. Update grounding per code.","Closed-CC Issued","0","ePlan",
"OCC2023-00270","7370 COLLEGE PKWY, 314, FORT MYERS FL 33907","Real Estate 9am-5pm daily","Permit Expired","0","Paper Submittal",
"COM2023-01462","16251 DUBLIN CIR, 105, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring   Revision to scope of work. No Mechanical. No electrical.","Closed-CC Issued","2","ePlan",
"COM2023-01461","16251 DUBLIN CIR, 104, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring  Revision to scope of work. No Mechanical. No electrical","Closed-CC Issued","2","ePlan",
"RES2023-06620","5342 CHIPPENDALE CIR W, FORT MYERS FL 33919","Pool Screen Enclosure replacement over existing deck","Closed-CC Issued","0","ePlan",
"PLU2023-00361","18258 MAPLE RD, FORT MYERS FL 33967","REPLACE POLY WATER LINES FOR PEX WATER LINES. THE OWNER WANTS TO DO THAT BECAUSE SHE HAS SOME ISSUES WITH HER INSURANCE COMPANY.","Closed-CC Issued","0","ePlan",
"RES2023-06619","3319 GALAXY WAY, NORTH FORT MYERS FL 33903","build new carport and screen room - hurricane damage","Closed-CO Issued","0","ePlan",
"SGN2023-00216","11450 S CLEVELAND AVE, FORT MYERS FL 33907","Install new panel to existing ground sign-Dr. Lana Perkins.**R01-Change copy on panel from Dr. Lana Perkins to Chiropractor**","Closed-CC Issued","1","ePlan",
"OPN2023-02273","3213 SUNSET KEY CIR, PUNTA GORDA FL 33955","Remove and replace 29 windows. Like for like. No structural changes. 1 impact resistant. The rest none impact.","Closed-CC Issued","0","ePlan",
"MEC2023-03334","4703 HARBORTOWN LN, FORT MYERS FL 33919","LIKE FOR LIKE AC CHANGEOUT/ REPLACEMENTSPLIT SYSTEM 4 TON--- 16 SEER--- 9 KW","Closed-CC Issued","0","ePlan",
"OPN2023-02272","9281 BAYBERRY BND, 102, FORT MYERS FL 33908","Installing 5 Storm Catcher RD *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-Withdrawn","0","ePlan",
"OCC2023-00269","7370 COLLEGE PKWY, 307, FORT MYERS FL 33907","Payroll Business, 9am-5pm daily","Permit Expired","0","Paper Submittal",
"COM2023-01460","16251 DUBLIN CIR, 103, FORT MYERS FL 33908","Replace Insulation on exterior walls.and Replace 2,000 sq ft. of drywall.","Closed-CC Issued","2","ePlan",
"ROF2023-14095","4304 21ST ST SW, LEHIGH ACRES FL 33976","Shingle Reroof","Closed-CC Issued","0","ePlan",
"ROF2023-14094","4625 GENE AVE N, LEHIGH ACRES FL 33971","Shingle Re-Roof","Closed-CC Issued","0","Paper Submittal",
"ELE2023-02247","565 PEACE LAKE CT, NORTH FORT MYERS FL 33917","Replace and relocate from LCEC pole the 150 amp meter can and main disconnect.","Closed-CC Issued","0","ePlan",
"COM2023-01459","16251 DUBLIN CIR, 102, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring   Revision to scope of work No Mechanical. No electrical","Closed-CC Issued","3","ePlan",
"ROF2023-14093","17288 PLANTATION DR, FORT MYERS FL 33967","RE-ROOF","Permit Expired","0","Paper Submittal",
"MEC2023-03333","6300 SOUTH POINTE BLVD, 128, FORT MYERS FL 33919","AC CHANGEOUT PACKAGED UNIT LIKE FOR LIKE 8KW 2 TON 8KW 14 SEER","Permit Expired","0","ePlan",
"MEC2023-03332","18600 CYPRESS HAVEN DR, FORT MYERS FL 33908","LIKE FOR LIKE AC CHANGEOUT/ REPLACEMENTSPLIT SYSTEM 4 TON--- 17.2 SEER--- 10 KW","Closed-CC Issued","0","ePlan",
"RES2023-06618","604 PESCADO LN, FORT MYERS FL 33908","Interior Remodel including AC replacement- Hurricane Ian.","Closed-CC Issued","0","ePlan",
"MEC2023-03331","722 JOEL BLVD, LEHIGH ACRES FL 33936","SAME SIZE HVAC CHANGEOUT- 1.5 TON/ 17.6 SEERMINI SPLIT","Closed-CC Issued","0","ePlan",
"ROF2023-14092","262 PALMER BLVD, NORTH FORT MYERS FL 33903","TPO ROOF-OVER MOBILE HOME FL12772.1 16SQ AT SITE ADDRESS 262 PALMER BLVD N FT MYERS FL 33903 (SIX LAKES)","Closed-CC Issued","0","ePlan",
"MEC2023-03330","710 SOUTH HARBOR DR, BOCA GRANDE FL 33921","REPLACE AC","Closed-CC Issued","0","ePlan",
"COM2023-01458","16251 DUBLIN CIR, 101, FORT MYERS FL 33908","- Replace Insulation on exterior walls, Replace 2,000 sq ft. of drywall., Replace Cabinets & Flooring","Closed-CC Issued","2","ePlan",
"MEC2023-03329","6622 WILLOW LAKE CIR, FORT MYERS FL 33966","LIKE FOR LIKE AC CHANGEOUT/ REPLACEMENT SPLIT SYSTEM4 TON--- 14.7 SEER--- 10 KW","Closed-CC Issued","0","ePlan",
"ELE2023-02246","2715 GEARY ST, MATLACHA FL 33993","Replace riser and grounding","Closed-CC Issued","0","ePlan",
"RES2023-06617","3806 24TH ST SW, LEHIGH ACRES FL 33976","NEW SINGLE FAMILY RESIDENCE.","Closed-CO Issued","2","ePlan",
"ROF2023-14091","2952 RIBBON CT, FORT MYERS FL 33905","REMOVE EXISTING SHINGLE ROOFING. RE-NAIL WOOD DECK TO CURRENT CODE. INSTALL SELF-ADHERING UNDERLAYMENT AND DIMENSIONAL SHINGLES","Closed-CC Issued","0","ePlan",
"DSH2023-00263","15596 CALOOSA CREEK CIR, FORT MYERS FL 33908","120 sf Dock","Closed-CC Issued","0","ePlan",
"MEC2023-03328","19376 N TAMIAMI TRL, NORTH FORT MYERS FL 33903","Replaced A/C @ Tara Woods/ 19637 Woodfield Cir","Closed-CC Issued","0","ePlan",
"ROF2023-14090","603 SUNSHINE LN, NORTH FORT MYERS FL 33903","TPO ROOF-OVER MOBILE HOME FL12772.1 12SQ AT SITE ADDRESS 603 SUNSHINE LN N FT MYERS FL 33903 (HORIZON VILLAGE)","Closed-CC Issued","0","ePlan",
"MRV2023-00278","11001 BALLWEG LN, FORT MYERS FL 33908","****WITHDRAWN****REPLACEMENT OF MOBILE HOME","Closed-Withdrawn","0","ePlan",
"ROF2023-14089","1039 JOPONICA AVE S, LEHIGH ACRES FL 33974","shingle reroof","Closed-CC Issued","0","ePlan",
"RES2023-06616","20371 SUMMERLIN RD, FORT MYERS FL 33908","Replacement of fire sprinkler pump controller and wiring due to Hurricane Ian damage","Closed-Voided","0","ePlan",
"ROF2023-14088","18300 NALLE RD, NORTH FORT MYERS FL 33917","Re-roof. Shingles off, shingles on.","Closed-Withdrawn","0","ePlan",
"COM2023-01457","16211 DUBLIN CIR, 204, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring","Closed-Withdrawn","0","ePlan",
"RES2023-06615","6067 MACBETH LN, FORT MYERS FL 33908","Interior remodel","Closed-CC Issued","0","ePlan",
"COM2023-01456","16211 DUBLIN CIR, 203, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring","Closed-Withdrawn","0","ePlan",
"OPN2023-02271","5797 BEECHWOOD TRL, FORT MYERS FL 33919","Replacing 2 door & 1 window opening like for like","Permit Expired","0","ePlan",
"COM2023-01455","16211 DUBLIN CIR, 202, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring","Closed-Withdrawn","0","ePlan",
"ROF2023-14087","13768 RIVER FOREST DR, FORT MYERS FL 33905","Reroof","Waiting on Applicant","0","ePlan",
"COM2023-01454","16211 DUBLIN CIR, 201, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring","Closed-Withdrawn","0","ePlan",
"COM2023-01453","16211 DUBLIN CIR, 104, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring  Revision to scope of work. No mechanical. No electrical","Closed-CC Issued","2","ePlan",
"COM2023-01452","16211 DUBLIN CIR, 103, FORT MYERS FL 33908","Replace Insulation, drywall, Cabinets & Flooring.","Closed-CC Issued","2","ePlan",
"ROF2023-14086","17741 ACACIA DR, NORTH FORT MYERS FL 33917","shingle reroof","Closed-CC Issued","0","ePlan",
"ROF2023-14085","3723 1ST ST SW, LEHIGH ACRES FL 33976","SHINGELS - 22-0429.02 UNDERLAYMENT - 17401","Closed-CC Issued","0","Paper Submittal",
"FIR2023-00917","2920 HICKEY CREEK RD, ALVA FL 33920","BURY 500 GALON LP TANK AND RUN GAS LINES TO RANGE AND FUTURE GENERATOR","Closed-CC Issued","0","ePlan",
"COM2023-01451","16211 DUBLIN CIR, 102, FORT MYERS FL 33908","- Replace Insulation on exterior walls.- Replace 2,000 sq ft. of drywall.- Replace Cabinets & Flooring Front door  Revision to scope of work. No mechanical. No electrical","Closed-CC Issued","2","ePlan",
"OPN2023-02270","1217 CASEDALE ST, LEHIGH ACRES FL 33936","Replace 12 windows-8 openings","Closed-CC Issued","0","Paper Submittal",
"RES2023-06614","16550 MARC ALLEN DR, NORTH FORT MYERS FL 33917","10' X 16'  SMITHBUILT SHED","Waiting on Applicant","0","Paper Submittal",
"DEM2023-02429","11068 SUNGLOW LN, FORT MYERS FL 33908","DEMOLITION OF MOBILE HOME AT THIS ADDRESS","Closed-CC Issued","0","ePlan",
"FIR2023-00916","14232 MOONLIT WAY, ESTERO FL 33928","RUNNING GAS LINE FROM EXISTING GENERATOR AND EXISTING TANK TO A TANKLESS WATER HEATER, COOKTOP, AND A GRILL","Closed-CC Issued","0","ePlan",
"SGN2023-00215","5530 TIMMERS LN, LEHIGH ACRES FL 33971","Install vinyl to existing canopy, north elevation","Closed-CC Issued","0","ePlan",
"ROF2023-14084","8161 STILLWATER CT, NORTH FORT MYERS FL 33903","Remove and replace shingles and ridge vent8161 Stillwater CT - Building  #9","Closed-CC Issued","0","ePlan",
"DEM2023-02428","11136 STARDUST DR, FORT MYERS FL 33908","DEMOLITION OF MOBILE HOME AT THIS ADDRESS","Closed-CC Issued","0","ePlan",
"DEM2023-02427","11143 STARDUST DR, FORT MYERS FL 33908","DEMOLITION OF MOBILE HOME AT THIS ADDRESS","Closed-CC Issued","0","ePlan",
"OPN2023-02269","1645 TREASURE LN, BOCA GRANDE FL 33921","Size for size impact windows.","Closed-CC Issued","0","ePlan",
"SGN2023-00214","5530 TIMMERS LN, LEHIGH ACRES FL 33971","Install vinyl on existing canopy, south elevation","Closed-CC Issued","0","ePlan",
"DEM2023-02426","11054 STARDUST DR, FORT MYERS FL 33908","DEMOLITION OF MOBILE HOME AT THIS ADDRESS","Closed-CC Issued","0","ePlan",
"FNC2023-01186","8411 CALOOSA RD, FORT MYERS FL 33967","6 foot chainlink fence with gates","Closed-CC Issued","0","Paper Submittal",
"ROF2023-14083","1524 ISLAMORADA BLVD, PUNTA GORDA FL 33955","Re-roof","Closed-CC Issued","0","ePlan",
"ROF2023-14082","4841 29TH ST SW, LEHIGH ACRES FL 33973","Re-roof with asphalt shingles. 25 squares pitch 4:12. remove shingles and reinstall shingles. single family home.","Closed-CC Issued","0","ePlan",
"DEM2023-02425","11030 STARDUST DR, FORT MYERS FL 33908","Demolition of Mobile Home at this site","Closed-CC Issued","0","ePlan",
"RES2023-06613","707 OTTO AVE, LEHIGH ACRES FL 33971","8' x 10' Shed","Payment Required","0","ePlan",
"RES2023-06612","19681 SUMMERLIN RD, 670, FORT MYERS FL 33908","Interior remodel due to hurricane damage","Closed-CC Issued","0","ePlan",
"MEC2023-03327","8190 CLEAVES RD, NORTH FORT MYERS FL 33903","A/C changeout split system 3 ton 14 seer 8 kw like for like","Closed-CC Issued","0","ePlan",
"DEM2023-02424","11161 SUNGLOW LN, FORT MYERS FL 33908","Demolition of Mobile Home at Address","Closed-CC Issued","0","ePlan",
"ROF2023-14081","11545 CHAPIN LN, CAPTIVA FL 33924","Metal Reroof","Closed-CC Issued","0","ePlan",
"RES2023-06611","1666 S FOUNTAINHEAD RD, FORT MYERS FL 33919","Replace damaged screen enclosure with new, no change to footprint.","Closed-CC Issued","0","ePlan",
"SGN2023-00213","5530 TIMMERS LN, LEHIGH ACRES FL 33971","Install vinyl to existing canopy on west elevation","Closed-CC Issued","0","ePlan",
"DEM2023-02423","11096 SUNGLOW LN, FORT MYERS FL 33908","DEMOLITION OF MOBILHOME LOCATED AT THIS ADDRESS.","Closed-CC Issued","0","ePlan",
"FNC2023-01185","155 THORNTON AVE S, LEHIGH ACRES FL 33974","Fence & Gate Install","Closed-Voided","0","ePlan",
"RES2023-06610","4551 CATALINA LN, BONITA SPRINGS FL 34134","New residential construction single family *Inspections Done By Private Provider Universal Engineering*","Closed-CO Issued","4","ePlan",
"OPN2023-02268","14412 VINDEL CIR, FORT MYERS FL 33905","Installing 6 Standard Alum RD*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"DEM2023-02422","11137 STARDUST DR, FORT MYERS FL 33908","Demolition of Mobile Home","Closed-CC Issued","0","ePlan",
"SGN2023-00212","5530 TIMMERS LN, LEHIGH ACRES FL 33971","Install of vinyl on existing canopy, east elevation","Closed-CC Issued","0","ePlan",
"FIR2023-00915","6201 ALLIANCE LN, FORT MYERS FL 33912","INSTALLATION OF NEW FIRE ALARM SYSTEM","Closed-CC Issued","12","ePlan",
"OPN2023-02267","13265 MARQUETTE BLVD, FORT MYERS FL 33905","Like size replacement of impact windows and doors","Closed-CC Issued","0","ePlan",
"RES2023-06609","18162 MATANZAS RD, FORT MYERS FL 33967","Elite roof panels (Back Lanai)- 2020 Screen ( Back Lanai)- Kickplate 8in (Back Lanai- Special door (Front )- 2020 Screen (Front)- Concrete extension 6x15 ( Back Lanai)","Closed-CC Issued","0","ePlan",
"FIR2023-00914","11651 NAVARRO WAY, BLDG 18, FORT MYERS FL 33908","FIRE MONITORING WITH CELLOVER THE COUNTER","Closed-CC Issued","0","ePlan",
"RES2023-06608","2118 MCARTHUR AVE, ALVA FL 33920","Single Family Residence","Closed-CO Issued","2","ePlan",
"MEC2023-03326","20301 LANGFORD RD, ALVA FL 33920","Coolair installing new 70 pint Santa Fe dehumidifier, connecting to (2) existing split systems.","Closed-CC Issued","0","ePlan",
"SGN2023-00211","9903 GULF COAST MAIN STREET, 160, FORT MYERS FL 33913","Install 1 wall sign, side elevation, LED, to connect to existing electrical.","Closed-CC Issued","0","ePlan",
"RES2023-06607","18111 PALM CREEK DR, NORTH FORT MYERS FL 33917","MASTER BATH & BED ADDITION","Closed-CC Issued","0","ePlan",
"RES2023-06606","2811 KAREN AVE N, LEHIGH ACRES FL 33971","New SFR","Closed-CO Issued","46","ePlan",
"RES2023-06605","662 CORAL LN, NORTH FORT MYERS FL 33917","Aluminum Roofover - Hurricane Damage","Closed-CC Issued","0","ePlan",
"ROF2023-14080","3141 RUNNING DEER DR, NORTH FORT MYERS FL 33917","re roof metal house, like to like","Closed-CC Issued","0","ePlan",
"RES2023-06604","19681 SUMMERLIN RD, 675, FORT MYERS FL 33908","Interior remodel due to hurricane damage","Closed-CC Issued","0","ePlan",
"FNC2023-01184","519 KILGOUR AVE S, LEHIGH ACRES FL 33974","6' PVC/Vinyl Fence W/Gates","Closed-CC Issued","0","ePlan",
