"Record Number","Address","Description","Status","Related Records","Submittal Type",
"MEC2023-02383","794 CYPRESS LAKE CIR, FORT MYERS FL 33919","replacing existing ac equipment with 2 ton 16.6","Closed-CC Issued","0","ePlan",
"RES2023-04826","13056 FOURTH ST, FORT MYERS FL 33905","8x8 Shed","Ready-Documents Required","1","ePlan",
"ROF2023-10748","3408 33RD ST SW, LEHIGH ACRES FL 33976","SHINGLE RE-ROOF DUE TO HURRICAN IAN","Closed-CC Issued","0","ePlan",
"SOL2023-00372","15031 LIGUSTRUM LN, ALVA FL 33920","Installation of (13) roof mounted solar panels. (Breaker in MSP, No Electrical Modifications)","Closed-Withdrawn","0","ePlan",
"ROF2023-10747","15811 SANDY POINT DR, NORTH FORT MYERS FL 33917","13 square reroof - install metal","Closed-CC Issued","0","ePlan",
"ROF2023-10746","8828 CREST LN, FORT MYERS FL 33907","Tear-Off existing Roof and replace with new GAF Shingle roof system.","Closed-CC Issued","0","ePlan",
"MEC2023-02382","12545 STONE VALLEY LOOP, FORT MYERS FL 33913","replace split system","Closed-CC Issued","0","ePlan",
"OPN2023-01714","2705 SANIBEL BLVD, SAINT JAMES CITY FL 33956","REPLACING 9 WINDOWS W/ IMPACT SIZE FOR SIZE","Closed-CC Issued","0","ePlan",
"ROF2023-10745","450 KEENAN AVE, FORT MYERS FL 33919","Roof Replacement - Hurricane Ian","Closed-CC Issued","0","ePlan",
"RES2023-04825","3309 15TH ST W, LEHIGH ACRES FL 33971","New single family residence","Closed-CO Issued","1","ePlan",
"RES2023-04824","9398 PINEAPPLE RD, FORT MYERS FL 33967","Screen Enclosure w/ Composite Roof","Closed-CO Issued","0","ePlan",
"OPN2023-01713","4105 20TH ST SW, LEHIGH ACRES FL 33976","REPLACE ONE SLIDING GLASS DOOR AND 11 WINDOWS, SIZE TO SIZE, IMPACT/HURRICANE RESISTANT","Closed-CC Issued","0","ePlan",
"ROF2023-10744","15235 S TAMIAMI TRL, FORT MYERS FL 33908","RE-ROOF tear off FLAT: Remove existing single ply. Install new ISO boards mech attached to wood deck. Install new Carlisle 60-mil TPO heat welded system over ISO. Replace all flashing and pipe boots.SLOPED: Remove existing tile & underlayment down to wood deck on mansards. Install new underlayment & standing seam metal roof system","Closed-CC Issued","0","ePlan",
"FIR2023-00638","18189 WILDBLUE BLVD, FORT MYERS FL 33913","pipe from NG meter to generator","Closed-CC Issued","0","ePlan",
"ROF2023-10743","13232 HAMPTON PARK CT, FORT MYERS FL 33913","RE-ROOF SHINGLE HURRICANE IAN DAMAGE","Closed-CC Issued","0","ePlan",
"RES2023-04823","11055 STARDUST DR, FORT MYERS FL 33908","REMOVE AND REPLACE SHED","Closed-CO Issued","0","Paper Submittal",
"ROF2023-10742","2105 FLOWERS DR, FORT MYERS FL 33907","REPLACE SHINGLE ROOF","Closed-Withdrawn","0","ePlan",
"OPN2023-01712","8801 STRINGFELLOW RD, SAINT JAMES CITY FL 33956","REPLACING 4 WINDOWS W/ IMPACT SIZE FOR SIZE","Closed-CC Issued","0","ePlan",
"RES2023-04822","18355 DEEP PASSAGE LN, FORT MYERS BEACH FL 33931","Remove Wall to Extend Lanai","Closed-CC Issued","0","Paper Submittal",
"ROF2023-10741","16300 FALSTAFF LN, FORT MYERS FL 33908","Reroof. Tear off existing & replace with new shingles.","Closed-CC Issued","0","ePlan",
"ELE2023-01778","17 MASSACHUSETTS RD, LEHIGH ACRES FL 33936","Replace 42 space panal - like for like","Closed-CC Issued","0","ePlan",
"ROF2023-10740","3218 3RD ST SW, LEHIGH ACRES FL 33976","REROOF SHINGLES DUE TO HURRICANE DAMAGES","Closed-CC Issued","0","ePlan",
"ELE2023-01777","2367 DOVER AVE, FORT MYERS FL 33907","Replace damaged riser","Closed-CC Issued","0","ePlan",
"RES2023-04821","532 PALOMA AVE, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","2","ePlan",
"RES2023-04820","2284 PALM AVE, SAINT JAMES CITY FL 33956","Hurricane repair, no new roof, electrical repair as needed","Closed-CC Issued","1","ePlan",
"FNC2023-00843","102 ALAN AVE N, LEHIGH ACRES FL 33971","6 foot metal fence with gates","Closed-CC Issued","0","Paper Submittal",
"ROF2023-10739","15540 KILMARNOCK DR, FORT MYERS FL 33912","TEAR OFF TILE RE ROOF WITH TILE","Closed-CC Issued","0","ePlan",
"ELE2023-01776","4471 ELWOOD RD, FORT MYERS FL 33908","Install new 200amp meter mainUpdate grounding for code, Install 2 copper clad ground rods with #6 copper wire.","Closed-CC Issued","0","ePlan",
"ROF2023-10738","9521 CYPRESS DR N, FORT MYERS FL 33967","Shingle reroof","Closed-CC Issued","0","ePlan",
"RES2023-04819","39 WILLIAMSBURG WAY, FORT MYERS FL 33908","REMODEL DUE TO HURRICANE DAMAGE","Closed-CC Issued","0","Paper Submittal",
"MEC2023-02381","11860 BRAMBLE COVE DR, FORT MYERS FL 33905","Replace HVAC","Closed-CC Issued","0","ePlan",
"ROF2023-10737","13340 WILD COTTON CT, NORTH FORT MYERS FL 33903","Shingle reroof","Closed-CC Issued","0","ePlan",
"MEC2023-02380","5705 FOXLAKE DR, 10, NORTH FORT MYERS FL 33917","AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM) & DUCT CHANGE OUT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ELE2023-01775","17651 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Inspection to have meter reinstalled.","Closed-Withdrawn","0","ePlan",
"OPN2023-01711","17176 PLANTATION DR, FORT MYERS FL 33967","REPLACING 3 WINDOWS W/ IMPACT SIZE FOR SIZE","Closed-CC Issued","0","ePlan",
"MEC2023-02379","14571 LAGUNA DR, FORT MYERS FL 33908","LIKE FOR LIKE AC CHANGEOUTREPLACEMENT SPLIT SYSTEM3.5 TON--- 17.2 SEER--- 9 KW","Closed-CC Issued","0","ePlan",
"ELE2023-01774","230 SOUTH RD, FORT MYERS FL 33907","[1] Re-using existing 150-amp meter socket(1) 150-amp riser (in conduit) Thought the roof[>] Approx. 10’ of 2/0 Copper THHN Wire for neutral[2] 20-amp QO tandem Breaker[1] 60-amp QO. Square D Breaker[>] Remove existing surge protection off main lugs[1] 60-amp exterior Sub-panel[>] Approx. 40’ of 6/3 Romex to the furnace[>] Label panel accordingly[>] Proper service equipment grounding as required by code","Closed-CC Issued","1","ePlan",
"MEC2023-02378","17014 MIDDLEBROOK CT, FORT MYERS FL 33908","Replace split ac system","Closed-CC Issued","0","ePlan",
"MEC2023-02377","66 IGUANA CT, FORT MYERS FL 33908","AC change out 3T 13.4 SEER2 ICP package unit","Closed-CC Issued","0","ePlan",
"DEM2023-01919","16321 N OLEANDER DR, FORT MYERS FL 33908","Selective demolition.","Closed-Withdrawn","0","ePlan",
"PLU2023-00265","813 MCARTHUR AVE, LEHIGH ACRES FL 33936","Repipe interior potable water.","Closed-CC Issued","0","ePlan",
"RES2023-04818","4309 13TH ST SW, LEHIGH ACRES FL 33976","New single family residence","Closed-CO Issued","1","ePlan",
"OCC2023-00198","12553 NEW BRITTANY BLVD, 3210, FORT MYERS FL 33907","Administrative Office for Autism Treatment Operations. 8am-5pm M-F.","Closed-Cert of Use Issued","0","Paper Submittal",
"MEC2023-02376","16050 BAY POINTE BLVD, 204, NORTH FORT MYERS FL 33917","AC Change Out, Like For Like","Closed-CC Issued","0","ePlan",
"COM2023-01143","1600 ISLAMORADA BLVD, 74C, PUNTA GORDA FL 33955","Enclosing the lanai with 3 impact sliding glass doors per signed and sealed engineering.","Closed-CC Issued","0","ePlan",
"ROF2023-10736","17712 DRACENA CIR, NORTH FORT MYERS FL 33917","REROOF SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"MEC2023-02375","1209 ISLAMORADA BLVD, PUNTA GORDA FL 33955","REPLACE EXISTING SYSTEM WITH 3TON 15.5SEER2 STRAIGHT COOL SPLIT SYSTEM WITH 10KW HEAT","Closed-CC Issued","0","ePlan",
"MEC2023-02374","3237 MAGNOLIA LANDING LN, NORTH FORT MYERS FL 33917","Ac Change Out, Like for Like","Closed-CC Issued","0","ePlan",
"MEC2023-02373","857 NORTH TOWN AND RIVER DR, FORT MYERS FL 33919","HVAC Change Out 2.4 Ton Rheem package Out W/7.5 KW Heat","Closed-CC Issued","0","ePlan",
"TMP2023-00684","2115 SECOND ST, FORT MYERS FL 33901","Use of the Old Court House steps for National Day of Prayer, May4, 2023 from 9:00am until 1:30pm","Permit Expired","0","Paper Submittal",
"ROF2023-10735","17501 COCONUT PALM CT, NORTH FORT MYERS FL 33917","remove tile,check for damaged wood,nail decking to current code,install peel and stick underlayment,install new architectural shingles","Closed-CC Issued","0","ePlan",
"ROF2022-07250-R01","15381 RIVER BY RD, FORT MYERS FL 33908","TOTAL ROOF REPLACEMENT- TILE TO TILE","Closed-Revision Approved","1","ePlan",
"MEC2023-02372","5684 WHISPERING WILLOW WAY, FORT MYERS FL 33908","HVAC Change Out 5 Ton 16 Seer Rheem W/ 10 KW Heat","Closed-CC Issued","0","ePlan",
"ROF2023-07371-R01","4312 S GULF CIR, NORTH FORT MYERS FL 33903","Change underlayment:  New underlayment NOA#22-1221.05","Closed-Revision Approved","1","ePlan",
"SGN2023-00141","16181 PREMIER PARK DR, 100, FORT MYERS FL 33913","installation of wall sign hooking to existing amps provided","Closed-CC Issued","1","ePlan",
"ROF2023-10734","3534 TANGELO DR, SAINT JAMES CITY FL 33956","R&R approx 18 squares of asphalt shingle roof per code","Closed-CC Issued","0","ePlan",
"FNC2023-00842","3104 22ND ST SW, LEHIGH ACRES FL 33976","Adding new fence 6ft privacy","Closed-CC Issued","0","ePlan",
"FNC2023-00841","159 OCEAN PARK DR, LEHIGH ACRES FL 33972","A 6 foot chainlink fence installed in the backyard.","Closed-CC Issued","0","ePlan",
"ROF2023-10733","1906 MADERA DR, NORTH FORT MYERS FL 33903","Shingle for shingle roof replacement","Closed-CC Issued","0","ePlan",
"ROF2023-10732","2212 CLUB HOUSE RD, NORTH FORT MYERS FL 33917","Tear off shingle roof, install new shingle roof","Closed-CC Issued","0","ePlan",
"ROF2023-02863-R01","13151 REGENT CIR, FORT MYERS FL 33966","revision to add flat roof FL1654-r30","Closed-Revision Approved","1","ePlan",
"FNC2023-00840","16111 CARVER GARDENS DR, FORT MYERS FL 33908","Metal coated fence 6 ft tall with two gates","Closed-CC Issued","0","ePlan",
"ROF2023-10731","2431 FLORA AVE, FORT MYERS FL 33907","Tear off and reroof","Closed-CC Issued","0","ePlan",
"OPN2023-01710","16401 KELLY WOODS DR, 137, FORT MYERS FL 33908","Replace s/s 3 windows & 3 sliding glass doors s/s","Closed-CC Issued","0","ePlan",
"ROF2023-10730","5104 BEAUTY ST, LEHIGH ACRES FL 33971","Shingle Re Roof","Closed-CC Issued","0","ePlan",
"ROF2023-10729","12100 CACTUS DR, FORT MYERS FL 33908","Tear off and reroof","Closed-CC Issued","0","ePlan",
"ROF2023-10728","19701 WOODFIELD CR, NORTH FORT MYERS FL 33903","shingle re-roof","Closed-CC Issued","0","ePlan",
"COM2023-01142","1045 SOUTH SEAS PLANTATION RD, CAPTIVA FL 33924","REPAIR OF HURRICANE DAMAGE PER INSURANCE ADJUSTER SCOPE OF REPAIRS *Plan Review & Inspections done by Private Provider – Engineering Systems Inc**","Inspections Ongoing","1","ePlan",
"ROF2023-10727","4985 28TH ST SW, LEHIGH ACRES FL 33973","Shingle Re Roof","Closed-CC Issued","0","ePlan",
"TMP2023-00683","19681 SUMMERLIN RD, 112, FORT MYERS FL 33908","TEMP POWER POLE FOR FEMA TRAILER G112","Closed-Voided","0","ePlan",
"COM2023-01141","1901 SOUTH SEAS PLANTATION RD, CAPTIVA FL 33924","REPAIR OF HURRICANE DAMAGE  *Plan Review & Inspections done by Private Provider – Engineering Systems Inc**","Closed-CC Issued","0","ePlan",
"FNC2023-00839","11551 IONA RD, FORT MYERS FL 33908","Install Chain Link Fence","Waiting on Applicant","0","ePlan",
"DEM2023-01918","15171 ASPEN DR, FORT MYERS FL 33908","Demo","Closed-CC Issued","0","ePlan",
"ROF2023-10726","2803 31ST ST W, LEHIGH ACRES FL 33971","Tear off and reroof","Closed-CC Issued","0","ePlan",
"DEM2023-01917","15151 MEADOW CIR, FORT MYERS FL 33908","Demo","Closed-CC Issued","0","ePlan",
"ROF2023-10725","1629 S FOUNTAINHEAD RD, FORT MYERS FL 33919","Reroof Flat Modified  & Shingle Roof","Closed-CC Issued","0","ePlan",
"DEM2023-01916","19681 SUMMERLIN RD, 156, FORT MYERS FL 33908","Demo","Closed-Withdrawn","0","ePlan",
"ROF2023-10724","54 DONALD AVE S, LEHIGH ACRES FL 33976","Tear off and reroof shed","Closed-CC Issued","0","ePlan",
"ROF2023-10723","54 DONALD AVE S, LEHIGH ACRES FL 33976","Tear off and reroof","Closed-CC Issued","0","ePlan",
"RES2023-04817","436 TIMBER LN N, NORTH FORT MYERS FL 33917","Restoration of carport due to Hurricane Ian. No addl sqftage.","Closed-CO Issued","0","ePlan",
"ELE2023-01773","17611 BOAT CLUB DR, FORT MYERS FL 33908","REPLACE 200 AMP BREAKER DISCONNECT, UPGRADE GROUNDING AND REPLACE WIRE FROM EXISTING OUTLETS DUE TO IAN","Closed-CC Issued","0","ePlan",
"ROF2023-10722","4301 PINE RD, FORT MYERS FL 33908","Tear off and reroof","Closed-CC Issued","0","ePlan",
"SOL2023-00371","14820 BALD EAGLE DR, FORT MYERS FL 33912","Install solar pool heat with manual control","Closed-CC Issued","0","ePlan",
"RES2023-04816","13885 BALD CYPRESS CIR, FORT MYERS FL 33907","21'-6""x19'-8"" Concrete Slab Extension with 35'-0""x44'-0"" Aluminum Pool Enclosure Replacement and addition to Replace Damaged Enclosure from Hurricane Ian.","Closed-CC Issued","0","ePlan",
"ROF2023-10721","18418 GERANIUM RD, FORT MYERS FL 33967","REMOVE DAMAGED SHINGLES AND REPLACE WITH NEW SHINGLES","Closed-CC Issued","0","ePlan",
"TMP2023-00682","16090 SIESTA DR, FORT MYERS FL 33908","TEMP FEMA TT W/ POWER POLE","Permit Issued","0","ePlan",
"TMP2023-00681","12201 CYPRESS DR, FORT MYERS FL 33908","TEMP FEMA TT W/ POWER POLE","Closed-TMP","0","ePlan",
"TMP2023-00680","5021 GULFGATE LN, SAINT JAMES CITY FL 33956","TEMP FEMA TT W/ POWER POLE","Permit Issued","0","ePlan",
"COM2023-01140","3313 SUNSET KEY CIR, 501, PUNTA GORDA FL 33955","install insulation and drywall removed by Stop Loss following IAN.","Permit Expired","0","ePlan",
"ELE2023-01772","6749 FAIRVIEW ST, FORT MYERS FL 33966","REPLACE 200 AMP MAIN BREAKER PANEL AND UPGRADE GROUNDING","Closed-CC Issued","0","ePlan",
"MEC2023-02371","8383 CHARTER CLUB CIR, 5, FORT MYERS FL 33919","Replace split system","Closed-CC Issued","0","ePlan",
"ROF2023-10720","859 BETHANY CT S, FORT MYERS FL 33919","Replace shingle and flat roofs","Closed-CC Issued","0","ePlan",
"DEM2023-01912","11391 BAYSIDE BLVD, FORT MYERS BEACH FL 33931","Demo","Waiting on Applicant Updates","0","ePlan",
"DEM2023-01911","7697 BEACH DAISY LN, BOKEELIA FL 33922","Demo","Closed-Withdrawn","0","ePlan",
"ROF2023-10719","331 DOUBLOON DR, NORTH FORT MYERS FL 33903","SHINGLE RE ROOF: 16SQS","Closed-CC Issued","0","ePlan",
"ROF2023-10718","3910 WILDVIEW CT, NORTH FORT MYERS FL 33917","SHINGLE RE ROOF: 18SQS1 SKIYLIGHT REPLACEMENT","Closed-CC Issued","0","ePlan",
"ROF2023-10717","7391 BEAR HOLLOW CIR, FORT MYERS FL 33967","Full Shingle re-roof. Remove existing shingle and underlayment. Inspect and re-nail decking. Install new underlayment and shingle","Closed-CC Issued","0","ePlan",
"ROF2023-10716","3762 GOLF CART DR, NORTH FORT MYERS FL 33917","SHINGLE RE ROOF: 18SQS","Closed-CC Issued","0","ePlan",
"DSH2023-00194","2620 DATE ST, SAINT JAMES CITY FL 33956","+/- 270 ?w ft Dock with Lift","Closed-CC Issued","0","ePlan",
"DSH2023-00193","2307 LEMON ST, SAINT JAMES CITY FL 33956","420 SQ FT DOCK WITH BOAT LIFT","Closed-CC Issued","0","ePlan",
"DSH2023-00192","2221 OLEANDER ST, SAINT JAMES CITY FL 33956","180 sq ft Dock & Boat Lift","Closed-CC Issued","1","ePlan",
"FNC2023-00838","3205 74TH ST W, LEHIGH ACRES FL 33971","Fence to be put up around the property.","Payment Required","0","ePlan",
"DEM2023-01915","19681 SUMMERLIN RD, 551, FORT MYERS FL 33908","Demo","Closed-CC Issued","0","ePlan",
"DEM2023-01914","13631 DOWITCHER DR, FORT MYERS FL 33908","Demo","Closed-CC Issued","0","ePlan",
"DEM2023-01913","4908 GULFGATE LN, SAINT JAMES CITY FL 33956","Demo","Closed-CC Issued","0","ePlan",
"ROF2023-10715","8280 PITTSBURGH BLVD, FORT MYERS FL 33967","ROOF INSTALL","Closed-CC Issued","0","ePlan",
"MRV2023-00191","5002 CURLEW DR, SAINT JAMES CITY FL 33956","Install replacement mobile home from storm damage","Closed-CO Issued","1","ePlan",
"RESMSTR2023-00030",,"Master plan for contemporary","Closed-Administrative","0","ePlan",
"FNC2023-00837","2750 N TAMIAMI TRL, NORTH FORT MYERS FL 33903","Install Automatic Rolling Gate at Main Entrance and Exit Only Gate.","Permit Expired","0","ePlan",
"COM2023-01139","2750 N TAMIAMI TRL, NORTH FORT MYERS FL 33903","Construct the required Trash Enclosure to house dumpsters.","Permit Issued","21","ePlan",
"COM2023-01138","2750 N TAMIAMI TRL, NORTH FORT MYERS FL 33903","Construct t6'-0"" high CMU Block Wall at the ROW (West)., 8'-0"" high CMU Block Wall at the East boundary and a  4'-0"" high CMU Block wall with 4'-0"" Wrought Iron fence on top of wall.","Permit Issued","21","ePlan",
"ROF2023-10714","14101 BENEDICT ST, FORT MYERS FL 33905","RE-ROOF","Closed-CC Issued","0","ePlan",
"COM2023-01137","2730 N TAMIAMI TRL, OFFICE BLD, FORT MYERS FL 33903","Construction of a new conventional office building with associated MEP.R01 - Revision for CPVC water piping","Permit Issued","25","ePlan",
"ROF2023-10713","3712 TRENT ST, FORT MYERS FL 33905","RE-ROOF","Closed-CC Issued","0","ePlan",
"ROF2023-10712","8719 CREST LN, FORT MYERS FL 33907","RE-ROOF","Closed-CC Issued","0","ePlan",
"MEC2023-02370","18920 BAY WOODS LAKE DR, 101, FORT MYERS FL 33908","AC CHANGE OUT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2023-04815","5142 CYPRESS TRAIL RESORT CIR, FORT MYERS FL 33905","Shed Remodel","Closed-CC Issued","0","ePlan",
"ROF2023-10711","1621 N TAMIAMI TRL, NORTH FORT MYERS FL 33903","Shingle Re-Roof","Closed-CC Issued","0","ePlan",
"OPN2023-01709","17676 KINZIE LN, ESTERO FL 33928","Installing 2 Storm Catcher Rolldown Screens MOT *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ELE2023-01771","1000 MATECUMBE KEY RD, PUNTA GORDA FL 33955","Replacement of 200 amp main breaker panel like for like with updated grounding system .","Closed-CC Issued","0","ePlan",
"OPN2023-01708","4120 STEAMBOAT BND E, 506, FORT MYERS FL 33919","Installing 1 Storm Catcher Rolldown Screen MOT  *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"RES2023-04814","17731 STEVENS BLVD, FORT MYERS BEACH FL 33931","Drywall and insulation installation","Permit Expired","0","ePlan",
"RES2023-04813","17611 STEVENS BLVD, FORT MYERS BEACH FL 33931","Interior Remodel","Closed-CC Issued","0","ePlan",
"COM2023-01136","16387 S TAMIAMI TRL, FORT MYERS FL 33908","Replace all defective electrical outlets  and bring up code. and replace all defective drywall","Closed-Withdrawn","0","ePlan",
"OPN2023-01707","5348 SERENITY CV, BOKEELIA FL 33922","Replacing 1 SXS Single Hung Impact Window *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"OPN2023-01706","4510 NORTH KEY DR, 706, NORTH FORT MYERS FL 33903","Replacing 3 SXS Sliding Glass Doors *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ROF2023-10710","9080 FRANK RD, FORT MYERS FL 33967","Roof Replacement","Closed-CC Issued","0","ePlan",
"ROF2023-10709","18145 WOOD DR, FORT MYERS FL 33967","Roof Replacement","Closed-CC Issued","0","ePlan",
"ROF2023-10708","7477 COON RD, NORTH FORT MYERS FL 33917","Roof Replacement","Closed-CC Issued","0","ePlan",
"ROF2023-10707","12321 COUNTRY EAGLE LN, CAPE CORAL FL 33909","Roof Replacement","Closed-CC Issued","0","ePlan",
"PLU2023-00264","714 MICHAEL AVE, LEHIGH ACRES FL 33936","REPIPE HOUSE IN PEX PIPE AND REMOVE THE GREY POLY PIPING.","Closed-CC Issued","0","ePlan",
"ROF2023-10706","694 CAMELLIA DR, NORTH FORT MYERS FL 33903","Tearoff and ReRoof 10 sq flat Roof","Waiting on Applicant","0","ePlan",
"ROF2023-10705","4805 6TH ST W, LEHIGH ACRES FL 33971","Fiberglass shingle tearoff and ReRoof","Closed-CC Issued","0","ePlan",
"COM2023-01135","19051 SAN CARLOS BLVD, 12, FORT MYERS BEACH FL 33931","Need to change panel like for like. And repair a 8 receptacles.","Closed-Voided","0","ePlan",
"ROF2023-10704","3213 16TH ST SW, LEHIGH ACRES FL 33976","Remove and install Shingle Roof.","Closed-CC Issued","0","ePlan",
"ROF2023-10703","907 ALBERT AVE, LEHIGH ACRES FL 33971","Remove and install Shingle roof.","Closed-CC Issued","0","ePlan",
"ROF2023-10702","18502 SANDY COVE DR, FORT MYERS FL 33967","Tear off and shingle to shingle re-roof","Closed-CC Issued","0","ePlan",
"ROF2023-10701","9375 PALM ISLAND CIR, NORTH FORT MYERS FL 33903","Remove and replace existing shingle roof *Inspections done by Private Provider- Coastal Code Services*","Closed-CC Issued","0","ePlan",
"ROF2023-10700","3341 RAINBOW LN, NORTH FORT MYERS FL 33903","Application of silicone coating to roof","Closed-CC Issued","0","ePlan",
"ROF2023-10699","3907 20TH ST SW, LEHIGH ACRES FL 33976","Remove and replace existing shingle roof *Inspections done by Private Provider- Coastal Code Services*","Closed-CC Issued","0","ePlan",
"ROF2023-10698","703 CONNECTICUT LN, LEHIGH ACRES FL 33936","ROOF REPLACEMENT","Permit Expired","0","ePlan",
"ROF2023-10697","17557 BUTLER RD, FORT MYERS FL 33967","replace shingles with shingles","Closed-CC Issued","0","ePlan",
"ROF2023-10696","16413 BUCCANEER ST, BOKEELIA FL 33922","shingle reroof","Closed-CC Issued","0","ePlan",
"ROF2023-10695","6680 WAKEFIELD DR, FORT MYERS FL 33966","RE ROOF WITH ASPHALT SHINGLES *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ELE2023-01770","17028 WAYZATA CT, NORTH FORT MYERS FL 33917","Remove existing solar panels so roof can be replaced and reinstall solar panels.","Waiting on Applicant","0","ePlan",
"RES2023-04812","1504 SALLY AVE S, LEHIGH ACRES FL 33976","New Construction","Permit Issued","44","ePlan",
"ROF2023-10694","5794 INVERNESS CIR, NORTH FORT MYERS FL 33903","Tear off shingles replace with shinglesTear off Flat Roof replace with Base sheet and white granulated cap sheet","Closed-CC Issued","0","ePlan",
"OPN2023-01705","6560 SAND SPUR LN, FORT MYERS FL 33919","Installing 2 Storm Catcher Rolldown Screens & 1 Standard Alum RD MOT & Replacing 1 SXS Single Hung Window &  3 SXS Sliding Glass Doors *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"OPN2023-01704","7121 GOLDEN EAGLE CT, 622, FORT MYERS FL 33912","Replacing 5 SXS HR Impact Windows *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"OPN2023-01703","2404 CARAMBOLA LN, SAINT JAMES CITY FL 33956","window and door replacement size for size, Miami-Dade certified, single hung, horizontal rolling, pocket sliding glass doors, impact, white vinyl","Closed-CC Issued","0","ePlan",
"ROF2023-10693","1705 PARK MEADOWS DR, 1, FORT MYERS FL 33907","Urethane roof","Closed-CC Issued","0","ePlan",
"RES2023-04811","2516 29TH ST SW, LEHIGH ACRES FL 33976","Replace shingle roof","Closed-Voided","0","ePlan",
"ROF2023-10692","1259 BUENA VISTA DR, NORTH FORT MYERS FL 33903","shingle for shingle re-roof","Closed-CC Issued","0","ePlan",
"ROF2023-10691","4304 19TH ST SW, LEHIGH ACRES FL 33976","SHINGLE RESIDENTIAL REROOF, 37 SQUARES OF 5/12","Closed-CC Issued","0","ePlan",
"COM2023-01134","9121 CENTERLINKS COMMERCE DR, FORT MYERS FL 33912","Interior buildout for Unit 5LMH Hawthorne Healthcare","Closed-CO Issued","1","ePlan",
"ROF2023-10690","1758 W BLUEWATER TER, NORTH FORT MYERS FL 33903","Tear off and reroof with shingles.","Closed-CC Issued","0","ePlan",
"OPN2023-01702","3261 LEE WAY CT, 504, NORTH FORT MYERS FL 33903","Installing 1 Storm Catcher Rolldown Screen MOT & Replacing 5 SXS Single Hung Impact Windows *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ROF2023-10689","141 LAMPLIGHTER LN, NORTH FORT MYERS FL 33917","RE-ROOF SHINGLE","Closed-CC Issued","0","ePlan",
"ROF2023-10688","12560 IVORY STONE LOOP, FORT MYERS FL 33913","remove and replace roof, concrete tile to concrete tile","Closed-CC Issued","0","ePlan",
"OPN2023-01701","8474 CHARTER CLUB CIR, 24, FORT MYERS FL 33919","Installing 1 Storm Catcher Rolldown Screen MOT & Replacing 4 SXS Single Hung Impact Windows *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"RES2023-04810","15601 CANDLE DR, FORT MYERS FL 33908","Remodeling","Closed-Voided","0","ePlan",
"RES2022-11351-R01","17871 EGLANTINE LN, FORT MYERS BEACH FL 33931","ADDING ROOFING","Closed-Revision Approved","2","ePlan",
"RES2023-04809","15797 CANDLE DR, FORT MYERS FL 33908","INTERIOR REMODEL- HURRICANE IAN.","Closed-CC Issued","0","ePlan",
"ROF2023-10687","6070 VALERIA RD, BOKEELIA FL 33922","Remove and replace existing roof.","Closed-CC Issued","0","ePlan",
"ROF2023-10686","701 GORDON AVE N, LEHIGH ACRES FL 33971","Tear off and replace 39 squares of asphalt shingles","Closed-CC Issued","0","ePlan",
"ROF2023-10685","15175 CRICKET LN, FORT MYERS FL 33919","RE-ROOF","Closed-CC Issued","0","ePlan",
"ELE2023-01769","10591 SAFETY LN, FORT MYERS FL 33908","Replace Existing 400A Meter & Safety Switch damaged during Hurricane.","Closed-Voided","0","ePlan",
"ROF2023-10684","2968 AMBLEWIND DR, FORT MYERS FL 33905","Residential Tile ReRoof","Closed-CC Issued","0","ePlan",
"RESMSTR2023-00029",,"New Construction with an approved Master Plan","Closed-Administrative","0","ePlan",
"FNC2023-00836","3513 26TH ST SW, LEHIGH ACRES FL 33976","6 foot and 3 foot wood fence with gates","Permit Expired","1","Paper Submittal",
"ELE2023-01768","2421 OLEANDER ST, SAINT JAMES CITY FL 33956","Riser damaged","Closed-CC Issued","0","ePlan",
"RES2023-04808","6935 OLD WHISKEY CREEK DR, FORT MYERS FL 33919","Convert Garage to Bedroom and remodel after the hurricane","Closed-CC Issued","0","Paper Submittal",
"OPN2023-01700","14251 DEVINGTON WAY, FORT MYERS FL 33912","window replacement, size for size, Miami-Dade, impact, vinyl, low-e, argon gas, white","Closed-CC Issued","0","ePlan",
