"Record Number","Address","Description","Status","Related Records","Submittal Type",
"ROF2023-23136","6370 BRANT BAY BLVD, 104, NORTH FORT MYERS FL 33917","Remove existing roofing materials and replacing them with new asphalt shingles*Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"ROF2023-23135","20899 ATHENIAN LN, NORTH FORT MYERS FL 33917","Remove existing tile roofing / Replace with tile roofing. Direct to deck.","Closed-CC Issued","0","ePlan",
"MEC2023-07438","15951 CAPTIVA DR, CAPTIVA FL 33924","INSTALLING TYPE 2 HEAT HOOD, EXTERIOR SIDE WALL MOUNTED EXHAUST FAN AND ROUND METAL DUCTWORK FOR EXHAUST.","Closed-CC Issued","0","ePlan",
"RES2023-13434","1908 WELLINGTON AVE, LEHIGH ACRES FL 33972","10 X 14 SHED","Closed-CO Issued","0","Paper Submittal",
"SOL2023-01170-R01","3912 8TH ST SW, LEHIGH ACRES FL 33976","Revised for a supply side connection","Closed-Revision Approved","1","ePlan",
"RES2023-13433","1908 WELLINGTON AVE, LEHIGH ACRES FL 33972","16 X 34 DECK AROUND POOL","Closed-CC Issued","0","Paper Submittal",
"RES2023-13432","4722 1ST ST SW, LEHIGH ACRES FL 33973","New Residential Duplex project in Lehigh Acres","Ready-Documents Required","47","ePlan",
"ROF2023-23134","2515 20TH ST SW, LEHIGH ACRES FL 33976","Tear off existing roof and replace with asphalt shingles.","Closed-CC Issued","0","ePlan",
"ROF2023-23133","14151 REFLECTION LAKES DR, FORT MYERS FL 33907","Re-roof tile to tile w/ tear off","Closed-CC Issued","0","ePlan",
"RES2023-13431","3029 ARTESIAN LN, NORTH FORT MYERS FL 33917","Replacement Carport- Hurricane Ian.","Closed-CC Issued","0","ePlan",
"ELE2023-04400","5909 TROPICAL DR, FORT MYERS FL 33919","Replace Meter enclosure, Riser, Wires, Weatherhead and Update Ground Field-Per Code","Closed-CC Issued","0","ePlan",
"ROF2023-23132","8293 SUMNER AVE, FORT MYERS FL 33908","Reroofing of property, SFR, tile to tile","Closed-CC Issued","0","ePlan",
"OCC2023-00629","725 LONG ISLAND ST E, LEHIGH ACRES FL 33974","For paperwork purposes only","Closed-Cert of Use Issued","0","Paper Submittal",
"SOL2023-01376","2310 SCOTT AVE, ALVA FL 33920","Photovoltaic Systems  *Plan Review & Inspections Done By Private Provider – Inspection Solutions*","Closed-CC Issued","0","ePlan",
"POL2023-01114","1908 WELLINGTON AVE, LEHIGH ACRES FL 33972","12  X 24 ABOVE GROUND POOL","Closed-CC Issued","0","Paper Submittal",
"FIR2023-01402-R02","6618 JOANNA CIR, FORT MYERS FL 33919","Revised to relocate firepit line to new location","Closed-Revision Approved","2","ePlan",
"ROF2023-23131","4041 COBIA ESTATES DR, PUNTA GORDA FL 33955","Remove the existing roof to clean the dry deck.  Install self-adhered Polyglass TU Plus (FL5259-R35) and then Eagle Tile - FL7473-R9 - 46 Sq - 4/12 pitch","Closed-CC Issued","0","ePlan",
"RES2023-13430","13119 CARIBBEAN BLVD, FORT MYERS FL 33905","Interior Remodel","Closed-CC Issued","1","Paper Submittal",
"MEC2023-07437","6350 BRANT BAY BLVD, 103, NORTH FORT MYERS FL 33917","AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM)","Closed-CC Issued","0","ePlan",
"RES2023-13429","343 APEX ST, NORTH FORT MYERS FL 33903","Jacks for floor support","Closed-CC Issued","0","ePlan",
"MEC2023-07436","15949 BLUE SKIES DR, NORTH FORT MYERS FL 33917","A/C changeout like for like package unit.","Closed-CC Issued","0","ePlan",
"DEM2023-03314","12998 IONA RD, FORT MYERS FL 33908","Demolition of accessory structures damaged by Hurricane Ian. No concrete or tree removal.","Closed-CC Issued","0","ePlan",
"ROF2023-23130","11148 STARDUST DR, FORT MYERS FL 33908","Shingle reroof","Closed-CC Issued","0","ePlan",
"OPN2023-05051","12390 EAGLE POINTE CIR, FORT MYERS FL 33913","Replace Garage Door and Mechanics size for size","Closed-CC Issued","0","ePlan",
"MEC2023-07435","16431 MILLSTONE CIR, 105, FORT MYERS FL 33908","HVAC change out of Line Set Only & change out existing HVAC with a 2.5 Ton, 15.2 Seer and 10KW","Closed-CC Issued","1","ePlan",
"MEC2023-07434","11994 COUNTRY DAY CIR, FORT MYERS FL 33913","HVAC Change Out Split 3.5Ton","Closed-CC Issued","0","ePlan",
"ROF2023-23129","15150 PIPING PLOVER CT, 101, NORTH FORT MYERS FL 33917","Remove existing roofing materials and replacing them with new asphalt shingles *Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"MEC2023-07433","1781 PEBBLE BEACH DR, 209, FORT MYERS FL 33907","REPLACED AC SYSTEM LIKE FOR LIKE 2 TON UNIT","Closed-CC Issued","0","ePlan",
"MEC2023-07432","9470 GLADIOLUS PRESERVE CIR, FORT MYERS FL 33908","HVAC Change Out 4 Ton 15.2 Seer Rheem W/ 10 KW Heat","Permit Expired","0","ePlan",
"ROF2023-23128","5609 WHISPERING WILLOW WAY, FORT MYERS FL 33908","REROOF DUE TO HURRICANE IAN DAMAGES","Closed-CC Issued","0","ePlan",
"MEC2023-07431","7402 LAKE BREEZE DR, 211, FORT MYERS FL 33907","REPLACED AC SYSTEM LIKE FOR LIKE 2 TON UNIT","Closed-CC Issued","0","ePlan",
"RES2023-13428","11283 CANOPY LOOP, FORT MYERS FL 33913","Pool Screen Enclosure","Closed-CO Issued","0","ePlan",
"ROF2023-23127","2263 CLUB HOUSE RD, NORTH FORT MYERS FL 33917","Modified Bitumen Flat Reroof","Closed-CC Issued","0","ePlan",
"MEC2023-07430","1781 PEBBLE BEACH DR, 107, FORT MYERS FL 33907","REPLACE AC SYSTEM LIKE FOE LIKE 2 TON UNIT","Closed-CC Issued","0","ePlan",
"MEC2023-07429","5915 W RIVERSIDE DR, FORT MYERS FL 33919","2 Ton A/C Change Out","Closed-CC Issued","0","ePlan",
"FIR2023-02169","20352 KINGMONT DR, ESTERO FL 33928","- 8' of galvanized gas lines to (1) Generator- 1 regulator (Second Stage) - 1 Shut off valve- Gas connection to generator","Closed-CC Issued","0","ePlan",
"ELE2023-04399","1287 S BRANDYWINE CIR, FORT MYERS FL 33919","New circuit for split unit240 volt 15 ampdisconnect at unit","Closed-CC Issued","0","ePlan",
"ELE2023-04398","20352 KINGMONT DR, ESTERO FL 33928","- 200 AMP Automatic Transfer Switch- Control Modules for 220 circuits - 26-2 Battery","Closed-CC Issued","1","ePlan",
"ROF2023-23126","1610 MCARTHUR AVE, LEHIGH ACRES FL 33972","replace shingles with shingles","Closed-CC Issued","0","ePlan",
"MEC2023-07428","8902 BRISTOL BEND, FORT MYERS FL 33908","LIKE FOR LIKE REPLACEMENT SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"ELE2023-04397","19073 VIA MESSINA WAY, MIROMAR LAKES FL 33913","Relocating the existing 200A pump station service with the Miromar Community.","Closed-CC Issued","0","ePlan",
"MEC2023-07427","16465 RAINBOW MEADOWS CT, FORT MYERS FL 33908","LIKE FOR LIKE REPLACEMENT SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"ROF2023-23125","1118 ANGELO AVE, LEHIGH ACRES FL 33971","REROOF SHINGLE ONLY.","Closed-CC Issued","0","ePlan",
"RES2023-13427","8624 DARTMOUTH ST, FORT MYERS FL 33907","Enclosing our existing garage and turning it into a third bedroom and a laundry room and mudroom entry","Closed-CC Issued","0","ePlan",
"MEC2023-07426","1509 S GROVE AVE, FORT MYERS FL 33919","Replace like for like","Closed-CC Issued","0","ePlan",
"COM2023-02617","11000 TERMINAL ACCESS RD, FORT MYERS FL 33913",,"Closed-Voided","0","Paper Submittal",
"MEC2023-07425","3621 LAKEVIEW ISLE CT, FORT MYERS FL 33905","CHANGE OUT 3 TON 15.5 SEER 10 KW SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"MEC2023-07424","2550 HICKEY CREEK RD, ALVA FL 33920","CHANGE OUT 3.5 TON 15 SEER 10 KW SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"COM2023-02620","4250 STEAMBOAT BND, 101, FORT MYERS FL 33919","Interior Remodel-Bathroom","Ready-Documents Required","0","ePlan",
"SOL2023-01375","1123 CORTEZ AVE, LEHIGH ACRES FL 33972","Installation of roof-mounted solar photovoltaic system","Closed-CC Issued","0","ePlan",
"ROF2023-23124","423 CANDLEWICK CIR S, LEHIGH ACRES FL 33936","METAL ROOF OVERHURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"ROF2023-23123","2716 12TH ST SW, LEHIGH ACRES FL 33976","RE-ROOF SHINGLES HURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"ROF2023-23122","3404 10TH ST SW, LEHIGH ACRES FL 33976","RE-ROOF SHINGLES HURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"ROF2023-23121","3905 25TH ST SW, LEHIGH ACRES FL 33976","Re-roof shingle to shingle","Closed-CC Issued","0","ePlan",
"ROF2023-23120","1492 CRANVILLE SQ, FORT MYERS FL 33919","Replace Shingle Roof with new Metal roof","Closed-CC Issued","0","ePlan",
"ROF2023-23119","5130 BARON ST, LEHIGH ACRES FL 33971","RE-ROOF SHINGLES HURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"MRV2023-00610","13611 GRACKLE DR, FORT MYERS FL 33908","New home installation on stilts. *Inspections done by Private Provider- MD Walker and Associates, LLC*","Closed-Withdrawn","1","ePlan",
"MRV2023-00609","16175 JOHN MORRIS RD, 122, FORT MYERS FL 33908","HURRICANE REPAIRS","Closed-Voided","0","ePlan",
"ROF2023-23118","6010 LINDBROOK AVE, FORT MYERS FL 33905","Metal Re-Roof","Closed-CC Issued","0","ePlan",
"RES2023-13426","4641 29TH ST SW, LEHIGH ACRES FL 33973","Installation of prefabricated wood backyard shed","Waiting on Applicant","0","ePlan",
"MEC2023-07423","3169 MERCURY LN, NORTH FORT MYERS FL 33903","Package unit change out","Closed-CC Issued","0","ePlan",
"ROF2023-23117","15141 PIPING PLOVER CT, 104, NORTH FORT MYERS FL 33917","Remove existing roofing materials and replacing them with new asphalt shingles,*Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"RES2023-13425","306 PANORAMA AVE, LEHIGH ACRES FL 33974","Construction of New Single-Family Home","Closed-CO Issued","2","ePlan",
"ROF2023-23116","15141 PIPING PLOVER CT, 105, NORTH FORT MYERS FL 33917","Remove existing roofing materials and replacing them with new asphalt shingles *Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"RES2023-13424","336 PEMBROKE ST, LEHIGH ACRES FL 33974","Construction of New Single-Family Home","Closed-CO Issued","2","ePlan",
"MEC2023-07422","5436 HARBOUR CASTLE DR, FORT MYERS FL 33907","AC change out/split system","Closed-CC Issued","0","ePlan",
"MEC2023-07421","5670 HARBORAGE DR, FORT MYERS FL 33908","ac changeout like for like","Permit Expired","0","ePlan",
"ELE2023-04396","19681 SUMMERLIN RD, 271, FORT MYERS FL 33908","Replace main breaker, clean buss bars in meter can and panel at meter location. Replace existing RV receptacle with 50 amp RV receptacle.","Closed-CC Issued","0","ePlan",
"FIR2023-02168","6800 GRANADA LAKES DR, FORT MYERS FL 33967","install cell dialer assume monitoring","Closed-CC Issued","0","ePlan",
"ROF2023-23115","227 BLACKSTONE DR, FORT MYERS FL 33913","Re-roof, remove & replace Asphalt Shingles, SFR *Inspections Done By Private Provider – Beryl Project Engineering*","Closed-CC Issued","0","ePlan",
"RES2023-13423","1117 CABRILLO AVE, LEHIGH ACRES FL 33971","20X50 Garage w/ Lap Siding","Closed-CO Issued","0","ePlan",
"RES2023-13422","10356 SILVER POND LN, LEHIGH ACRES FL 33936","Screen enclosure on existing concrete deck","Closed-CO Issued","0","ePlan",
"ROF2023-23114","5406 MAPLE SYRUP ST, FORT MYERS FL 33908","Remove existing shingles and replace with new","Closed-CC Issued","0","ePlan",
"MEC2023-07420","389 NICKLAUS BLVD, NORTH FORT MYERS FL 33903","HVAC Change Out Package Unit 3.5Ton","Closed-CC Issued","0","ePlan",
"DSH2023-00601","3579 RITA LN, SAINT JAMES CITY FL 33956","Install 75' of Seawall","Closed-CC Issued","0","ePlan",
"RES2023-13421","17030 SERENGETI CIR, ALVA FL 33920","Screen pool enclosure on existing concrete deck","Closed-CO Issued","1","ePlan",
"ELE2023-04395","19681 SUMMERLIN RD, 448, FORT MYERS FL 33908","Replace main breaker, clean buss bars in meter can and panel at meter location. Replace existing RV pedestal with 50 amp RV receptacle.","Closed-CC Issued","0","ePlan",
"MEC2023-07419","2071 VALPARAISO BLVD, NORTH FORT MYERS FL 33917","AC change out/split system","Closed-CC Issued","0","ePlan",
"MEC2023-07418","16440 MILLSTONE CIR, 305, FORT MYERS FL 33908","LIKE FOR LIKE AC CHANGEOUT/ REPLACEMENTSPLIT SYSTEM 3 TON- 15.2 SEER- 7 KW","Closed-CC Issued","0","ePlan",
"ELE2023-04394","119 MAPLE AVE S, LEHIGH ACRES FL 33936","RISER","Permit Expired","0","ePlan",
"ROF2023-23113","2197 CRYSTAL DR, FORT MYERS FL 33907","Re-roof, remove & replace Asphalt Shingles, SFR *Inspections Done By Private Provider – Beryl Project Engineering*","Closed-CC Issued","0","ePlan",
"ROF2023-20679-R02","114 POWELL CREEK CIR, NORTH FORT MYERS FL 33917","ADDING FLAT ROOF 20-0131.01","Closed-Withdrawn","2","ePlan",
"ROF2023-23112","8730 EXETER ST, FORT MYERS FL 33907","Reroof","Closed-CC Issued","0","ePlan",
"ROF2023-20679-R01","114 POWELL CREEK CIR, NORTH FORT MYERS FL 33917","adding flat roof 20-0131.01","Closed-Revision Approved","2","ePlan",
"RES2023-13420","3019 HERITAGE PINES DR, FORT MYERS FL 33905","Screen Pool enclosure on existing Concrete deck","Closed-CO Issued","1","ePlan",
"ROF2023-23111","16307 EDGEMONT DR, FORT MYERS FL 33908","Tile Re-Roof","Closed-CC Issued","0","ePlan",
"ELE2023-04393","16680 ORIOLE RD, BLDG 1, FORT MYERS FL 33912","Installation of plenum rated cat 6 cabling","Closed-CC Issued","10","ePlan",
"ROF2023-23110","1229 JAGUAR BLVD, LEHIGH ACRES FL 33974","Re-roof, remove & replace Asphalt Shingles, SFR***Inspections Done By Private Provider-Beryl Project Engineering***","Closed-CC Issued","0","ePlan",
"MEC2023-07417","3608 8TH ST SW, LEHIGH ACRES FL 33976","HVAC Change Out Split 3.5Ton","Closed-CC Issued","0","ePlan",
"MEC2023-07416","15054 TAMARIND CAY CT, 701, FORT MYERS FL 33908","Change out like for like 3.5 ton 15.4 seer2 split air conditioning system.","Permit Expired","0","ePlan",
"MEC2023-07415","3004 40TH ST SW, LEHIGH ACRES FL 33976","Replacing 2.5 ton Unit (Like for Like)","Closed-CC Issued","0","ePlan",
"ROF2023-23109","3706 10TH ST SW, LEHIGH ACRES FL 33976","Reroof due to hurricane Ian","Closed-CC Issued","0","Paper Submittal",
"POL2023-01113","20023 NAPA LOOP, ESTERO FL 33928","New construction pool spa fill on site paver deck and alarms","Closed-CC Issued","1","ePlan",
"RES2023-13419","102 SUN CIR, FORT MYERS FL 33905","change out 8 windows size and siding","Closed-CC Issued","0","ePlan",
"RES2023-13418",,,"Closed-Voided","0",,
"RES2023-13417",,,"Closed-Voided","0",,
"RES2023-13416",,,"Closed-Voided","0",,
"RES2023-13415","9720 CASA MAR CIR, FORT MYERS FL 33919","Install / Replace Screen Enclosure damaged by Hurricane Ian, Going back in the same footprint.","Closed-CO Issued","0","ePlan",
"MEC2023-07414","8650 WESLEYAN DR, FORT MYERS FL 33919","AC CHANGE OUT SAME LOCATION SAME ELEVATION","Closed-CC Issued","0","ePlan",
"RES2023-13414","19137 INNIS BROOK CT, 34-G, NORTH FORT MYERS FL 33903","Construction of new terrace/ Screened room at 19137 Innis brook Ct Unit 34-G, Like for like, same footprint.","Closed-CC Issued","0","ePlan",
"MEC2023-07413","8650 WESLEYAN DR, FORT MYERS FL 33919","AC CHANGE OUT SAME LOCATION SAME ELEVATION","Closed-CC Issued","0","ePlan",
"RES2023-13413","11571 DOGWOOD LN, FORT MYERS BEACH FL 33931","Interior Remodel","Closed-Voided","0","ePlan",
"ROF2023-23108","1303 OLIVET ST, LEHIGH ACRES FL 33972","Roof Replacement","Closed-CC Issued","0","Paper Submittal",
"ELE2023-04392","19679 PANTHER ISLAND BLVD, ESTERO FL 33928","-Install owner provided, 22 KW Generac generator, on owner provided concrete pad-Install owner provided, 200 Amp service rated automatic transfer switch","Closed-CC Issued","0","ePlan",
"ROF2023-23107","179 PEERLESS ST, LEHIGH ACRES FL 33974","Reroof","Closed-CC Issued","0","ePlan",
"FNC2023-02963","829 THEODORE VAIL ST E, LEHIGH ACRES FL 33974","6' Metal and Chainlink Fence with Gates","Closed-CC Issued","0","Paper Submittal",
"FNC2023-02962","204 TRUMAN AVE, LEHIGH ACRES FL 33936","Outdoor Fence","Payment Required","0","ePlan",
"OPN2023-05050","14021 HUNTER OAK DR, FORT MYERS FL 33913","Installing 1 Storm Catcher Rolldown Screen MOT, Add opening #1 SXS Therma Tru Impact Door","Closed-CC Issued","1","ePlan",
"RES2023-13412","254 LOADSTAR ST, FORT MYERS FL 33913","Screen insert on existing rear lanai","Closed-CC Issued","0","ePlan",
"ELE2023-04391","3480 CLUBVIEW DR, NORTH FORT MYERS FL 33917","Main panel Replace","Closed-CC Issued","0","ePlan",
"RES2023-13411","2270 OLEANDER ST, SAINT JAMES CITY FL 33956","Replace drywall,  Frame in current washer dryer area.  Reinstall kitchen cabinets.  Install 7 interior doors and 2 closet bi-folds,  install new interior trim.  Plumbing: to be completed by lic plumber: Install tankless hot water heater.  Replace existing tub ,  3 sinks , 2 bath shower hardware.   Mechanical to be completed by licensed hvac contractor:   move existing air handler and new distribution ducts.  Electrical:  replace with new receptacles add additional receptacles, add 5 new canlights.","Closed-Voided","0","ePlan",
"RES2023-13410","314 DANIA ST, LEHIGH ACRES FL 33936","Install Storage Shed 8' x 10' no other trades","Closed-CO Issued","0","ePlan",
"MEC2023-07412","846 XAVIER AVE N, FORT MYERS FL 33919","A/C CHANGEOUT - SPLIT SYSTEM - LIKE FOR LIKE3 TON 8 KW 15.5 SEER","Permit Expired","0","ePlan",
"FNC2023-02961","2911 66TH ST W, LEHIGH ACRES FL 33971","pvc and chain link","Closed-CC Issued","0","ePlan",
"MEC2023-07411","9261 AEGEAN CIR, LEHIGH ACRES FL 33936","A/C Change out","Closed-CC Issued","0","ePlan",
"OPN2023-05049","17282 HIDDEN ESTATES CIR, FORT MYERS FL 33908","5- HURRICANE SCREENS WITH ELECTRICAL","Closed-CC Issued","0","ePlan",
"ROF2023-23106","15141 PIPING PLOVER CT, 106, NORTH FORT MYERS FL 33917","Remove existing roofing materials and replacing them with new asphalt shingles*Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"RES2023-03319-R01","6572 EAST TOWN AND RIVER RD, FORT MYERS FL 33919","see revision form","Closed-Revision Approved","2","ePlan",
"MEC2023-07410","1590 ISLAMORADA BLVD, 81B, PUNTA GORDA FL 33955","AC CHANGE OUT","Closed-CC Issued","0","ePlan",
"PLU2023-00783","14490 VISTA RIVER DR, FORT MYERS FL 33908","Install potable water on docks","Closed-CC Issued","0","ePlan",
"ROF2023-23105","14145 CREEK CT, FORT MYERS FL 33908","Complete Tile Tear off and Re Roof","Closed-CC Issued","0","ePlan",
"ROF2023-23104","10580 CANAL ST, FORT MYERS FL 33908","Roof Replacement","Permit Expired","0","Paper Submittal",
"MEC2023-07409","2264 HAMPSTEAD CT, LEHIGH ACRES FL 33973","REPLACE AC SYSTEM","Closed-CC Issued","0","ePlan",
"OPN2023-05048","9060 PASEO DE VALENCIA ST, FORT MYERS FL 33908","Installing 3 Standard Alum RD,  1 Storm Catcher Rolldown Screen MOT, 9  SXS VINYL HORIZONTAL ROLLER IMPACT WINDOWS and 6 SXS VINYL IMPACT PICTURE WINDOWS","Closed-CC Issued","1","ePlan",
"PLU2023-00782","13231 MARQUETTE BLVD, FORT MYERS FL 33905","eliminate old poly water lines and replace them with new pex piping.","Closed-CC Issued","0","ePlan",
"ELE2023-04390","19621 N TAMIAMI TRL, 9, NORTH FORT MYERS FL 33903","Upgrading existing 100AMP service to a 200AMP service","Closed-CC Issued","0","ePlan",
"OPN2023-05047","18080 SAN CARLOS BLVD, 724, FORT MYERS BEACH FL 33931","Install Hurricane Rated Storm Shutters","Closed-Withdrawn","0","ePlan",
"RES2023-13409","282 BOROS DR, NORTH FORT MYERS FL 33903","Replacement Carport due to Hurricane Ian.","Closed-CO Issued","0","ePlan",
"POL2023-01112","14100 TURTLE TRACKS CT, ESTERO FL 33928","NEW POOL, SPA, PAVER DECK AND ALL RELATED WORK","Closed-CC Issued","0","ePlan",
"ROF2023-23103","803 E JERSEY RD, LEHIGH ACRES FL 33936","Reroof due to hurricane Ian","Closed-CC Issued","0","Paper Submittal",
"OPN2023-05046","10030 AMBERWOOD RD, FORT MYERS FL 33913","Install 26 impact windows size for size *Plan Review & Inspections done by Private Provider – Seaside Engineering*","Closed-CC Issued","0","ePlan",
"RES2023-13408","1878 OUTPOST CIR, LEHIGH ACRES FL 33972","12x24 Shed","Closed-CO Issued","0","ePlan",
"OPN2023-05045","723 ZEBU PL, FORT MYERS FL 33913","REPLACE 2 DOORS & 11 WINDOWS SZ4SZ WITH IMPACT","Closed-CC Issued","0","ePlan",
"RES2023-13407","813 CORTEZ AVE, LEHIGH ACRES FL 33972","New single family home","Payment Required","3","ePlan",
"OCC2023-00628","13180 N CLEVELAND AVE, 313, NORTH FORT MYERS FL 33903","Office Space Only for behavioral services for kids in the autistic spectrum.Monday-Friday 9am-5pm","Closed-Cert of Use Issued","0","Paper Submittal",
"COM2023-00137-R01","7050 BAY WOODS LAKE CT, 101, FORT MYERS FL 33908","Remove replacement of lanai sliders, replaced interior doors, remove insulation","Closed-Revision Approved","1","ePlan",
"RES2023-13406","842 EVANSTON ST E, LEHIGH ACRES FL 33974","New Single Family Residence","Closed-CO Issued","2","ePlan",
"MEC2023-07408","8261 PATHFINDER LOOP, 741, FORT MYERS FL 33919","Replace existing ac system with new ac system","Closed-CC Issued","0","ePlan",
"RES2023-13405","1714 RUSH AVE, LEHIGH ACRES FL 33972","10x10 shed that was previously a gazebo has now been converted to a shed.","Closed-Withdrawn","1","ePlan",
"RES2022-11728-R01","3875 CRUZ DR, SAINT JAMES CITY FL 33956","Adding windows and sliding patio door.","Closed-Revision Approved","1","Paper Submittal",
"OPN2023-05044","4116 14TH ST SW, LEHIGH ACRES FL 33976","REPLACE 3 WINDOWS SZ4SZ WITH IMPACT","Closed-Withdrawn","0","ePlan",
"RES2023-02085-R01","14582 OLD OLGA RD, FORT MYERS FL 33905","Garage on other side, need plans stamped","Closed-Revision Approved","5","ePlan",
"RES2023-13404","13641 KNOT DR, FORT MYERS FL 33908","*New Residential Construction - Single Family","Permit Expired","0","ePlan",
"MEC2023-07407","3214 39TH ST W, LEHIGH ACRES FL 33971","HVAC Change Out Split System 3Ton","Closed-CC Issued","0","ePlan",
"ROF2023-23102","9291 LENNEX LN, FORT MYERS FL 33919","Replacing roof","Closed-CC Issued","0","ePlan",
"ROF2023-23101","5452 BIRDSONG LN, BOKEELIA FL 33922","Full reroof. Remove existing roof and underlayments and replace.","Closed-CC Issued","0","ePlan",
"RES2023-13403","305 JACKSON AVE, LEHIGH ACRES FL 33936","12X20 shed","Ready-Documents Required","0","Paper Submittal",
"MEC2023-07406","9005 COLBY DR, 1910, FORT MYERS FL 33919","Replace existing ac system with new ac system","Waiting on Applicant","0","ePlan",
"COM2022-01963-R01","11060 CARAVEL CIR, 106, FORT MYERS FL 33908","Remove the Electrical/Plumbing/Mechanical from permit. Scope of work did not require modification to any of these trades work.","Closed-Revision Approved","1","ePlan",
"ELE2023-04389","19681 SUMMERLIN RD, 157, FORT MYERS FL 33908","Install (4) space sub panelRemove old sub panel due to water damageInstall (1) deep FS box and 50 amp outlet also deep RV bubble coverInstall (1) 2-gang Bell Box with (1) GFI and standard outlet and 2-gang bubble cover (120 volts)","Closed-CC Issued","0","ePlan",
"ELE2023-04388","20040 NICKEL TRL, ALVA FL 33920","New electrical for sewer lift station built to TOWN AND COUNTRY UTILITIES specifications 20040 NICKEL TRL, ALVA FL 33920","Closed-CC Issued","0","ePlan",
"RES2023-13402","20101 WILLIAMS DR, NORTH FORT MYERS FL 33917","Adding an office to southeast side of house","Inspections Ongoing","1","ePlan",
"ELE2023-04387","0 RIGHT OF WAY, NORTH FORT MYERS FL 33917","Standalone electrical service for irrigation pump station","Closed-CC Issued","0","ePlan",
"OPN2023-05043","9129 PASEO DE VALENCIA ST, FORT MYERS FL 33908","Installing 11 Accordion Shutters, 2 Storm Catcher Rolldown Screens MOT, 1 Standard Alum RD MOT ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***","Closed-CC Issued","0","ePlan",
"SOL2023-01374","415 BELLAIR RD, FORT MYERS FL 33905","INSTALLATION OF PHOTOVOLTAIC SOLAR PANELS ON ROOFTOP","Closed-CC Issued","0","ePlan",
"MEC2023-07405","2197 ZOYSIA LN, NORTH FORT MYERS FL 33917","new package unit installed 3.5 ton","Closed-CC Issued","0","ePlan",
"ROF2023-23100","2755 BREEZEWOOD DR, NORTH FORT MYERS FL 33917","TPO ROOF-OVER MOBILE HOME FL12772.1 14SQ AT SITE ADDRESS 2755 BREEZEWOOD DR N FT MYERS FL 33917 (LAUREL ESTATES)","Closed-CC Issued","0","ePlan",
"MEC2023-07404","16031 DUBLIN CIR, 104, FORT MYERS FL 33908","Replace existing ac system with new ac system","Closed-CC Issued","0","ePlan",
"OPN2023-05042","16245 COCO HAMMOCK WAY, 101, FORT MYERS FL 33908","Size for size non-impact windows to be installed. Already has existing permitted shutters. Permit COM2011-01419","Closed-CC Issued","0","ePlan",
"ROF2023-23099","1423 ROSE LN, FORT MYERS FL 33919","Re-Roof on Flat Roof ( right side of house )","Closed-CC Issued","0","ePlan",
"ROF2023-23098","11745 LADY ANNE CIR, CAPE CORAL FL 33991","Remove and replace existing roof.","Closed-CC Issued","0","ePlan",
"ROF2023-23097","1908 JOHNS AVE, LEHIGH ACRES FL 33972","Shingle over Shingle - No tear off","Permit Expired","0","Paper Submittal",
"RES2023-13401","1603 W 9TH ST, LEHIGH ACRES FL 33972","NEW SINGLE FAMILY RESIDENCE.","Closed-CO Issued","2","ePlan",
"DSH2023-00600","11821 CANAL GRANDE DR, FORT MYERS FL 33913","Transport existing floating dock and aluminum walkway to 11821 Canal Grande Dr. and re-attach to new 6'x10' fixed platform.","Closed-CC Issued","0","ePlan",
"ROF2023-23096","5564 BOYNTON LN, FORT MYERS FL 33919","re roof - tear off shingle and replace with tamko shingle. also doing mod bit flat roofs.","Closed-CC Issued","0","ePlan",
"ROF2023-23095","5560 BOYNTON LN, FORT MYERS FL 33919","re roof tear off shingle and replace with tanko shingles. also doing mod bit flat.","Closed-CC Issued","0","ePlan",
"RES2023-13400","2071 OLEANDER ST, SAINT JAMES CITY FL 33956","Rebuild Detached Garage and add Breezeway.","Permit Expired","0","Paper Submittal",
"COM2023-02619","16341 FAIRWAY WOODS DR, 301, FORT MYERS FL 33908","INTERIOR REMODEL TO INCLUDE CABINETS & COUNTER TOPS IN KIT, GB & MB. SHOWER TO SHOWER REMODEL IN MB & GB. *Inspections Done By Private Provider – eAtlantic Engineering*","Permit Expired","0","ePlan",
"FNC2023-02960","7673 BOCILLA LN, BOKEELIA FL 33922","Aluminum fence and 2 gates","Waiting on Applicant","0","ePlan",
"FNC2023-02959","4117 10TH ST W, LEHIGH ACRES FL 33971","6' Chainlink and 4' Chainlink with Gates","Permit Expired","0","Paper Submittal",
