Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date
"Repair and replace like for like meter centerPole on strap 24-46-23-35-0000G.0000 Serving lots 26,27,28,29,30,31,32,33,34,G and clubhouse",Closed-CC Issued,0,ePlan,,,,2023-09-01
Change From non-impact windows to Impact FL product approval attached,Closed-Voided,4,ePlan,,,,2022-09-01
"REPLACING SHOWER WITH A CUSTOM ACRYLIC SHOWER BASE, WALL SURROUND AND A VALVE.",Permit Expired,0,ePlan,,-81.942263696908,26.511059835106,2023-09-01
"Worship Team Band and Intervals of Prayer on November 5, 2023 from 3:00PM until 7:00PM",Permit Expired,0,Paper Submittal,,,,2023-09-01
Equipment Change,Closed-Revision Approved,3,ePlan,,,,2022-09-01
REPLACED AC SYSTEM LIKE FOR LIKE 2 TON UNIT,Closed-CC Issued,0,ePlan,,-81.876583019365,26.54643251235,2023-09-01
"Add 1 entry door, size for size.",Closed-Revision Approved,1,ePlan,,-81.891492529671,26.585655551201,2021-09-01
"Repair and replace like for like meter centerPole at address 19281 SAN CARLOS BLVD 9 strap 24-46-23-35-00000.0090 Serving Lots 8,9,35,36,37,42,43,44, office and apartment",Closed-CC Issued,0,ePlan,,-81.953319828586,26.458106885443,2023-09-01
INSTALL HURRICANE PROTECTION: INSTALL IMPACT SINGLE HUNG WINDOWS (MULTI UNITS- MULL WINDOWS) ON 6 OPENINGS AND 1 IMPACT SLIDING GLASS DOOR 1 OPENING AS FLOOR PLAN INDICATES.,Closed-CC Issued,0,ePlan,,-81.830684341172,26.543110236287,2023-09-01
remove existing metal and flat modified roof and replace with same. Colonial to install SIMPSON H16 straps at each truss where needed and secured to manufacturer's specifications,Closed-CC Issued,0,ePlan,,-82.143933437407,26.663730098182,2023-09-01
new residential construction - single family,Closed-Voided,0,Paper Submittal,,-81.978322492417,26.500090659894,2023-09-01
Will fence be used a pool enclosure? YES,Closed-Revision Approved,2,ePlan,,-81.900071670633,26.573799309569,2023-09-01
LIKE FOR LIKE REPLACEMENT SPLIT SYSTEM,Closed-Voided,0,ePlan,,-81.967302844733,26.51963495027,2023-09-01
REPLACED AC SYSTEM LIKE FOR LIKE 2 TON UNIT,Closed-CC Issued,0,ePlan,,-81.876583019365,26.54643251235,2023-09-01
re roof shingle slopes,Closed-CC Issued,0,ePlan,,-81.96793995876,26.503386416786,2023-09-01
upgrade 200amp service to 400anp and ground service to code,Closed-CC Issued,0,ePlan,,-82.077591027803,26.63762679999,2023-09-01
Revision to plans to add a solid garage man door,Closed-Revision Approved,3,ePlan,,-81.694677121684,26.58291682824,2023-09-01
Replace 3 Tons Split System,Closed-CC Issued,0,ePlan,,-81.694203944643,26.612019840772,2023-09-01
"Remove replacement of lanai sliders. Not replaced, just cleaned. Replaced interior doors. Remove plumbing as only resetting existing fixtures once cabinets and vanities were installed. Remove insulation as drywall patches only done.",Closed-Revision Approved,1,ePlan,,-81.835742658215,26.465413681304,2023-09-01
Message therapy services Monday-Sunday 8am-8pm,Closed-Cert of Use Issued,0,Paper Submittal,,-81.911196053527,26.541839516196,2023-09-01
build a new single family house w/shutters,Closed-CO Issued,10,ePlan,,,,2023-09-01
build a new single family house w/shutters,Closed-CO Issued,16,ePlan,,-81.706723261067,26.623437324606,2023-09-01
Revision request to change address to 9631 Eaton Gardens Lane Pool House 1,Closed-Revision Approved,2,ePlan,,-81.914022188859,26.522219542254,2023-09-01
Revision requested to change address to 9631 Eaton Gardens Lane Pool House 2,Closed-Revision Approved,2,ePlan,,-81.914022188859,26.522219542254,2023-09-01
Windows installed are impact windows,Closed-Revision Approved,3,ePlan,,-81.659282808786,26.542592682496,2023-09-01
Revision requested to remove private provider inspections,Closed-Revision Approved,2,ePlan,,-81.929598813123,26.492249886962,2023-09-01
Revision to remove the private inspections,Closed-Revision Approved,2,ePlan,,-81.929598813115,26.492555686823,2023-09-01
"Installation of CabinetsInstallation of trim, base and doorsPaintingVinyl, flooring and carpet",Closed-CC Issued,0,ePlan,,-81.951301758114,26.477764900811,2023-09-01
Residential New Construction,Closed-CO Issued,15,ePlan,,-81.628025746102,26.551224443122,2023-09-01
Exact AC Replacement,Closed-CC Issued,0,ePlan,,-81.846090880939,26.549762228818,2023-09-01
Occupancy Inspection. Opening a new location for a already existing Florida hardware store business. No structural or electrical  changes are to be made. Just need to paint the interior walls.,Waiting on Applicant,0,,,-81.828982631613,26.492606711131,2023-09-01
Reshingle existing shingle roof system,Closed-Withdrawn,0,ePlan,,-81.640934310927,26.642994205157,2023-09-01
installation of new carport on property,Permit Expired,0,ePlan,,-81.575649967368,26.607422032388,2023-09-01
Single family Home 1883 SQ Ft 3 Bedroom 2 1/2 Bath 2 car garage Kitchen living and dining room lanai front entrance way,Closed-Not Effective,1,ePlan,,,,2023-09-01
RE-ROOF SHINGLES HURRICANE DAMAGE,Closed-CC Issued,0,ePlan,,-81.74010664368,26.619326094823,2023-09-01
Change in plans were made at install changes are clouded the load side tap was changed to not bonded,Closed-Voided,2,ePlan,,-81.705291109149,26.580932285469,2023-09-01
WHOLE HOUSE REPIPE TO REPLACE ALL HOT AND COLD WATER LINES,Closed-CC Issued,0,ePlan,,-81.850041938928,26.515572691788,2023-09-01
Remove and replace the existing cedar shake roof system and use a secondary water barrier. #2,Closed-CC Issued,0,ePlan,,,,2023-09-01
Remove the cedar shake roof and install a new system cedar shake with a secondary water barrier #4,Closed-CC Issued,0,ePlan,,,,2023-09-01
"Reroof; Install two layers of synthetic underlayment and asphalt shingles - FL# FL22259-R3, FL30310-R2, single story, 4/12, 29 SQ",Closed-CC Issued,0,ePlan,,-81.725642491707,26.650969563221,2023-09-01
Shingle Re-roof *Inspections Done By Private Provider â Inspected.com*,Closed-CC Issued,0,ePlan,,-81.656174423364,26.622413834468,2023-09-01
Size for size impact windows to be installed.,Permit Expired,0,ePlan,,-81.950178285735,26.496797127932,2023-09-01
Reroof Shingles,Closed-CC Issued,0,ePlan,,-81.571944462118,26.644921016186,2023-09-01
Size for size impact windows & SGD to be installed.,Closed-CC Issued,0,ePlan,,-81.907539833913,26.519884459909,2023-09-01
Accessory structure,Closed-Withdrawn,0,ePlan,,-81.730634288103,26.715531388036,2023-09-01
Provide and install fence around existing pool.  Original pool surround damaged by Ian.,Closed-Voided,0,ePlan,,-81.740918935004,26.481510271902,2023-09-01
Remove and replace the existing cedar shake roof system and use a secondary water barrier. #6,Waiting on Applicant,0,ePlan,,,,2023-09-01
12x32 storage shed,Closed-CO Issued,0,ePlan,,-81.677407024093,26.680874023639,2023-09-01
New metal roof,Closed-CC Issued,0,ePlan,,-81.837824588969,26.702436976495,2023-09-01
New Pool Cabana,Closed-Voided,1,ePlan,,-81.727055485281,26.637761961121,2023-09-01
"1 double gate, 1 single gate 6' wood",Closed-CC Issued,0,ePlan,,-81.907791065976,26.666363336502,2023-09-01
NEW SFR *Inspections Done By Private Provider â Inspected.com*,Closed-CO Issued,3,ePlan,,-81.697619165579,26.591310845988,2023-09-01
"Change out like for like split system HVAC 15.20 Seer, 5.0 Ton, 10 K/w",Closed-CC Issued,0,ePlan,,-81.611922040263,26.58988860384,2023-09-01
NEW SFR *Inspections Done By Private Provider â Inspected.com*,Closed-CO Issued,2,ePlan,,-81.64367800338,26.573456306445,2023-09-01
REPLACED AC SYSTEM LIKE FOR LIKE 2 TON UNIT,Closed-CC Issued,0,ePlan,,-81.876583019365,26.54643251235,2023-09-01
Installing 3 Storm Catcher Rolldown Screens MOT FL11291.1  REVISION - Add opening #34 SXS Aluminum Horizontal Impact Window FL#: 15970.2Add opening #34.1 SXS Aluminum Half Circle Impact Window FL#: 17162.1,Closed-CC Issued,1,ePlan,,-81.903541398282,26.645484523064,2023-09-01
"Remove and replace the tile roof with a 4B system with a secondary water barrier,install a 2 ply modified flat deck. #7",Closed-CC Issued,0,ePlan,,,,2023-09-01
NEW SFR *Inspections Done By Private Provider â Inspected.com*,Closed-CO Issued,2,ePlan,,-81.600373968026,26.54494510029,2023-09-01
Installing 100amp service pole with overhead drop and running underground feed to office trailer.,Closed-Withdrawn,0,ePlan,,,,2023-09-01
NEW ENCLOSED ADDITION,Waiting on Applicant,0,ePlan,,-81.884809527852,26.669986422194,2023-09-01
REPLACED AC SYSTEM LIKE FOR LIKE 2 TON UNIT,Closed-CC Issued,0,ePlan,,-81.876583019365,26.54643251235,2023-09-01
Pool screen enclosure,Closed-CO Issued,0,ePlan,,,,2023-09-01
"Installing 1 Storm Catcher Easy Screen *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.627864444812,26.576045860698,2023-09-01
Reroof Shingle Off/Shingle On (31.8sq),Closed-CC Issued,0,ePlan,,-81.862787189961,26.49715671852,2023-09-01
NEW SINGLE FAMILY RESIDENCE. *Inspections Done By Private Provider â Inspected.com*,Closed-CO Issued,2,ePlan,,-81.697457245957,26.603174265343,2023-09-01
RE ROOF SHINGLE TO SHINGLE NOAS 21-1209.01 & 19-1003.01,Closed-CC Issued,0,ePlan,,-81.722851391942,26.611708712153,2023-09-01
pool screen enclosure,Closed-Withdrawn,0,ePlan,,,,2023-09-01
Pool Cage w/elite roof on existing concrete/tile slab same footprint.,Closed-CC Issued,0,ePlan,,-81.89858397939,26.722897329697,2023-09-01
UNIT # 247 ac change out like for like,Permit Expired,0,ePlan,,-81.886274146037,26.663127143975,2023-09-01
Pool Screen Enclosure,Closed-CO Issued,0,ePlan,,,,2023-09-01
"Re Roof~  area with Aluminum Insulated Panels *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.895668537822,26.70970774633,2023-09-01
DEMOLITON OF SINGLE FAMILY RESIDENCE DUE TO HURRICAN IAN,Closed-CC Issued,0,ePlan,,,,2023-09-01
Tear off metal roof & install new metal roof,Closed-CC Issued,0,ePlan,,-81.893480669671,26.685854846512,2023-09-01
Pool Screen Enclosure,Closed-CO Issued,0,ePlan,,,,2023-09-01
4' Picket Fence with Gates,Permit Expired,1,Paper Submittal,,-81.895496700013,26.530770818283,2023-09-01
***CLOSED/VOIDED*** Remodel after fire roof and all the interiors. Add a garage and a room.,Closed-Voided,0,ePlan,,-81.823727613089,26.467242205805,2023-09-01
Shingle Re-roof. 14 squares,Permit Expired,0,ePlan,,-81.909970907001,26.700913566286,2023-09-01
Need to add mechanical to permit to replace A/C,Closed-Revision Approved,1,Paper Submittal,,-81.953394731009,26.493588170814,2023-09-01
Reroof Shingles,Closed-CC Issued,0,ePlan,,,,2023-09-01
RE ROOF TILE TO TILE NOAS 23-0329.07 & 22-0201.08,Closed-CC Issued,0,ePlan,,-81.89494595442,26.760090831406,2023-09-01
Reroof Shingles,Closed-CC Issued,0,ePlan,,-81.660535262886,26.667681809634,2023-09-01
"After hurricane Ian roof damage,, remove and replace existing roof",Closed-Withdrawn,0,ePlan,,-81.736472462243,26.594875745643,2023-09-01
NEW SINGLE FAMILY RESIDENCE.,Closed-CO Issued,457,ePlan,,,,2023-09-01
Install 15.2KW roof mounted solar panel system *Inspections Done By Private Provider â Inspection Solutions*,Permit Expired,0,ePlan,,-81.843384640997,26.740585312363,2023-09-01
Pool Screen Enclosure,Closed-CO Issued,1,ePlan,,,,2023-09-01
INSTALL 3.5 TON 10 KW 14 SEER PKG REPLACEMENT,Closed-CC Issued,0,ePlan,,-81.912367415026,26.735283098833,2023-09-01
CONSTRUCTION OF A SINGLE FAMILY HOME,Permit Issued,2,ePlan,,-81.673713940632,26.629132312746,2023-09-01
NEW SINGLE FAMILY RESIDENCE.,Closed-CO Issued,457,ePlan,,,,2023-09-01
Install new service door at existing garage,Ready-Documents Required,0,Paper Submittal,,-81.606675787804,26.636024302992,2023-09-01
Installation of aluminum picket fence,Waiting on Applicant,0,ePlan,,-82.15379341358,26.704051420001,2023-09-01
"replacement enclosure on existing slab, same size by size",Permit Expired,0,ePlan,,,,2023-09-01
Adding re-roof,Closed-Withdrawn,1,Paper Submittal,,-81.851469893802,26.493917088264,2023-09-01
NEW SINGLE FAMILY RESIDENCE.,Closed-CO Issued,457,ePlan,,,,2023-09-01
solar recycling machine to recycle solar panels,Closed-Cert of Use Issued,0,Paper Submittal,,-81.849259688791,26.503584059644,2023-09-01
Installation of chain link fence,Closed-CC Issued,0,ePlan,,-81.895526678193,26.592609121056,2023-09-01
"Custom auto work, detailing ceramic coating and buffing. Monday - Friday 9am-6pmAppointment only Saturday and Sunday",Permit Expired,1,Paper Submittal,,-81.943906966164,26.508171485466,2023-09-01
HVAC Change Out Split System 2.5Ton,Closed-CC Issued,0,ePlan,,-81.894088506952,26.725389918517,2023-09-01
RELOCATE WALL SWITCHES IN MASTER BEDROOM AT LANAI DOOR. ADD WALL OUTLET UNDER WINDOW.,Closed-CC Issued,0,ePlan,,,,2023-09-01
REVISION requested by owner builder (Gerald Nelson) to add electrical to remodel permit for exterior work. Repair meter box.,Closed-Revision Approved,1,Paper Submittal,,,,2022-09-01
PV solar install on existing roof. *Inspections Done By Private Provider â Inspected.com*,Closed-CC Issued,0,ePlan,,-81.596637528876,26.625809153721,2023-09-01
"RELOCATE 150 AMP METER/MAIN, INSTALL CONCRETE PEDESTAL.",Closed-CC Issued,0,ePlan,,-81.910803177075,26.695183421615,2023-09-01
Installing hurricane shutters,Closed-CC Issued,0,ePlan,,,,2023-09-01
6' Chainlink Fence with Gates,Closed-CC Issued,0,Paper Submittal,,-81.611930987213,26.595693842937,2023-09-01
Roof replacement,Closed-CC Issued,0,Paper Submittal,,-81.733012847949,26.624157606963,2023-09-01
Repair electrical to exterior of residence from pole to meter,Closed-CC Issued,0,Paper Submittal,,-81.833468495222,26.705891588269,2023-09-01
"RELOCATE 150 AMP METER/MAIN, INSTALL CONCRETE PEDESTAL.",Closed-CC Issued,0,ePlan,,-81.912841588436,26.689779826547,2023-09-01
installing hurricane shutters,Closed-CC Issued,0,ePlan,,,,2023-09-01
Pv Solar Panel Installation Roof MountedBackfeed Breaker 70A SQD HOM in Main Panel Inside Exterior Wall,Closed-CC Issued,0,ePlan,,-81.697678265739,26.59401084532,2023-09-01
- 5' of galvanized gas lines to (1) Generator- 1 regulator (Second Stage) - 1 Shut off valve- Gas connection to generator,Closed-CC Issued,1,ePlan,,,,2023-09-01
AC REPLACEMENT LIKE FOR LIKE (PACKAGE UNIT) & MOBILE HOME DUCT CHANGE OUT LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.859649408014,26.517707013879,2023-09-01
replace 1 window sz4sz with impact,Closed-CC Issued,0,ePlan,,-81.947260497619,26.521007429051,2023-09-01
"RELOCATE 150 AMP METER/MAIN, INSTALL CONCRETE PEDESTAL.",Closed-CC Issued,0,ePlan,,-81.913581210346,26.69496903179,2023-09-01
Shingle Reroof,Closed-CC Issued,0,ePlan,,-81.897602214663,26.664184496124,2023-09-01
"Installing 3 Storm Catcher Rolldown Screens MOT *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.960796122893,26.505981250548,2023-09-01
"Remove old AC unit, Install new AC unit. Like for Like",Closed-CC Issued,0,ePlan,,-81.774954227795,26.707916445052,2023-09-01
"2023 Fall pumpkin patch, inflatable slides, hay ride, palm tree maze, and petting farm. September 30-October 29th Friday&Saturday 9am-9:30pmSunday 9am-5pm",Closed-TMP,0,Paper Submittal,,-81.780171271076,26.724923572753,2023-09-01
"Install / Replace Screen Enclosure with ins roof , damaged by Hurricane Ian, Going back in the same footprint.",Closed-Withdrawn,0,ePlan,,-81.95340968672,26.476315899739,2023-09-01
Seggerman - Roofover,Closed-CC Issued,0,ePlan,,-81.908005666394,26.690858960657,2023-09-01
New Single Family Residence.,Inspections Ongoing,3,ePlan,,-81.597607366165,26.648190008704,2023-09-01
Tear off old shingle roof and re roof with new dinensional shingle,Closed-CC Issued,0,ePlan,,-81.915065693815,26.728296136431,2023-09-01
Replacement Carport due to Hurricane Ian.,Closed-CO Issued,0,ePlan,,-81.908005666394,26.690858960657,2023-09-01
AC CHANGE OUT SAME LOCATION SAME ELEVATION,Closed-CC Issued,0,ePlan,,-81.901942001808,26.558895308672,2023-09-01
"Repairing entire kitchen. The only change in layout is the refrigerator will be relocated to pantry with no doors. Replace all flooring, all interior doors and trim.",Closed-Withdrawn,0,ePlan,,-81.936829930041,26.533916499173,2023-09-01
Pool Enclosure,Closed-CO Issued,1,ePlan,,,,2023-09-01
REPLACE AC SYSTEM LIKE FOR LIKE 2 TON UNIT,Closed-CC Issued,0,ePlan,,-81.876583019365,26.54643251235,2023-09-01
Residential re-roof tile to metal,Closed-CC Issued,0,ePlan,,-81.761393061123,26.64503778302,2023-09-01
1104 Chinook Tr (NOT 1103 Chinook Tr)Demolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.947940780814,26.484860804143,2023-09-01
1092 Chinook Tr (NOT 1090 Chinook Tr)Demolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.94785468261,26.484976572068,2023-09-01
INSTALLATION OF PHOTOVOLTAIC SOLAR PANELS ON ROOFTOP,Permit Expired,0,ePlan,,-81.669381161689,26.577796201025,2023-09-01
"11.7kW PV Roof Mounted Solar - 30 panels, 1 inverter. 200A main breaker derate to 175A to allow backfeed of 52.50A.",Closed-CC Issued,0,ePlan,,-81.630733779426,26.635971216799,2023-09-01
Install new carport with shed- Hurricane Ian.,Closed-CC Issued,0,ePlan,,-81.865126018232,26.523340588662,2023-09-01
New Construction,Closed-CO Issued,4,ePlan,,-81.688065100487,26.597856840775,2023-09-01
1011 Onondaga TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.947947427367,26.485650877926,2023-09-01
200 AMP Automatic Transfer Switch with Power Management- Control Modules for 240 circuits- 26-2 Battery,Closed-CC Issued,1,ePlan,,,,2023-09-01
REPLACE AC SYSTEM LIKE FOR LIKE 2 TON UNIT,Closed-CC Issued,0,ePlan,,-81.876583019365,26.54643251235,2023-09-01
"Installing 2 Storm Catcher Rolldown Screens *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,,,2023-09-01
AC CHNAGE OUT,Closed-CC Issued,0,ePlan,,,,2023-09-01
tile re-roof,Closed-CC Issued,0,ePlan,,-81.87092948777,26.513282615486,2023-09-01
Install 1 new ground sign,Closed-CC Issued,0,ePlan,,-81.943703234467,26.508859239977,2023-09-01
982 Cheyenne TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.946815804273,26.48520987801,2023-09-01
Replace screen enclosure like for like due to Hurricane Ian,Closed-CO Issued,0,ePlan,,,,2023-09-01
New spa and tanning ledge to existing pool and expand existing deck.,Closed-CC Issued,0,ePlan,,-81.89248719755,26.511836576254,2023-09-01
Demo,Closed-CC Issued,0,ePlan,,-81.796284950301,26.691857078808,2023-09-01
"Manufacture of machined goods, for customers in multiple industries. This will be a shared space with a current machined goods manufacturer. Monday - Friday 9am-4pm",Waiting on Applicant,0,Paper Submittal,,-81.742322223233,26.6166400068,2023-09-01
"Install / Replace Screen Enclosure damaged by Hurricane Ian, Going back in the same footprint.",Closed-Withdrawn,0,ePlan,,-81.953265076294,26.475805047233,2023-09-01
REROOF SHINGLE ROOF TO SHINGLE ROOF,Closed-CC Issued,0,ePlan,,-81.923097616613,26.643134351816,2023-09-01
683 Seneca Tr (NOT 681 Seneca Tr)Demolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.947332833626,26.483792417885,2023-09-01
526 Pueblo Tr (NOT 528 Pueblo Tr)Demolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.946014305565,26.490226682453,2023-09-01
Replace split system,Closed-CC Issued,0,ePlan,,-81.713622171585,26.590153433516,2023-09-01
Add house meter and panel for Wye Fye equipment in RV Park.,Closed-CC Issued,0,ePlan,,-81.791994547929,26.692971702325,2023-09-01
307 Winnebago Tr (NOT 308 Winnebago Tr)Demolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.948342996684,26.493280684932,2023-09-01
Inground Pool and Spa *Inspections Done By Private Provider â Universal Engineering*,Permit Expired,0,ePlan,,-82.07722590745,26.637722071553,2023-09-01
91 Iowa Tr (NOT 93 Iowa Tr)Demolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.947080706698,26.489657837231,2023-09-01
Replace 2 existing ac systems with 2 new ac systems,Permit Expired,0,ePlan,,-81.920239656334,26.541186570534,2023-09-01
46 Iroquois Dr N (NOT 47 Iroquois Dr N)Demolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.949727633796,26.491424390356,2023-09-01
New Construction SFR,Closed-CO Issued,369,ePlan,,,,2023-09-01
Add house meter and panel for Wye Fye equipment for RV park.,Closed-CC Issued,0,ePlan,,-81.999873983798,26.65568542839,2023-09-01
shingle to shingle re-roof,Closed-CC Issued,0,ePlan,,-81.703354051567,26.634140727479,2023-09-01
Replace split system,Closed-CC Issued,0,ePlan,,-81.948745488798,26.509345463464,2023-09-01
REROOF 39 SQ WITH TOP SHIELD SYNTHETIC UNDERLAYMENT FL41686.1 AND TAMKO SHINGLES FL18355.1 PITCH 12/12,Closed-CC Issued,0,ePlan,,-81.817309486963,26.473149348013,2023-09-01
Reroof Shingle Off/Shingle On (26.8sq) Duplex,Closed-CC Issued,0,ePlan,,-81.825266823939,26.471579165447,2023-09-01
"drywall, electrical outlets, ac changeout, siding, flooring, fixtures in bathrooms, cabinets, installation. windows and doors steps and on the front and side of house under 30in",Closed-CC Issued,0,Paper Submittal,,-81.93027906724,26.51936264159,2023-09-01
Install and anchor to ground a 10 X 16 DBPR storage Shed,Closed-CO Issued,0,ePlan,,-81.597889884432,26.533213449534,2023-09-01
Asphalt Shingle Reroof w/ Peel & Stick Underlayment,Closed-CC Issued,0,ePlan,,-81.588156317713,26.545916731748,2023-09-01
hired contractor for my roof the replace my roof 2 years ago they never show to me paper got al my information change my roof and disappear . they never got permit . never answer my call and could not find they any more,Waiting on Applicant,0,ePlan,,-81.599448917584,26.564045236275,2023-09-01
Replace mini split with mini split,Closed-CC Issued,0,ePlan,,-81.863818726469,26.576916402589,2023-09-01
Add house meter and panel for Wye Fye equipment in the RV park.,Closed-CC Issued,0,ePlan,,-81.999731720132,26.655685428387,2023-09-01
New construction of a single family residence. *Plan Review & Inspections done by Private Provider- Freedom Code Compliance Corp*,Permit Issued,1,ePlan,,-81.591559867899,26.625406666766,2023-09-01
Jacks for floor suppport,Closed-CC Issued,0,ePlan,,-81.921603709882,26.730047208095,2023-09-01
Install and anchor to ground a 6 X 8 DBPR Storage Shed,Closed-CO Issued,0,ePlan,,-81.860002022468,26.699983414197,2023-09-01
General contractor office8am-5pm,Closed-Cert of Use Issued,0,Paper Submittal,,-81.909053648966,26.560154436764,2023-09-01
38GAL ELECTRIC WATER HEATER REPLACEMENT,Closed-CC Issued,0,ePlan,,-81.855927577916,26.490114323846,2023-09-01
Install ev charger,Closed-CC Issued,0,ePlan,,-81.623657614979,26.621775663894,2023-09-01
"Replace and relocate 7 existing meters located at lot #1296 for RV lot #1296, 1297, 1298, 1299, 1366,1367 and house panel.",Closed-CC Issued,0,ePlan,,-81.751023058503,26.708208238786,2023-09-01
Install New Inground Pool 14'x28' *Inspections Done By Private Provider â Universal Engineering*,Permit Expired,0,ePlan,,-81.756013634046,26.570296079174,2023-09-01
Install New Inground Pool 14'x28' *Inspections Done By Private Provider â Universal Engineering*,Permit Expired,0,ePlan,,-81.756013634046,26.570296079174,2023-09-01
Closet Alteration- no plumbing or electrical or low bearing wall.,Waiting on Applicant,0,ePlan,,-81.883124858704,26.6703342971,2023-09-01
Roof Replacement**CORRECT ADDRESS: 7964 Samville Rd**,Closed-Voided,0,ePlan,,-81.827981670477,26.711352819245,2023-09-01
"Change out like for like split system HVAC 15.20 Seer, 3.0 Ton, 10 k/w",Closed-CC Issued,0,ePlan,,-81.908647352588,26.55171754049,2023-09-01
New Single Family Residence.,Closed-CO Issued,5,ePlan,,,,2023-09-01
Tapered Flat Re-roof,Permit Expired,0,ePlan,,-81.891937926563,26.66931135525,2023-09-01
20x20 Boxed Eave garage with lap siding on new slab,Waiting on Applicant,0,ePlan,,,,2023-09-01
Interior Remodel,Permit Expired,0,Paper Submittal,,-81.95269084699,26.505369058287,2023-09-01
REPLACED AC SYSTEM LIKE FOR LIKE 2 TON UNIT,Closed-CC Issued,0,ePlan,,-81.876583019365,26.54643251235,2023-09-01
708 Verde LnDemolish existing home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.952318744561,26.49351935476,2023-09-01
"Install / Replace Screen Enclosure damaged by Hurricane Ian, Going back in the same footprint",Closed-CC Issued,0,ePlan,,-81.902650930276,26.569953055974,2023-09-01
Revised to include the flat part of the roof information/add the flat NOA and updated metal product info. Total sqrs: 5203  Sloped/Pitched sqrs: 3672  Flat sqrs: 1532. Underlayment NOA 21-1217.02  Metal FL# 30343.01-R2 Flat system NOA 18-0919.12 Mod Bit roof system for wood decks.,Waiting on Applicant,1,ePlan,,-81.917942348944,26.541464297827,2023-09-01
594 Pescado LnDemolish existing home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.95728149987,26.490934344551,2023-09-01
SHINGLE TO SHINGLE & FLAT TO FLAT REROOF.,Closed-CC Issued,0,ePlan,,-81.819527967939,26.667231782714,2023-09-01
542 Tropico LnDemolish existing home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.955042343385,26.491434277265,2023-09-01
INSTALL POOL ENCLOSURE ON EXISTING DECK. POOL PERMIT POL2023-00959,Closed-CO Issued,1,ePlan,,-81.73847213067,26.481643251139,2023-09-01
Residential Alteration,Closed-CC Issued,0,Paper Submittal,,,,2023-09-01
162 Segundo LnDemolish existing home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.956137905006,26.49309356724,2023-09-01
INSTALL POOL ENCLOSURE ON EXISTING DECK. POOL PERMIT POL2023-01091,Closed-CO Issued,1,ePlan,,-81.738159194901,26.481719932506,2023-09-01
"Replace existing window at front entry with impact rated window, size for size.",Closed-CC Issued,0,ePlan,,-81.902387069921,26.499278497735,2023-09-01
REPLACE AC SYSTEM LIKE FOR LIKE 2 TON UNIT,Closed-CC Issued,0,ePlan,,-81.876583019365,26.54643251235,2023-09-01
38 Primero LnDemolish existing home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.959147115756,26.493372068388,2023-09-01
INSTALLATION OF A 7.80KW ROOF TOP MOUNT PV SOLAR SYSTEM.,Closed-Withdrawn,0,ePlan,,-81.65850165018,26.554202756899,2023-09-01
16175 John Morris Rd #172Demolish existing home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.967873123043,26.506378827474,2023-09-01
Office space for weaving/sewing artist studio/workspace. Planning and design of handcrafted items sold online. Monday-Friday 9am-6pm,Closed-Cert of Use Issued,0,Paper Submittal,,,,2023-09-01
Remove existing roofing materials and replacing them with new asphalt shingles *Inspections Done By Private Provider â Inspected.com*,Closed-CC Issued,0,ePlan,,-81.852856585872,26.694130431691,2023-09-01
REPLACED AC SYSTEM LIKE FOR LIKE 2 TON UNIT,Closed-CC Issued,0,ePlan,,-81.876583019365,26.54643251235,2023-09-01
complete home re-piperemove polybutylene pipe and fittingsreplace with Pex pipe and fittings,Closed-CC Issued,0,ePlan,,-81.819544842579,26.472178086032,2023-09-01
Metal Building Exterior Replacement-metal roof decking,Closed-CC Issued,0,ePlan,,-81.802209391342,26.662406947657,2023-09-01
Replacing screen enclosure damaged by ian. like for like,Closed-CC Issued,0,ePlan,,,,2023-09-01
Pool and Spa,Closed-CC Issued,2,ePlan,,,,2023-09-01
