Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date
6 foot chainlink  - no gate,Permit Expired,0,Paper Submittal,,-81.596402351531,26.658625966117,2023-06-01
515 of 6' picketed aluminum fence installation with (2) 5' wide single gates and a 10' wide double gate.,Closed-CC Issued,0,ePlan,,-81.72502829164,26.67595386381,2023-06-01
Coolair Conditioning will also be completing an (8) drop partial duct change out.,Closed-Revision Approved,1,ePlan,,-81.915276090523,26.545321997469,2023-06-01
SEAWALL REPAIR & REPLACEMENT,Permit Expired,0,ePlan,,,,2023-06-01
Install a 10' x16' patio shed for storage.,Closed-CO Issued,0,ePlan,,-81.670311690245,26.586252022345,2023-06-01
Shingle to standing seam roof replacement,Closed-CC Issued,0,ePlan,,-81.878526997644,26.516661272231,2023-06-01
Installing 24KW generator with 200AMP transfer switch,Closed-CC Issued,1,ePlan,,-81.859716256336,26.562114856944,2023-06-01
Installation of 2 motorized roll down shutters and 4 motorized roll down screens impact rated,Closed-CC Issued,0,ePlan,,-81.74941096838,26.466337594132,2023-06-01
Changing from non impact to impact windows.,Closed-Revision Approved,3,ePlan,,-81.698522971761,26.633478319119,2021-06-01
SHINGLE ROOF REPLACEMENT,Closed-CC Issued,0,ePlan,,-81.662891338117,26.60054428268,2023-06-01
Floating Dock System,Closed-Voided,0,ePlan,,,,2023-06-01
No plumbing done,Closed-Revision Approved,1,ePlan,,-81.748223314417,26.622808283778,2021-06-01
Installation of photo voltaic solar panels on rooftop,Closed-CC Issued,0,ePlan,,-81.904503087738,26.529058088691,2023-06-01
", 200 AMP Automatic Transfer Switch and Modules to Control Load",Closed-CC Issued,1,ePlan,,,,2023-06-01
New electrical for sewer lift station built to Lee County Utilities specifications.,Closed-CC Issued,0,ePlan,,,,2023-06-01
Gas connection to generator,Closed-CC Issued,1,ePlan,,,,2023-06-01
100 AMP INDOOR MAIN PANEL REPLACEMENT LIKE FOR LIKE,Closed-Withdrawn,0,ePlan,,-81.919413504883,26.668236553258,2023-06-01
Panel replacement (like for like),Closed-CC Issued,0,ePlan,,-82.15493213321,26.701374382044,2023-06-01
Shingle Reroof,Closed-CC Issued,0,ePlan,,-81.716928013164,26.60233608816,2023-06-01
"New 2 Family Attached - Elevation FM3, Tile Roof, Impact",Closed-CO Issued,182,ePlan,,,,2023-06-01
Demolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.947536143271,26.490044644822,2023-06-01
Shingle Re-Roof,Closed-CC Issued,0,ePlan,,-81.847439004328,26.518530846947,2023-06-01
REPLACE OUTLETS AND SWITCHESINSULATION AND DRYWALL REPAIR,Waiting on Applicant,0,ePlan,,-81.952977616027,26.493597673629,2023-06-01
INSTALL ICE AND WATER UNDERLAYMENT AND NEW TAMKO SHINGLES,Closed-CC Issued,0,ePlan,,-81.79433326897,26.67042205942,2023-06-01
New 2 Family Attached,Closed-CO Issued,180,ePlan,,,,2023-06-01
Install 7.6KW roof mounted solar panel system,Closed-CC Issued,0,ePlan,,-81.658482955986,26.614034719197,2023-06-01
Demolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.948693343175,26.492324827241,2023-06-01
"6 foot metal privacy fence with gates, 6 foot chain link fence with gate and 4 foot chain link fence with gates",Closed-CC Issued,0,Paper Submittal,,-81.702164136276,26.62262842972,2023-06-01
Changing roofing material to metal tile NOA19-0325.01,Closed-Revision Approved,1,ePlan,,-81.907798357604,26.763123961983,2022-06-01
Reroof shingle,Closed-Voided,0,ePlan,,-81.874487431696,26.687800061492,2023-06-01
4' chain link fence with no gates,Closed-Revision Approved,1,Paper Submittal,,-81.748242475426,26.625010980322,2023-06-01
"- (1) 500 gallon propane tank with Cathodic - 1 Set of regulators (1st and 2nd Stage)- 1 Shut off valve- Gas connection to generator- 55' of 3/4"" LP Poly Line from tank to generator.",Closed-CC Issued,1,ePlan,,-81.671799558368,26.580435082523,2023-06-01
***CLOSED/WITHDRAWN***REPLACING SPLIT AC SYSTEM,Closed-Withdrawn,0,ePlan,,-81.950897395527,26.497227799843,2023-06-01
New Single Family Residence.,Closed-CO Issued,2,ePlan,,-81.662997964372,26.600543932514,2023-06-01
new addition to house fire pump,Permit Issued,2,ePlan,,-81.652067120574,26.605334846659,2023-06-01
We made an error submitting the permit. We submitted system was a 3 Ton and it needs to be corrected to 2.5 Ton.,Closed-Revision Approved,1,ePlan,,-81.918551672011,26.556368492767,2023-06-01
Installing 6 windows,Closed-CC Issued,0,ePlan,,,,2023-06-01
Remove and install Dock and Boat lift,Closed-CC Issued,2,ePlan,,-81.967509895211,26.519443300243,2023-06-01
New Single Family Residence with Accessory Apartment.,Closed-CO Issued,2,ePlan,,-81.72851518134,26.631508875995,2023-06-01
New SFR,Closed-CO Issued,46,ePlan,,,,2023-06-01
200 AMP ATS AND MODULES TO CONTROL LOAD,Closed-CC Issued,0,ePlan,,-81.671799558368,26.580435082523,2023-06-01
Install 1-500 gal propane tank and run gas lines to 4 appliances.,Closed-CC Issued,2,ePlan,,-81.83546785315,26.516808133874,2023-06-01
Change meter can damaged by hurricane,Closed-CC Issued,0,ePlan,,-81.847768632401,26.745313610506,2023-06-01
REAT OFF/REPLACE SHINGLE ROOF,Closed-CC Issued,0,Paper Submittal,,-81.702632269819,26.63342744623,2023-06-01
New single family home,Closed-CO Issued,52,ePlan,,,,2023-06-01
install a modified bitumen roof system onto flat roof,Waiting on Applicant,0,ePlan,,,,2023-06-01
Replace screen enclosure like for like due to Hurricane Ian,Closed-CC Issued,0,ePlan,,-81.945636134823,26.525925136021,2023-06-01
Application of poly-urethane spray foam and silicone coating to roof,Closed-CC Issued,0,ePlan,,,,2023-06-01
Re-Roof Shingle to Shingle w/ Flat,Closed-CC Issued,0,ePlan,,-82.074012410512,26.632424793967,2023-06-01
HVAC SAME SIZE CHANGEOUT- 3 ton/ 15 seer/ sc,Closed-CC Issued,0,ePlan,,-81.68475305728,26.582883566325,2023-06-01
New single family home,Closed-CO Issued,52,ePlan,,,,2023-06-01
New single family residence,Permit Issued,2,ePlan,,-81.679616196725,26.66316835868,2023-06-01
Re-roof shingle to shingle,Closed-CC Issued,0,ePlan,,-81.636368982353,26.658321851046,2023-06-01
Install 17 LF of 4' high aluminum open picket fence with 2 gates,Closed-CC Issued,0,ePlan,,-81.918684704915,26.542285438891,2023-06-01
"Medical Practice - Breast Surgeon M-F, 8am-5pm",Closed-Cert of Use Issued,0,Paper Submittal,,-81.852345268199,26.545416975209,2023-06-01
Hurricane - riser and weatherhead repairs,Closed-CC Issued,0,ePlan,,-81.965875041106,26.510312975755,2023-06-01
752 Chippewa TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.950626343554,26.486541807966,2023-06-01
750 Chippewa TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.950523785271,26.486542380915,2023-06-01
New SFR,Closed-CO Issued,19,ePlan,,-81.70519711876,26.580049891715,2023-06-01
***CLOSED/WITHDRAWN***Installing 1-500 gallon propane tank and running gas lines to (4) appliances,Closed-Withdrawn,0,ePlan,,-81.938147903162,26.510519058654,2023-06-01
Install an automatic transfer switch (customer supplied) that is connected to a standby generator (customer supplied) that is mounted to an existing concrete pad. Gas Permit: FIR2023-01487,Closed-CC Issued,1,ePlan,,,,2023-06-01
New single family home,Closed-CO Issued,584,ePlan,,,,2023-06-01
733 Chippewa TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.948698402406,26.486433877749,2023-06-01
Re-Roof; Remove the Existing Tile & Flat Roofs; Install New Metal & Flat Roof,Closed-Revision Approved,1,ePlan,,-81.984213835741,26.505589617273,2023-06-01
Remove and replace 4 windows. Like for like. No structural changes. Impact resistant.,Closed-CC Issued,0,ePlan,,-81.752225625479,26.710100541401,2023-06-01
New single family home,Closed-CO Issued,584,ePlan,,,,2023-06-01
Re-roof,Closed-CC Issued,0,ePlan,,-81.802989716857,26.713290216794,2023-06-01
723 Chippewa TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.948033275137,26.486433877734,2023-06-01
Replace a 3 ton 15.2 seer 10kw split system,Closed-CC Issued,0,ePlan,,-81.818421073511,26.523948799709,2023-06-01
New single family home,Closed-CO Issued,584,ePlan,,,,2023-06-01
re roof - tearing off existing and replacing with new shingletrailer - hurricane ian,Closed-CC Issued,0,ePlan,,-81.923592830205,26.735121034019,2023-06-01
New Black Aluminum chain-link with 4' wide gate to be installed on property,Closed-CC Issued,0,ePlan,,-81.604643933605,26.544419258022,2023-06-01
NEW CONSTRUCTION DUPLEX,Closed-CO Issued,2,ePlan,,-81.724236745712,26.590302588522,2023-06-01
"Install 2 - #420 LP tanks & run 3/4"" galvanized piping & connect to standby generator (customer supplied)",Closed-CC Issued,2,ePlan,,,,2023-06-01
Reroof Shingle Off/Shingle On (81sq)4-Plex Unit 317-320,Closed-CC Issued,0,ePlan,,-81.858003831461,26.499029795133,2023-06-01
711 Chippewa TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.947232084652,26.486458980391,2023-06-01
Applying for electric pole for DOS. DOS2017-00054,Closed-CC Issued,0,ePlan,,-81.746642194332,26.614192389561,2023-06-01
5' CHAIN LINK WITH 2 GATES,Closed-CC Issued,0,ePlan,,-82.121372423985,26.636460747072,2023-06-01
demo of mobile home from hurricane damage,Closed-CC Issued,0,ePlan,,,,2023-06-01
sreplaced Mini splits 18H49ZOMI like per like in building 10031,Closed-CC Issued,0,ePlan,,-81.92068467543,26.53509814679,2023-06-01
696 Chippewa TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.947502105287,26.486567257937,2023-06-01
"Bore NG Line from NG Meter to Pool Heater-2nd Stage Regulator at Pool Heater- 3' of 3/4"" Galvanized Pipe attached to wall- 55' of 3/4"" P.E Gas Pipe buried 18"" with Tracer Tape",Closed-CC Issued,5,ePlan,,,,2023-06-01
Reroof - Tear Off Underlayment and tile. Install new underlayment and tile,Closed-CC Issued,0,ePlan,,-81.751386500397,26.698998284411,2023-06-01
Split system A/C change out,Closed-CC Issued,0,ePlan,,-82.148606924748,26.694812922236,2023-06-01
Re-roof shingle to shingle,Closed-CC Issued,0,ePlan,,-81.672556536735,26.58120241968,2023-06-01
AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM) AT 3282 SUNSET KEY CIR LOBBY,Closed-CC Issued,0,ePlan,,,,2023-06-01
INSTALLING A ROOF MOUNTED SOLAR PV SYSTEM - *Plan Review & Inspections Done By Private Provider â Inspection Solutions*,Closed-CC Issued,0,ePlan,,-81.803154138679,26.488617916257,2023-06-01
NEW CONSTRUCTION DUPLEX,Closed-CO Issued,2,ePlan,,-81.723839862043,26.591033381142,2023-06-01
689 Chippewa TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.946620982787,26.486474798218,2023-06-01
689 Chippewa TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.946620982787,26.486474798218,2023-06-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.715377949567,26.585927543636,2023-06-01
replaced Mini splits 18H49ZOMI like per like in building,Closed-CC Issued,0,ePlan,,-81.920930687295,26.535082822147,2023-06-01
Replace 2 windows size for size,Closed-CC Issued,0,ePlan,,-81.88960349746,26.488514685591,2023-06-01
"Re-roof, Tear off - shingle",Closed-CC Issued,0,Paper Submittal,,-81.740234670496,26.62916746448,2023-06-01
FENCE - 6 FOOT HIGH for pool,Closed-CC Issued,0,Paper Submittal,,-81.698451570419,26.630868967758,2023-06-01
Reroof Shingle Off/Shingle On (81sq)4-plex Unit 313-316,Closed-CC Issued,0,ePlan,,-81.855861992028,26.498397019916,2023-06-01
688 Chippewa TrDemolish home due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.946968793136,26.486579806447,2023-06-01
replaced Mini splits 18H49ZOMI like per like in common area,Closed-CC Issued,0,ePlan,,-81.921669099405,26.534345813712,2023-06-01
New Single Family Residence.***R01-Add 2nd story living per plans***,Inspections Ongoing,3,ePlan,,-82.069822722198,26.6266127377,2023-06-01
Replacement Installation of Doublewide,Waiting on Applicant,2,ePlan,,-81.889039454006,26.67389553439,2023-06-01
New Horizontal Wood Fence to be installed on Property using pressure-treated wood.,Closed-CC Issued,0,ePlan,,-81.863018293444,26.557220876931,2023-06-01
Replace a 2.5 ton 15.2 seer 8kw split system,Permit Expired,0,ePlan,,-81.857643905353,26.560477711244,2023-06-01
POOL - BELOW GROUND,Closed-CC Issued,0,Paper Submittal,,-81.698451570419,26.630868967758,2023-06-01
Change out 10 windows and 2 doors to impact,Closed-CC Issued,0,ePlan,,-81.834680675006,26.70147166854,2023-06-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.651486248273,26.626036883771,2023-06-01
Mechanical system equal change out. 2.5 ton 15 seer 8 kwSame location/Elevation,Closed-CC Issued,0,ePlan,,-81.811686247692,26.474759774089,2023-06-01
Replace a 3 ton 15.2seer 10kw split system,Permit Expired,0,ePlan,,-81.935346881529,26.523836522582,2023-06-01
Demolition of GAC Building and driveway,Closed-CC Issued,0,ePlan,,-81.865975429441,26.580184631204,2023-06-01
Reroof - Tear Off Underlayment and tile. Install new underlayment and tile,Closed-CC Issued,0,ePlan,,-81.751301090066,26.699092389414,2023-06-01
REPLACING 1 WINDOWS AND 2 SGD DOORS SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.775023468716,26.706530414796,2023-06-01
New screen enclosure,Closed-CO Issued,0,ePlan,,-81.893478535215,26.764020316924,2023-06-01
TEAR OFF AND REROOF SHINGLES,Closed-CC Issued,0,ePlan,,-81.949259913819,26.48654846913,2023-06-01
replace 7 windows sz4sz with impact,Closed-CC Issued,0,ePlan,,,,2023-06-01
REMOVE EXISTING ROOF AND REPLACE WITH NEW ROOF (LIKE FOR LIKE),Closed-CC Issued,0,ePlan,,-81.899582943588,26.582381980452,2023-06-01
SITE PLAN REVISED FOR HOUSE DEPTH,Closed-Revision Approved,4,ePlan,,-81.718468306646,26.607580043144,2022-06-01
RE-ROOF - TEAR OFF - REPLACE WITH FIBERGLASS SHINGLES,Permit Expired,0,Paper Submittal,,-81.642732030446,26.577262291517,2023-06-01
Remove existing shingles and replace with new shingles - replace modified bitumen on flat section,Closed-CC Issued,0,ePlan,,-81.626361582822,26.604631207068,2023-06-01
REMOVE AND REPLACE 5 EXTERIOR DOORS SIZE FOR SIZE WITH IMPACT,Closed-CC Issued,0,ePlan,,-81.964106865356,26.510734715163,2023-06-01
Re-roof tile to tile w/ tear off,Closed-CC Issued,0,ePlan,,-81.847273510383,26.469398129279,2023-06-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.592658180362,26.527796125109,2023-06-01
Pool Cage for pool permit,Closed-CO Issued,5,ePlan,,-81.73628385946,26.712678996677,2023-06-01
Reroof - Tear Off Underlayment and tile. Install new underlayment and tile,Closed-CC Issued,0,ePlan,,-81.821068146997,26.534852865078,2023-06-01
AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM),Closed-CC Issued,0,ePlan,,-81.913819015331,26.536528544037,2023-06-01
Pool Cage for pool permit,Closed-CO Issued,6,ePlan,,-81.736253046695,26.712551997274,2023-06-01
A/C Changeout **Revision - Update the KW and Tons**,Closed-CC Issued,1,ePlan,,-81.895774756368,26.545131822787,2023-06-01
Install 10.8KW roof mounted solar panel system,Closed-CC Issued,0,ePlan,,-81.686373711198,26.5722594017,2023-06-01
INSTALLATION OF HURRICANE SCREEN WITH ELECTRIC,Closed-CC Issued,0,ePlan,,,,2023-06-01
ADD SHINGLE REROOF,Closed-Revision Approved,1,ePlan,,-81.982996392412,26.511515822626,2022-06-01
Construction of a new Multi-Family Garage (F-9)*Inspections Done By Private Provider â Universal Engineering*,Permit Issued,48,ePlan,,,,2023-06-01
Construction of a new Multi-Family Garage (F-8) *Inspections Done By Private Provider â Universal Engineering*,Permit Issued,48,ePlan,,,,2023-06-01
Construction of a new Multi-Family Garage (F-7) *Inspections Done By Private Provider â Universal Engineering*,Permit Issued,48,ePlan,,,,2023-06-01
Construction of a new Multi-Family Garage (F-6)*Inspections Done By Private Provider â Universal Engineering*,Permit Issued,48,ePlan,,,,2023-06-01
Construction of a new Multi-Family Garage (F-5)*Inspections Done By Private Provider â Universal Engineering*,Permit Issued,47,ePlan,,,,2023-06-01
roof mounted solar *Plan Review & Inspections Done By Private Provider â Inspected.com*,Permit Expired,0,ePlan,,-81.613180616332,26.597082319466,2023-06-01
Construction of a new Multi-Family Garage (F-4)*Inspections Done By Private Provider â Universal Engineering*,Permit Issued,48,ePlan,,,,2023-06-01
Construction of a new Multi-Family Garage (F-3) *Inspections Done By Private Provider â Universal Engineering*,Permit Issued,47,ePlan,,,,2023-06-01
Construction of a new Multi-Family Garage (F-2) *Inspections Done By Private Provider â Universal Engineering*,Permit Issued,47,ePlan,,,,2023-06-01
Construction of a new Multi-Family Garage (F-1) *Inspections Done By Private Provider â Universal Engineering*,Permit Issued,47,ePlan,,,,2023-06-01
shingle reroof,Closed-CC Issued,0,Paper Submittal,,-81.681516238438,26.66932282627,2023-06-01
FULL PV SOLAR SYSTEM ROOF MOUNTED,Closed-CC Issued,0,ePlan,,-81.647803456692,26.596759266519,2023-06-01
2nd Building Re Roof of entire community,Waiting on Applicant,0,ePlan,,-81.924874573468,26.549521801785,2023-06-01
AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM),Closed-CC Issued,0,ePlan,,-81.749688409297,26.588968312608,2023-06-01
ADDING CORRECT ADDRES TO PERMIT 347 & 349 joel blvd,Closed-Revision Approved,1,ePlan,,-81.598672821,26.612373316006,2023-06-01
REPLACING 3 WINDOWS W/IMPACT SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.796707328781,26.469555690308,2023-06-01
Re Roof of entire community,Permit Expired,0,ePlan,,-81.924874573468,26.549521801785,2023-06-01
"MOBILE HOME *Inspections done by Private Provider- MD Walker and Associates, LLC*R01 Change to a different mobile home floor plan to accommodate setbacks.  Associated with RES2024-09122",Inspections Ongoing,3,Paper Submittal,,-81.978646694943,26.499539351925,2023-06-01
EMERGENCY - REPLACING 600A 480V METER CAN,Closed-CC Issued,0,ePlan,,-81.848760526312,26.57154902972,2023-06-01
Replace (1) garage door size for size,Closed-CC Issued,0,ePlan,,-81.844858918229,26.484592307326,2023-06-01
REPLACING 8 WINDOWS W/IMPACT SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.633702290552,26.632210743274,2023-06-01
"11,310 KW roof mounted PV solar system",Closed-CC Issued,0,ePlan,,-81.708495956252,26.545747425035,2023-06-01
Remove Shingles and Replace with shingles like for like,Closed-CC Issued,0,Paper Submittal,,-81.827033861774,26.461932624603,2023-06-01
Remodel update space for Administrations construction business office,Closed-Voided,0,,,-81.943459051465,26.503142396109,2023-06-01
Repair damage caused by Hurricane Ian. Includes carport replacement in kind with aluminum roof panels. No change to foundation and supporting structures as these were undamaged.-VIO2022-07266,Resubmitted-In Review,0,ePlan,,-81.913569420197,26.698220916647,2023-06-01
Install 200 amp 240 volt overhead service pole and 200 amp sub-feed to remediation equipment trailer,Closed-Voided,0,ePlan,,-81.885497204251,26.667358881428,2023-06-01
RE-ROOF SHINGLE HURRICANE IAN DAMAGE FLAT ROOF INCLUDED IN SCOPE OF WORK,Closed-CC Issued,0,ePlan,,,,2023-06-01
Replace pool cage that was destroyed bu IAN Like for Like,Closed-CO Issued,0,ePlan,,-82.114913602157,26.631969432761,2023-06-01
HVAC Change Out3 Ton 15.5 Seer Rheem System W/10 KW Heat,Closed-CC Issued,0,ePlan,,-81.808931146098,26.484928466337,2023-06-01
R-01 REVISE ENERGY CALCULATIONS FROM R-5 TO R4.1 FI-FOIL WALL INSULATION,Closed-Revision Approved,4,ePlan,,-81.831306348749,26.48125896886,2021-06-01
REPLACING 8 WINDOWS & 3 DOORS W/IMPACT SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.725875706351,26.647449798851,2023-06-01
Screen Entry Lanai Porch Remodel,Closed-CC Issued,0,ePlan,,-81.872745452532,26.695940978046,2023-06-01
HVAC Change Out Split System 3Ton,Closed-CC Issued,0,ePlan,,-81.719480776802,26.629155519725,2023-06-01
"Reroofing of property, SFR, Tile to tile",Closed-CC Issued,0,ePlan,,-81.74341686487,26.570571021196,2023-06-01
"RE-ROOF/ Remove and replace 22 sq ft of existing shingle & flat roof. Install new dripedge, underlayment, cap sheet & shingles)",Closed-CC Issued,0,ePlan,,-81.829915677216,26.46872601007,2023-06-01
Replace (11) windows size for size Impact,Closed-CC Issued,0,ePlan,,-81.794366736829,26.460499975712,2023-06-01
282' of 5' picketed aluminum fence installation with (2) 5' wide single gates.,Closed-CC Issued,0,ePlan,,,,2023-06-01
Install PV solar and Storage (29) Tesla panels and Enphase Ensemble 3.0 Beta Storage System,Permit Expired,0,ePlan,,-81.654557711182,26.583609530265,2023-06-01
Foundation repair using helicals on the back of a horse stall building,Closed-CC Issued,0,ePlan,,-81.89805129233,26.548682241187,2023-06-01
HVAC REPLACEMENT- TRANE 5TON 16 SEER2 10 KW SPLIT SYSTEM- LIKE FOR LIKE MODEL# TEM4B0C60S51SA / 4TTR5060N1000A,Closed-CC Issued,0,ePlan,,-81.934579196173,26.528517631852,2023-06-01
Replace indoor main lug panel,Closed-CC Issued,0,ePlan,,-81.756120872591,26.565485418905,2023-06-01
REPLACE STORM DAMAGED POOL ENCLOSURE - SAME SIZE SAME LOCATION,Closed-CC Issued,0,ePlan,,-81.858204178128,26.552413864895,2023-06-01
Replaced A/C @ Pine Lakes/ 19875 Diamond Hill Ct #15-C,Closed-CC Issued,0,ePlan,,-81.930097846155,26.749011500541,2023-06-01
Approved 4COP-SFS in conjunction with Group III restaurant. per COP2021-00030 NO OUTDOOR SEATING,Closed-Completed,0,Paper Submittal,,-81.899045209726,26.575116287734,2023-06-01
REPLACE STORM DAMAGED POOL ENCLOSURE - SAME SIZE SAME LOCATION,Closed-CC Issued,0,ePlan,,-81.83154633387,26.526950616879,2023-06-01
19449 Cotton BayDemolition of Mobile Home,Closed-CC Issued,0,ePlan,,-81.915925221339,26.748082653615,2023-06-01
Incorrect engineering submitted. Correct engineering is FL#22558.2,Closed-Revision Approved,1,ePlan,,-81.859655590249,26.571533298719,2023-06-01
Windows have been changed from standard to impact.,Closed-Revision Approved,3,ePlan,,-81.666849338984,26.607630441942,2023-06-01
Extend rear deck by 3',Closed-Revision Approved,1,ePlan,,,,2023-06-01
Replace screen enclosure due to Hurricane Ian Not changing foot print.,Closed-CC Issued,0,ePlan,,-81.913518495021,26.518569059922,2023-06-01
Contractor state they wont be doing the flat roof portion of this job,Closed-Revision Approved,1,ePlan,,-81.806841763108,26.488884190185,2023-06-01
re roof tile to tile,Closed-CC Issued,0,ePlan,,,,2023-06-01
R01-Change in floor plan due to plumbing pipes,Closed-Revision Approved,2,ePlan,,-81.884928822453,26.55052046392,2023-06-01
3 TON SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.822997289377,26.484845698959,2023-06-01
"House Panel Change, replace existing house panel on outside of building, replace existing breakers, main breaker to remain",Closed-Revision Approved,1,ePlan,,-81.857419300153,26.571890487264,2022-06-01
Additional gas line for pool heater,Closed-Revision Approved,1,ePlan,,,,2023-06-01
Overall design change and new engineer. No change to setbacks and replacement of original engineer on job notification provided.,Closed-Revision Approved,2,ePlan,,-81.865751219628,26.50971697626,2022-06-01
Change dryer gas drop to future dryer use; refer to revised gas isometrics,Closed-Revision Approved,1,ePlan,,,,2022-06-01
Replacement of 2 Doors size for size impact glass,Closed-CC Issued,0,ePlan,,-81.908424367291,26.543699157587,2023-06-01
"Remover existing material, renail decking to code, install metal to code *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.608685908568,26.588038814427,2023-06-01
Size 12 of height x 30 of width Pool is vinyl material,Closed-Withdrawn,1,ePlan,,-81.673398263631,26.624428428613,2023-06-01
Single Family Residence,Permit Expired,2,ePlan,,-81.678712271771,26.577724261974,2023-06-01
New single family,Permit Issued,3,ePlan,,-81.600737894817,26.585885453675,2023-06-01
Convert lanai into playroom.,Closed-CC Issued,0,ePlan,,-81.72933694264,26.593424841616,2023-06-01
SPLIT AC SYSTEM REPLACEMENT,Closed-CC Issued,0,ePlan,,-81.653501468251,26.595279843992,2023-06-01
replace AC,Closed-CC Issued,0,ePlan,,-81.936788354093,26.534204283018,2023-06-01
Construction of New Pool,Closed-CC Issued,0,ePlan,,,,2023-06-01
Tearoff and ReRoof fiberglass shingles,Closed-CC Issued,0,ePlan,,-81.566645943596,26.552794542694,2023-06-01
60 amps for well (NRP2023-01642),Closed-CC Issued,0,ePlan,,,,2023-06-01
Demolish and remove hurricane damaged mobile home. No concrete or tree removal,Closed-CC Issued,0,ePlan,,,,2023-06-01
Demolish and remove hurricane damaged mobile home. No concrete or tree removal,Closed-CC Issued,0,ePlan,,-81.872398186005,26.521073132554,2023-06-01
4' chain link with no gate; 6ft PVC fence with gates,Closed-CC Issued,0,ePlan,,-81.857748866359,26.483576357941,2023-06-01
Demolish and remove hurricane damaged mobile home. No concrete or tree removal,Closed-CC Issued,0,ePlan,,-81.946801297446,26.462472196756,2023-06-01
Demolish and remove hurricane damaged mobile home. No concrete or tree removal,Closed-CC Issued,0,ePlan,,-81.940277690875,26.501951094431,2023-06-01
Construction of New Single-Family Home,Inspections Ongoing,2,ePlan,,,,2023-06-01
Build new duplex,Closed-Withdrawn,8,ePlan,,-81.639763768438,26.574621898575,2023-06-01
Tear Off/ reroof shingle,Closed-CC Issued,0,ePlan,,-81.90605138944,26.551499681767,2023-06-01
Shingle Re-Roof,Closed-CC Issued,0,ePlan,,-81.673335049609,26.684515777386,2023-06-01
Demolish and remove hurricane damaged mobile home. No concrete or tree removal,Closed-CC Issued,0,ePlan,,-81.958984233398,26.493513711475,2023-06-01
Tear off /reroof shingle,Closed-CC Issued,0,ePlan,,-81.876233963614,26.573421693863,2023-06-01
Demolish and remove hurricane damaged mobile home. No concrete or tree removal,Closed-CC Issued,0,ePlan,,-81.977029561769,26.504046874026,2023-06-01
Demolish and remove hurricane damaged mobile home. No concrete or tree removal,Closed-CC Issued,0,ePlan,,-81.946897443909,26.461045165955,2023-06-01
Shingle Re-Roof,Closed-CC Issued,0,ePlan,,-81.791725576435,26.677158130662,2023-06-01
Demolish and remove hurricane damaged mobile home. No concrete or tree removal,Closed-CC Issued,0,ePlan,,,,2023-06-01
Supply and replace 200-amp electric panel including breakers.  All new breakers will be installed per current amperage code.,Closed-CC Issued,0,ePlan,,-81.81316405297,26.481510859775,2023-06-01
"Change out like for like split system HVAC 15.20 Seer, 3.0 Ton, 10 k/w",Closed-CC Issued,0,ePlan,,-81.617898798545,26.6294846532,2023-06-01
"Installing 3 Storm Catcher Rolldown Screens MOT *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-82.125676629574,26.64257990759,2023-06-01
New single family residence,Closed-CO Issued,1,ePlan,,,,2023-06-01
shingle reroof,Closed-CC Issued,0,ePlan,,-81.705800806641,26.619780220894,2023-06-01
6 foot Chain Link Fence no gates,Closed-CC Issued,0,ePlan,,-81.850125136057,26.554739449562,2023-06-01
"INSTALL NEW MOBILE HOME *Plan Review & Inspections done by Private Provider- Building Code Compliance Solutions, LLC*",Closed-Voided,0,ePlan,,-81.967873123043,26.506378827474,2023-06-01
"Park Model *Plan Review & Inspections done by Private Provider- Building Code Compliance Solutions, LLC*",Closed-Withdrawn,1,ePlan,,-81.967873123043,26.506378827474,2023-06-01
Demolish and remove hurricane damaged mobile home. No concrete or tree removal,Closed-CC Issued,0,ePlan,,-81.956566037334,26.504712873394,2023-06-01
