"Record Number","Address","Description","Status","Related Records","Submittal Type",
"RES2022-14067","6224 PLUMOSA AVE, FORT MYERS FL 33908","Repair Damaged Home from Hurricane Ian - Like for Like, Electrical, HVAC, Plumbing, Insulation, Drywall, Trim, Doors, Painting.","Closed-CC Issued","0","ePlan",
"SOL2022-02357","10879 PEATRE RD, BOKEELIA FL 33922","Installation of (23) roof mounted solar panels. (Supply Side Tap)","Closed-CC Issued","0","ePlan",
"MEC2022-10063","17701 SUMMERLIN RD, FORT MYERS FL 33908","Like for like change out of (1) 2.5 ton split system","Closed-CC Issued","0","ePlan",
"RES2022-14066","15136 ANCHORAGE WAY, FORT MYERS FL 33908","Pool enclosure","Closed-CO Issued","0","ePlan",
"MEC2022-10062","16491 MILLSTONE CIR, 103, FORT MYERS FL 33908","AC change out like for like","Permit Expired","0","ePlan",
"ELE2022-05317","2301 WEBSTER RD, ALVA FL 33920","replace weather head update grounding","Closed-CC Issued","0","ePlan",
"ROF2022-14740","647 BELL BLVD S, LEHIGH ACRES FL 33974","SHINGLE RE ROOF * R01- Shingles 21-0518.04","Closed-CC Issued","1","ePlan",
"ELE2022-05316","766 CAPE VIEW DR, FORT MYERS FL 33919","Electric to boat lift","Closed-CC Issued","0","ePlan",
"ROF2022-14739","4303 DOUGLAS LN, LEHIGH ACRES FL 33976","Roof replacement due to Hurricane Damage","Closed-CC Issued","0","ePlan",
"MEC2022-10061","17831 BRYAN CT, FORT MYERS BEACH FL 33931","AC CHANGE OUT","Closed-Withdrawn","0","ePlan",
"ROF2022-09285-R01","3074 BINNACLE LN, SAINT JAMES CITY FL 33956","Changing from Shingle to Metal roof","Closed-Revision Approved","1","ePlan",
"ROF2022-14738","16240 DURHAM AVE, FORT MYERS FL 33908","Residential Re-roof","Permit Expired","0","ePlan",
"ELE2022-05315","2567 CAY COVE, MATLACHA FL 33993","Replacement of all devices, replace all metal junction boxes, complete rewire to meet current code","Closed-CC Issued","0","ePlan",
"ROF2022-11300-R01","3278 YORK RD, SAINT JAMES CITY FL 33956","!Change of underlayment to NOA 21-0520.06 exp 09/29/25","Closed-Revision Approved","1","ePlan",
"MEC2022-10060","17830 BRYAN CT, FORT MYERS BEACH FL 33931","AC CHANGE OUT","Closed-Withdrawn","0","ePlan",
"MEC2022-10059","3926 PINE ISLAND RD NW, MATLACHA FL 33993","Replace hurricane damaged 5 ton packaged ac 10 kw","Closed-CC Issued","0","ePlan",
"RES2022-14065","8960 CYPRESS PRESERVE PL, FORT MYERS FL 33912","Install Hurricane Ian Replacement Pool Enclosure Over Existing Deck With A Screen Roof.","Closed-CO Issued","0","ePlan",
"MEC2022-10058","9932 PALMARROSA WAY, FORT MYERS FL 33919","AC change out like for like","Closed-CC Issued","0","ePlan",
"RES2022-14064","8907 DARTMOOR WAY, FORT MYERS FL 33908","Hurricane Ian Replacement Pool Enclosure.","Closed-CC Issued","0","ePlan",
"MEC2022-10057","11670 SPINNAKER WAY, FORT MYERS FL 33908","AC change out like for like","Closed-Voided","0","ePlan",
"ROF2022-14737","24031 REDFISH COVE DR, PUNTA GORDA FL 33955","Re-Roof Tile","Closed-CC Issued","0","ePlan",
"RES2022-14063","16184 CROWN ARBOR WAY, FORT MYERS FL 33908","Install Hurricane Ian Replacement Pool Enclosure.","Permit Expired","0","ePlan",
"MRV2022-00420","876 MOONLIGHT DR, NORTH FORT MYERS FL 33917","REMOVE AND REPLACE HURRICANE DAMAGED MOBILE HOME INCLUDING NEW AC, ELECTRIC, WATER AND SEWER CONNECTIONS TO EXISTING","Closed-Withdrawn","1","ePlan",
"ROF2022-14736","16271 DURHAM AVE, FORT MYERS FL 33908","Residential Re-roof","Closed-CC Issued","0","ePlan",
"MEC2022-10056","8784 EAST BAY CIR, FORT MYERS FL 33908","REPLACE AC SYSTEM","Closed-CC Issued","0","ePlan",
"RES2022-14062","15451 N MALLARD LN, FORT MYERS FL 33913","Remove and replace shingle roofing system.","Closed-Voided","0","ePlan",
"RES2022-14061","8809 CYPRESS PRESERVE PL, FORT MYERS FL 33912","Install Hurricane Ian Replacement Pool Enclosure.","Closed-CO Issued","0","ePlan",
"MEC2022-10055","12661 KELLY SANDS WAY, 125, FORT MYERS FL 33908","AC change out like for like","Permit Expired","0","ePlan",
"ROF2022-14735","267 POE AVE, NORTH FORT MYERS FL 33917","Reroof Shingle to Shingle","Closed-CC Issued","0","ePlan",
"ROF2022-14734","876 SUNRISE BLVD, LEHIGH ACRES FL 33974","SHINGLE RE ROOF","Closed-CC Issued","0","ePlan",
"ROF2022-14733","5029 LOCKE LN, LEHIGH ACRES FL 33973","Re-Roof","Closed-CC Issued","0","ePlan",
"RES2022-14060","11580 ISLE OF PALMS DR, FORT MYERS BEACH FL 33931","Install Hurricane Ian Exact Footprint Replacement Pool Enclosure.","Closed-CO Issued","0","ePlan",
"DEM2022-01815","891 ARAPAHO TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"MEC2022-10054","16260 KELLY COVE DR, 235, FORT MYERS FL 33908","AC change out like for like","Closed-CC Issued","0","ePlan",
"RES2022-14059","1551 COVINGTON CIR E, FORT MYERS FL 33919","Install Hurricane Ian Exact Footprint Replacement Pool Enclosure.","Closed-CO Issued","0","ePlan",
"RES2022-14058","17312 COASTAL RIDGE DR, FORT MYERS FL 33908","Replacement Pool Screen Enclosure","Closed-Withdrawn","0","ePlan",
"MEC2022-10053","18148 CUTLASS DR, FORT MYERS BEACH FL 33931","condenser changeout","Closed-Voided","0","ePlan",
"DEM2022-01814","1102 CHINOOK TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"RES2022-14057","8573 SOUTHWIND BAY CIR, FORT MYERS FL 33908","Install Hurricane Ian Exact Footprint Replacement Pool Enclosure Over Existing Deck With A Screen Roof.","Closed-CO Issued","0","ePlan",
"ROF2022-14732","107 GREENBRIAR BLVD, LEHIGH ACRES FL 33972","HURRICANE IAN - RE-ROOF - FIBERGLASS SHINGLES","Closed-CC Issued","0","Paper Submittal",
"DEM2022-01813","652 SENECA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"COM2022-02676","6250 TIMBERWOOD CIR, 102, FORT MYERS FL 33908","DRYWALL, INSULATION, CABINETS, INTERIOR DOORS, HVAC, EXTERIOR DOOR, RECONNECTING TUBS/SHOWERS","Permit Expired","0","Paper Submittal",
"ROF2022-14731","5231 CENTENNIAL BLVD, LEHIGH ACRES FL 33971","SHINGLE RE ROOF","Closed-CC Issued","0","ePlan",
"MEC2022-10052","12601 KELLY SANDS WAY, 418, FORT MYERS FL 33908","AC change out like for like","Permit Expired","0","ePlan",
"COM2022-02675","516 JOEL BLVD, 1, LEHIGH ACRES FL 33936","Getting shed up the code and installing 1 hour firewall on adjacent property side","Closed-Voided","0","ePlan",
"ROF2022-14730","18660 CYPRESS HAVEN DR, FORT MYERS FL 33908","Re-Roof Tile to Tile","Closed-CC Issued","0","ePlan",
"DEM2022-01812","1143 CHINOOK TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-14729","9919 COUNTRY OAKS DR, FORT MYERS FL 33967","Remove old shingle roofing and install new shingle roof","Permit Expired","0","ePlan",
"RES2022-14056","148 LAMPLIGHTER LN, NORTH FORT MYERS FL 33917","Repaired a small roof-like structure that was PREVIOUSLY there to cover washer and dryer near carport","Waiting on Applicant","0","ePlan",
"TMP2022-00601","3708 CLIPPER LN, SAINT JAMES CITY FL 33956","Temporary RV housing due to Ian","Permit Issued","0","Paper Submittal",
"RES2022-14055","17428 HOMEWOOD RD, FORT MYERS FL 33967","Remove and replace the shingle roofing system.","Closed-Voided","0","ePlan",
"ELE2022-05314","2170 CASE LN, NORTH FORT MYERS FL 33917","Replacing the 150amp main panel and replacing the complete overhead mast.","Closed-CC Issued","0","ePlan",
"ROF2022-14728","9495 SILVER PINE LOOP, FORT MYERS FL 33967","TEAR OFF & RE-ROOF","Closed-CC Issued","0","ePlan",
"DEM2022-01811","952 SITKA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose Debris","Closed-CC Issued","0","ePlan",
"RES2022-14054","6250 TIMBERWOOD CIR, 102, FORT MYERS FL 33908","DRYWALL, INSULATION, INTERIOR DOORS, CABINETS, PLUMBING FOR RECONNECTING TUBS","Closed-Voided","0","Paper Submittal",
"MEC2022-10051","12621 KELLY SANDS WAY, 324, FORT MYERS FL 33908","AC change out like for like","Permit Expired","0","ePlan",
"DEM2022-01810","1036 ONONDAGA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-14727","11531 LAKE CYPRESS LOOP, FORT MYERS FL 33913","36sq. remove existing roof, re-nail deck, install peel & stick underlayment (FL# 5259.2), install new shingles (FL# 10124.1). 1 story, 6/12 pitch.","Closed-CC Issued","0","ePlan",
"ROF2022-14726","5201 LEONARD BLVD S, LEHIGH ACRES FL 33973","Remove and replace roof covering","Closed-CC Issued","0","ePlan",
"DEM2022-01809","1148 CHINOOK TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"RES2022-14053","1460 COVINGTON CIR W, FORT MYERS FL 33919","Composite roof covering with posts on existing footers","Closed-Withdrawn","0","ePlan",
"MEC2022-10050","17759 DRACENA CIR, NORTH FORT MYERS FL 33917","A/C CHANGE OUT AIR HANDLER ONLY AMERISTAR 3.5 TON 14 SEER 10 KW","Closed-CC Issued","0","ePlan",
"ROF2022-14725","2619 41ST ST SW, LEHIGH ACRES FL 33976","REMOVE AND REPLACE SHINGLE ROOF","Closed-CC Issued","0","ePlan",
"ROF2022-14724","12110 MATLACHA BLVD, MATLACHA ISLES FL 33991","Reroof*Inspections Done By Private Provider – ECS Florida, LLC*","Closed-Withdrawn","0","ePlan",
"ROF2022-14723","9701 QUAIL HOLLOW RD, NORTH FORT MYERS FL 33917","Shingle Reroof","Closed-CC Issued","0","ePlan",
"DEM2022-01808","1002 ONONDAGA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-14722","16452 WINDSOR WAY, ALVA FL 33920","Reroof shingle to shingle","Closed-CC Issued","0","ePlan",
"ELE2022-05313","5476 AVENUE D, BOKEELIA FL 33922","200A Meter can, Mast & weatherhead replacement","Closed-CC Issued","0","ePlan",
"ROF2022-14721","2180 LINCOLN PARK AVE, ALVA FL 33920","Tear off and reroof Shingle","Closed-CC Issued","0","ePlan",
"DEM2022-01807","674 CHIPPEWA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"FIR2022-02839","16520 S TAMIAMI TRL, FORT MYERS FL 33908","Island Park north- Monitoring takeover","Closed-CC Issued","0","ePlan",
"ROF2022-14720","8200 CHATSWORTH CT, FORT MYERS FL 33912","37sq. remove existing tile roof, install 2 layers of peel & stick underlayment (FL# 5259.2), install new tile roof (FL# 7473.1). 1 story, 4/12 pitch.","Closed-CC Issued","0","ePlan",
"DEM2022-01806","1059 ONODAGA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-14719","12561 VILLAGIO WAY, FORT MYERS FL 33912","Tile reroof","Closed-CC Issued","0","ePlan",
"ROF2021-07743-R01","331 JOE RD, FORT MYERS FL 33919","Remove the metal portion of the roofing permit using Matterhorne NOA#20-0723.04.We will not be removing the existing roofingmaterialsand replacingwithmetal at Mansard Roof","Closed-Revision Approved","1","ePlan",
"DEM2022-01805","866 ARAPAHO TRAIL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"RES2022-14052","19681 SUMMERLIN RD, 384, FORT MYERS FL 33908","Interior remodel due to hurricane Ian, drywall insulation, doors, trim, cabinets, flooring.","Closed-CC Issued","0","ePlan",
"OCC2022-00758","2323 BRUNER LN, FORT MYERS FL 33912","Commercial power washing services","Closed-Cert of Use Issued","0","Paper Submittal",
"ROF2021-07744-R01","316 CAMELOT DR, FORT MYERS FL 33919","Remove the metal portion of the roofing permit using Matterhorne NOA#20-0723.04.We will not be removing the existing roofingmaterialsand replacingwithmetal at Mansard Roof","Closed-Revision Approved","1","ePlan",
"SOL2022-00702-R01","13151 PINTO LN, FORT MYERS FL 33912","Revision to mark changes during install","Closed-Revision Approved","2","ePlan",
"ROF2022-14718","7322 SUNDIET BLVD, BOKEELIA FL 33922","ReRoof","Closed-CC Issued","0","ePlan",
"FNC2022-03266","5411 BENTON ST, LEHIGH ACRES FL 33971","6 foot metal fence with gates","Closed-CC Issued","0","Paper Submittal",
"RES2022-14051","3708 CLIPPER LN, SAINT JAMES CITY FL 33956","DRYWALL, INSULATION, INTERIOR DOORS, CABINETS, HVAC, METAL ROOF REPLACEMENT, ELECTRIC, PLUMBING","Closed-CC Issued","1","Paper Submittal",
"DEM2022-01804","1054 TETON TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"FIR2022-02838","16520 S TAMIAMI TRL, FORT MYERS FL 33908","Fire Alarm Monitoring takeover","Closed-CC Issued","0","ePlan",
"OCC2022-00757","2323 BRUNER LN, FORT MYERS FL 33912","Excavating and Land Clearing.","Closed-Cert of Use Issued","0","Paper Submittal",
"OCC2022-00756","6694 BAYSHORE RD, 107, NORTH FORT MYERS FL 33917","Business office for utilities company","Closed-Cert of Use Issued","0",,
"MEC2022-10049","16755 PHEASANT CT, FORT MYERS FL 33908","Equipment change out for ac","Closed-CC Issued","0","ePlan",
"ROF2022-14717","3704 18TH ST W, LEHIGH ACRES FL 33971","shingle reroof","Closed-CC Issued","0","ePlan",
"RES2022-14050","8818 NEW CASTLE DR, FORT MYERS FL 33908","replacement pool enclosure","Closed-CO Issued","1","ePlan",
"ROF2021-07741-R02","310 JET DR, FORT MYERS FL 33919","Remove the metal portion of the roofing permit using Matter horne NOA#20-0723.04.We will not be removing the existing roofing materials and replacing with metal at Mansard Roof.","Closed-Revision Approved","2","ePlan",
"ROF2022-14716","12330 VILLAGIO WAY, FORT MYERS FL 33912","Tile reroof","Closed-CC Issued","0","ePlan",
"DEM2022-01803","1056 TETON TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"MEC2022-10048","16380 DUBLIN CIR, 203, FORT MYERS FL 33908","AC CHANGE OUT 2 TON 16 SEER 5 KW COMFORTMAKER FRONT DRAW","Closed-CC Issued","0","ePlan",
"SOL2022-01652-R01","1022 MICHAEL AVE, LEHIGH ACRES FL 33936","Change of layout","Closed-Revision Approved","1","ePlan",
"ELE2022-05312","19130 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Inspected electrical for FPL power reconnect.","Closed-CC Issued","0","ePlan",
"RES2022-14049","12921 VILLAGE GATE CT, FORT MYERS FL 33913","14x14 Concrete slab (12""x12""  w/ rebar) to extend rear lanai","Permit Expired","0","Paper Submittal",
"DEM2022-01802","711 CHIPPEWA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-Withdrawn","0","ePlan",
"ROF2022-14715","3403 SABAL SPRINGS BLVD, NORTH FORT MYERS FL 33917","shingle reroof","Closed-CC Issued","0","ePlan",
"MEC2022-10047","5508 HARBOR LN, NORTH FORT MYERS FL 33917","A/C Changeout","Closed-CC Issued","0","ePlan",
"OPN2022-04355","12641 KELLY SANDS WAY, 215, FORT MYERS FL 33908","replace 2 windows","Closed-CC Issued","0","ePlan",
"DEM2022-01801","904 ARAPAHO TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-10969-R01","6902 OVERLOOK DR, FORT MYERS FL 33919","NEED TO REVISE PERMIT REMOVING THE NOA 21-1217.02 FOR T/U PLUS PER THE INSPECTOR IN LEE COUNTY  MR. VICK DEMPSEY. WE PUT 2 ROWS OF 30 LB ON THE ROOF .. HE SAID THAT IS FINE TO USE AND DO A REVISION REMOVING THE T/U PLUS. THE INSPECTOR WAS AT THE JOBSITE ALREADYTO SEE THE 30 LB INSTALLED.","Closed-Revision Approved","1","ePlan",
"ROF2022-14714","17521 FAN PALM CT, NORTH FORT MYERS FL 33917","Tile reroof","Closed-CC Issued","0","ePlan",
"ROF2022-14713","6040 SWORDS WAY, FORT MYERS FL 33908","shingle reroof","Closed-CC Issued","0","ePlan",
"DEM2022-01800","1162 OTTAWA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"OCC2022-00755","16317 S TAMIAMI TRL, FORT MYERS FL 33908","Barber PalorMon - Sat 10 - 6 Sun 10 - 3","Closed-Cert of Use Issued","0","Paper Submittal",
"ROF2022-11129-R01","72 SUNRISE AVE, NORTH FORT MYERS FL 33903","In error, I chose shingle over shingle on my application. It is our intention to remove and replace the shingle roof down to the decking. The description of work should read "" Remove  and Replace Shingles From Hurricane Damage. We are not  doing ""Shingle over Shingle"" .","Closed-Revision Approved","1","ePlan",
"ROF2022-14712","6340 ALLEN PARK DR, BOKEELIA FL 33922","Reroof","Closed-CC Issued","0","ePlan",
"ELE2022-05311","5654 NATOMA DR, FORT MYERS FL 33919","Replace meter/panel due to hurracaine Ian damages","Closed-CC Issued","0","ePlan",
"RES2022-14048","12219 SIESTA DR, FORT MYERS BEACH FL 33931","Repair drywall in stairwell and entry of private home due to damage caused by Hurricane Ian.","Closed-Voided","1","ePlan",
"ROF2022-14711","14123 REFLECTION LAKES DR, FORT MYERS FL 33907","Tile reroof","Closed-CC Issued","0","ePlan",
"ROF2022-14710","9569 GLADIOLUS BLOSSOM CT, FORT MYERS FL 33908","TEAR OFF & RE-ROOF*Inspections Done By Private Provider – Skytec Engineering Services*","Closed-CC Issued","0","ePlan",
"DEM2022-01799","1062 TETON TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-14709","5973 MILNE CIR, NORTH FORT MYERS FL 33903","Shingle Re-Roof*Inspections Done By Private Provider – Beryl Project Engineering*","Permit Expired","0","ePlan",
"ROF2022-14708","5293 BARROW DR, SAINT JAMES CITY FL 33956","RESIDENTIAL SHINGLES REROOF***REVISED TO METAL RE-ROOF (FL#30343-R2 & FL#5259-R36)","Closed-CC Issued","1","ePlan",
"ROF2022-14707","3111 55TH ST W, LEHIGH ACRES FL 33971","REPLACE SHINGLE ROOF WITH NEW SHINGLE ROOF","Closed-CC Issued","0","ePlan",
"DEM2022-01798","1161 CHINOOK TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-14706","2208 ELKTON CT, FORT MYERS FL 33907","RESIDENTIAL SHINGLES REROOF","Closed-CC Issued","0","ePlan",
"RES2022-14047","1751 SEAFAN CIR, NORTH FORT MYERS FL 33903","Replace drywall 48"" Aff, insulation, Interior doors, baseboard trim due to Hurricane Ian","Closed-CC Issued","0","ePlan",
"ELE2022-05310","20001 SANIBEL VIEW CIR, FORT MYERS FL 33908","ELECTRICAL SERVICE - BUILDING 4 - RE-CONNECT EXISTING 750 AMP 120/208VAC 3-PHASE ELECTRIC SERVICE ONLY","Closed-CC Issued","0","ePlan",
"DEM2022-01797","11370 BAYSIDE BLVD, FORT MYERS BEACH FL 33931","demolish and haul away the entire hurricane ian damaged mobile home","Closed-CC Issued","0","ePlan",
"ROF2021-07740-R02","304 JET DR, FORT MYERS FL 33919","Remove the metal portion of the roofing permit using Matterhorne NOA#20-0723.04.We will not be removing the existing roofingmaterialsand replacingwithmetal at Mansard Roof.","Closed-Revision Approved","2","ePlan",
"ROF2022-14705","1064 OLD BRIDGE RD, NORTH FORT MYERS FL 33917","RESIDENTIAL SHINGLES REROOF LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2022-14046","2220 VIOLET DR, FORT MYERS FL 33905","HURRICANE IAN - INTERIOR REMODEL - INSULATION - DRYWALL - TRIM - CABINETS","Closed-CC Issued","0","Paper Submittal",
"COM2022-02674","929 SAND DOLLAR CT, FORT MYERS FL 33908","Interior Remodel WITH HVAC*Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","7","ePlan",
"RES2022-14045","10431 TREVI ISLE WAY, MIROMAR LAKES FL 33913","New Screen Enclosure on an Existing Deck","Closed-CO Issued","1","ePlan",
"ROF2022-14704","3016 56TH ST W, LEHIGH ACRES FL 33971","replace the roof in house","Permit Expired","0","ePlan",
"ROF2022-14703","8626 FORDHAM ST, FORT MYERS FL 33907","Residential re-roof; shingles FL10674-R17; underlayment FL15216-R10","Closed-CC Issued","0","ePlan",
"COM2022-02673","2805 TURBAN CT, FORT MYERS FL 33908","Interior Remodel WITH HVAC*Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","17","ePlan",
"MEC2022-10046","12540 KELLY GREENS BLVD, 327, FORT MYERS FL 33908","A/C Replacement - like for like  - 2T","Closed-CC Issued","0","ePlan",
"RES2022-12247-R01","15510 SHELL POINT BLVD, FORT MYERS FL 33908","Door FL#22551.1 , FL#22645.1Windows  FL21461.1,  FL 22250Mull Bar FL# 39086","Closed-Revision Approved","1","Paper Submittal",
"PLU2022-01131","18101 CUTLASS DR, FORT MYERS BEACH FL 33931","Hurricane Damage.  Repipe of potable water lines inside of home","Closed-Voided","0","ePlan",
"COM2022-02672","900 SAND DOLLAR CT, FORT MYERS FL 33908","Interior Remodel WITH HVAC. *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","29","ePlan",
"DEM2022-01796","577 SIOUX TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-14702","608 BELL BLVD S, LEHIGH ACRES FL 33974","REMOVE SHINGLE ROOF TO REPLACE WITH SHINGLE ROOF","Closed-CC Issued","0","ePlan",
"DSH2022-00748","3064 SKIPPER LN, SAINT JAMES CITY FL 33956","BUILD NEW APPROX 285 SQ FT DOCK INSTALL 10K LIFT","Closed-CC Issued","0","ePlan",
"DEM2022-01795","1616 RIDGECREST ST, LEHIGH ACRES FL 33936","demo debri so engineer can evaluate wall and beam to save...then evaluate cost*** Revision** slab to be removed as well as the blocks that remain","Closed-CC Issued","1","ePlan",
"COM2022-02671","3509 HARBOR CT, FORT MYERS FL 33908","Interior Remodel WITH HVAC*Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CC Issued","6","ePlan",
"ROF2022-14701","6860 LAKEWOOD ISLE DR, FORT MYERS FL 33908","Re-Roof tile to tile","Closed-CC Issued","0","ePlan",
"RES2022-14044","5147 WHITE SKY CIR, FORT MYERS FL 33908","18"" OR LESS OF FLOODING: DRYWALL, INSULATION, CABINETS, INTERIOR DOORS, ADDITIONAL: DUCT WORK, ROOF REPAIR","Closed-CC Issued","1","Paper Submittal",
"RES2022-14043","1831 SEAFAN CIR, NORTH FORT MYERS FL 33903","Replace Insulation, drywall and interior doors from storm damage","Closed-CC Issued","0","ePlan",
"ROF2022-14700","182 SUN DR, NORTH FORT MYERS FL 33903","HURRICANE IAN - RE-ROOF - TEAR OFF - SHINGLES","Closed-CC Issued","0","Paper Submittal",
"OPN2022-04354","762 BEACH VIEW DR, BOCA GRANDE FL 33921","Replacing 13 windows, 3 SGDs, and 1 entry door, size for size","Closed-CC Issued","0","ePlan",
"ELE2022-05309","4325 LEE BLVD, LEHIGH ACRES FL 33971","replace electrical service pipes on exterior of store do to pipes sinking from flooding (hurricane) , power from LCEC will need to be restored for site.","Closed-CC Issued","0","ePlan",
"DEM2022-01794","3 PAWNEE LN, FORT MYERS BEACH FL 33931","Tear down existing mobile home, Remove & dispose debris","Closed-CC Issued","0","ePlan",
"COP2022-00504","9924 GULF COAST MAIN ST, A120,A123, FORT MYERS FL 33913","4COP sign off in conjunction with Group III Restaurant with outdoor seating","Closed-Completed","0","Paper Submittal",
"PLU2022-01130","849 NORTH TOWN AND RIVER DR, FORT MYERS FL 33919","Repipe interior potable water system with cpvc","Closed-Voided","0","ePlan",
"ROF2022-14699","9065 LIGON CT, FORT MYERS FL 33908","Re-roof shingle to shingle w/ tear off. Shingle roof area only.","Closed-CC Issued","0","ePlan",
"FIR2022-01710-R01","21030 MYSTIC WAY, NORTH FORT MYERS FL 33917","Change from 500 gal UG LP to 250 gal UG LP and change where it is located from back of hometo the front of home","Closed-Revision Approved","2","ePlan",
"ROF2022-14698","5364 SERENITY CV, BOKEELIA FL 33922","shingle re-roof","Closed-CC Issued","0","ePlan",
"MRV2022-00419","909 SAN CARLOS DR, FORT MYERS BEACH FL 33931","Temporarily putting an RV on our lot to provide us a home to live at while we determine if we can rebuild or not.  We will be hooking up to city sewer and have a licensed electrician to build a power pole unit to hook up to FPL (electrician letter to be uploaded later today).","Closed-Voided","0","ePlan",
"FIR2022-01701-R01","20126 HARTFORD BLVD, ESTERO FL 33928","Addition of gas line for pool heater; refer to revised gas isometrics.","Closed-Revision Approved","1","ePlan",
"ROF2022-14697","3654 PINE TREE DR, SAINT JAMES CITY FL 33956","Remove and Replace roof","Closed-CC Issued","0","ePlan",
"OCC2022-00754","9924 GULF COAST MAIN ST, A 130, FORT MYERS FL 33913","Full Service Restaurant and BarSun - Thur 11AM - 10PM Fri & Sat 11AM - 11PM","Closed-Cert of Use Issued","0","Paper Submittal",
"SOL2022-02356","3727 1ST ST SW, LEHIGH ACRES FL 33976","ROOF MOUNTED SOLAR PANEL INSTALL","Closed-CC Issued","1","ePlan",
"MEC2022-10045","12070 LIVE OAK DR, FORT MYERS FL 33908","AC CHANGE OUT 3 TON 14 SEER 10 KW RUUD PACKAGE UNIT","Closed-CC Issued","0","ePlan",
"COM2022-02670","15489 ADMIRALTY CIR, 3, NORTH FORT MYERS FL 33917","HURRICANE IAN - INTERIOR REMODEL - DRYWALL - INSULATION - OUTLETS - TRIM - BASE CABINETS - MECHANICAL - PLUMBING","Permit Expired","0","Paper Submittal",
"ROF2022-14696","16279 BOYCE DR, BOKEELIA FL 33922","Reroof tear off and replace with metal*Inspections Done By Private Provider – eAtlantic Engineering*","Permit Expired","0","Paper Submittal",
"COM2022-02669","15464 ADMIRALTY CIR, 3, NORTH FORT MYERS FL 33917","18"" OR LESS OF FLOODING, DRYWALL, INSULATION, CABINETS, INTERIOR DOORS","Permit Expired","0","Paper Submittal",
"RES2022-14042","11251 CANOPY LOOP, FORT MYERS FL 33913","Single Family Residence","Closed-CO Issued","155","ePlan",
"ELE2022-02606-R01","9617 GULF RESEARCH LN, FORT MYERS FL 33912","Transformer is 480 volt","Closed-Revision Approved","1","ePlan",
"TMP2022-00600","4970 SANDPIPER DR, SAINT JAMES CITY FL 33956","Temporary RV due to Ian","Permit Issued","0","Paper Submittal",
"ELE2022-02373-R01","11501 CANAL GRANDE DR, FORT MYERS FL 33913","Increasing panel size from 60-amp to 150-amp for future use","Closed-Revision Approved","1","ePlan",
"DEM2022-01793","295 IROQUOIS DR, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Waiting on Applicant","0","ePlan",
"RES2022-14041","11259 CANOPY LOOP, FORT MYERS FL 33913","CONSTRUCTION OF NEW SFR","Closed-CO Issued","155","ePlan",
"MEC2022-10044","359 WESTPARK RD, LEHIGH ACRES FL 33936","INSTALL 3TON 16SR SPLT SYSTEM LIKE FOR LIKE","Permit Expired","0","ePlan",
