"Record Number","Address","Description","Status","Related Records","Submittal Type",
"OPN2022-03446","119 PLACID DR, FORT MYERS FL 33919","Replace 1 sliding glass door size for size with impact","Closed-CC Issued","0","ePlan",
"ROF2022-07087","15818 KEYGRASS LN, FORT MYERS FL 33905","Shingle Off/ Metal On","Closed-CC Issued","0","ePlan",
"MEC2022-06551","341 NICKLAUS BLVD, NORTH FORT MYERS FL 33903","Install 3 ton 14 seer 10kw package unit","Closed-CC Issued","0","ePlan",
"FNC2022-02835","3419 MURCIA CT, FORT MYERS FL 33905","4' THREE RAIL PICKET FENCE WITH  GATES","Closed-CC Issued","0","ePlan",
"COMMSTR2022-00017",,"Master Permit for 4 Bay Garage Building","Closed-Administrative","0","ePlan",
"MEC2022-06550","1638 COUNTRY CLUB PKWY, LEHIGH ACRES FL 33936","repalce  3.5 ton 8 kw 14 seer split system","Closed-CC Issued","0","ePlan",
"FIR2022-02148","18910 WILDBLUE BLVD, FORT MYERS FL 33913","Natural Gas to (5) outlets- Tankless, Dryer, Cooktop, Poolheater, Future BBQ","Closed-CC Issued","4","ePlan",
"MEC2022-06549","11081 GATEWAY BLVD, FORT MYERS FL 33913","Replacement of condenser only","Closed-CC Issued","0","ePlan",
"FIR2022-02147","13525 BLUE BAY CIR, FORT MYERS FL 33913","Natural Gas to (5) outlets- Tankless, Dryer, Cooktop, Poolheater, BBQ","Closed-CC Issued","3","ePlan",
"OPN2022-03445","19585 ESTERO POINTE LN, FORT MYERS FL 33908","Replacing 4 size for size windows*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"POL2022-01371","3400 5TH ST W, LEHIGH ACRES FL 33971","22'X52"" ABOVE GROUND POOL","Closed-CC Issued","0","Paper Submittal",
"OPN2022-03444","3300 SUNSET KEY CIR, 101, PUNTA GORDA FL 33955","Replacement windows, size for size, impact (10 windows)","Closed-CC Issued","0","ePlan",
"ROF2022-07086","2845 INDIANWOOD DR, NORTH FORT MYERS FL 33917","TPO ROOF-OVER MOBILE HOME FL12772.1","Closed-CC Issued","0","ePlan",
"MEC2022-06548","4838 SPRINGLINE DR, FORT MYERS FL 33919","AC REPLACEMENT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"MEC2022-06547","2090 MATECUMBE KEY RD, 1705, PUNTA GORDA FL 33955","A/C Replacement - Like for Like - 2.5 ton","Closed-CC Issued","0","ePlan",
"RES2022-09433","20220 NAPA LOOP, ESTERO FL 33928","New Single Family Residence","Closed-CO Issued","585","ePlan",
"RES2022-09432","3400 5TH ST W, LEHIGH ACRES FL 33971","Add new service door at existing garage","Closed-CC Issued","0","Paper Submittal",
"PLU2022-00852","5701 FOXLAKE DR, 3, NORTH FORT MYERS FL 33917","REPIPE INTERIOR POTABLE WATER SYSTEM WITH CPVC","Closed-CC Issued","0","ePlan",
"ROF2022-07085","656 FUTURE DR, NORTH FORT MYERS FL 33917","TPO ROOF-OVER MOBILE HOME FL12772.1 13SQ","Closed-CC Issued","0","ePlan",
"FNC2022-02834","503 W BOUGAINVILLEA RD, LEHIGH ACRES FL 33936","40' of 6' wood shadowbox and 24' of 3' wood shadowbox left side of the house.","Permit Expired","0","ePlan",
"POL2022-01370","12795 YACHT CLUB CIR, FORT MYERS FL 33919","pool, paver deck and equipment","Closed-CC Issued","2","ePlan",
"MEC2022-06546","19681 SUMMERLIN RD, 492, FORT MYERS FL 33908","AC CHANGEOUT 2 TON PACKAGE UNIT LIKE FOR LIKE","Closed-Withdrawn","0","ePlan",
"RES2022-07106-R01","918 SITKA TRL, FORT MYERS BEACH FL 33931","Homeowner changed his mind about rear deck. He wants to eliminate the rear deck, instead he wants a ""patio cover""","Closed-Revision Approved","1","ePlan",
"FNC2022-02833","1462 N LARKWOOD SQ, FORT MYERS FL 33919","6' high vinyl fence w/ gates","Closed-CC Issued","2","ePlan",
"MEC2022-06545","2238 DEL MAR DR, NORTH FORT MYERS FL 33903","Package Unit Replacement","Closed-CC Issued","0","ePlan",
"MEC2022-06544","2891 CORINTHIA CIR, NORTH FORT MYERS FL 33917","AC Replacement Like for Like","Closed-CC Issued","0","ePlan",
"SOL2022-01870","17069 WAYZATA CT, NORTH FORT MYERS FL 33917","Installation of 2 Tesla Powerwalls to an existing solar system","Closed-CC Issued","0","ePlan",
"MEC2022-06543","3920 SANTA CLARA LN., NORTH FORT MYERS FL 33903","Package unit replacement","Closed-CC Issued","0","ePlan",
"OPN2022-03443","570 HORIZON DR, NORTH FORT MYERS FL 33903","Remove vinyl windows, install acrylic window 8 which open and 4 that are fixed. Install sheet metal over the 4 upper trapezoid windows. Paint all trim white from brown. Install new lanai door.","Payment Required","0","ePlan",
"RES2022-09431","1926 TRYON CT, LEHIGH ACRES FL 33972","construct new residential home","Permit Expired","2","ePlan",
"ROF2022-07084","2971 RIBBON CT, FORT MYERS FL 33905","Tear off Shingle Roof Install Metal","Closed-CC Issued","0","ePlan",
"OPN2022-03442","16200 ROSEMALLOW LN, ALVA FL 33920","Installing 7 Accordions & 2 Rolldown*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"RES2022-09430","3403 16TH ST W, LEHIGH ACRES FL 33971","ADD NEW SERVICE DOOR TO EXISTING GARAGE","Permit Expired","0","Paper Submittal",
"RES2022-09429","1923 RICHMOND AVE N, LEHIGH ACRES FL 33972","New Residential Home","Permit Expired","2","ePlan",
"ROF2022-07083","506 W JERSEY RD, LEHIGH ACRES FL 33936","RE-ROOFING SHINGLE AND FLAT","Closed-CC Issued","0","ePlan",
"DSH2022-00628","3656 JADE AVE, SAINT JAMES CITY FL 33956","RELOCATE BOAT LIFT AND ADD ON TO EXISTING DOCK.","Closed-CC Issued","0","ePlan",
"RES2022-09428","4201 BUCKINGHAM RD, FORT MYERS FL 33905","INTERIOR REMODEL/GUEST BATH & LAUNDRY ROOM.","Closed-CC Issued","0","ePlan",
"POL2022-01369","1501 LINCOLN AVE, LEHIGH ACRES FL 33972","Above ground pool (VIO2022-06534)","Permit Expired","1","ePlan",
"POL2022-01368","19836 BEVERLY PARK RD, ESTERO FL 33928","New construction pool spa fill on site pavers alarms","Closed-CC Issued","1","ePlan",
"FIR2022-01708-R01","9924 GULF COAST MAIN ST, FORT MYERS FL 33913","Permit was pulled on a Scope of Work letter due to the need for an emergency fire alarm system replacement. The system has since been installed and the Fire Alarm shop drawings are now being submitted for approval.","Closed-Revision Approved","1","ePlan",
"ROF2022-07082","93 2ND ST, FORT MYERS FL 33907","Tear off shingle roof on 93 only and replace with shingles","Closed-CC Issued","0","ePlan",
"MEC2022-06542","18529 SANDY COVE DR, FORT MYERS FL 33967","AC Replacement Like for Like","Closed-CC Issued","0","ePlan",
"COM2022-01436","11540 CARAVEL CIR, 3009, FORT MYERS FL 33908","replacement of 3 impact windows size4size","Closed-Voided","0","ePlan",
"RES2022-09427","8490 BELLE MEADE DR, FORT MYERS FL 33908","SINGLE FAMILY RESIDENCE","Closed-Withdrawn","1","Paper Submittal",
"SOL2022-01869","977 HEARTY ST, NORTH FORT MYERS FL 33903","Installation of photovoltaic solar panels on rooftop","Closed-CC Issued","1","ePlan",
"MEC2022-06541","7269 LAKE DR, FORT MYERS FL 33908","A/C Replacement - Like for Like - 5 ton","Closed-CC Issued","0","ePlan",
"MEC2022-06540","139 EAST LAKE DR, LEHIGH ACRES FL 33936","replace 3 ton 10 kw 14 seer split system","Permit Expired","0","ePlan",
"OPN2022-03441","9771 MIRADA BLVD, FORT MYERS FL 33908","replacement of 6 impact windows size4size","Closed-CC Issued","0","ePlan",
"FNC2022-02832","1600 W 17TH ST, LEHIGH ACRES FL 33972","6FT Metal privacy fence with gates and 4FT chainlink fence with gate","Permit Expired","0","Paper Submittal",
"FNC2022-02831","103 GATESIDE ST, LEHIGH ACRES FL 33936","4' high chain link fence w/ gates","Closed-CC Issued","0","ePlan",
"ELE2022-02921","14326 HARBOUR LANDINGS DR, 22B, FORT MYERS FL 33908","Misc Electrical work for kitchen remodel","Closed-CC Issued","0","ePlan",
"RES2022-09426","2320 JACKSON AVE, ALVA FL 33920","New single family residence","Closed-CO Issued","1","ePlan",
"RES2022-09425","2519 50TH ST SW, LEHIGH ACRES FL 33976","GARAGE REMODEL","Closed-CC Issued","0","Paper Submittal",
"ROF2022-07081","19459 CHARLESTON CIR, NORTH FORT MYERS FL 33903","Replace Roof shingle for shingle at 19459 Charleston Cir Lot. 160","Closed-Voided","0","ePlan",
"MEC2022-06539","15910 SANDY POINT DR, NORTH FORT MYERS FL 33917","Package unit replacement","Closed-CC Issued","0","ePlan",
"OPN2022-03440","15210 PORTSIDE DR, 404, FORT MYERS FL 33908","Replacing 9 windows size for size to impact","Closed-CC Issued","0","ePlan",
"COM2022-01435","1781 PEBBLE BEACH DR, 310, FORT MYERS FL 33907","REPLACEMENT OF 7 IMPACT WINDOWS SIZE 4 SIZE","Waiting on Applicant","0","ePlan",
"PLU2022-00851","16530 CAPTIVA DR, CAPTIVA FL 33924","Repipe interior potable water system with cpvc","Closed-CC Issued","0","ePlan",
"MEC2022-06538","19139 DOGWOOD RD, FORT MYERS FL 33967","E/C/O OF A 2.5 TON SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"ROF2022-07080","20062 LAKE VISTA CIR, LEHIGH ACRES FL 33936","Roof replacement Shingle to Shingle - Hurricane Ian","Closed-CC Issued","0","ePlan",
"ELE2022-02920","16881 DAVIS RD, 915, FORT MYERS FL 33908","Change out panel","Permit Expired","0","ePlan",
"TMP2022-00266","10761 AQUA VISTA LN, NORTH FORT MYERS FL 33917","Fall pumpkin patch and bounce house. October 1st - October 31st 9am-4pm Mon-Sun. 9am-9:30pm Fri & Sat","Closed-TMP","0","Paper Submittal",
"ROF2022-07079","9301 WATER LILY CT, FORT MYERS FL 33919","Remove existing tile roof and replace with new tile roof.","Closed-CC Issued","0","ePlan",
"DSH2022-00627","2417 SANIBEL BLVD, SAINT JAMES CITY FL 33956","NEW DOCK AND BOAT LIFT","Closed-CC Issued","0","ePlan",
"ROF2022-07078","20060 LAKE VISTA CIR, LEHIGH ACRES FL 33936","Roof replacement Shingle to Shingle","Closed-CC Issued","0","ePlan",
"COM2022-01434","3328 ROYAL CANADIAN TRCE, 3, FORT MYERS FL 33907","Screen room on existing concrete","Closed-CC Issued","0","ePlan",
"RES2022-09424","505 ASPEN AVE S, LEHIGH ACRES FL 33974","ADDING SERVICE DOOR AT EXISTING GARAGE","Closed-CC Issued","0","Paper Submittal",
"ROF2022-07077","9311 WATER LILY CT, FORT MYERS FL 33919","Remove existing tile roof and replace with new tile roof. THIS IS FOR THE WHOLE BUILDING 9311 WATER LILY CT.","Closed-CC Issued","0","ePlan",
"MEC2022-06537","2206 KENNATH AVE S, LEHIGH ACRES FL 33973","CHANGE OUT OF SYSTEM","Closed-CC Issued","0","ePlan",
"FIR2022-02146","15201 N CLEVELAND AVE, NORTH FORT MYERS FL 33903","add new devices to tenant space due to remodel. COM2022-00041","Closed-CC Issued","8","ePlan",
"MEC2022-06536","5636 SOLERA CT, FORT MYERS FL 33919","AC changeout","Closed-CC Issued","0","ePlan",
"COM2022-01433","401 IDA AVE N, LEHIGH ACRES FL 33971","Ground up KFC Restaurant","Waiting on Applicant","6","ePlan",
"SOL2022-01490-R01","610 TARAPIN AVE, LEHIGH ACRES FL 33974","Layout change, plans changed to match installation.","Closed-Revision Approved","1","ePlan",
"FIR2022-02145","16140 PARALLEL DR, FORT MYERS FL 33913","install a fire alarm system to monitor sprinkler system","Closed-CC Issued","0","ePlan",
"RES2022-09423","2600 15TH ST SW, LEHIGH ACRES FL 33976","ADD NEW SERVICE DOOR IN GARAGE","Closed-CC Issued","0","Paper Submittal",
"ROF2022-07076","2025 INDIAN CREEK DR, NORTH FORT MYERS FL 33917","shingle re-roof and flat","Closed-CC Issued","0","ePlan",
"FIR2022-02144","16200 PARALLEL DR, FORT MYERS FL 33913","install a fire alarm system to monitor sprinkler systemn","Closed-CC Issued","0","ePlan",
"MEC2022-06535","11873 CYPRESS LINKS DR, FORT MYERS FL 33913","replace 5 ton 15 kw 16 seer split system","Closed-CC Issued","0","ePlan",
"ROF2022-07075","3478 VIA MONTANA WAY, NORTH FORT MYERS FL 33917","Tile Reroof","Closed-CC Issued","0","ePlan",
"FIR2022-02143","8101 DOSONTE LN, NORTH FORT MYERS FL 33917","install gas line to pool heater on existing system/tank","Ready-Documents Required","3","ePlan",
"RES2022-09422","353 REEVES ST, LEHIGH ACRES FL 33972","New Duplex.","Closed-CO Issued","3","ePlan",
"POL2022-01367","6899 SEDGEWICK CT, FORT MYERS FL 33919","Install pool, spa, and paver deck","Closed-CC Issued","0","ePlan",
"RES2022-09421","206 W 9TH ST, LEHIGH ACRES FL 33972","New single family residence","Closed-CO Issued","5","ePlan",
"MEC2022-06534","9239 SCARLETTE OAK AVE, FORT MYERS FL 33967","replace 5 ton 10 kw 16 seer split system","Closed-CC Issued","0","ePlan",
"PLU2022-00850","17891 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Replace tank type water heater wtih 2 tankless heaters","Closed-CC Issued","0","ePlan",
"DSH2022-00626","16247 BOYCE DR, BOKEELIA FL 33922","Add a 36' by 4' walkway to the existing dock.","Permit Expired","0","ePlan",
"ROF2022-07074","2014 LOTUS RD, FORT MYERS FL 33905","Shingle Reroof","Closed-CC Issued","0","ePlan",
"RES2022-09420","1959 LAVERNA AVE, LEHIGH ACRES FL 33972","new single family residence","Closed-Withdrawn","3","ePlan",
"FNC2022-02122-R01","901 JUNO DR, LEHIGH ACRES FL 33936","Change layout of fence","Closed-Revision Approved","2","Paper Submittal",
"RES2022-09419","437 MERCEDES CT, LEHIGH ACRES FL 33972","new residential home","Permit Issued","3","ePlan",
"FNC2022-02830","4008 8TH ST SW, LEHIGH ACRES FL 33976","6 ft privacy vinyl fence w/ gates","Closed-CC Issued","0","ePlan",
"RES2022-09418","3112 6TH ST SW, LEHIGH ACRES FL 33976","Single Family New Construction","Closed-CO Issued","10","ePlan",
"RES2022-09417","430 MERCEDES CT, LEHIGH ACRES FL 33972","new residential home","Permit Issued","3","ePlan",
"RES2022-09416","18941 WILDBLUE BLVD, FORT MYERS FL 33913","INSTALL POOL ENCLOSURE ON EXISTING DECK.","Closed-CO Issued","4","ePlan",
"RES2022-09415","11587 MAHOGANY RUN, FORT MYERS FL 33913","ELITE ROOF WITH SCREEN WALLS ATTCAHED TO POOL ENCLOSURE","Closed-Withdrawn","0","ePlan",
"POL2021-00763-R01","8422 SUMNER AVE, FORT MYERS FL 33908","Please provide supporting documents in regards to the revision.","Closed-Revision Approved","2","ePlan",
"ROF2022-07073","9321 WATER LILY CT, FORT MYERS FL 33919","Remove existing tile roof and replace with new tile roof. THIS IS FOR THE WHOLE BUILDING LOCATED AT 9321 WATER LILY CT","Closed-CC Issued","0","ePlan",
"RES2022-09414","423 YOLANDA ST, LEHIGH ACRES FL 33972","new residential home","Permit Expired","2","ePlan",
"DSH2022-00625","1040 AVERLY ST, FORT MYERS FL 33919","NEW DOCK AND BOAT LIFT *R02 to add new lift*","Closed-CC Issued","1","ePlan",
"OCC2022-00596","17121 CAM CT, 8, FORT MYERS FL 33967","Auto transport arrange shipping of vehicles","Closed-Cert of Use Issued","0","Paper Submittal",
"MEC2022-06533","14788 CALUSA PALMS DR, 204, FORT MYERS FL 33919","Change out like for like split system HVAC 16 Seer, 3.50 Ton, 10 K/w occupied multi family residential property","Closed-CC Issued","0","ePlan",
"ROF2022-07072","2703 32ND ST SW, LEHIGH ACRES FL 33976","Tear off shingle reroof","Closed-CC Issued","0","ePlan",
"SOL2022-01868","12441 MCGREGOR WOODS CIR, FORT MYERS FL 33908","SOLAR POOL HEATER ROOF MOUNTED HOOKED UP TO EXISTING POOL EQUIPMENT","Closed-Withdrawn","0","ePlan",
"RES2021-03619-R01","17468 BLUE SAPPHIRE DR, FORT MYERS FL 33913","Sliding glass doors to lanai will be non-impact and will require steel storm shutters","Closed-Revision Approved","4","ePlan",
"COM2022-01432","2100 ELECTRONICS LN, FORT MYERS FL 33912","Verizon proposes to upgrade equipment on existing site.","Closed-Voided","0","ePlan",
"ROF2022-07071","520 GRANT AVE, LEHIGH ACRES FL 33972","METAL OVER HINGLE RE-ROOF, NOA 21-0629.10/18-0814.09","Closed-CC Issued","0","Paper Submittal",
"RES2021-04094-R01","17508 BLUE SAPPHIRE DR, FORT MYERS FL 33913","REAR AND SLIDING GLASS DOORS TO LANAI WILL BE NON IMPACT","Closed-Revision Approved","3","ePlan",
"OPN2022-03439","12451 POPASH CT, NORTH FORT MYERS FL 33903","remove and replace windows and doors s4s","Closed-CC Issued","0","ePlan",
"ROF2022-07070","9331 WATER LILY CT, FORT MYERS FL 33919","Remove existing tile roof and replace with new tile roof. THIS IS FOR THE WHOLE BUILDING AT 9331 WATER LILY CT","Closed-CC Issued","0","ePlan",
"RES2022-03768-R02","13220 SNELL LN, BONITA SPRINGS FL 34135","Contractor license listed on the revision form does not match the license number on the permit.","Closed-Revision Approved","4","ePlan",
"FNC2022-02829","767 ROMA AVE S, LEHIGH ACRES FL 33974","6ft black chainlink w/ 2 gates","Closed-CC Issued","0","ePlan",
"RES2022-09413","3013 4TH ST SW, LEHIGH ACRES FL 33976","single family residence","Closed-CO Issued","9","ePlan",
"ELE2022-02919","15092 BLUE BAY CIR, FORT MYERS FL 33913","Furnish and install one 200A AT'S for a 22KW Generac Air Cooled Generator","Closed-CC Issued","0","ePlan",
"SOL2022-01149-R01","1123 WILLARD AVE, LEHIGH ACRES FL 33972","Changed to ground mount","Closed-Revision Approved","1","ePlan",
"RES2022-09412","4902 JORDAN AVE S, LEHIGH ACRES FL 33973","10x14 shed (VIO2022-06469)","Closed-CO Issued","1","ePlan",
"RES2022-05830-R01","1013 AQUA LN, FORT MYERS FL 33919","Enlarging a sliding glass door opening per structural details by Florida engineering.","Closed-Revision Approved","3","ePlan",
"POL2022-01366","18041 RIVERCHASE CT, ALVA FL 33920","Construct pool, spa, paver deck","Closed-CC Issued","6","ePlan",
"ROF2022-07069","9320 WATER LILY CT, FORT MYERS FL 33919","Remove existing tile roof and replace with new tile roof. THI SIS FOR THE WHOLE BUILDING LOCATED AT 9320 WATER LILY CT.","Closed-CC Issued","0","ePlan",
"RES2021-11292-R02","16907 BULRUSH CT, ALVA FL 33920","Revised Energy Calcs.","Closed-Revision Approved","4","ePlan",
"PLU2022-00849","9240 BELLEZA WAY, 203, FORT MYERS FL 33908","DISCONNECT & RECONNECT PLUMBING IN KITCHEN","Closed-CC Issued","0","ePlan",
"RES2022-02885-R01","3002 43RD ST SW, LEHIGH ACRES FL 33976","A deferral letter was submitted at initial submittal of the permit application because the truss company was taking an extensive amount of time for the design, therefore owner has changed for a new provider and we are submitting a revision with the Stamped truss layout from manufacturer and S&S changes on the plans as clouded on SHEET A-5 hungers and straps have been changed above the entry.","Closed-Revision Approved","2","ePlan",
"MEC2022-06532","8177 WOODRIDGE POINTE  DR, FORT MYERS FL 33912","PROVIDE & INSTALL A NEW 3 TON, 16 SEER TRANE SPLIT SYSTEM. LIKE FOR LIKE HVAC CHANGE OUT.","Closed-CC Issued","0","ePlan",
"FNC2022-02828","2505 26TH ST SW, LEHIGH ACRES FL 33976","6FT METAL PRIVACY FENCE WITH GATES","Closed-CC Issued","0","Paper Submittal",
"ROF2022-07068","9310 WATER LILY CT, FORT MYERS FL 33919","Remove existing tile roof and replace with new tile roof. THIS IS FOR THE WHOLE BIULDING 9310 WATER LILY CT.","Closed-CC Issued","0","ePlan",
"COM2022-00053-D01","10200 CYPRESS COVE DR, FORT MYERS FL 33908","Deferred Trusses","Closed-Deferral Approved","10","ePlan",
"OPN2022-03438","766 SUNSET VISTA DR, FORT MYERS FL 33919","Replacement size for size with impact","Closed-CC Issued","0","ePlan",
"TMP2022-00265","11450 FENWAY SOUTH DR, FORT MYERS FL 33913","20x20 tent for La Mesa RV show October 6, 2022 - October 9, 2022 from 9:00am until 7:00pm.","Permit Expired","0","ePlan",
"OPN2022-03437","6380 BRANT BAY BLVD, 103, NORTH FORT MYERS FL 33917","Install 3 manual and 1 motorized aluminum roll downs and 2 accordion hurricane shutters","Closed-CC Issued","0","ePlan",
"RES2022-09411","1927 TRYON CT, LEHIGH ACRES FL 33972","construct new residential home","Permit Expired","3","ePlan",
"MRV2022-00211","16711 MCGREGOR BLVD, FORT MYERS FL 33908","SET REPLACEMENT DOUBLEWIDE MANUFACTURED HOME AT 12548 POINCIANA DR FOR CLIENT FALK","Closed-Withdrawn","0","ePlan",
"MEC2022-06531","9317 LENNEX LN, FORT MYERS FL 33919","REPLACE HVAC SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"ROF2022-07067","15020 LAKESIDE VIEW DR, FORT MYERS FL 33919","Remove existing tile roof and replace with new tile roof. THIS IS FOR THE WHOLE BUILDING 15020 LAKESIDE VIEW DR.","Closed-CC Issued","0","ePlan",
"FIR2022-02142","12601 MASTIQUE BEACH BLVD, 1901, FORT MYERS FL 33908","Shorten drop on two sprinkler heads in kitchen to accommodate ceiling height change.","Permit Expired","0","ePlan",
"RES2022-09410","5525 FOURTH AVE, FORT MYERS FL 33907","10x16 shed","Ready-Documents Required","0","ePlan",
"RES2022-09409","2251 10TH PL, LEHIGH ACRES FL 33936","11x24 storage shed","Closed-CO Issued","0","ePlan",
"RES2022-04183-R01","19910 COCONUT HARBOR CIR, FORT MYERS FL 33908","CHAIR RAILS REMOVED FROM WALLS.","Closed-Revision Approved","1","ePlan",
"OPN2022-03436","9172 PINEAPPLE RD, FORT MYERS FL 33967","replace 3 existing impact windows size for size","Closed-CC Issued","0","ePlan",
"DEM2022-00252","190 DAMFICARE ST, BOCA GRANDE FL 33921","demo or residence","Closed-Withdrawn","0","ePlan",
"MEC2022-06530","16813 DAVIS RD, 324, FORT MYERS FL 33908","REPLACE HVAC SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"RES2022-09408","3210 46TH ST SW, LEHIGH ACRES FL 33976","NEW RESIDENTIALCONSTRUCTION SINGLE FAMILY HOUSE","Closed-CO Issued","3","ePlan",
"ELE2022-02918","20593 CORKSCREW SHORES BLVD, ESTERO FL 33928","Electrical installation of transfer switch","Closed-CC Issued","0","ePlan",
"RES2022-09407","725 LA PLATA AVE, LEHIGH ACRES FL 33974","ADD NEW SERVICE DOOR AT EXISTING GARAGE","Permit Expired","0","Paper Submittal",
"SOL2022-01867","812 HYDRANGEA DR, NORTH FORT MYERS FL 33903","16.4 kW residential solar array","Closed-CC Issued","2","ePlan",
"RES2022-09406","2617 3RD ST SW, LEHIGH ACRES FL 33976","New single family house","Closed-CO Issued","2","ePlan",
"ROF2022-07066","313 INMAN ST, LEHIGH ACRES FL 33936","SHINGLE REROOF","Closed-CC Issued","0","ePlan",
"FIR2022-02141","15029 GREAT LAUREL CT, ALVA FL 33920","Install a 500 gallon underground propane tank and run gas line to a generator","Closed-CC Issued","0","ePlan",
"OPN2022-03435","8430 VILLAGE EDGE CIR, 3, FORT MYERS FL 33919","Install 3 accordion shutters","Closed-CC Issued","0","ePlan",
"ROF2022-07065","15010 LAKESIDE VIEW DR, FORT MYERS FL 33919","Remove existing tile roof and replace with new tile roof. THIS WILL BE FOR THE WHOLE BUILDING 15010 LAKESDIE VIEW DR.","Closed-CC Issued","0","ePlan",
"ROF2022-07064","112 CRESCENT LAKE DR, NORTH FORT MYERS FL 33917","shingle re-roof - Shed","Closed-CC Issued","0","ePlan",
"OPN2022-03434","15010 SANDPIPER PRESERVE BLVD, 202, FORT MYERS FL 33919","Install 5 accordions","Ready-Documents Required","0","ePlan",
"MEC2022-06529","2914 45TH ST W, LEHIGH ACRES FL 33971","REPLACE A/C SYSTEM WITH RUUD 2.5TON/14 SEER/10KW HEAT.","Closed-CC Issued","0","ePlan",
"OPN2022-03433","306 DILLARD AVE, FORT MYERS FL 33908","Install 8 accordions, 2 clear panels, and 1 manual roll down","Permit Expired","0","ePlan",
"RES2022-09405","4709 RENA AVE N, LEHIGH ACRES FL 33971","Carport","Closed-CO Issued","0","Paper Submittal",
"MRV2022-00210","20701 WILLIAMS DR, NORTH FORT MYERS FL 33917","Replacement Mobile Home","Closed-CO Issued","1","ePlan",
"TMP2022-00264","14960 S TAMIAMI TRL, FORT MYERS FL 33908","Temporary tent for Christmas tree sales","Permit Expired","0","ePlan",
"ROF2022-07063","112 CRESCENT LAKE DR, NORTH FORT MYERS FL 33917","Shingle re-roof","Closed-CC Issued","0","ePlan",
"OPN2022-03432","10304 PORTO ROMANO DR, MIROMAR LAKES FL 33913","Installing 4 Mot Rd Screens FL11291.1","Permit Expired","0","ePlan",
"RES2022-08021-R01","17841 DURRANCE RD, NORTH FORT MYERS FL 33917","Location of the picture window has moved","Closed-Revision Approved","1","ePlan",
"FIR2022-02140","15600 LIGHT BLUE CIR, FORT MYERS FL 33908","Install a 250 gallon ug tank and run gas line to a stub out","Closed-CC Issued","0","ePlan",
"POL2022-01365","17308 SHELL RD, FORT MYERS FL 33967","POOL AND SPA BUILD","Closed-CC Issued","5","ePlan",
"ROF2022-07062","15000 LAKESIDE VIEW DR, FORT MYERS FL 33919","Remove existing tile roof and replace with new tile roof. THIS IS FOR THE WHOLE BUILDING LOCATED AT 15000 LAKESIDE VIEW DR. #1 ON MAP PROVIDED","Closed-CC Issued","0","ePlan",
"RES2022-05803-R02","386 PARKWAY CT, FORT MYERS FL 33919","Documents uploaded without a revision form","Closed-Revision Approved","2","ePlan",
"ELE2022-02917","11000 TERMINAL ACCESS RD, FORT MYERS FL 33913","Provide labor and material to install new wireless access points. Address 10995 Terminal Access Road, Ft. Myers, FL 33913","In Review","0","ePlan",
"ELE2022-02916","17343 EAST ST, NORTH FORT MYERS FL 33917","panel change (like for like) and update grounding","Closed-CC Issued","0","ePlan",
"MEC2022-06528","11420 COMPASS POINT DR, FORT MYERS FL 33908","DUCTWORK REPLACEMENT ONLY - 5 TON SYSTEM","Closed-CC Issued","0","ePlan",
"ROF2022-07061","2220 LILY RD, FORT MYERS FL 33905","Tear Off and Install Metal plus Flat Roof","Closed-CC Issued","0","ePlan",
"ROF2022-07060","3810 5TH ST W, LEHIGH ACRES FL 33971","Metal Re-Roof","Closed-CC Issued","1","ePlan",
"POL2022-01364","20116 NAPA LOOP, ESTERO FL 33928","Construct pool, spa, paver deck","Closed-CC Issued","1","ePlan",
"OCC2022-00595","13300 S CLEVELAND AVE, 30, FORT MYERS FL 33907","Halloween retail store","Permit Expired","0","Paper Submittal",
"FIR2022-02139","1277 BETMAR BLVD, NORTH FORT MYERS FL 33903","Install 200 Lb LP tank and line for stove and bbq","Closed-CC Issued","0","ePlan",
"RES2022-04329-D01","18340 BLUE EYE LOOP, FORT MYERS FL 33913","Truss Layout & Structurals.  This was a truss deferral","Closed-Deferral Approved","4","ePlan",
"DSH2022-00624","15146 BLUE BAY CIR, FORT MYERS FL 33913","496 sqft floating dock","Closed-CC Issued","0","ePlan",
"FIR2022-02138","9624 VIA LAGO WAY, FORT MYERS FL 33912","Install 250 gallon LP tank and lines for future pool heater, bbq and outdoor fireplace.","Permit Expired","0","ePlan",
"FNC2022-02484-R01","5855 CUBLES DR, BOKEELIA FL 33922","Add additional 15LF of 6'H vinyl privacy fence with 1 gate. Add 1 gate into existing 4'H chainlink fence on back line. Both will be pool code with latches & hinges attached.","Closed-Revision Approved","1","ePlan",
"MEC2022-06527","64 OYSTER BAY LN, FORT MYERS BEACH FL 33931","Replace 3T Package AC Unit, like for like","Closed-Withdrawn","0","ePlan",
"MEC2022-06526","11671 CANAL GRANDE DR, FORT MYERS FL 33913","install new mini split in garage for dehumidification","Closed-CC Issued","0","ePlan",
