Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date
Demo,Closed-CC Issued,0,ePlan,,,,2023-01-01
"Re-roof, tear-off - Tile",Closed-CC Issued,0,ePlan,,-81.949728278942,26.506400984499,2023-01-01
Re-roof to include tear-off and install new underlayment & asphalt shingles.,Closed-CC Issued,0,ePlan,,,,2023-01-01
DEMO HOUSE AND CARPORT,Closed-CC Issued,0,Paper Submittal,,,,2023-01-01
Demo,Closed-CC Issued,0,ePlan,,,,2023-01-01
Remove and replace shingle roof,Closed-CC Issued,0,ePlan,,-81.657860916974,26.623900756976,2023-01-01
"Note that the actual house address is 626 Seneca Trail, Fort Myers Beach, Fl, 33931 which is located within Indian Creek resort.Home Remodel due to Hurricane Ian Damage.NO Structural damage was sustained including no roof damage.  Remodel will consist of fixing portions due to water damage.  Scope of work and costs are attached to this application and will be completed by the owner.",Closed-Voided,0,ePlan,,-81.943222273081,26.489315600557,2023-01-01
Single Family Residence,Closed-CO Issued,3,ePlan,,,,2023-01-01
"complete repipe of home due to Hurricane Ian damage, to include new code compliant washer box, new Uponor Pex pipe and fittings throughout, connect sinks, faucets, toilets with new stops, traps, and supply lines.  Unit currently has all drywall demo'ed due to flood damage, we would like to get in and work new piping before drywall closes.",Closed-Withdrawn,0,ePlan,,-81.916959706572,26.557216158963,2023-01-01
INTERIOR REMODEL- HURRICANE DAMAGE,Closed-CC Issued,1,Paper Submittal,,-81.948632349869,26.500573891918,2023-01-01
Replacing exterior Front Door size for size,Closed-CC Issued,0,ePlan,,-81.897461172386,26.56378745817,2023-01-01
Demo,Closed-CC Issued,0,ePlan,,,,2023-01-01
"Installing 1 Accordion Shutter &  1 Clear Panel *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.745441691329,26.567927544427,2023-01-01
Candle making experience. Instruct customers how to create and make their own candles,Closed-Cert of Use Issued,0,Paper Submittal,,-81.886274146037,26.663127143975,2023-01-01
TEAR OFF & RE-ROOF,Closed-CC Issued,0,ePlan,,-81.961078315334,26.509194319672,2023-01-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.897374558681,26.723386428063,2023-01-01
ROOF REPLACEMENT,Closed-CC Issued,0,ePlan,,,,2023-01-01
remove existing shingles and replace with new,Closed-CC Issued,0,ePlan,,,,2023-01-01
Interior Remodel- Hurricane Ian.,Closed-CC Issued,0,Paper Submittal,,-81.861350127897,26.488712163307,2023-01-01
Reroof due to hurricane Ian,Closed-CC Issued,0,ePlan,,-81.964072476154,26.520618079646,2023-01-01
TEAR OFF & RE-ROOF,Closed-CC Issued,0,ePlan,,-81.902323418294,26.524211393607,2023-01-01
"Remove existing 150A  disconnect and meter with 200A meter combo, install 2 50A receptacles, new mast, and weatherhead",Closed-Withdrawn,0,ePlan,,-81.953855801968,26.461076615326,2023-01-01
"Office Administration - Jones Construction General Contractor, LLC 8am-5pm M-F  Shared Space",Closed-Cert of Use Issued,0,,,-81.874197568355,26.55447300559,2023-01-01
Shingle reroof,Closed-CC Issued,0,ePlan,,,,2023-01-01
Demo,Closed-CC Issued,0,ePlan,,,,2023-01-01
Medical Office Monday Through Friday 8:00am-5:00pm,Closed-Cert of Use Issued,0,Paper Submittal,,-81.882913816307,26.561560362132,2023-01-01
Single Family Residence,Closed-CO Issued,2,ePlan,,-81.69730938952,26.683846927074,2023-01-01
Demo,Closed-CC Issued,0,ePlan,,,,2023-01-01
Replacing exterior Front door size for size,Closed-Withdrawn,0,ePlan,,-81.977731415895,26.499640835737,2023-01-01
Shingle to Metal reroof,Closed-CC Issued,0,ePlan,,,,2023-01-01
AC Change Out Like for Like**515 Fern Dr**,Closed-CC Issued,0,ePlan,,-81.821806208564,26.459276483865,2023-01-01
Demo,Closed-CC Issued,0,ePlan,,,,2023-01-01
TEAR OFF/REPLACE SHNGLE ROOF,Closed-CC Issued,0,Paper Submittal,,-81.669418983243,26.596051425135,2023-01-01
"Re-roof, tear-off - modified",Closed-CC Issued,0,ePlan,,-81.893247075455,26.569272591571,2023-01-01
install a second drive 10 foot-wide,Closed-Withdrawn,0,ePlan,,-81.899761063072,26.525981332526,2023-01-01
INSTALL 5 TON 10 KW 15.5 SEER SPLIT REPLACEMENT,Closed-CC Issued,0,ePlan,,-81.816062080997,26.510830581451,2023-01-01
Service Change:  Disconnect existing mobile home and install new RV outlet,Waiting on Applicant,0,ePlan,,-81.94676117781,26.460989992637,2023-01-01
POOL ENCLOSURE    (POL 2022-01463),Closed-CO Issued,1,ePlan,,,,2023-01-01
TEAR OFF & RE-ROOF,Closed-CC Issued,0,ePlan,,-81.908042045,26.750432489643,2023-01-01
Demo,Closed-CC Issued,0,ePlan,,,,2023-01-01
"Remove and replace approx., 50.66sq asphalt shingles.Remove and replace underlayment",Closed-CC Issued,0,ePlan,,-81.900839283581,26.56807711343,2023-01-01
Re-roof to include tear-oof and install new underlayment & asphalt shingles,Closed-CC Issued,0,ePlan,,-81.952006466006,26.517840667557,2023-01-01
"Re-Roof, install laminated composition shingles, install double synthetic felt, install ridge vent.",Closed-CC Issued,0,ePlan,,-81.904952292071,26.523120655284,2023-01-01
Single Family Residence,Closed-CO Issued,2,ePlan,,-81.702697734743,26.675922132574,2023-01-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.869500842982,26.555427307306,2023-01-01
Demo,Closed-Withdrawn,0,ePlan,,,,2023-01-01
shingle to shingle roof replacement,Closed-CC Issued,0,ePlan,,-81.658190857968,26.602127281156,2023-01-01
"Interior remodel due to hurricane with electric, a/c, interior/exterior doors, cabinetss, insulation, drywall and cabinets",Closed-CC Issued,0,Paper Submittal,,-81.977731415895,26.499640835737,2023-01-01
Remove and re-install rooftop photovoltaic solar panel system,Closed-CC Issued,0,ePlan,,,,2023-01-01
TEAR OFF & RE-ROOF,Closed-CC Issued,0,ePlan,,-82.115924237113,26.62063620255,2023-01-01
6 ELECTRIC ROLLDOWN HURRICANE SHUTTERS,Closed-CC Issued,0,ePlan,,-81.936265757751,26.535815775462,2023-01-01
"RE-ROOF, TILE TO TILE",Closed-CC Issued,0,ePlan,,,,2023-01-01
Demo,Closed-CC Issued,0,ePlan,,,,2023-01-01
REMOVE AND REPLACE SHINGLE ROOF,Closed-CC Issued,0,ePlan,,-81.962337009582,26.511940016718,2023-01-01
Hurricane Ian Damage - Re-model - 924 Sitka Trl.,Closed-Withdrawn,0,Paper Submittal,,-81.948157252593,26.485786061631,2023-01-01
replace 5 windows with like size,Closed-CC Issued,0,ePlan,,-81.908537541019,26.640940927619,2023-01-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.901007173205,26.723868711159,2023-01-01
5 ELECTRIC ROLLDOWN HURRICANE SHUTTERS,Ready-Documents Required,0,ePlan,,-82.010113944165,26.485527292059,2023-01-01
Demo,Closed-CC Issued,0,ePlan,,,,2023-01-01
Construct +/?  365 square foot dockNew 10k lift,Closed-CC Issued,0,ePlan,,,,2023-01-01
BUILD A NEW 175sf DOCK,Closed-CC Issued,0,ePlan,,-81.894400312676,26.573186133022,2023-01-01
POOL ENCLOSURE,Closed-CO Issued,1,ePlan,,,,2023-01-01
Shingle Re Roof,Closed-CC Issued,0,ePlan,,-81.750490560561,26.707260060015,2023-01-01
SHINGLE RE-ROOF AND TEAR OFF,Closed-CC Issued,0,Paper Submittal,,-81.88064983028,26.683763662665,2023-01-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.847441870234,26.518690382641,2023-01-01
Demo,Closed-CC Issued,0,ePlan,,,,2023-01-01
Shed Pre-fab 10x20,Ready-Documents Required,0,ePlan,,-81.662969940753,26.619213058544,2023-01-01
New pool enclosure,Closed-CO Issued,1,ePlan,,,,2023-01-01
"Remove and replace approx., 27sq asphalt shingles. Remove and replace underlayment",Closed-CC Issued,0,ePlan,,,,2023-01-01
add plumbing and electrical permits,Closed-Voided,0,ePlan,,-81.860875714868,26.486815664977,2023-01-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.680000237428,26.5820338335,2023-01-01
Replace hurricane damaged pedestal at Lot 167 on Ranch Terr,Closed-Voided,0,ePlan,,-81.977914136593,26.504180418358,2023-01-01
Install 240' of 5' High Black Chainlink Fence With 3 Gates,Closed-CC Issued,0,ePlan,,-81.859746811692,26.558685455464,2023-01-01
Shingle to shingle re-roof,Closed-CC Issued,0,ePlan,,-81.856252642797,26.539820082897,2023-01-01
Replace insulation and drywall due to flood damage.,Permit Expired,0,ePlan,,-81.820562106334,26.680606418081,2023-01-01
"Remove old water heater and replace with a 40 gallon low electric water heater, like for like",Closed-Withdrawn,0,ePlan,,-81.87491095198,26.560564440438,2023-01-01
Replace hurricane damaged pedestal Lot 166 on 6th Terr,Closed-CC Issued,0,ePlan,,-81.977293345386,26.502264874474,2023-01-01
4 foot chain link with gates,Closed-CC Issued,0,Paper Submittal,,-81.667568109647,26.606736841471,2023-01-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.736910532219,26.582342226862,2023-01-01
Tear off and reroof shingle,Closed-CC Issued,0,Paper Submittal,,-81.680913865443,26.618976569584,2023-01-01
Reroof,Closed-CC Issued,0,ePlan,,-81.9198660145,26.660919731218,2023-01-01
Remove AC Split System and replace with new equipment.,Closed-CC Issued,0,ePlan,,-81.887492761347,26.530246402286,2023-01-01
"Re-roof, tear-off - Shingle",Closed-CC Issued,0,ePlan,,-81.910590688439,26.750958621043,2023-01-01
Replace hurricane damaged pedestal at Lot 165 on 6th Terr,Closed-CC Issued,0,ePlan,,-81.977703904519,26.502366586389,2023-01-01
Hurricane Ian Damage - Re-model,Closed-CC Issued,0,Paper Submittal,,-81.864989944677,26.682703230713,2023-01-01
"Demo four(4) existing lift piles and replace with new 10"" lift piles. 4. Install a new IM M Platinum 10,000# lift with 11' cradle on four (4) new 10"" lift piles.",Closed-CC Issued,1,ePlan,,-82.154799134883,26.69684248793,2023-01-01
Re-roof repairs from storm damage,Closed-CC Issued,0,ePlan,,-81.900674956915,26.550016452279,2023-01-01
Hurricane Ian DamageRe-Roof ShingleFlat 2007 Pitched 290=2298 Square feet,Closed-CC Issued,0,ePlan,,-81.885636381344,26.668267332282,2023-01-01
Shimgle to shungle reroof Hurricane Ian,Closed-CC Issued,0,ePlan,,-81.809650801995,26.558629015833,2023-01-01
Re-Roof; Remove the Existing Shingle & Flat Roofs; Install New Shingle & Flat Roofs,Closed-CC Issued,0,ePlan,,-81.899585280626,26.525781145275,2023-01-01
Replace hurricane damaged pedestal at Lot 164 on 6th Terr,Closed-CC Issued,0,ePlan,,-81.977367698451,26.502264874476,2023-01-01
REMOVE CONDENSER AND A/H DUE TO SALT WATER DAMAGE AND REPLACE WITH NEW EQUIPMENT.,Closed-CC Issued,0,ePlan,,-81.931790926332,26.500504603972,2023-01-01
Replace hurricane damaged pedestal at Lot 163 on 6th Terr,Closed-CC Issued,0,ePlan,,-81.977785265767,26.502361074714,2023-01-01
Metal reroof,Closed-CC Issued,0,ePlan,,-81.856435279019,26.477538625917,2023-01-01
Replace hurricane damaged pedestal at Lot 162 on 6th Terr,Closed-CC Issued,0,ePlan,,-81.977442051517,26.502264874477,2023-01-01
Remodel Interior Shed,Closed-Withdrawn,0,Paper Submittal,,,,2023-01-01
SHINGLE TO SHINGLE REROOF,Closed-CC Issued,0,ePlan,,-81.929730145998,26.745761984336,2023-01-01
A/C Replacement - like for like - 3 ton,Closed-CC Issued,0,ePlan,,-81.908705597343,26.531700059438,2023-01-01
BUILD A NEW 415sf DOCK WITH 8K LIFT,Closed-CC Issued,0,ePlan,,,,2023-01-01
Tear off and reroof shingles,Closed-CC Issued,0,ePlan,,-81.708016635897,26.612735708254,2023-01-01
"Replace old water heater with new 40 gallon low electric water heater, like for like",Closed-CC Issued,0,ePlan,,-81.952765357637,26.526501704353,2023-01-01
Installing 5 motorized roll downs,Closed-CC Issued,1,ePlan,,-81.894277072212,26.532579987149,2023-01-01
REMOVE EXISTING ROOF AND REPLACE WITH NEW,Closed-CC Issued,0,ePlan,,-81.826554347681,26.482967047684,2023-01-01
Installation of hurricane protection,Closed-CC Issued,0,ePlan,,-81.846291255713,26.687591660438,2023-01-01
RE-BUILD DOCK SECTION & INSTALL LIFTS,Closed-CC Issued,0,ePlan,,,,2023-01-01
Shingles to Shingles Re-roof,Closed-CC Issued,0,ePlan,,,,2023-01-01
Urethane - re-roof,Closed-CC Issued,0,ePlan,,-81.879541830765,26.567140514684,2023-01-01
Hurrican Ian Shingle ReRoof,Closed-CC Issued,0,ePlan,,-81.842142070225,26.550911299891,2023-01-01
Renner - Install new composite carport with utility shed.,Closed-CO Issued,0,ePlan,,-81.91051524762,26.691359613599,2023-01-01
Reroof,Closed-CC Issued,0,ePlan,,-81.872898797083,26.68030773012,2023-01-01
Hurricane Ian Damage - Re-model - 59 Third Ter.,Closed-Withdrawn,0,Paper Submittal,,-81.976607415554,26.503715941161,2023-01-01
Hurricane Ian Damage - Remodel and Re-Roof,Closed-Withdrawn,1,Paper Submittal,,-81.976596988229,26.503245723547,2023-01-01
"Install pool, paver deck and equipment.",Closed-CC Issued,0,ePlan,,-81.974551905899,26.513578935417,2023-01-01
Replace (2) 125amp main lug outdoor panels (one for dock and one for pool),Closed-CC Issued,0,ePlan,,-81.982637050216,26.51167461998,2023-01-01
Remove tile and install standing seam metal,Closed-CC Issued,0,ePlan,,-81.844568171083,26.574942810952,2023-01-01
REPLACING 5 WINDOWS W/ IMPACT SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.903959091415,26.489508556993,2023-01-01
Replace 150 amp meter can and main disconnect and relocate from LCEC pole.,Closed-CC Issued,0,ePlan,,-81.873855409002,26.694774824409,2023-01-01
Reroof Tile - Tile    IAN Hurricane,Closed-Withdrawn,0,ePlan,,,,2023-01-01
Construct +/? 735 square foot dock.Install existing boat lift,Closed-CC Issued,0,ePlan,,,,2023-01-01
TEAR OFF/RESHINGLE ROOF,Permit Expired,0,Paper Submittal,,,,2023-01-01
Replace hurricane damaged pedestal at Lot 161 on 6th Terr,Closed-CC Issued,0,ePlan,,-81.97789463355,26.502368088806,2023-01-01
Urethane roof/Hurricane repair,Closed-CC Issued,0,ePlan,,-81.793471819295,26.69069093484,2023-01-01
"Re-roof, shingle to shingle. peel and stick underlayment",Closed-CC Issued,0,ePlan,,-81.906903444554,26.526586215908,2023-01-01
Construction of a New Residential Home,Permit Issued,2,ePlan,,-81.664738442584,26.683832573158,2023-01-01
shingle to shingle reroof,Closed-CC Issued,0,ePlan,,-81.84735479004,26.694727120624,2023-01-01
Urethane roof/Hurricane repair,Closed-CC Issued,0,ePlan,,-81.792751881843,26.691299026394,2023-01-01
POOL ENCLOSURE   (POL 2022-00891),Closed-CO Issued,3,ePlan,,,,2023-01-01
REPLACING 5 WINDOWS W/IMPACT SIZE FOR SIZE,Closed-CC Issued,1,ePlan,,-81.873541675204,26.570585996574,2023-01-01
Install 93'of 6' High White Lattice Top Vinyl Fence with Two Gates; 6' vinyl picket with no gates,Closed-CC Issued,2,ePlan,,-81.905536574905,26.670469382321,2023-01-01
Putting a temporary RV (fifth wheel) on the property because the house was destroyed by hurricane Ian,Permit Issued,0,ePlan,,,,2023-01-01
POOL ENCLOSURE    (POL 2022-01226),Closed-CO Issued,5,ePlan,,,,2023-01-01
Tear off existing shingleroof and re-roof witharchitectural shingles.NOA# 19-1003.01NOA# 20-0701.02,Closed-CC Issued,0,ePlan,,-81.862199559766,26.702316968882,2023-01-01
Bowersox - Install new composite carport to include 4th wall.,Closed-CO Issued,0,ePlan,,-81.85974778004,26.521397231978,2023-01-01
REPLACE 12-WINDOWS 2-SLIDING GLASS DOORS SIZE/SIZE IMPACT,Closed-CC Issued,0,Paper Submittal,,-81.774038784385,26.711835330535,2023-01-01
4 foot chain link fence no gates,Closed-CC Issued,0,Paper Submittal,,,,2023-01-01
Re Roof due to hurricane damage,Closed-CC Issued,0,ePlan,,-81.733474035562,26.711526102002,2023-01-01
"Tear off old shingle roof an reroof with new dimensional shingles at 3389 Heritage Lakes Blvd, North Fort Myers, FL 33917",Closed-CC Issued,0,ePlan,,-81.902196650122,26.726747512117,2023-01-01
"Remove and replace two (2) existing water ward most lift piles with two (2) new 10"" wooden lift piles. Jet or drive an approximate two (2) pilings back down to level the dock out.  Install the customers existing boat lift",Closed-CC Issued,0,ePlan,,-82.073881400033,26.634539119318,2023-01-01
Build back due to Hurricane Ian damageReplace outletsReplace shut off valvesInstall new insulationInstall new drywallInstall new doors and trimInstall new baseboardsInstall new cabinets and countertopsInstall new flooringPaint and finishes,Closed-Voided,0,ePlan,,-81.948272416517,26.508294146695,2023-01-01
REPLACING 6 WINDOWS W/IMPACT SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,,,2023-01-01
"Install two (2)  new lift piles for a 10,000# lift  with  a 11' cradle.",Closed-CC Issued,0,ePlan,,,,2023-01-01
21 SQUARE RE-ROOFINSTALL METAL$12650.00NOA 21-1217.02  PEEL STICKNOA 19-0814.03  METAL,Closed-CC Issued,0,ePlan,,-81.74515342986,26.712572574103,2023-01-01
SHINGLE RE-ROOF AND TEAR OFF,Closed-CC Issued,0,Paper Submittal,,-81.912509913922,26.744441623638,2023-01-01
Reroof Tile to Tile,Closed-CC Issued,0,ePlan,,-81.748055705377,26.598437282684,2023-01-01
"Installing 3 Storm Catcher Rolldown Screens MOT*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.72541656849,26.459018402596,2023-01-01
Replace old shingle & flat roof with new shingle and flat roof.,Closed-CC Issued,0,ePlan,,-81.832384588549,26.476261412406,2023-01-01
4 foot chain link fence with gates,Closed-CC Issued,0,Paper Submittal,,-81.940080040602,26.508621511484,2023-01-01
SHINGLE RE-ROOF,Permit Expired,0,Paper Submittal,,-81.818187667655,26.484030849968,2023-01-01
installation of plenum rated cat 6/IP cameras/card readers/electric strikes/audio-video,Closed-CC Issued,3,ePlan,,-81.898762760013,26.556518243406,2023-01-01
Replace 150 amp meter can and main disconnect and relocate from LCEC pole.,Closed-Voided,0,ePlan,,-81.8746444331,26.693288953173,2023-01-01
Remove & Replace Size for Size 9 Windows,Closed-CC Issued,0,ePlan,,-81.868307410233,26.681634827532,2023-01-01
Demolition of Entire Property,Closed-CC Issued,0,Paper Submittal,,-81.978750112042,26.500199745518,2023-01-01
Extend the concrete pool deck out 36'x16' and 52'x4',Closed-Voided,0,ePlan,,-81.852822747182,26.516296442871,2023-01-01
"Installing 3 Storm Catcher Rolldown Screens MOT FL11291.1  ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***",Closed-CC Issued,0,ePlan,,-81.97750542367,26.507762445588,2023-01-01
installation of plenum rated cat 6/IP cameras/card readers/electric strikes,Closed-CC Issued,3,ePlan,,-81.898762760013,26.556518243406,2023-01-01
Hurricane Re-Roof. Shingle for shingle. *Inspections done by Private Provider- Coastal Code Services*,Closed-CC Issued,0,ePlan,,-81.907357078756,26.702080817302,2023-01-01
Roof replacement shingle to shingle,Closed-CC Issued,0,ePlan,,-81.833435543801,26.480623739548,2023-01-01
"Hurricane Ian storm damage rehab., interior rehab., Install insulation, install and finish drywall, install interior trim and doors, interior paint, install tile and carpet flooring, install new kitchen cabinets and counter tops, reroof with new shingles.",Closed-CC Issued,0,ePlan,,-81.862903195898,26.497285812535,2023-01-01
Hurricane Ian Damage - Re-model,Permit Expired,0,Paper Submittal,,-81.796412457366,26.691536243888,2023-01-01
Remove and Replace shingle roof,Closed-CC Issued,0,ePlan,,-81.693550747943,26.631207990092,2023-01-01
Remove Existing Home and transport to another location 618 Playa Ln (Correct Address),Closed-CC Issued,0,ePlan,,,,2023-01-01
TEAR OFF/REPLACE SHINGLE ROOF,Closed-CC Issued,0,Paper Submittal,,-81.723582856536,26.703580845203,2023-01-01
Remove trail house,Closed-Withdrawn,0,ePlan,,-81.865851929479,26.676626531922,2023-01-01
"Rebuild interior of residence after damage from Hurricane Ian. Install insulation and drywall, texture and paint. Install doors and trim. Provide and install kitchen cabinets.",Closed-CC Issued,0,ePlan,,-81.861695577215,26.490519387504,2023-01-01
floating dock,Closed-CC Issued,0,ePlan,,-81.727921153438,26.468675857383,2023-01-01
"Installing 1 Storm Catcher Rolldown Screen MOT FL11291.1   ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***",Closed-CC Issued,0,ePlan,,,,2023-01-01
Exact change out old ac with new ac,Closed-CC Issued,0,ePlan,,-81.925644649944,26.513143585575,2023-01-01
"58sq. remove existing roof, re-nail deck, install peel & stick underlayment (FL# 5259.2), install new shingles (FL# 10124.1).29 sq per each side of duplex.8933 & 8935 same roof",Closed-CC Issued,0,ePlan,,-81.899955813453,26.496339622058,2023-01-01
Remove trail house,Closed-Voided,0,ePlan,,-81.865242501068,26.676520226395,2023-01-01
"Re-roof, tear-off - Shingle",Closed-CC Issued,0,ePlan,,-81.933881705644,26.747189191153,2023-01-01
Hurricane Re-Roof. Shingle to shingle 89 sqs total. GAF shingle & GAF Ice & Water underlayment,Closed-CC Issued,0,ePlan,,-81.798675373153,26.755259772351,2023-01-01
Remove trail house,Waiting on Applicant,0,ePlan,,-81.86454030202,26.677602807847,2023-01-01
"Free Community Event - 4 live bands, food trucks, beer and wine on February 18, 2023 from 2:00PM until 11:00PM at the Veterans Community Center",Permit Expired,0,Paper Submittal,,-81.633438765157,26.592150859626,2023-01-01
Replace main breaker and clean buss bars at meter can and main disconnect at meter location.,Closed-Withdrawn,0,ePlan,,,,2023-01-01
"rearrange interior stud wall layout and update to moisture resistant materials, re-plumb entire building, re-run all new electrical in the entire building, install new HVAC system and ductwork, insulate attic, replace 2 windows in the front of the building and changing the opening size of 1 of them, Replacing the front door, replacing a sliding glass door on the front of the building with a window the opening will be resized, all new drywall in the building, new kitchen cabinets and counters, the wall moving and re-plumbing will provide space for a second bathroom so 2 bathrooms will be built out and finished.",Closed-Voided,0,ePlan,,-81.941822580458,26.497832679203,2023-01-01
Replacement of 1 window and 1 door,Permit Expired,0,Paper Submittal,,-81.675814711289,26.590333081248,2023-01-01
"Install an elite roof, on EXISTING CONCRETE SLAB,  complete with a screen room in 20/20 screen",Closed-CO Issued,0,ePlan,,-81.863760750947,26.491943708482,2023-01-01
Replace hurricne damaged pedestal at Lot 148 6th Terr,Closed-CC Issued,0,ePlan,,-81.97757563591,26.664381834327,2023-01-01
RE-roof shingle to metal,Closed-CC Issued,0,ePlan,,,,2023-01-01
"Hurricane Ian storm damage rehab, interior rehab, Install batt insulation in exterior walls, install and finish drywall, install new kitchen and bath cabinets and vanities, install new granite counter tops, install interior doors and trim, interior paint, replace A/C condenser, replace outlets below 48"" A.F.F.",Closed-CC Issued,0,ePlan,,-81.862108131543,26.489341613717,2023-01-01
Replace main breaker and clean buss bars at meter can and main disconnect at meter location.,Closed-CC Issued,0,ePlan,,,,2023-01-01
Change layout of fence,Closed-Revision Approved,1,Paper Submittal,,-81.873849177178,26.673438316047,2023-01-01
Remove trailer house,Waiting on Applicant,0,ePlan,,-81.925335492714,26.768874657984,2023-01-01
"Replace 200A main panel add main disconnect garage dedicated circuit, update grounding",Closed-CC Issued,0,ePlan,,-81.742641386454,26.573781898047,2023-01-01
"Installing 5 Standard Alum RD MOT *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.74979790875,26.698214609554,2023-01-01
Replace hurricane damaged pedestal at Lot 147 on 6th Terr,Closed-CC Issued,0,ePlan,,-81.976258104873,26.502316465835,2023-01-01
Remove and Replace shingle roof,Permit Expired,0,ePlan,,-81.683582366658,26.574945512028,2023-01-01
METAL REROOF,Closed-CC Issued,0,ePlan,,-82.141005372623,26.686339149177,2023-01-01
Install low voltage wiring for Data and cameras,Closed-Withdrawn,0,ePlan,,-81.803452487443,26.508019476899,2023-01-01
Remove damaged tile and underlayment.  Re-nail decking to code.  Install self adhered underlayment and flashing.  Install Metal tile to manufacturers specifications.,Closed-CC Issued,0,ePlan,,-81.924355013397,26.766172996256,2023-01-01
REPLACING 8 WINDOWS WITH IMPACT SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.631243184008,26.607355596413,2023-01-01
"Adding in a small office space and upgrading the power to support our production equipment, and a standby generator,",Closed-CC Issued,5,ePlan,,-81.861173929615,26.532762559406,2023-01-01
Re-roof shingle to Metal,Closed-CC Issued,0,ePlan,,-82.123334627065,26.641569368506,2023-01-01
Replacement AC system,Closed-CC Issued,1,ePlan,,-81.607325967854,26.605787737057,2023-01-01
replace roof,Closed-CC Issued,0,ePlan,,-81.592389707475,26.568383005143,2023-01-01
RE ROOF SHINGLE TO SHINGLE NOA'S 19-1003.01  &  21-1209.01,Closed-CC Issued,0,ePlan,,-81.919852626686,26.662653446713,2023-01-01
New Free Standing Pool/No Deck.,Closed-CC Issued,0,Paper Submittal,,-81.914589315256,26.640579058027,2023-01-01
"Installing 3 Storm Catcher Rolldown Screens MOT & 1 Standard Alum RD MOT*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.755822348345,26.589871984455,2023-01-01
Remove trail  home,Waiting on Applicant,0,ePlan,,-81.861518582489,26.681145173623,2023-01-01
"Tear off old shingle roof an reroof with new dimensional shingles at 2861 Steamboat Loop, North Fort Myers, FL 33917",Closed-CC Issued,0,ePlan,,-81.911079391373,26.74645040389,2023-01-01
ROLLED ROOF 2 DOORS AND 6 WINDOWS DUE TO HURRICANE DAMAGE,Permit Expired,0,Paper Submittal,,-81.858355058243,26.693802455016,2023-01-01
6 foot aluminum privacy fence with gates,Closed-CC Issued,0,Paper Submittal,,-81.755898611378,26.610715730304,2023-01-01
"Hurricane Ian storm damage rehab., Interior rehab., Install batt insulation, install and finish drywall, replace electrical outlets and breaker panel, install new kitchen cabinets, install new trim and interior doors.",Closed-CC Issued,0,ePlan,,-81.862123771187,26.489679839653,2023-01-01
HVAC Change Out 3.5 Ton 16 Ser Rheem System W/10 KW Heat,Closed-Voided,0,ePlan,,-81.749700912837,26.714123255054,2023-01-01
Replace hurricane damaged pedestal at Lot 146 on 6th Terr,Closed-CC Issued,0,ePlan,,-81.976079948596,26.502268836713,2023-01-01
"air conditioner, sliders, windows, door, electrical, plumbing, drywall, insulation, kitchen and bath",Closed-CC Issued,0,ePlan,,-81.977731415895,26.499640835737,2023-01-01
"Installing 7 Storm Catcher Rolldown Screens  *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,4,ePlan,,,,2023-01-01
install temporary travel trailer for FDEM due to damage from Hurricane Ian.,Permit Issued,0,ePlan,,,,2023-01-01
shingle to shingle reroof,Closed-CC Issued,0,ePlan,,-81.922292519316,26.649400784826,2023-01-01
Interior remodel,Closed-CC Issued,0,Paper Submittal,,-81.938027095292,26.485803160718,2023-01-01
Re Roof Shingle to Shingle NOA's 19-1003.01  &  21-1209.01,Closed-CC Issued,0,ePlan,,-81.678528100513,26.585888434187,2023-01-01
install temporary travel trailer for FDEM due to damage from Hurricane Ian.,Permit Issued,0,ePlan,,,,2023-01-01
Replacing (3) existing Cooling Towers and associated pumps,Closed-CC Issued,0,ePlan,,,,2023-01-01
Replace pool panel like for like,Closed-CC Issued,0,ePlan,,-81.737449049232,26.691331598117,2023-01-01
Interior Remodel WITH HVAC. *Inspections Done By Private Provider â eAtlantic Engineering*,Closed-CO Issued,7,ePlan,,-81.996799858522,26.520403273906,2023-01-01
Re-Roof,Closed-CC Issued,0,ePlan,,-81.824056669173,26.463820373951,2023-01-01
"R01: 1) Delete #s 1,8,11 from scope and shutters to 7,8,11 2) Add new window codes for HR + SH windows3) No change to construction value",Closed-Revision Approved,1,Paper Submittal,,-81.939240273667,26.485632877732,2022-01-01
