Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date
REMOVE TILE ROOF AND REPLACE TILE DUE TO HURRICANE IRMA,Closed-CC Issued,0,ePlan,,-81.883797844338,26.526419815427,2022-09-01
install a FA system to monitor sprinkler system,Closed-CC Issued,5,ePlan,,,,2022-09-01
reroof shingle to shingle,Closed-CC Issued,0,ePlan,,-81.717687425123,26.59018441966,2022-09-01
CONSTRUCTION OF NEW SFR,Closed-CO Issued,457,ePlan,,,,2022-09-01
Revision to trusses,Closed-Revision Approved,6,ePlan,,,,2022-09-01
CONSTRUCTION OF NEW SFR,Closed-CO Issued,457,ePlan,,,,2022-09-01
REMOVE TILE ROOF AND REPLACE TILE DUE TO HURRICANE IRMA,Closed-CC Issued,0,ePlan,,-81.883797696579,26.526174193809,2022-09-01
REMOVE TILE ROOF AND REPLACE TILE DUE TO HURRICANE IRMA,Closed-CC Issued,0,ePlan,,-81.883792039549,26.525929809779,2022-09-01
Hook up 24kw Generator to existing LP,Closed-CC Issued,0,ePlan,,,,2022-09-01
Hook up 24kw Generator to Natural Gas,Closed-CC Issued,0,ePlan,,-81.725317021224,26.463421628049,2022-09-01
Replace 1 Impact Window size for size,Closed-CC Issued,0,ePlan,,-81.910408201442,26.658093396451,2022-09-01
Install (1) 200 amp ATS - Hook up to 24kw Generator,Closed-CC Issued,0,ePlan,,,,2022-09-01
Install (1) 200 amp ATS - Hook up to 24kw Generator,Closed-CC Issued,0,ePlan,,-81.725317021224,26.463421628049,2022-09-01
SET/INSTALL 250GALLON UG LP TANK.,Closed-Withdrawn,0,ePlan,,-81.955397655823,26.506975617709,2022-09-01
SET/SECURE 22KW GENERATOR. INSTALL/WIRE 200AMP ATS.,Closed-Withdrawn,0,ePlan,,-81.955397655823,26.506975617709,2022-09-01
aluminum roofover on a mobile home,Closed-Withdrawn,0,ePlan,,-81.953501460066,26.492318696522,2022-09-01
Tear off shingles and dry in down to plywoodInstall new 2 part system of underlaymentInstall shingles on top.,Closed-CC Issued,0,ePlan,,-81.899148431832,26.729714184835,2022-09-01
aluminum roofover on a mobile home,Closed-CC Issued,0,ePlan,,-81.864499612533,26.519470235933,2022-09-01
aluminum roofover on a mobile home,Closed-CC Issued,0,ePlan,,-81.873220675125,26.693280824764,2022-09-01
Replace an aluminum roofover on a mobile home,Closed-Voided,0,ePlan,,-81.865616856582,26.679865476927,2022-09-01
New Mobile Home Tie Down,Ready-Documents Required,1,ePlan,,-81.962613096569,26.50226733851,2022-09-01
"Repair socket terminal, repairs on right side conductor",Payment Required,0,ePlan,,-81.599701677005,26.637046841214,2022-09-01
Single Family Home,Closed-CO Issued,2,ePlan,,-81.667121837419,26.652788348151,2022-09-01
Single Family Home,Closed-CO Issued,2,ePlan,,,,2022-09-01
Install Roof Mounted Solar PV System,Closed-CC Issued,0,ePlan,,-81.646496643942,26.611655653439,2022-09-01
Install Roof Mounted Solar PV System,Closed-CC Issued,0,ePlan,,-81.588915377572,26.629771809253,2022-09-01
Install Roof Mounted Solar PV System,Closed-CC Issued,0,ePlan,,-81.587062217311,26.603997284684,2022-09-01
Construction of New Single Family Home,Closed-CO Issued,2,ePlan,,-81.665832204663,26.636676757355,2022-09-01
5FT CHAIN LINK FENCE WITH GATES,Closed-CC Issued,0,ePlan,,-81.811083737798,26.467179225642,2022-09-01
Replace existing Meter-Main Combo Main Electrical Panel.,Closed-CC Issued,0,ePlan,,-81.919075729573,26.543457145995,2022-09-01
Install a new 24 kW Standby Generator and 200-Amp Transfer Switch at Maria Complesiâs Home.,Permit Expired,0,ePlan,,,,2022-09-01
Ac change out,Closed-CC Issued,0,ePlan,,-81.707858854287,26.603592499898,2022-09-01
New house.,Closed-Voided,0,ePlan,,-81.600881114028,26.536828275913,2022-09-01
Re-piping water lines whit PEX,Permit Expired,0,ePlan,,-81.899088697764,26.665099423733,2022-09-01
Single Family Home,Closed-CO Issued,2,ePlan,,-81.675627389277,26.589453813909,2022-09-01
CHANGE METER CAN & RISER,Closed-CC Issued,0,ePlan,,-81.834679247256,26.701143283868,2022-09-01
Single Family Residence,Closed-CO Issued,193,ePlan,,,,2022-09-01
After the fact Bohio Hut,Permit Expired,1,ePlan,,-81.756276960431,26.61088644811,2022-09-01
AC change out like for like,Closed-CC Issued,0,ePlan,,-81.796839466663,26.676025418667,2022-09-01
ENCLOSE LANAI WITH REMOVABLE ACRYLIC SLIDERS,Closed-Voided,0,ePlan,,,,2022-09-01
TILE TO TILE REROOF,Closed-CC Issued,0,ePlan,,-81.816831075405,26.539130619147,2022-09-01
Shingle Re-Roof -  Hurricane Damage,Closed-CC Issued,1,ePlan,,-81.861538351103,26.495109917799,2022-09-01
Single Family Home,Closed-CO Issued,2,ePlan,,-81.675676480716,26.589451530587,2022-09-01
Single Family Residence,Closed-CO Issued,3,ePlan,,-81.68409194579,26.57092889102,2022-09-01
"Install 3 Manual Aluminum RD Shutter & 6 Accordion Shutter *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,,,2022-09-01
Replace existing water distribution lines of copper with new pex,Closed-CC Issued,0,ePlan,,,,2022-09-01
Connecting meter to boat lift.,Closed-Voided,0,ePlan,,,,2022-09-01
"Emergency with reconnection Remove and Replace meter base, riser, weather head, wire and new grounding system with communication bond.",Closed-CC Issued,0,ePlan,,-82.071887743347,26.629975835644,2022-09-01
Installation of roof mounted photovoltaic solar system.,Permit Expired,0,ePlan,,-81.625410467601,26.596625485977,2022-09-01
Single Family Residence,Closed-CO Issued,1,ePlan,,-81.697475943072,26.597671435804,2022-09-01
"Install 1 Motor. RD Screen  & 1 Motor. Aluminum RD Shutter *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.749436772461,26.595863916016,2022-09-01
34 sq of metal over existing shingles,Closed-Voided,0,ePlan,,-81.730814261671,26.625877429573,2022-09-01
TPO ROOF-OVER MOBILE HOME FL12772.1 8SQ & 1 SKYLIGHT FL12626.2 AT SITE ADDRESS 19333 SUMMERLIN RD LOT 164 EL SEGUNDO FT MYERS FL 33908 (SIESTA BAY),Closed-Withdrawn,0,ePlan,,,,2022-09-01
Install 1 Motor. Aluminum RD Shutter & 1 Motor. RD Screen  & 5 Accordion Shutter,Closed-CC Issued,1,ePlan,,,,2022-09-01
"INSTALL (1) 1,000 GALLON LP TANK AND GAS PIPING TO ALL INTERIOR AND EXTERIOR GAS APPLIANCES",Closed-CC Issued,0,ePlan,,,,2022-09-01
replace windows and doors size for size,Closed-CC Issued,0,ePlan,,-81.965711360628,26.518524867512,2022-09-01
9.6 KW roof mounted PV solar panel installation,Closed-CC Issued,0,ePlan,,-81.585421686701,26.584949342034,2022-09-01
CONSTRUCTION OF THE ENTRY SIGN.,Closed-CC Issued,0,ePlan,,-81.836738165109,26.567913404579,2022-09-01
"Installing 1 Mot Rd Screen and Replacing 3 size for size windows*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.901437503508,26.722591778919,2022-09-01
replace roof shingles with shingles,Permit Expired,0,ePlan,,-81.648966028678,26.594907436056,2022-09-01
"Install 1 Motor. RD Screen *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,,,2022-09-01
replace windows and doors size for size (15 openings),Closed-CC Issued,0,ePlan,,-81.939187277163,26.529178155231,2022-09-01
Shed,Waiting on Applicant,1,ePlan,,-81.602544574101,26.640231944522,2022-09-01
New single family residence,Closed-CC Issued,1,ePlan,,-81.582156195327,26.6657083754,2022-09-01
Re roof,Closed-CC Issued,0,ePlan,,-81.754680581359,26.596890805932,2022-09-01
"Installing 3 Deluxe Aluminum Roll Down Motorized *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.932523802856,26.536292402482,2022-09-01
"Install 3 Motorized Rolldown Screen*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.870190630974,26.502872278485,2022-09-01
Reroof Shingles Top Section Only,Waiting on Applicant,0,ePlan,,-81.581305302178,26.600588647873,2022-09-01
close window in master bedroom and change small window for new one(bigger) in bathroom,Permit Issued,0,ePlan,,-81.687137835747,26.628765381164,2022-09-01
Shingle Reroof,Closed-CC Issued,0,ePlan,,-81.577793135596,26.596936349331,2022-09-01
Replace Like For Like,Closed-CC Issued,0,ePlan,,-81.87237499513,26.508818703312,2022-09-01
"Natural Gas to (5) outlets- Waterheater, Dryer, Range, Future BBQ, Future Poolheater",Closed-CC Issued,4,ePlan,,,,2022-09-01
"Natural Gas to (3) outlets- Tankless, Dryer, Range",Closed-CC Issued,3,ePlan,,,,2022-09-01
INSTALL 500GAL LP TANK AND RUN LINES TO 5 OUTLETS*,Closed-CC Issued,6,ePlan,,-81.719021949814,26.671242566695,2022-09-01
Single Family Home,Closed-CO Issued,2,ePlan,,-81.578558541733,26.587667820022,2022-09-01
"Natural Gas to (3) outlets- Tankless, Dryer, Range",Closed-CC Issued,4,ePlan,,,,2022-09-01
SPLIT SYSTEM (REPLACEMENT),Closed-CC Issued,0,ePlan,,-81.80969709725,26.55926353343,2022-09-01
"Installing 10 Accordions *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.953556884128,26.520397313073,2022-09-01
Single family residence,Closed-CO Issued,2,ePlan,,-81.582155414852,26.665637612114,2022-09-01
A/C CHANGE OUT,Closed-CC Issued,0,ePlan,,-81.735894742362,26.584927762788,2022-09-01
Construct Residential In Ground Pool,Closed-CC Issued,1,ePlan,,-81.623204602899,26.569766108156,2022-09-01
6FT WOOD PRIVACY FENCE,Closed-CC Issued,0,Paper Submittal,,,,2022-09-01
"Install 3 Motorized rolldown Screen, Replacing 19 size for size windows*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.747487826597,26.586919509275,2022-09-01
changing the requirement of impact windows to non impact windows and adding the requirement to place shutters on the windows and doors,Closed-Revision Approved,3,ePlan,,-81.663166442696,26.630221137773,2020-09-01
re-roof,Closed-CC Issued,0,ePlan,,-81.79077133233,26.67716757416,2022-09-01
INSTALL 2 TON & 4 TON  SPLIT SYSTEMS,Closed-CC Issued,0,ePlan,,-81.821487664048,26.558303585338,2022-09-01
Screen Enclosure - no pool,Closed-Abandoned,0,Paper Submittal,,-81.949229631599,26.517147841998,2022-09-01
shingle re-roof,Closed-CC Issued,0,ePlan,,-81.870603511608,26.693559979628,2022-09-01
Install of roof mounted solar pv system 11.47 kw,Permit Expired,0,ePlan,,-81.869987445051,26.708441516065,2022-09-01
"Installing 3 Motorized Roll Down Screens *Inspections Done by Private Provider-Innovative Construction Inspection, INC*",Closed-CC Issued,0,ePlan,,,,2022-09-01
Installation of 1 motorized roll down shutter impact rated,Closed-CC Issued,0,ePlan,,-81.739022770507,26.576905361494,2022-09-01
"Add a new service to detached garage adjacent to residence on the property. New meter can enclosure, Riser, Feeder conductors and Panel.",Closed-Voided,0,ePlan,,-81.905136263874,26.54471681759,2022-09-01
Install mini split AC system.,Permit Expired,0,ePlan,,-81.765112513289,26.738509835203,2022-09-01
2 TON SPLIT SYSTEM CHANGE OUT,Closed-CC Issued,0,ePlan,,,,2022-09-01
5FT CHAIN LINK FENCE WITH GATES,Closed-CC Issued,0,ePlan,,-81.672981313053,26.644968252346,2022-09-01
"INSTALL 120GAL LP TANKS (4), INTERIOR AND EXTERIOR LINE TO KILN",Closed-Withdrawn,0,ePlan,,-81.861173929615,26.532762559406,2022-09-01
"Installing1 Motorized Rolldown Screen and Replacing 1 size for size window*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.717827005532,26.697551338714,2022-09-01
Changing location of door.,Closed-Revision Approved,2,ePlan,,,,2022-09-01
3 TON SPLIT SYSTEM CHANGE OUT,Closed-CC Issued,0,ePlan,,,,2022-09-01
INSTALL 500 GALLON UNDERGROUND LP TANK AND PIPE TO GENERATOR,Closed-CC Issued,0,ePlan,,-81.886755753633,26.68000898376,2022-09-01
6 foot chain link fence with gates,Permit Expired,0,Paper Submittal,,-81.641666194329,26.577942069335,2022-09-01
Temp Tent for FMB Boat Show,Waiting on Applicant,0,ePlan,,-81.95122362658,26.465140095954,2022-09-01
"ENLARGE FRONT PORCH, REPLACE EXISTING WINDOWS WITH IMPACT WINDOWS, REROOF ENTIRE RESIDENCE MINOR INTERIOR RENOVATIONS FOR BETTER ADA ACCESSIBILITY, REPLACE AC UNITS, CHANGE LIGHTING TO LED FIXTURES, REPLACE DRIVEWAY WITH PAVERS",Closed-Withdrawn,0,ePlan,,-81.880883950712,26.66252401471,2022-09-01
10x10 Shed,Ready-Documents Required,0,ePlan,,-81.897976131487,26.567411177769,2022-09-01
Ac Changeout like for like,Closed-CC Issued,0,ePlan,,-81.90351713049,26.564434857165,2022-09-01
Installing 4 Motorized Roll Down Screens,Permit Expired,0,ePlan,,-81.914162671868,26.503581836056,2022-09-01
Air conditioning change out / like for like /14 Seer 8 KW 2.5 Ton,Payment Required,0,ePlan,,-81.861811650428,26.686449548044,2022-09-01
"Install LED Lighting, Install New House Panel",Waiting on Applicant,0,ePlan,,-81.88663377929,26.660167095691,2022-09-01
Single Family Residence,Closed-CO Issued,2,ePlan,,-81.679897562293,26.591147041256,2022-09-01
Remove damaged tile and underlayment.  Re-nail decking to code.  Install self adhered underlayment and flashing.  Install tile to manufacturers specifications,Closed-CC Issued,0,ePlan,,-81.829827837253,26.577686305476,2022-09-01
New Single family CBS Construction,Closed-CO Issued,2,ePlan,,-81.675780052996,26.592223983392,2022-09-01
INSTALL 107LF OF 6' HIGH VINYL PRIVACY FENCE WITH NO GATES,Closed-CC Issued,1,ePlan,,-81.812131471833,26.680890143619,2022-09-01
1.5 TON 14SEER CHANGE OUT,Closed-CC Issued,0,ePlan,,-81.879866361373,26.670797043001,2022-09-01
2 ton split system change out,Closed-Withdrawn,0,ePlan,,,,2022-09-01
4741-B SWANSON LOOP 1.5 TON 14SEER CHANGE OUT,Closed-CC Issued,0,ePlan,,-81.879432236573,26.670896946254,2022-09-01
Tear-off and re-roof,Closed-CC Issued,0,Paper Submittal,,-81.723844653394,26.64672265518,2022-09-01
REPLACING SPLIT AC SYSTEM,Closed-CC Issued,0,ePlan,,-81.897928141015,26.768335695214,2022-09-01
2 ton split system change out,Closed-Withdrawn,0,ePlan,,,,2022-09-01
INSTALL 3.5TON 16SR SPLT SYSTEM LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.595624629497,26.601056595943,2022-09-01
6 foot chain link and 4 foot chain link with gates,Closed-CC Issued,0,Paper Submittal,,,,2022-09-01
INSTALL 3 TON 10 KW 14 SEER PKG REPLACEMENT,Closed-CC Issued,0,ePlan,,-81.897876525777,26.729310581107,2022-09-01
Fire Alarm and Monitoring System,Closed-CC Issued,6,ePlan,,,,2022-09-01
Repair 60 amp O/H service for well,Closed-CC Issued,0,ePlan,,-81.722061519304,26.676411144405,2022-09-01
Tear off old  flat roof and reroof with new flat .,Closed-CC Issued,0,ePlan,,-81.733977813613,26.716446226746,2022-09-01
3 ton split system change out,Closed-CC Issued,0,ePlan,,,,2022-09-01
TEAR OFF & RE-ROOF,Closed-CC Issued,0,ePlan,,-81.83197778515,26.525575679798,2022-09-01
Installation of office trailer,Waiting on Applicant,1,ePlan,,,,2022-09-01
Interior Remodel,Closed-CO Issued,4,ePlan,,-81.8568950919,26.527004741645,2022-09-01
Tear off shingle roof and replace with shinglesNOA 19-0305.04 & 20-0701.02,Closed-CC Issued,0,ePlan,,-81.791346569039,26.74249716524,2022-09-01
4' HIGH VINYL PRIVACY FENCE WITH GATES,Closed-CC Issued,0,ePlan,,,,2022-09-01
SPLIT SYSTEM (REPLACEMENT) 3.5 TON,Closed-CC Issued,0,ePlan,,,,2022-09-01
Deferral 3rd floor trusses,Closed-Voided,5,ePlan,,,,2022-09-01
replace 3 ton 10 kw 14 seer split system,Closed-CC Issued,0,ePlan,,-81.799472134205,26.537422464849,2022-09-01
Installation of 1 motorized roll down shutter impact rated,Closed-CC Issued,0,ePlan,,-81.892252157044,26.524468092593,2022-09-01
mobile home roofover,Closed-Withdrawn,0,ePlan,,,,2022-09-01
REPLACING SPLIT AC SYSTEM,Closed-CC Issued,0,ePlan,,-81.925619764914,26.528628087464,2022-09-01
AC CHANGEOUT 4 TON SPLIT SYSTEM LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,,,2022-09-01
Pool Screen enclosure,Closed-CO Issued,1,ePlan,,-81.757866991235,26.601378556416,2022-09-01
"INSTALL 2 MOTORIZED HURRICANE ROLL SCREEN, 2 ROLLDOWN SHUTTER AND 8 ACCORDION SHUTTER",Closed-CC Issued,0,ePlan,,,,2022-09-01
3ton split system change out,Closed-CC Issued,0,ePlan,,,,2022-09-01
New Construction Commercial Pool at Clubhouse,Closed-CC Issued,26,ePlan,,-81.808335270077,26.550369551625,2022-09-01
Single Family Home,Permit Issued,2,ePlan,,-81.588879291201,26.636512284985,2022-09-01
interior buildout - unit #4 BioEnergy,Closed-CO Issued,48,ePlan,,,,2022-09-01
Installation of 1 motorized roll down shutter impact rated,Closed-CC Issued,0,ePlan,,-81.951791719002,26.496917916028,2022-09-01
replace 4 ton 10 kw 14 seer split system,Closed-CC Issued,0,ePlan,,-81.942203674679,26.485703177725,2022-09-01
3ton split system change out,Closed-CC Issued,0,ePlan,,,,2022-09-01
Setbacks changed on Site Plan for the home. **Revision form needs to be uploaded prior to review**,Closed-Revision Approved,2,ePlan,,,,2022-09-01
Single Family Residence,Closed-CO Issued,2,ePlan,,-81.600918977912,26.636229623737,2022-09-01
New setbacks on Site Plan for the home. **revision form needed prior to review**,Closed-Revision Approved,2,ePlan,,-81.66910596352,26.571509023675,2022-09-01
Add additional 4'wg to back line of 4'H chain link.,Closed-Revision Approved,2,ePlan,,-81.897873662117,26.569600602058,2022-09-01
AC CHANGEOUT 3 TON AND 3 TON SPLIT SYSTEMS BOTH LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.802932543157,26.556702969121,2022-09-01
"Add, relocate, and replace fire sprinklers.",Closed-CC Issued,0,ePlan,,-81.980683089008,26.506429464916,2022-09-01
Repipe of waterlines in the home.,Closed-CC Issued,0,ePlan,,-81.744452600751,26.575544373988,2022-09-01
"Natural Gas to (5) outlets- Tankless, Dryer, Cooktop, BBQ, Poolheater",Closed-CC Issued,4,ePlan,,,,2022-09-01
"Pool, deck, and retaining wall",Closed-CC Issued,3,ePlan,,-81.840256255354,26.584094678211,2022-09-01
3 ton split system change out,Closed-CC Issued,0,ePlan,,,,2022-09-01
"Panel Change, 200 amps 240 volts",Permit Expired,0,ePlan,,-81.846362713154,26.688248766827,2022-09-01
NEW LAWN IRRIGATION,Waiting on Applicant,0,ePlan,,,,2022-09-01
3 ton split system change out,Closed-CC Issued,0,ePlan,,,,2022-09-01
Single Family Home,Permit Expired,2,ePlan,,-81.588879451223,26.636584192977,2022-09-01
Replace old system with a new 5 ton 17 seer split system,Closed-CC Issued,0,ePlan,,-81.755254941302,26.585529040995,2022-09-01
INSTALL 149LF OF 6' HIGH CHAIN LINK FENCE WITH NO GATES,Closed-CC Issued,0,ePlan,,-81.867512465942,26.577988695055,2022-09-01
replacement of 9 impact windows and 3 impact doors size4size,Closed-Withdrawn,0,ePlan,,,,2022-09-01
Add outlets and lights to garage,Closed-Withdrawn,1,ePlan,,,,2022-09-01
REPLACE EXISTING INTERIOR PRESSURE WATERLINES PEX AND CVPC,Permit Expired,0,ePlan,,-81.93824774538,26.481552917777,2022-09-01
Install of roof mounted solar pv system 11.47 kw,Permit Expired,0,ePlan,,-81.696362205577,26.600383900929,2022-09-01
Install screen enclosure,Closed-CC Issued,1,ePlan,,-81.725573358617,26.467093512401,2022-09-01
Add outlets and lights to garage,Closed-Voided,1,ePlan,,-81.870097153178,26.68859801815,2022-09-01
3 ton split system change out,Closed-CC Issued,0,ePlan,,,,2022-09-01
New single family residence,Closed-CO Issued,1,ePlan,,-81.600892389516,26.636230125404,2022-09-01
Install screen enclosure,Closed-CO Issued,1,ePlan,,,,2022-09-01
Replace 200 amp meter main combo and update main grounding system,Closed-CC Issued,0,ePlan,,-81.901961787416,26.493722813436,2022-09-01
replacing 22 windows and 2 doors,Closed-Voided,0,ePlan,,-81.832638620762,26.516508556457,2022-09-01
erect a car port,Closed-Voided,0,ePlan,,-81.660808942161,26.644235082683,2022-09-01
4FT ALUMINUM PICKET FENCE WITH GATES FOR POOL ENCLOSURE,Closed-CC Issued,2,ePlan,,,,2022-09-01
2 ton split system change out like for like,Closed-CC Issued,0,ePlan,,,,2022-09-01
INSTALL 237LF OF 6' HIGH VINYL PRIVACY FENCE WITH 5 GATES INSTALL 79LF OF 4' HIGH VINYL PRIVACY FENCE 1 GATE,Closed-CC Issued,0,ePlan,,-81.645591128222,26.608338311231,2022-09-01
Single Family Residence ***REVISION-R01*** R01-REVISION ON PRODUCT APPROVAL AND ENGERY CALCS TO CHANGE TO IMPACT,Closed-CO Issued,240,ePlan,,,,2022-09-01
Replace old system with a new 4 ton 14 seer split system,Closed-CC Issued,0,ePlan,,-81.917283919452,26.511445601343,2022-09-01
Shed 11x30,Closed-CO Issued,0,ePlan,,-81.732026048227,26.678008573588,2022-09-01
ROOF MOUNTED SOLAR PANEL INSTALLATION,Permit Expired,0,ePlan,,-81.65790659586,26.612100174312,2022-09-01
Remove interior partitions in the north wing of the building,Closed-Withdrawn,0,ePlan,,,,2022-09-01
Demo tennis court to include fencing & asphalt. Provide & install top soil & sod at area where tennis court was,Closed-CC Issued,0,ePlan,,-81.914815196786,26.54094585604,2022-09-01
Replacement of AC Unit,Closed-CC Issued,0,ePlan,,,,2022-09-01
A/C changeout (Split System) 2.5 Ton - 16 Seer - 5 kw,Closed-CC Issued,0,ePlan,,-81.88165183773,26.679116517827,2022-09-01
Single Family Home,Closed-CO Issued,2,ePlan,,-81.673302171992,26.629135660449,2022-09-01
Like size replacement of doors and/or windows,Closed-CC Issued,0,ePlan,,,,2022-09-01
Replace 2.5 Ton a/c system - like for like,Closed-CC Issued,0,ePlan,,,,2022-09-01
Site revision. Change of F.F.E. to 8.66',Closed-Revision Approved,3,ePlan,,-81.896976712139,26.580447853253,2022-09-01
"Renovating Kitchen, Bathrooms and Exterior TV Wall",Closed-CC Issued,0,Paper Submittal,,-81.796901551343,26.554606000922,2022-09-01
"Construct +/-1,270 sqft dockNew 7k dual jet ski lift",Closed-CC Issued,0,ePlan,,-81.953336392873,26.473605999882,2022-09-01
Single Family Residence*Inspections Done By Private Provider â eAtlantic Engineering*,Closed-CO Issued,1,ePlan,,-81.756013634046,26.570296079174,2022-09-01
Concrete Column Repairs,Closed-CC Issued,0,ePlan,,-81.915949063247,26.553495547728,2022-09-01
Documents uploaded without a revision form,Closed-Revision Approved,5,ePlan,,-81.808726545469,26.487295196307,2022-09-01
INSTALL A NEW  10K  LIFT ON EXISTING I-BEAM,Closed-CC Issued,0,ePlan,,,,2022-09-01
Concrete Column Repairs,Closed-CC Issued,0,ePlan,,-81.915852601682,26.553353098175,2022-09-01
AC CHANGE OUT,Closed-CC Issued,0,ePlan,,,,2022-09-01
mini split system to an addition,Closed-CC Issued,0,ePlan,,-81.745481145834,26.577040930603,2022-09-01
Change out like for like,Closed-CC Issued,0,ePlan,,-81.883369520279,26.566983856279,2022-09-01
Concrete Column Repairs,Closed-CC Issued,0,ePlan,,-81.9158210103,26.553274827858,2022-09-01
A/C CHANGEOUT - LIKE FOR LIKE EQUIPMENT,Closed-CC Issued,0,ePlan,,-81.836733080932,26.561096956056,2022-09-01
Replace 200amp panel,Closed-Withdrawn,0,ePlan,,-81.884794695393,26.691500257968,2022-09-01
"Installing custom acrylic shower base, one piece wall, and positemp valve",Closed-CC Issued,0,ePlan,,-81.864547550585,26.682958782085,2022-09-01
Replacing 2 150-amp meter cans - Emergency Permit - Extreme Fire Hazard,Closed-CC Issued,0,ePlan,,,,2022-09-01
Original plans stated shutters were to be installed but hurricane impact windows were installed. Please see below for FPA#'s.20838.1 Sliding glass doors17791.1 Single hung16735.1 horizontal slider17794.1 Picture window,Closed-Revision Approved,2,ePlan,,-81.736623340749,26.599481939479,2020-09-01
Carport,Closed-Withdrawn,0,ePlan,,-81.597670235819,26.655259978607,2022-09-01
Single family residence,Ready-Documents Required,2,ePlan,,-81.925898432645,26.545373028446,2022-09-01
"Tear off old shingle roof and reroof with new dimensional shingles at 15793 Blue Skies Dr, North Fort Myers, Fl33917.",Closed-Withdrawn,0,ePlan,,-81.861837163429,26.694333103529,2022-09-01
Plans to current building code.,Closed-Revision Approved,9,ePlan,,,,2019-09-01
Install solar pool heat with with auto control,Closed-Withdrawn,0,ePlan,,-81.899461457735,26.500690984896,2022-09-01
Setbacks for house was adjusted for Septic. **Need Revision form prior to review**,Closed-Revision Approved,2,ePlan,,-81.681917408313,26.66399665585,2022-09-01
AC Replacement Like for Like,Closed-CC Issued,0,ePlan,,,,2022-09-01
RE ROOF FLAT ONLY NOA 22-0706.08,Closed-CC Issued,0,ePlan,,-81.891062715155,26.572286016228,2022-09-01
Pool and Deck,Closed-CC Issued,3,ePlan,,-81.735540975545,26.588973531169,2022-09-01
4 foot chain link fence with 4 foot metal gates,Permit Expired,0,Paper Submittal,,-81.703231611342,26.615104277677,2022-09-01
Duplex,Closed-CO Issued,2,ePlan,,-81.704603456018,26.639400442158,2022-09-01
"Replacing 1 SXS S810 Door *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.802115111236,26.482732740698,2022-09-01
"Remove and replace 150AMP panel, like for like",Closed-CC Issued,0,ePlan,,-81.827776087329,26.465807511037,2022-09-01
replacing 9 size for size windows,Closed-Voided,0,ePlan,,-81.801739219837,26.73783638552,2022-09-01
RE-ROOF,Closed-CC Issued,0,ePlan,,-81.8753114228,26.603271412708,2022-09-01
Fire alarms,Closed-CC Issued,5,ePlan,,-81.847698882904,26.70130057436,2022-09-01
Adding planter stem wall and additional foundation changes,Closed-Voided,5,ePlan,,,,2022-09-01
Single Family Residence,Closed-CO Issued,194,ePlan,,,,2022-09-01
"Replace 3T Split AC System, like for like",Closed-CC Issued,0,ePlan,,-81.914146950081,26.549934395733,2022-09-01
INSTALL POOL ENCLOSURE ON EXISTING DECK,Closed-CO Issued,1,ePlan,,,,2022-09-01
(2) tenant panels - front & back  - sign is on Fowler/DENTISTS OF FORT MYERS.,Closed-Withdrawn,0,ePlan,,-81.871730098552,26.585367731073,2022-09-01
4ft vinyl fence with gates -Pool barrier child safety fence,Waiting on Applicant,1,ePlan,,-81.602931975819,26.585917411565,2022-09-01
"Extend pool deck foundation, refurbish pool, new screen enclosure",Closed-CC Issued,0,ePlan,,-81.946948545916,26.528724121174,2022-09-01
installing an LTE Communicator to monitor the FACP,Closed-CC Issued,0,ePlan,,-81.861999470977,26.550784997647,2022-09-01
Install 19.60 kw pv solar system on the roof.*Inspections Done By Private Provider â Skytec Engineering Services*,Closed-Withdrawn,0,ePlan,,-81.947396636392,26.480292583596,2022-09-01
REROOF SHINGLE TO SHINGLE,Closed-CC Issued,0,ePlan,,-81.955066057593,26.473283963707,2022-09-01
(2) Tenant panels - front & back - sign is on 41/DENTISTS OF FORT MYERS.,Closed-Withdrawn,0,ePlan,,-81.871730098552,26.585367731073,2022-09-01
10x14 shed with roll up door (VIO2022-03500),Permit Expired,0,ePlan,,-81.692544369596,26.630657574246,2022-09-01
"SURFACE MOUNT WITHIN 10' OF 3/4"" GALVANIZED PIPE FROM NG METER TO GENERATOR",Closed-Withdrawn,0,ePlan,,-81.852952872686,26.68325409098,2022-09-01
