"Record Number","Address","Description","Status","Related Records","Submittal Type",
"FNC2022-02259","544 REDLIN ST, NORTH FORT MYERS FL 33903","installing 200' of 6' vinyl with 2-5' gates","Closed-CC Issued","0","ePlan",
"ELE2022-02298","11680 CANAL GRANDE DR, FORT MYERS FL 33913","Install (1) 200 amp ATS - Hook up to 22kw Generator","Closed-CC Issued","0","ePlan",
"FIR2022-01608","10411 MERIDIAN CENTER PKWY, FORT MYERS FL 33913","Install fire sprinklers in VIVID Suite.","Closed-CC Issued","2","ePlan",
"ELE2022-02297","19604 WATERMAN CT, FORT MYERS FL 33913","Install (1) 200 amp ATS - Hook up to 24kw Generator","Closed-CC Issued","0","ePlan",
"SGN2022-00372","525 PINE ISLAND RD, M, NORTH FORT MYERS FL 33903","Installation of wall sign","Closed-CC Issued","0","ePlan",
"MEC2022-05046","3229 2ND ST W, LEHIGH ACRES FL 33971","Replacing 3.0 ton 15 SEER Split System with 10 KW Heater Unit.","Closed-CC Issued","0","ePlan",
"OPN2022-02763","11250 CARAVEL CIR, 306, FORT MYERS FL 33908","Installing 1 ManualCrank Rd Screen ***INSPECTIONS DONE BY PRIVATE PROVIDER-INNOVATIVE CONSTRUCTION INSPECTION, INC***","Closed-CC Issued","0","ePlan",
"MEC2022-05045","4960 LINKSIDE DR, 3, PUNTA GORDA FL 33955","HVAC Change Out Split System","Closed-CC Issued","0","ePlan",
"MEC2022-05044","8551 YORKSHIRE LN, FORT MYERS FL 33919","Replacing 2.0 ton 16 SEER Split System with 7.5 KW Heater Unit.","Closed-CC Issued","0","ePlan",
"RES2022-07495","3409 21ST ST SW, LEHIGH ACRES FL 33976","Construction of a new Single Family Residence","Closed-CO Issued","2","ePlan",
"MEC2022-05043","11480 COMPASS POINT DR, FORT MYERS FL 33908","AC CHANGE OUT 5 TON 16 SEER 10 KW RUUD SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"FNC2022-02258","3414 18TH ST W, LEHIGH ACRES FL 33971","6FT METAL PRIVACY FENCE WITH GATES","Closed-CC Issued","0","Paper Submittal",
"ELE2022-02296","16430 OAKVIEW CIR, ALVA FL 33920","REPLACE METER DUE TO SEVRE RUST DAMAGEREPLACE MAIN ELECTRIC PANELUP DATE GROUNDING","Closed-CC Issued","0","ePlan",
"OPN2022-02762","8940 CASCADE PRICE CIR, NORTH FORT MYERS FL 33917","SHUTTER INSTALLATION","Closed-Voided","0","ePlan",
"RES2022-02266-R01","5538 BURR ST, LEHIGH ACRES FL 33971","CHANGE DESCRIPTION ON PERMIT FROM METAL TO MODIFIED","Closed-Revision Approved","2","ePlan",
"FIR2022-01607","8914 FORDHAM ST, FORT MYERS FL 33907","Install customer supplied 110# propane tank to range","Closed-CC Issued","0","ePlan",
"ELE2022-02295","5261 NEAL RD, FORT MYERS FL 33905","EMERGENCY200 amp panel change out","Closed-CC Issued","0","ePlan",
"SOL2022-01398","2373 WOODLAND BLVD, FORT MYERS FL 33907","Install 10.125KW roof mounted solar panel system","Closed-CC Issued","0","ePlan",
"ELE2022-02294","18911 S TAMIAMI TRL, 14, FORT MYERS FL 33908","Running up to eight dedicated circuits for reach in grocery coolers","Closed-CC Issued","0","ePlan",
"SOL2022-01397","901 ALVIN AVE, LEHIGH ACRES FL 33971","Roof Mounted Solar Panel Installation","Closed-CC Issued","0","ePlan",
"SOL2022-01396","1215 DAMEN ST E, LEHIGH ACRES FL 33974","Roof Mounted Solar Panel Installation","Closed-CC Issued","0","ePlan",
"ROF2022-05809","1442 Scenic St, LEHIGH ACRES FL 33936","REROOF","Closed-CC Issued","0","ePlan",
"ROF2022-05808","253 MIRAMAR RD, FORT MYERS FL 33905","REROOF","Closed-CC Issued","0","ePlan",
"MEC2022-05042","3368 SUNSET KEY CIR, C, PUNTA GORDA FL 33955","Ac change out like for like","Closed-CC Issued","0","ePlan",
"ELE2022-02293","14218 MINDELLO DR, FORT MYERS FL 33905","INSTALL GENERATOR AND TRANSFER SWITCH","Closed-CC Issued","0","ePlan",
"MEC2022-05041","15570 KILMARNOCK DR, FORT MYERS FL 33912","HVAC Change Out Split System","Closed-CC Issued","0","ePlan",
"RES2022-07494","14440 HICKORY FAIRWAY CT, FORT MYERS FL 33912","POOL CAGE REPLACEMENT SAME FOOTPRINT NO CHANGES ON EXISTING CONCRETE.","Closed-CO Issued","0","ePlan",
"MEC2022-05040","3900 ELLIS RD, FORT MYERS FL 33905","Package unit changeout same for same","Permit Expired","0","ePlan",
"MEC2022-05039","4106 STRINGFELLOW RD, SAINT JAMES CITY FL 33956","A/C Changeout same for same #3","Closed-CC Issued","0","ePlan",
"OPN2022-02761","9536 MARINERS COVE LN, FORT MYERS FL 33919","Replacing 1 SXS SXS Smartview Max 176's SH FL16412.1 AND 1 SXS Smartview Standard Alum SGD 7000 FL27113.4","Closed-CC Issued","1","ePlan",
"RES2022-07493","913 ALTADENA DR, FORT MYERS FL 33919","Adding a garage addition","Closed-Withdrawn","0","ePlan",
"FNC2022-02257","711 LITTLE ROCK ST E, LEHIGH ACRES FL 33974","install 6 feet high galvanized chain link fence with gates","Closed-CC Issued","0","ePlan",
"MEC2022-05038","323 DYKE AVE, NORTH FORT MYERS FL 33903","CHANGE OUT OF AC SYSTEM","Closed-CC Issued","0","ePlan",
"SGN2022-00371","7220 DEL WEBB OAK CREEK BLVD, NORTH FORT MYERS FL 33917","(200567)Install reverse illuminated OC Logo on existing West Entrance Tower","Closed-CC Issued","0","ePlan",
"OPN2022-02760","3376 SUNSET KEY CIR, B, PUNTA GORDA FL 33955","Installing 3 Mot Rd Screens ***INSPECTIONS DONE BY PRIVATE PROVIDER-INNOVATIVE CONSTRUCTION INSPECTION, INC***","Closed-CC Issued","0","ePlan",
"SGN2022-00370","7220 DEL WEBB OAK CREEK BLVD, NORTH FORT MYERS FL 33917","(200567)Install reverse illuminated OC Logo on existing East Entrance Tower","Closed-CC Issued","0","ePlan",
"FNC2022-02256","2004 ANN AVE N, LEHIGH ACRES FL 33971","install 4 feet high fence with gate","Closed-CC Issued","0","ePlan",
"ELE2022-02292","430 NEW YORK DR, FORT MYERS FL 33905","Install 12 Camera locations, Cat 5 for cash registers and connect data cabling for office equipment.","Closed-CC Issued","0","ePlan",
"MEC2022-05037","3394 SABAL SPRINGS BLVD, NORTH FORT MYERS FL 33917","Replaced A/C @ Sabal Springs","Closed-CC Issued","0","ePlan",
"FNC2022-02255","1509 BROADWAY AVE, LEHIGH ACRES FL 33972","4FT AND 6FT Chain link fence with gates","Closed-CC Issued","0","ePlan",
"ROF2022-05807","6790 WOLF RUN LN, NORTH FORT MYERS FL 33917","RE-ROOF PROJECT SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"POL2022-01101","19340 PINE RUN LN, FORT MYERS FL 33967","POOL, SPA, PAVER DECK","Closed-CC Issued","1","ePlan",
"RES2022-07492","907 LEELAND HEIGHTS BLVD E, LEHIGH ACRES FL 33936","install and anchor to ground a 10x20 DCA shed","Closed-CO Issued","0","ePlan",
"PLU2022-00684","604 MAPLE AVE N, LEHIGH ACRES FL 33972","Repipe house from Polly piping to CPVC piping","Closed-CC Issued","0","ePlan",
"POL2022-01100","13756 RIVER FOREST DR, FORT MYERS FL 33905","Above Ground Pool","Closed-CC Issued","0","ePlan",
"RES2022-07491","766 OVERIVER DR, NORTH FORT MYERS FL 33903","Detached garage","Closed-CO Issued","1","ePlan",
"RES2022-07490","3503 55TH ST W, LEHIGH ACRES FL 33971","NEW SINGLE FAMILY RESIDENCE","Closed-Withdrawn","1","ePlan",
"ROF2022-05806","14041 CARIBBEAN BLVD, FORT MYERS FL 33905","ASPHALT SHINGLE TEAR-OFF AND RE-ROOF.  FL18355-R6.  FL5259-R33","Closed-CC Issued","0","ePlan",
"FNC2022-02254","4960 BALLARD RD, FORT MYERS FL 33905","Remove damaged 72"" CL w/ 3 strands Barb wire and install 210' of new 72"" chain link w/ 3 strands barb wire","Closed-CC Issued","0","ePlan",
"MEC2022-05036","43 ABACO ST, LEHIGH ACRES FL 33936","HVAC Change Out Split System","Closed-CC Issued","0","ePlan",
"FNC2022-02253","833 DOWNER AVE S, LEHIGH ACRES FL 33974","6 FT METAL PRIVACY FENCE WITH GATES","Closed-CC Issued","0","Paper Submittal",
"ROF2022-05805","2004 ANN AVE N, LEHIGH ACRES FL 33971","ASPHALT SHINGLE TEAR-OFF AND RE-ROOF.  FL18355-R6.  FL5259-R33","Closed-CC Issued","0","ePlan",
"MEC2022-05035","9967 COUNTRY OAKS DR, FORT MYERS FL 33967","HVAC Change Out Split System","Closed-CC Issued","0","ePlan",
"OPN2022-02759","1320 LAKE AVE, LEHIGH ACRES FL 33972","Replacing 8 windows and 1 door, size/size, with impact.","Closed-CC Issued","0","ePlan",
"SOL2022-01395","713 FERNDALE AVE S, LEHIGH ACRES FL 33974","FULL PV SYSTEM ROOF MOUNTED","Closed-CC Issued","0","ePlan",
"MEC2022-05034","9981 SOUTH HEALTHPARK DR, FORT MYERS FL 33908","AHU Replacement","Permit Issued","0","ePlan",
"MEC2022-05033","9981 SOUTH HEALTHPARK DR, FORT MYERS FL 33908","AHU Replacement","Permit Issued","0","ePlan",
"MEC2022-05032","15388 YELLOW WOOD DR, ALVA FL 33920","REPLACE AC SYSTEM","Closed-CC Issued","0","ePlan",
"MEC2022-05031","9981 SOUTH HEALTHPARK DR, FORT MYERS FL 33908","AHU Replacement","Permit Issued","0","ePlan",
"RES2022-07489","2420 MANSFIELD AVE S, LEHIGH ACRES FL 33973","Install and anchor to ground a 10 X 12 DCA Shed","Closed-CO Issued","0","ePlan",
"SGN2022-00369","525 PINE ISLAND RD, D, NORTH FORT MYERS FL 33903","INSTALL CHANNEL LETTER WALL SIGN","Closed-CC Issued","0","ePlan",
"OPN2022-02758","11549 TIMBERLINE CIR, FORT MYERS FL 33966","Installing 1 Slide Screen ***INSPECTIONS DONE BY PRIVATE PROVIDER-INNOVATIVE CONSTRUCTION INSPECTION, INC***","Closed-CC Issued","0","ePlan",
"RES2022-07488","14100 CALAVERAS CT, ESTERO FL 33928","New SFR","Closed-CO Issued","2","ePlan",
"SOL2022-01394","8409 WREN RD, FORT MYERS FL 33967","Install 17.38KW roof mounted solar panel system","Closed-CC Issued","0","ePlan",
"DSH2021-00586-R01","1960 BAHAMA AVE, FORT MYERS FL 33905","SQ FT OF DOCK TO CHANGE 1446","Closed-Revision Approved","1","ePlan",
"ROF2022-05804","3205 27TH ST SW, LEHIGH ACRES FL 33976","Shingle Re-roof","Closed-CC Issued","0","ePlan",
"SOL2022-01393","2437 JASPER AVE, FORT MYERS FL 33907","Install 19.035KW roof mounted solar panel system","Closed-Withdrawn","0","ePlan",
"ELE2022-02291","8842 BANYAN COVE CIR, FORT MYERS FL 33919","Adding a disconnect to the meter. Replacing existing panel and meter housing","Closed-CC Issued","1","ePlan",
"ROF2022-05803","117 AIRVIEW AVE, LEHIGH ACRES FL 33936","re-roof","Closed-Withdrawn","0","ePlan",
"SOL2022-01392","7233 JASMINE RD, FORT MYERS FL 33967","Install 11.745KW roof mounted solar panel system","Closed-Withdrawn","0","ePlan",
"RES2022-07487","17353 DOWLING DR, FORT MYERS FL 33967","Single family home *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CO Issued","2","ePlan",
"SGN2022-00368","9990 UNIVERSITY PLAZA DR, FORT MYERS FL NA","install of new cabinet on store front","Closed-CC Issued","0","ePlan",
"SGN2022-00367","9990 UNIVERSITY PLAZA DR, FORT MYERS FL NA","install of new cabinet sign to north rear of building","Closed-CC Issued","0","ePlan",
"ROF2022-05802","1860 CRYSTAL DR, 20, FORT MYERS FL 33907","Re ROOF","Closed-CC Issued","0","ePlan",
"SGN2022-00366","9990 UNIVERSITY PLAZA DR, FORT MYERS FL NA","change out of tenant panels to existing pylon-double sided","Closed-CC Issued","0","ePlan",
"ROF2022-05801","1427 ARGYLE DR, FORT MYERS FL 33919","Re-Roof; Remove the Existing Flat Roof; Install New Flat Roof","Closed-CC Issued","0","ePlan",
"COM2022-01136","14821 BEN C PRATT SIX MILE CYPRESS PKWY, FORT MYERS FL 33912","Replacement of decking and roofing","Closed-CC Issued","0","ePlan",
"RES2022-07486","67 SUNCREST LN, NORTH FORT MYERS FL 33903","Install driveway, carport and shed","Closed-CO Issued","0","ePlan",
"MEC2022-05030","20962 SKYLER DR, NORTH FORT MYERS FL 33917","REPLACING SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"OCC2022-00456","13499 S CLEVELAND AVE, FORT MYERS FL 33907","Activating vacant commercial space to allow artists to paint using non-toxic acrylic paints until the space is permanently leased.","Waiting on Applicant","0",,
"RES2022-07485","3305 22ND ST W, LEHIGH ACRES FL 33971","New Construction of a Single Family Home","Permit Expired","3","ePlan",
"SOL2022-01391","867 BETHANY CT S, FORT MYERS FL 33919","Install 9.315KW roof mounted solar panel system","Closed-CC Issued","0","ePlan",
"RES2022-07484","95 ENCORE DRIVE, NORTH FORT MYERS FL 33903","carport and shed","Closed-CO Issued","2","ePlan",
"OCC2022-00455","583 PONDELLA RD, C, NORTH FORT MYERS FL 33903","SALON - COSMETIC SERVICES TUESDAY-SATURDAY 10AM-7PM","Closed-Cert of Use Issued","0","Paper Submittal",
"FNC2022-02252","11162 LAKELAND CIR, FORT MYERS FL 33913","INSTALL 127LF OF 5' HIGH ALUMINUM PICKET","Closed-CC Issued","0","ePlan",
"ELE2022-02290","216 GREENWOOD AVE, LEHIGH ACRES FL 33936","Replace weather head","Closed-CC Issued","0","ePlan",
"MEC2022-05029","150 GILCHRIST AVE, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"RES2022-07483","14 SERENDIPITY BLVD, NORTH FORT MYERS FL 33903","carport and shed","Closed-CO Issued","0","ePlan",
"MEC2022-05028","1043 LA PALOMA BLVD, NORTH FORT MYERS FL 33903","INSTALL 3..5 TON 10 KW 14 SEER PKG REPLACEMENT","Closed-CC Issued","0","ePlan",
"FNC2022-02251","3103 ELVA AVE S, LEHIGH ACRES FL 33976","install 400 feet of black chain link with gates","Closed-CC Issued","0","ePlan",
"FNC2022-02250","13470 PALMFLOWER LN, CAPTIVA FL 33924","APPROX. 321LFT OF 4FT TALL TWO RAIL BRONZE ALUMINUM FENCE TO INCLUDE THREE SINGLE GATES.POOL CODE.","Closed-CC Issued","0","ePlan",
"POL2022-01099","17323 WHITEWATER CT, FORT MYERS BEACH FL 33931","14FTX36FT ABOVE GROUND POOL (ATF)","Closed-Abandoned","0","Paper Submittal",
"RES2022-07482","3418 17TH ST SW, LEHIGH ACRES FL 33976","New Construction of a Single Family Home","Permit Expired","3","ePlan",
"ROF2022-05800","3314 28TH ST SW, LEHIGH ACRES FL 33976","Shingle reroof","Closed-CC Issued","0","ePlan",
"SGN2022-00365","13170 S CLEVELAND AVE, FORT MYERS FL 33907","Rebuild/ Repair existing billboard to meet current wind load. Includes new foundation.","Closed-CC Issued","0","ePlan",
"COM2022-01135","0 NEW APPROACH CONDO C/E, FORT MYERS FL 33919","Repair Truss per engineering. Remove and replace existing single ply roof with same","Closed-Voided","0","ePlan",
"MEC2022-05027","4025 SHORE LN, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"MEC2022-05026","13551 STRATFORD PLACE CIR, 302, FORT MYERS FL 33919","A/C Change Out","Closed-CC Issued","0","ePlan",
"MEC2022-05025","5586 SOLERA CT, FORT MYERS FL 33919","REPLACING SPLIT HEAT PUMP A/C SYSTEM","Closed-CC Issued","0","ePlan",
"FNC2022-02249","5989 PARK RD, FORT MYERS FL 33908","Approx. 119' LFT of 4' tall 2 rail aluminum fence to include three single gates and one double gate.","Closed-CC Issued","0","ePlan",
"ROF2022-05799","12242 FIRST ST, FORT MYERS FL 33905","Shingle Re-Roof","Closed-CC Issued","0","ePlan",
"MEC2022-05024","15721 CHATFIELD DR, FORT MYERS FL 33908","REPLACING SPLIT A/C SYSTEM","Closed-CC Issued","0","ePlan",
"POL2022-01098","1915 MILSTEAD AVE, LEHIGH ACRES FL 33972","Inground pool, paver deck","Permit Expired","1","ePlan",
"SOL2022-01390","5 MCARTHUR AVE, LEHIGH ACRES FL 33936","INSTALL RESIDENTIAL ROOF MOUNTED SOLAR PHOTOVOLTAIC SYSTEM","Closed-CC Issued","0","ePlan",
"ELE2022-02289","15489 SPRING LINE LN, FORT MYERS FL 33905","panel change","Permit Expired","0","ePlan",
"POL2022-01097","6804 AZALEA LN, FORT MYERS FL 33919","25x15' Square Pool with and 8x8' Spa","Closed-CC Issued","0","ePlan",
"RES2022-07481","324 HOMER AVE S, LEHIGH ACRES FL 33973","DUPLEX","Closed-CO Issued","1","Paper Submittal",
"SOL2022-01389","14545 MONROVIA LN, FORT MYERS FL 33905","INSTALL ROOF MOUNTED SOLAR PV SYSTEM","Closed-CC Issued","1","ePlan",
"PLU2022-00683","18347 FUCHSIA RD, FORT MYERS FL 33967","Re-pipe whole house.","Closed-CC Issued","0","ePlan",
"FNC2022-02248","4721 CASTALIA CT, FORT MYERS FL 33905","INSTALL 521LF OF 4' HIGH VINYL PICKET FENCE WITH 3 GATES","Closed-CC Issued","0","ePlan",
"ROF2022-05798","3887 WILDVIEW CT, NORTH FORT MYERS FL 33917","Tear off old shingle roof and reroof with new dimensional shingles at 3887 Wildview Ct, North Fort Myers, Fl 33917","Closed-Withdrawn","0","ePlan",
"FNC2022-02247","12242 FIRST ST, FORT MYERS FL 33905","INSTALL 152LF OF 6' HIGH VINYL PRIVACY FENCE WITH 1 GATE, INSTALL 25LF OF 3' HIGH VINYL PRIVACY FENCE WITH NO GATES.","Closed-Withdrawn","0","ePlan",
"ROF2022-05797","9080 GLADIOLUS PRESERVE CIR, FORT MYERS FL 33908","Shingle Re-Roof","Closed-CC Issued","0","ePlan",
"OPN2022-02757","8840 CYPRESS PRESERVE PL, FORT MYERS FL 33912","REPLACE SIZE FOR SIZE IMPACT  WINDOWS(9) DOORS(3)","Closed-CC Issued","0","Paper Submittal",
"MEC2022-05023","5865 TRAILWINDS DR, 614, FORT MYERS FL 33907","A/C change out; like for like; 2 ton split system","Permit Expired","0","ePlan",
"ELE2022-02288","11940 WEDGE DR, FORT MYERS FL 33913","Main electrical Panel Change, like for like","Closed-CC Issued","0","ePlan",
"POL2022-01096","20142 KINGMONT DR, ESTERO FL 33928","RESIDENTIAL POOL","Closed-CC Issued","4","ePlan",
"ROF2022-05796","7452 SUNDIET BLVD, BOKEELIA FL 33922","Re-roof shingle to metal","Closed-CC Issued","0","ePlan",
"FNC2022-02246","9084 CALOOSA RD, FORT MYERS FL 33967","INSTALL 188LF OF 6' HIGH VINYL PRIVACY FENCE WITH 2 GATES","Closed-CC Issued","0","ePlan",
"FIR2022-01606","2421 BUCKINGHAM RD, FORT MYERS FL 33905","fire install and monitoring","Closed-CC Issued","6","ePlan",
"ROF2022-05795","17262 CAPRI DR, FORT MYERS FL 33967","shingle to shingle reroof","Closed-CC Issued","0","ePlan",
"MEC2022-05022","1521 BROADWAY AVE, LEHIGH ACRES FL 33972","AC CHANGEOUT 3 TON SPLIT SYSTEM AND DUCT SYSTEM BOTH LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"FNC2022-02245","17751 BROADWAY AVE, FORT MYERS BEACH FL 33931","3' high black chain link, 4' high chain link with gates","Closed-CC Issued","1","ePlan",
"ROF2022-05794","4105 35TH ST SW, LEHIGH ACRES FL 33976","Shingle reroof","Closed-CC Issued","0","ePlan",
"ELE2022-02287","6618 JOANNA CIR, FORT MYERS FL 33919","Installation of T-Pole","Closed-Voided","0","ePlan",
"ROF2022-05793","17246 CAPRI DR, FORT MYERS FL 33967","shingle to shingle reroof","Closed-CC Issued","0","ePlan",
"FNC2022-02244","16141 ROSEMALLOW LN, ALVA FL 33920","5' HIGH ALUMINUM PICKET FENCE WITH GATES","Closed-CC Issued","0","ePlan",
"SOL2022-01388","225 CORVET AVE S, LEHIGH ACRES FL 33974","Install 11.60 kW pv solar system on the roof.","Closed-CC Issued","0","ePlan",
"RES2022-07480","701 JAMES AVE, LEHIGH ACRES FL 33936","ANCHOR 8X10 STATE APPROVED, PREFAB STORAGE SHED","Closed-CO Issued","0","ePlan",
"MEC2022-05021","680 BRIGANTINE BLVD, NORTH FORT MYERS FL 33903","AC Change out, like for like,","Closed-CC Issued","0","ePlan",
"ROF2022-05792","6199 HODGES DR, BOKEELIA FL 33922","Re-roof shingle to shingle","Closed-CC Issued","0","ePlan",
"RES2022-01853-R01","2303 CLUB HOUSE RD, NORTH FORT MYERS FL 33917","Changed building dimensions, added additional window, removed 1 walk door","Closed-Revision Approved","3","ePlan",
"MEC2022-05020","5221 MARTIN CV, BOKEELIA FL 33922","Split system, change-out","Closed-CC Issued","0","ePlan",
"ELE2022-02286","15000 IONA LAKES DR, BLDG 41, FORT MYERS FL 33908","Replace Main Lug Panel With New","Closed-CC Issued","0","ePlan",
"SOL2022-01387","518 NORIDGE DR, LEHIGH ACRES FL 33936","Install 9.88 KW Photovoltaic system","Closed-CC Issued","0","ePlan",
"RESMSTR2022-00092",,"New single family home.","Closed-Administrative","0","ePlan",
"ROF2022-05791","3909 3RD ST SW, LEHIGH ACRES FL 33976","Remove and replace shingles with new.","Closed-CC Issued","0","ePlan",
"MRV2022-00154","11031 BALLWEG LN, FORT MYERS FL 33908","Garrity Replacement Permit","Waiting on Applicant","1","ePlan",
"RES2022-07479","3509 11TH ST SW, LEHIGH ACRES FL 33976","build a new single family 4bdrm house with shutters","Closed-CO Issued","10","ePlan",
"MEC2022-05019","11500 CARAVEL CIR, 4002, FORT MYERS FL 33908","Replace 2 ton a/c system","Closed-CC Issued","0","ePlan",
"OCC2022-00454","4436 PALM BEACH BLVD, FORT MYERS FL 33905","TOWING & STORAGE OF VEHICLES AWAITING REPAIR AT AN ALTERNATE LOCATION. NO IMPOUNDBUSINESS SERVICES GROUP II","Permit Expired","0","Paper Submittal",
"MEC2022-05018","17971 CYPRESS CREEK RD, ALVA FL 33920","Replace 4T Split AC System, like for like","Closed-CC Issued","0","ePlan",
"SGN2022-00364","525 PINE ISLAND RD, NORTH FORT MYERS FL 33903","face change tenant panel","Closed-CC Issued","0","ePlan",
"OPN2022-02756","212 RUE LABONNE RD, FORT MYERS FL 33913","Replacement of 1 door size by size impact rated","Closed-CC Issued","0","ePlan",
"ROF2022-05790","2831 APPLE BLOSSOM DR, ALVA FL 33920","Reroofing of property, SFR, tile to tile","Closed-CC Issued","0","ePlan",
"MEC2022-05017","5670 KENSINGTON LOOP, FORT MYERS FL 33912","Replace 1.5T Split AC System for cabana, like for like","Closed-CC Issued","0","ePlan",
"RES2022-07478","3208 22ND ST W, LEHIGH ACRES FL 33971","New Construction of a Snigle Family Home","Permit Expired","6","ePlan",
"MEC2022-05016","834 OAKRIDGE AVE S, LEHIGH ACRES FL 33974","3.5ton changeout like for like","Closed-CC Issued","0","ePlan",
"RESMSTR2022-00091",,"Single Family residential homes","Closed-Administrative","0","ePlan",
"ROF2022-05789","12365 ROCK RIDGE LN, FORT MYERS FL 33913","Reroofing of property, SFR, tile to tile","Closed-CC Issued","0","ePlan",
"MEC2022-05015","122 ZOBORA CIR, FORT MYERS FL 33913","Change out like for like split system","Closed-CC Issued","0","ePlan",
"PLU2022-00682","12238 CHAMPIONSHIP CIR, FORT MYERS FL 33913","REPLACE ALL WATER LINES WITH PEX PIPING","Permit Expired","0","ePlan",
"RES2022-07477","5403 SUNSHINE BLVD N, LEHIGH ACRES FL 33971","New Construction of a Single Family Home","Permit Expired","6","ePlan",
"POL2022-01095","7501 PARADISE TREE DR, NORTH FORT MYERS FL 33917","RESIDENTIAL POOL","Closed-CC Issued","1","ePlan",
"RES2022-07476","2657 CAJUPUT ST, MATLACHA FL 33993","LIFTING HOUSE","Closed-Withdrawn","0","Paper Submittal",
"POL2022-01094","17583 WINDING OAK LN, NORTH FORT MYERS FL 33917","RESIDENTIAL POOL & SPA","Closed-CC Issued","5","ePlan",
"MEC2022-05014","14751 HOLE IN ONE CIR, 208, FORT MYERS FL 33919","Replace 2T Split AC System, like for like","Closed-CC Issued","0","ePlan",
"FNC2022-02243","7195 REYMOOR DR, NORTH FORT MYERS FL 33917","6FT WOOD PRIVACY FENCE WITH GATES","Closed-Withdrawn","0","Paper Submittal",
"RES2022-07475","4302 4TH ST SW, LEHIGH ACRES FL 33976","BUILD SHED IN THE BACK YARD","Closed-CC Issued","0","ePlan",
"FNC2022-02242","7195 REYMOOR DR, NORTH FORT MYERS FL 33917","6FT WOOD PRIVACY FENCE WITH GATES","Closed-Voided","0","Paper Submittal",
"RES2022-07474","5307 SUNSHINE BLVD N, LEHIGH ACRES FL 33971","New Construction of Single Family Home","Permit Expired","6","ePlan",
"ROF2022-05788","18635 COCONUT RD, FORT MYERS FL 33967","Flat Roof Replacement (3.1sq)Modified Bitument - FL2533-R28","Closed-CC Issued","0","ePlan",
"MEC2022-05013","18388 CUTLASS DR, FORT MYERS BEACH FL 33931","Replace 4 ton Package Unit","Closed-Withdrawn","0","ePlan",
"ROF2022-05787","17149 PHLOX DR, FORT MYERS FL 33967","REROOF","Closed-CC Issued","0","ePlan",
"ELE2022-02285","7615 GRADY DR, NORTH FORT MYERS FL 33917","Replace panel like for like. Replace outdoordisconnect and update main grounding system","Closed-CC Issued","0","ePlan",
"RES2022-07473","1511 SUSAN AVE S, LEHIGH ACRES FL 33976","New Construction of a Single Family Home","Permit Expired","6","ePlan",
"POL2022-01093","20466 PEBBLE GLEN DR, ESTERO FL 33928","RESIDENTIAL POOL & SPA","Closed-CC Issued","6","ePlan",
"MEC2022-05012","906 HUDSON AVE, LEHIGH ACRES FL 33936","E/C/O OF A 2 TON SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"RES2022-07472","18193 SANDY PINES CIR, NORTH FORT MYERS FL 33917","New screen enclosure over the existing pool deck.","Closed-CO Issued","0","ePlan",
"ROF2022-05786","14714 OSPREY POINT DR, FORT MYERS FL 33908","Tear off tile reroof","Closed-CC Issued","0","ePlan",
"MEC2022-05011","3903 12TH ST W, LEHIGH ACRES FL 33971","E/C/O OF A 3 TON SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"POL2022-01092","20126 HARTFORD BLVD, ESTERO FL 33928","RESIDENTIAL POOL","Closed-CC Issued","5","ePlan",
"MEC2022-05010","19193 INDIAN WELLS CT, NORTH FORT MYERS FL 33903","Replacing mini-split like for like","Closed-CC Issued","0","ePlan",
"SGN2022-00363","12901 MCGREGOR BLVD, 22, FORT MYERS FL 33919","Install 1 wall sign","Closed-CC Issued","0","ePlan",
"FNC2022-02241","1604 RITA AVE N, LEHIGH ACRES FL 33971","6FT WOOD PRIVACY FENCE WITH GATES","Closed-CC Issued","0","Paper Submittal",
"MEC2022-05009","7003 KIMBERLY TER, FORT MYERS FL 33919","HVAC Changeout","Closed-CC Issued","0","ePlan",
"MEC2022-05008","16230 BENTWOOD PALMS DR, FORT MYERS FL 33908","Replacing mini-split like for like","Closed-CC Issued","1","ePlan",
"ROF2022-05785","1501 CHARMONT PL, FORT MYERS FL 33919","SHINGLE RE-ROOF WITH FLAT","Closed-CC Issued","0","ePlan",
"RES2022-07471","18920 KNOLL LANDING DR, FORT MYERS FL 33908","REMOVE EXISTING AND INSTALL A NEW SCREEN ENCLOSURE, SAME FOOTPRINT","Closed-CO Issued","0","ePlan",
"RES2022-07470","3724 13TH ST W, LEHIGH ACRES FL 33971","New Construction of a Single Family Home","Permit Expired","6","ePlan",
"ROF2022-05784","507 MAPLE AVE N, LEHIGH ACRES FL 33972","ASPHALT SHINGLE/FLAT RE-ROOF","Closed-CC Issued","0","ePlan",
