home,dqcp176g,dqcnc7hq,dqcnc29k,dqcngqhc,dqcnbbdq,dqcncsjm,dqcnbchm,dqcng43b,dqcnfpuz,dqcp473c,dqchf7jt,dqcncu6f,dqcncvkb,dqcnfk5z,dqcp1rx0,dqcp1yv9,dqcnctbb,dqcne6ct,dqcngjkj,dqcner94,dqcnf6cg,dqcncf4c,dqcnf6cj,dqcncfq5,dqcne4gy,dqcng06w,dqcnf3uz,dqcnc6tb,dqcnc7bc,dqcp1z6r,dqcncdq7,dqcp1ys8,dqcp4kgx,dqcnc78q,dqcnf794,dqcncwc5,dqcnc0y3,dqcp1rzr,dqcncf6c,dqcnfffs,dqcng4te,dqcnc0gn,dqcnfqc3,dqcncx6x,dqcne1qu,dqcn9xvx,dqcp1wg8,dqcp1gxv,dqcn9r0y,dqcnenmf,dqcnc2sv,dqcncgsj,dqcncfjz,dqcp4k9b,dqcncv9e,dqcncvy0,dqcng23k,dqcncf69,dqcng0x3,dqcnc9vh,dqcncvhv,dqcng0rh,dqcnf1g2,dqcp4hth,dqcnf559,dqcp1wk6,dqcng5m8,dqcnc3fk,dqcnfkw0,dqcp1yek,dqcnc1m6,dqcnfkys,dqcp1wbz,dqcnc6ht,dqcnc8ft,dqcngqwq,dqcp1xyv,dqcnfmdf,dqcnfs2t,dqcnfpuy,dqcnfmyp,dqcnc778,dqcp1gmx,dqcp4jxf,dqcn7m99,dqcp1gsz,dqcnc77d,dqcncum1,dqcncuc6,dqcp4j1c,dqcncfne,dqcnfq3v,dqcncu74,dqcnf69x,dqcp1ym5,dqcnc5jg,dqcnep20,dqcnfnyk,dqcnczy0,dqcnft40
dqcnc2sv,0.04203862466591341,0.7509378466551976,0.9346961785159101,0.009255510460504353,0.22402641765181974,0.16806668799373453,0.17455089440931354,0.16555011774945147,0.05614569210724236,0.08194753839359632,7.843306730434566e-27,0.7211534669224805,0.008009899514888563,0.08024138399106778,0.0005176102751540187,0.022091017151020794,0.3240480320246518,0.011374463270621554,0.11616853936222546,0.03477054983241941,0.17427346244225433,0.2956089443972008,0.16207263293472335,0.44173544240306595,0.07674927707927509,0.07132610032536449,0.47112155558906627,0.48338870707758264,0.6768680481994355,0.004672871373876177,0.3788647402924426,0.03622611780072733,0.01158992085100604,0.5485735025403056,0.5130724481668362,0.007620999288927062,0.6442318414593238,0.009446829450128837,0.3300973720598277,0.010960249008355311,0.14267986834981558,0.8270183026767989,0.032983309580882594,0.15126541819307993,0.029794709299927703,0.6935516531841431,0.028608273684114574,0.016726315347176158,0.6200663511546499,0.10685640115060825,1.0,0.3351509530430206,0.1998487467627511,0.016118084688601632,0.009118455821655639,0.005433842187106629,0.11683868745647495,0.32289802707351806,0.01521427490295416,0.31992140280247244,0.01023028339426233,0.041589602278420366,0.3081764725598984,0.07214024965295122,0.1863203448251044,0.037181089913372066,0.0015431548238012218,0.8121498527445388,0.08854557701942913,0.0010275855828041625,0.01160030530743571,0.09721431104033314,0.026681823642435498,0.6406584057732929,0.23170623244418126,0.004616636232143553,0.008277083039144005,0.3092956834017331,0.3250503298628931,0.09172950978623909,0.20695413102773072,0.8496530297780551,0.031747152196732416,0.0012897272005050584,0.004721398725655932,0.0295637236476273,0.6599423738294736,0.6733015225361213,0.6077127288034395,0.04152741751755055,0.4076079309361734,0.06268505198637506,0.7002030908259891,0.16051741979551304,0.03634356002982405,0.2617549709550857,0.06208659366814751,0.2097140393324134,0.036014681918590655,0.061302630485568735
dqcncgsj,0.07885670663995467,0.24907893386491747,0.26809214450014596,0.16382900468212658,0.29063677573931646,0.6709501467380067,0.24732248572457222,0.1711554256119,0.3827887049804159,0.28685364009746195,4.289449672742663e-29,0.4869708805629739,0.028960899702681935,0.3048343412725732,0.0033570059420269076,0.02211500712532736,0.8394514831429823,0.041064316540421246,0.17930091796083067,0.12390259772828678,0.7701150177875103,0.38167173245993713,0.619957942348934,0.7230240296990539,0.06756103550691349,0.31785828148601647,0.4504901530152445,0.8600231481337911,0.22449996388344082,0.04205364599989665,0.3839982640216863,0.05113075958860866,0.13978365361216674,0.19258350793356985,0.3602068414897762,0.040725981993406844,0.31537504370823966,0.04660676166452142,0.38447926731690457,0.027776274087286917,0.17339401074430322,0.3874647734836394,0.32652990589763387,0.2102650214720799,0.06349284059508598,0.5846855308415803,0.0826656386544378,0.1500575875128162,0.1561140443474091,0.11472311858145903,0.3351509530430206,1.0,0.459685034140808,0.19234478254983764,0.025644318959223686,0.02892639833634626,0.12082342950252872,0.39929393158107007,0.08586139459316498,0.40815823253340305,0.04113424596507093,0.15934887298985523,0.8416738696700602,0.1725085506629176,0.5434092726977494,0.09097188493240622,0.015411727979172575,0.5356479871035339,0.38393530381284774,0.0008332138655839657,0.03401292091982262,0.40138868274074463,0.052886391391003845,0.7763887779992308,0.5407322089520311,0.08420582640027018,0.0771839996652059,0.6512157471147432,0.4330804915832858,0.34427128955842384,0.7294843381745852,0.2819049147732246,0.3445950976640618,0.010371298647330612,0.008919071318229523,0.319873046338769,0.2153950308605287,0.5648838576867301,0.6706965718638261,0.24203075952134662,0.7365869359747511,0.6622433948419294,0.5567217804700556,0.6894889078491165,0.04530003768139411,0.7130766053906902,0.13910670389211507,0.7838970808568807,0.11069704734452487,0.2915203000584471
dqcncfjz,0.07172846326272213,0.15050467302937998,0.17046139625483664,0.146498618237976,0.16755746567708651,0.6503991568258043,0.2928596699722421,0.11508110147597528,0.1754454768902137,0.10927065620576727,7.7805955063683265e-28,0.2502082831187305,0.2690820436293699,0.3700459283923005,0.0190944610580325,0.009051414133622206,0.3335977241681545,0.13472495101618057,0.09847596231791046,0.09392029961865213,0.40446351522028534,0.9034262238305445,0.35037631767140887,0.8005625993851662,0.10949276567026953,0.19896454236998695,0.2423928013477142,0.41689610071093264,0.13272757080931188,0.05447602729725164,0.4945257339212509,0.019119036754141405,0.050679217084264074,0.11936299391160472,0.21428740999934462,0.25902893242225145,0.1517188436752682,0.01513227488499417,0.8799403108076205,0.25476016392651646,0.10555758789621235,0.20039396950926033,0.5415573393181174,0.3222405313165175,0.04888146069186879,0.3667271168106573,0.021709052250637212,0.21962726742882616,0.23189412878636514,0.1623766638956461,0.1998487467627511,0.459685034140808,1.0,0.13259001437995951,0.241461854851319,0.2527610150393525,0.0816529079112616,0.8983510234807072,0.24580662959733446,0.878260092511887,0.35443301498014035,0.11467464045743138,0.3986964489244199,0.060606487639788105,0.3191113172304759,0.024877998644392742,0.14929756164034388,0.26552847363773463,0.4404524005479754,0.006425092003464494,0.2751440513011867,0.22665153388142656,0.013811775272907278,0.3948905276283627,0.6326889233106154,0.14440279029610031,0.022556500957531925,0.2880992639257637,0.20793069352837992,0.16994012523767404,0.3264687570966187,0.1606874027418387,0.11076894216601768,0.05267285806486192,0.019495597815647976,0.10291421393762681,0.1335210112370579,0.29562418163314125,0.30725395186523563,0.07638126824125256,0.8170001930775836,0.25223238432349926,0.288988923494903,0.7269787993671667,0.017469967493403297,0.30533029195793765,0.4042893560556083,0.327033345246728,0.1265259517977368,0.16940257043945994
dqcp4k9b,0.22649460662838378,0.029919249449774258,0.013917469267797697,0.22829503481876798,0.022300184710541363,0.2632305690209972,0.03353777643351944,0.03766855114845343,0.4891331056876789,0.5482573426514139,2.478409875054912e-37,0.08137040354310338,0.06246627825881279,0.22861213225222204,0.0917820788239306,0.09642983729257709,0.20980676874052473,0.0036690201939806075,0.08486220438494517,0.02556778817625937,0.19470784972505423,0.09856714898392249,0.1813681910893715,0.14679870800064004,0.0023311890919761958,0.05878925079475797,0.045835987118263755,0.09667747812064845,0.03106630802812198,0.5950660220330609,0.09124175836738513,0.1854946826215427,0.7365055173782842,0.029837281405574106,0.07171450660403447,0.06610042121939697,0.01054234522821054,0.3280025782246437,0.09492547261710989,0.02350774916141844,0.036139381835450964,0.016033708224019127,0.4544419080291547,0.11951761415574462,0.0012351265419397112,0.03880326989732997,0.17523621533126188,0.7768896874355746,0.009240302608732829,0.009989216644752209,0.016118084688601632,0.19234478254983764,0.13259001437995951,1.0,0.05726640763204371,0.0754894603370788,0.014280328511301083,0.0967664318746412,0.04682155196003344,0.07627064889255357,0.07402041565097463,0.039223203750968556,0.08811870028251462,0.3570310323886149,0.16014837967665368,0.17109696630373875,0.032406836139610366,0.03275448692897526,0.29290486337437305,0.01526642192138677,0.01098389108797072,0.24549610237275543,0.10024216349578564,0.073708552905121,0.08654245868969795,0.1804930209414946,0.5476043250229787,0.19804355050512146,0.0902141452748904,0.4052063467512158,0.3339350764293351,0.029700399425784268,0.7203197414072127,0.12670067427615472,0.00014300126848058658,0.7289420079048275,0.028614218626092727,0.10845340372337857,0.12268564776516686,0.6419304553112427,0.14397558789495354,0.37304026749755986,0.10273171704062435,0.2225899627950684,0.1597728559356786,0.08440898034690449,0.032789888532899124,0.41239016534991424,0.21426710474239294,0.2157392872558005
dqcncv9e,0.08785939768167741,0.016283641664348394,0.011157230213258679,0.01848981747616398,0.020694644952336867,0.1396610199231263,0.0854752710333914,0.007725769857108898,0.044618227654548634,0.01702616369909876,8.050078146428345e-32,0.015313356334598403,0.9738812213232897,0.15677036224490853,0.19986040078074202,0.004464467936671563,0.019456342080242477,0.014035126286060426,0.0065246926040942715,0.00848527904354073,0.031934061019500186,0.265220285588174,0.04029930309488995,0.10447896355008258,0.003395817963016669,0.0106526794940025,0.007024864017637173,0.024228649163746025,0.01669806332916584,0.09452785254346253,0.14377406188466868,0.006374744855000178,0.01824514793274817,0.01984268976214021,0.01676917983593832,0.301612105227798,0.003094468299845671,0.009635528846578595,0.21896914443095136,0.15951382488115917,0.004450349018464648,0.0068484044648140854,0.1841611387530776,0.056571029003408886,0.0005790722991465871,0.02312042351221476,0.0019579630264359225,0.20219019527690846,0.03911888543529668,0.007021143219715405,0.009118455821655639,0.025644318959223686,0.241461854851319,0.05726640763204371,1.0,0.8941148414509394,0.0026073520687435884,0.2107931268458623,0.09026744029849545,0.16565745700439624,0.8617568764020669,0.010867653218892754,0.01158778781422326,0.008420658918971851,0.047377612560284284,0.0022156149072267532,0.2185190071888302,0.009454788307343986,0.14968722085650285,0.07077947302283594,0.22269029557743225,0.04302845969195153,0.001141072270445661,0.02290098452201874,0.11664807162003628,0.030513084784448762,0.008934429680401642,0.013341458816171254,0.007267145262601715,0.047706237954286634,0.021952845517545182,0.013020189618097288,0.01731443709289156,0.0948527380358616,0.0007830772769230186,0.01777589383857249,0.01752554786899193,0.020977919240966997,0.015425585102652234,0.011339496834441855,0.10356351097830668,0.015423782999846713,0.020253132198601722,0.09910088484095,0.006112692321360382,0.016249761972362876,0.08131775413271354,0.02466418565250485,0.14512581509843187,0.038613436560123574
dqcncvy0,0.05768610603718657,0.008358769481836543,0.006044771476762406,0.03379540255010046,0.017229006770206924,0.1597053276464943,0.07130089707430215,0.005805217576700837,0.05059045917994256,0.015831593216117157,6.113311244532253e-32,0.010394518768573698,0.9631194586472552,0.1561668799404723,0.18737702694819536,0.002293575293069382,0.02061581559845372,0.019659839005199922,0.005385783140794248,0.009410998262300145,0.038792730174311486,0.22491989862361764,0.04437597856741924,0.09623563622415035,0.0032170919403299424,0.013625596408569206,0.005941374541307255,0.023665360884327708,0.008377747559150335,0.10217214106240584,0.10249500153127994,0.0038844722273287573,0.022269751848851917,0.009785065410919487,0.011046069473591165,0.39411335141669546,0.0023456943423594253,0.008121569840120203,0.18302737040101236,0.1760686769705457,0.003722967403610523,0.004782821319201727,0.2780307785440506,0.04998079784407344,0.0007695171363373324,0.01781134787300348,0.0018186063336830694,0.24695133913591674,0.020034745571236703,0.006509563167035876,0.005433842187106629,0.02892639833634626,0.2527610150393525,0.0754894603370788,0.8941148414509394,1.0,0.002193287801657358,0.1811937604673735,0.11600193504680789,0.14994385906760677,0.9324065415830466,0.012180493802519928,0.01404735606246696,0.006947516730722608,0.046352538776161224,0.0019596609931889475,0.33154543043158896,0.0072017039932867725,0.15947358900048186,0.03304707978099517,0.2716687187367372,0.04405742197411922,0.0009482430685141806,0.019828573268078922,0.11894047739703606,0.057349101117778765,0.009815456956094004,0.013203107151766416,0.006465244213616143,0.043864385207947956,0.024258271786444473,0.006952545927613871,0.023679073872632076,0.12001656185281542,0.0009739468855388449,0.023911855707193393,0.008713334502374721,0.01495365939867113,0.012594312071623625,0.012426347588340908,0.09916801442325418,0.024790196672320877,0.014239149517054095,0.12231382072598156,0.0035563347747614147,0.018543331146472813,0.08569201915206119,0.02734133804492982,0.11508045563130173,0.040166849998705484
dqcng23k,0.003882304607833734,0.08083892642746292,0.08419956340452477,0.10622404076782209,0.00742477572776436,0.03749909788988388,0.006625733537424787,0.8075132441566102,0.035691686392718046,0.07020711201018022,1.6836977994438035e-26,0.2213155034370439,0.0029262779327413812,0.08475528949978481,6.512584597575756e-05,0.007142442902777769,0.05168394977839684,0.11145383102363701,0.6532542088751515,0.3035251906428673,0.16722578186535816,0.09521528821385754,0.14522689990889778,0.1802830336427604,0.4783879628554899,0.4003448972780952,0.5393302845076943,0.06355608020178506,0.056492585718439854,0.0013209789184480214,0.08636680848098385,0.011223731137300347,0.011405405693139145,0.04406526990417051,0.42814590160189914,0.0012588984970549452,0.049447403171053055,0.0011873385006863223,0.1060006276153211,0.03377746076994911,0.9181101607180245,0.049765832802044954,0.03038074084954913,0.026292364794310713,0.24343809302906472,0.15547050518365788,0.0050180060285176,0.007331374461475065,0.05411898390874336,0.7400732730150977,0.11683868745647495,0.12082342950252872,0.0816529079112616,0.014280328511301083,0.0026073520687435884,0.002193287801657358,1.0,0.1023014776895568,0.11877411407462583,0.0697290167668839,0.0037946060634551086,0.31359420991408204,0.19038265632320753,0.0431328719882056,0.11146364302671678,0.00685568041188654,0.010635150228320164,0.08152323877172361,0.11036684931491866,0.0002801994072648322,0.0008754973782297007,0.12432275883828034,0.003798485070434031,0.07617045271937084,0.04322424420798288,0.0588067234661095,0.001828474580559004,0.30356982907245067,0.4764230045607507,0.05670046384942198,0.25733111004369214,0.08734350276029873,0.012108989485319655,0.0009832287356834688,0.047848588186817864,0.010645693006579839,0.0669663225800353,0.24335433065804138,0.17149567095672733,0.02044664647064318,0.1735854764741117,0.060598274647086996,0.2195177117809482,0.1519974857102285,0.011602744600392526,0.019954674180402428,0.2882687235925213,0.15020854494553595,0.013564343281391122,0.1001883361905584
dqcncf69,0.08353479101012297,0.2562781210637256,0.2817990086544372,0.08304584020130855,0.1525128008493347,0.4935376550646725,0.2623049537314692,0.14629720619604045,0.12626589294932472,0.11864681748994978,6.897501164464995e-28,0.37215042972221846,0.21542159037945566,0.287827676357394,0.017280982547857808,0.015933026799067582,0.32318845004464697,0.08848186045578378,0.12466607591810262,0.06911271774500388,0.29831887901586723,0.967154843511557,0.26567045208283885,0.8092765357248347,0.12015623614306645,0.1431097543232522,0.31566947502026593,0.4002765977040739,0.22772641664857535,0.04600102520444999,0.5527292647239339,0.03017813674618117,0.03645033211759954,0.19629593642485282,0.30935162502030406,0.20245336263496427,0.22400123929349008,0.015295669347481708,0.9970346524390223,0.2491620668618512,0.1335287081991828,0.2906734429153493,0.3536315799663199,0.4271352456377893,0.037735790166158065,0.4164515100439622,0.028720815082158953,0.1670480835716736,0.3723219635965219,0.18791730575199014,0.32289802707351806,0.39929393158107007,0.8983510234807072,0.0967664318746412,0.2107931268458623,0.1811937604673735,0.1023014776895568,1.0,0.160086847377534,0.9529743685816773,0.27928869082729557,0.08446194420813048,0.3493854248767774,0.07924353060791874,0.2600632595016833,0.03434114296500226,0.08909050902949552,0.35981330659234423,0.3371874633654061,0.011866139688500931,0.21069273106876266,0.17790141947757343,0.021028874868466677,0.4264166800102942,0.5084024534302186,0.08457753582621577,0.019059714756349603,0.31927396365861577,0.2656401049379887,0.14954494198294965,0.30220036817663454,0.2789092792817047,0.07950539055330388,0.048079731612963424,0.01305343426266611,0.07412911087156897,0.22667642276002611,0.4051933898073898,0.3966143525045936,0.07356753505732834,0.7919139043464459,0.1615037990550209,0.40273406848608573,0.5443935822259981,0.02855767450152874,0.2559377162050848,0.352796988247597,0.3006687451060885,0.1118160986518564,0.12669181791947035
dqcng0x3,0.01032035453690349,0.014895748139622444,0.0141466991989324,0.32009879619287773,0.015033964976114186,0.1412696737287047,0.030665024018001547,0.15602942898631209,0.1013589545992072,0.028410801377244478,8.026472594257623e-27,0.03123875915285053,0.11785395463039182,0.40363072131719846,0.0022788440969851186,0.0014355738763217217,0.0261450617279151,0.493498965377479,0.09822486907663248,0.4519486343043147,0.23952180846399942,0.20406598156826286,0.25867181859958366,0.1974402768186838,0.151802447380154,0.4220363571642342,0.062470517233945574,0.04307410436491042,0.011377066800516356,0.009126064293000304,0.14222223480586157,0.0023806815775498473,0.027763462546700736,0.012778025780571592,0.0737326359235358,0.022141297518844874,0.004730531844641949,0.0017066822901170577,0.1641864441497891,0.15976401656450095,0.11670721194472013,0.00775168742441588,0.20463737003429527,0.01415637848519622,0.09946491236239914,0.07464453206615224,0.000694389799108602,0.05267735577302371,0.027333747338077845,0.1990948226682177,0.01521427490295416,0.08586139459316498,0.24580662959733446,0.04682155196003344,0.09026744029849545,0.11600193504680789,0.11877411407462583,0.160086847377534,1.0,0.10799001749027363,0.11764424175523867,0.4651687709507071,0.08363238934857475,0.008552596214553858,0.2041681271709709,0.0008444997235462762,0.39426886111379783,0.014041581951623541,0.44338846963397543,0.0010719784223459827,0.020691000428747237,0.2432678165374825,0.0003218595122415965,0.03728129321785776,0.15760285188191445,0.262536145099012,0.0029097637547526485,0.06589335830676432,0.054775318394128525,0.0940553482847497,0.122928272331716,0.012084708860424636,0.019594225249772102,0.007392336517416376,0.11949369458414495,0.01825607740088523,0.014506301111453478,0.04869821171120439,0.03129005265118251,0.01098103148444799,0.2141842287399409,0.08432849558045967,0.042072292236375416,0.3759100007040059,0.0023110761383173875,0.019872042629953526,0.7211253085733815,0.08126202443929866,0.08566014953830994,0.2517570971543924
dqcnc9vh,0.059688287632061666,0.2147547446435415,0.2647517061112701,0.06326409304466622,0.1684657892356569,0.48846429449976386,0.2790462721825551,0.09222855334045021,0.0956662863267057,0.08805488590402627,1.3813647230364563e-27,0.3264606456583417,0.17297046155664123,0.2022130379028291,0.01336530285727424,0.009311687939338557,0.3570033885192171,0.0720166150571057,0.0799248944023271,0.04360939972043369,0.26151122816616174,0.8845044671582287,0.21491694684435816,0.7481040310664677,0.09877037550011737,0.10829188023502391,0.2818192401430797,0.44038305471869876,0.19119907563264257,0.03553183491482179,0.4480676224701383,0.01986820275831207,0.025485011657775496,0.15775109260113887,0.22820300182864328,0.23381530715646243,0.28571345624686273,0.011310602218769004,0.9317563426964486,0.2074936816898547,0.09039536182187587,0.3440088088195702,0.33377062427266435,0.46523161300175764,0.03457014248771036,0.3918859579283761,0.02837017921605646,0.13945612973293028,0.3326641620942635,0.1443160042806847,0.31992140280247244,0.40815823253340305,0.878260092511887,0.07627064889255357,0.16565745700439624,0.14994385906760677,0.0697290167668839,0.9529743685816773,0.10799001749027363,1.0,0.24480471654197125,0.0541012098108325,0.37700044047691333,0.06039003658246338,0.20500354834851595,0.033247545046444664,0.0650412960650279,0.4082398924976008,0.24525652193006417,0.0066354331289279,0.27633982438093935,0.12476160029646585,0.020875154962672296,0.4574432679236193,0.5066013904821264,0.06625291299788184,0.015358349735055806,0.28494102900623536,0.22749609302765866,0.10484690160021873,0.25598583947093656,0.24888782617830413,0.07367352992410857,0.0427206494560526,0.010511381408409723,0.06779283817139788,0.1838992279084392,0.3456353048472958,0.38433755680772674,0.06218058734301657,0.7402374905650939,0.16121776082168054,0.3488755908628459,0.49338224544732634,0.01832103323853984,0.32105269985872137,0.26156443279540686,0.26859313903529997,0.07157746528211081,0.08419074320739878
dqcncvhv,0.05142822351169419,0.01285553400956857,0.010383139402282464,0.038032326370973056,0.02010030947416067,0.18255814382325936,0.07955148832249043,0.008401086961633828,0.04466404003340837,0.019404496888762,3.151626720453166e-31,0.017782944798177897,0.9263528752065081,0.14306870793801033,0.15889960087804608,0.0025543286130864417,0.0314014989490883,0.026988368312991985,0.008071667728006413,0.00975348829520713,0.04550680196316185,0.3190023090504553,0.047224355112531285,0.13700553570010415,0.006239827123656709,0.016630134693686054,0.011396775134343399,0.03480587196286778,0.012514641291030578,0.0921229285609432,0.12137447449970616,0.004645964737842855,0.018619797540264216,0.013258802091988037,0.016886220637396414,0.5417532939770854,0.005457919359825524,0.007053424411766874,0.2790796417847761,0.28359364109346175,0.00614864598603829,0.009573624039456077,0.32407624651307615,0.09613155589240588,0.001372404308440056,0.026172195293543418,0.0030278599671878007,0.2445327840365009,0.03135987883713086,0.01211574265379982,0.01023028339426233,0.04113424596507093,0.35443301498014035,0.07402041565097463,0.8617568764020669,0.9324065415830466,0.0037946060634551086,0.27928869082729557,0.11764424175523867,0.24480471654197125,1.0,0.012606769557023199,0.023461877286968875,0.009656536057215018,0.04750403976458357,0.003307271554129665,0.3420337287025366,0.013883039263109614,0.15484363542841498,0.03511585778480696,0.393584480845278,0.041638031389535805,0.0017188886416686557,0.030437814309203632,0.1405158230695816,0.06970974605620708,0.009043378120807145,0.021725350160168883,0.011921184275894075,0.04057195116941508,0.03345252503252646,0.011738555950156177,0.025318934945218332,0.16081135819015394,0.0013557678919635541,0.024966318425281478,0.012684796788330269,0.023672914885473455,0.021812998742299687,0.015242745936517496,0.13964590275741878,0.030938500920960395,0.02284142694345897,0.15162103112450684,0.004239077375431941,0.027086560134535493,0.11518547774402083,0.037173142770773396,0.0879261307178626,0.035209245908966645
dqcng0rh,0.01251073620130564,0.044715369674629454,0.04073599991776063,0.2437410329942249,0.0307372939258843,0.12342432770283794,0.030662198842998332,0.43191561204002177,0.19091180274853622,0.06207134206747889,1.1126249684225043e-26,0.0813895588571133,0.013404175857241267,0.41577818865926774,0.00025287111380121444,0.004470028021813551,0.048667702549035144,0.2205545176575895,0.2560083857922649,0.9860754247815982,0.442073273927107,0.10869815161859622,0.5083772568433584,0.20633137369578822,0.17850764955913562,0.8189082249225397,0.1494876962279191,0.08424010188751453,0.03425057797542127,0.004026375041843266,0.17196368491783945,0.0065918745319935735,0.05048236433809862,0.03882668157781011,0.20541142053156697,0.0020098355986230216,0.010780573725406788,0.0036178305603957466,0.08833958926673491,0.018747945678643137,0.3044178651623216,0.018443283538876455,0.07680614362582838,0.007103822072651437,0.19331512500208187,0.17636799578665296,0.0014084743435481154,0.021927012820939198,0.0397990728589297,0.2378755605953286,0.041589602278420366,0.15934887298985523,0.11467464045743138,0.039223203750968556,0.010867653218892754,0.012180493802519928,0.31359420991408204,0.08446194420813048,0.4651687709507071,0.0541012098108325,0.012606769557023199,1.0,0.1520287638908562,0.019926723482716156,0.42659996463258004,0.0017760953165462988,0.03852584967435229,0.0322124909859529,0.43977169210167755,0.00019880493678624424,0.0019088095268389343,0.5093014972258414,0.0006977483725490008,0.07883243063383671,0.14815793633410382,0.09599288880308078,0.005289854072927213,0.1399871746022687,0.1277508090186821,0.20415213096098933,0.24449876863086437,0.03526350567856725,0.03165603291764842,0.000731576643511843,0.11974243894063905,0.029734706425904974,0.04435657348447299,0.12358679138340013,0.0715789733219245,0.020867739167020432,0.21845819464412494,0.12827184967825117,0.1070744105749053,0.33424829308341003,0.006614156160849032,0.034056660004955525,0.37612011485407315,0.1570161870861096,0.09773565034027949,0.5270472860846697
dqcnf1g2,0.02055829890888625,0.15540445287894664,0.20891729676599533,0.17061129878148562,0.14942918356245752,0.4103149952436349,0.12069048800629846,0.18442492003750638,0.16985924274570163,0.1573174069899566,2.0867435608777025e-27,0.4078472153064711,0.014089033039219014,0.1660562718510745,0.0008216627775244153,0.006933408317345469,0.6258720642089662,0.07425763183518196,0.18651807240171353,0.1239053486945687,0.6190900550136902,0.30607348633836645,0.42728466457803665,0.6081728533060662,0.15018676766597688,0.3681347953634672,0.5921227489350556,0.6653768603114917,0.12750082983885863,0.012751929426076343,0.22454156610463405,0.018512680981720445,0.05178552807827147,0.09727187010669756,0.3046990719053217,0.02789578709213554,0.37841518531965296,0.011103593316639425,0.3297467145956828,0.03552709066257209,0.2293788913047731,0.3682611464421081,0.23918362824324646,0.1815726613424349,0.15772457070630505,0.49075166513178314,0.04643557387409356,0.06443426810659483,0.11321830536757704,0.2144570705182701,0.3081764725598984,0.8416738696700602,0.3986964489244199,0.08811870028251462,0.01158778781422326,0.01404735606246696,0.19038265632320753,0.3493854248767774,0.08363238934857475,0.37700044047691333,0.023461877286968875,0.1520287638908562,1.0,0.09533117788280365,0.32722897422266484,0.052238119440055776,0.01433832250180682,0.51439980152933,0.23046138265401675,0.00023652590682399146,0.027332785218480468,0.22792299455580287,0.030489354588130374,0.6065240026620128,0.36716588307896153,0.09532673959767024,0.023026027409879385,0.6470127849474252,0.5182847240153661,0.14982921813686376,0.6229866389626548,0.19656245590943128,0.16613860101091815,0.0062944668491164936,0.019499189057366608,0.1468298392150988,0.12345470197638284,0.4495561906519106,0.5883499605943074,0.12277845025025727,0.6291902849057673,0.546283923652608,0.43966282974718973,0.5951811518849041,0.016243299000267025,0.5282548689693201,0.17253907704167315,0.5963330927454874,0.035065765570760854,0.1565319887257993
dqcp4hth,0.18320192446474262,0.12819217511321354,0.058683979479683394,0.054839803341955186,0.014589707107335705,0.09361919018163621,0.01434038124458716,0.09759676361510626,0.19482036585432128,0.8722421847372911,2.0358228399039116e-37,0.31136780684224186,0.0075622098640126395,0.07632736375489704,0.014687058093621502,0.430193571003314,0.25664957755286044,0.0008528292828878807,0.2421076396312426,0.012909280697805921,0.1027927220573076,0.06735553900603428,0.09203826878210748,0.12902040766102613,0.0035780739871295606,0.03287322410492252,0.15142512241230408,0.10359487906795815,0.13066325593174413,0.18713052707710975,0.08056620786656606,0.6845950122744954,0.31385447659724947,0.10229527116432154,0.24051537650471583,0.010683332284735763,0.04632571410934413,0.2963381326055068,0.08020217433725141,0.008569252194148435,0.10884968158779558,0.05706954872920195,0.09384118440905652,0.19613116424629942,0.0010817190678411492,0.06080087857096142,0.5821188815264838,0.2019653855215311,0.022396741717350708,0.017871748844172898,0.07214024965295122,0.1725085506629176,0.060606487639788105,0.3570310323886149,0.008420658918971851,0.006947516730722608,0.0431328719882056,0.07924353060791874,0.008552596214553858,0.06039003658246338,0.009656536057215018,0.019926723482716156,0.09533117788280365,1.0,0.09022076179695197,0.6334772602444804,0.0024972320975095836,0.10083279739038117,0.10174610240566083,0.016967847934788775,0.0015238528475288453,0.1271082849346201,0.4999652308821992,0.10721731954968736,0.03380748933510396,0.036073560025100024,0.3590310362678846,0.40560105671492347,0.29144794527574003,0.2703940654638415,0.38302852043074487,0.1462762261578524,0.35873978287516556,0.0361936709936131,4.573410318431651e-05,0.35744170491401395,0.11483138919539095,0.31973816148252976,0.34260149987090893,0.7686332170297248,0.11319644894386158,0.16150053958208777,0.3162899232004858,0.08966391329525421,0.6371577830669793,0.06369022986401589,0.014964268614513176,0.44943718653597786,0.07966568281661313,0.09408116634494935
