home,time,repair_state,vacancy_state,sales_state
dqcnfk5z,8,1,0,0
dqcnfkw0,8,0,1,0
dqcnfkys,8,0,0,0
dqcnfmdf,8,0,0,0
dqcnfmyp,8,0,0,1
dqcnfnyk,8,0,1,0
dqcnfpuy,8,1,0,0
dqcnfpuz,8,1,0,0
dqcnfq3v,8,1,1,1
dqcnfqc3,8,1,0,0
dqcnfs2t,8,1,1,0
dqcnft40,8,0,0,1
dqcng06w,8,0,0,1
dqcng0rh,8,0,0,0
dqcng0x3,8,0,0,0
dqcng23k,8,0,1,0
dqcng43b,8,1,0,0
dqcng4te,8,0,0,1
dqcng5m8,8,1,0,0
dqcngjkj,8,0,0,1
dqcngqhc,8,0,0,0
dqcngqwq,8,0,1,1
dqcp176g,8,0,0,0
dqcp1gmx,8,1,0,0
dqcp1gsz,8,1,0,1
dqcp1gxv,8,1,0,0
dqcp1rx0,8,0,1,1
dqcp1rzr,8,1,1,0
dqcp1wbz,8,0,1,1
dqcp1wg8,8,0,0,0
dqcp1wk6,8,0,0,0
dqcp1xyv,8,1,0,0
dqcp1yek,8,1,0,0
dqcp1ym5,8,0,0,1
dqcp1ys8,8,1,0,0
dqcp1yv9,8,0,1,0
dqcp1z6r,8,0,0,1
dqcp473c,8,0,0,0
dqcp4hth,8,0,0,0
dqcp4j1c,8,0,0,1
dqcp4jxf,8,0,0,0
dqcp4k9b,8,1,0,0
dqcp4kgx,8,0,0,0
dqchf7jt,9,1,1,0
dqcn7m99,9,0,0,1
dqcn9r0y,9,0,0,1
dqcn9xvx,9,1,0,0
dqcnbbdq,9,1,1,0
dqcnbchm,9,0,1,0
dqcnc0gn,9,0,0,0
dqcnc0y3,9,0,0,0
dqcnc1m6,9,1,1,0
dqcnc29k,9,0,1,0
dqcnc2sv,9,1,0,0
dqcnc3fk,9,0,1,0
dqcnc5jg,9,1,1,0
dqcnc6ht,9,0,1,0
dqcnc6tb,9,1,0,0
dqcnc778,9,1,0,0
dqcnc77d,9,0,0,1
dqcnc78q,9,1,0,0
dqcnc7bc,9,0,0,1
dqcnc7hq,9,1,0,1
dqcnc8ft,9,0,0,1
dqcnc9vh,9,0,0,1
dqcncdq7,9,1,0,0
dqcncf4c,9,1,0,0
dqcncf69,9,0,1,0
dqcncf6c,9,0,0,0
dqcncfjz,9,0,1,0
dqcncfne,9,0,0,0
dqcncfq5,9,0,0,1
dqcncgsj,9,1,0,0
dqcncsjm,9,0,1,0
dqcnctbb,9,0,1,0
dqcncu6f,9,0,0,0
dqcncu74,9,0,0,1
dqcncuc6,9,0,0,0
dqcncum1,9,0,0,1
dqcncv9e,9,1,1,0
dqcncvhv,9,0,0,1
dqcncvkb,9,0,1,0
dqcncvy0,9,0,1,0
dqcncwc5,9,0,1,0
dqcncx6x,9,0,0,1
dqcnczy0,9,0,0,1
dqcne1qu,9,0,1,0
dqcne4gy,9,0,0,0
dqcne6ct,9,0,0,1
dqcnenmf,9,0,1,1
dqcnep20,9,0,0,0
dqcner94,9,0,0,1
dqcnf1g2,9,0,0,0
dqcnf3uz,9,1,0,1
dqcnf559,9,0,0,0
dqcnf69x,9,1,1,0
dqcnf6cg,9,0,0,0
dqcnf6cj,9,0,0,1
dqcnf794,9,0,0,0
dqcnfffs,9,0,1,0
dqcnfk5z,9,1,0,0
dqcnfkw0,9,0,1,0
dqcnfkys,9,0,0,1
dqcnfmdf,9,0,0,0
dqcnfmyp,9,0,0,1
dqcnfnyk,9,0,1,0
dqcnfpuy,9,1,0,0
dqcnfpuz,9,1,0,0
dqcnfq3v,9,1,1,1
dqcnfqc3,9,1,0,0
dqcnfs2t,9,1,1,0
dqcnft40,9,0,0,1
dqcng06w,9,0,0,1
dqcng0rh,9,0,0,0
dqcng0x3,9,0,0,0
dqcng23k,9,0,1,0
dqcng43b,9,1,0,0
dqcng4te,9,0,0,1
dqcng5m8,9,1,0,0
dqcngjkj,9,0,0,1
dqcngqhc,9,0,0,0
dqcngqwq,9,0,1,1
dqcp176g,9,0,1,0
dqcp1gmx,9,1,0,0
dqcp1gsz,9,1,0,1
dqcp1gxv,9,1,0,0
dqcp1rx0,9,0,1,1
dqcp1rzr,9,1,1,0
dqcp1wbz,9,0,1,1
dqcp1wg8,9,0,0,0
dqcp1wk6,9,0,0,0
dqcp1xyv,9,1,0,0
dqcp1yek,9,1,0,0
dqcp1ym5,9,0,0,1
dqcp1ys8,9,1,0,0
dqcp1yv9,9,0,1,0
dqcp1z6r,9,0,0,1
dqcp473c,9,0,1,0
dqcp4hth,9,0,0,1
dqcp4j1c,9,0,0,1
dqcp4jxf,9,0,0,0
dqcp4k9b,9,1,0,0
dqcp4kgx,9,0,1,0
dqchf7jt,10,1,1,0
dqcn7m99,10,0,0,1
dqcn9r0y,10,0,0,1
dqcn9xvx,10,1,0,0
dqcnbbdq,10,1,1,0
dqcnbchm,10,0,1,0
dqcnc0gn,10,0,0,0
dqcnc0y3,10,0,0,0
dqcnc1m6,10,1,1,0
dqcnc29k,10,0,1,0
dqcnc2sv,10,1,0,0
dqcnc3fk,10,0,1,0
dqcnc5jg,10,1,1,0
dqcnc6ht,10,0,1,0
dqcnc6tb,10,1,0,0
dqcnc778,10,1,0,0
dqcnc77d,10,0,0,1
dqcnc78q,10,1,0,0
dqcnc7bc,10,0,0,1
dqcnc7hq,10,1,0,1
dqcnc8ft,10,0,0,1
dqcnc9vh,10,0,0,1
dqcncdq7,10,1,0,0
dqcncf4c,10,1,0,0
dqcncf69,10,0,1,0
dqcncf6c,10,0,0,0
dqcncfjz,10,0,1,0
dqcncfne,10,0,0,1
dqcncfq5,10,0,0,1
dqcncgsj,10,1,0,0
dqcncsjm,10,0,1,0
dqcnctbb,10,0,1,0
dqcncu6f,10,0,0,0
dqcncu74,10,0,0,1
dqcncuc6,10,0,0,0
dqcncum1,10,0,0,1
dqcncv9e,10,1,1,0
dqcncvhv,10,0,0,1
dqcncvkb,10,0,1,0
dqcncvy0,10,0,1,0
dqcncwc5,10,0,1,0
dqcncx6x,10,0,0,1
dqcnczy0,10,0,0,1
dqcne1qu,10,0,1,0
dqcne4gy,10,0,0,0
dqcne6ct,10,0,0,1
dqcnenmf,10,0,1,1
dqcnep20,10,0,0,0
dqcner94,10,0,0,1
dqcnf1g2,10,0,0,0
dqcnf3uz,10,1,0,1
dqcnf559,10,0,0,0
dqcnf69x,10,1,1,0
dqcnf6cg,10,0,0,0
dqcnf6cj,10,0,0,1
dqcnf794,10,0,0,0
dqcnfffs,10,0,1,0
dqcnfk5z,10,1,0,0
dqcnfkw0,10,0,1,0
dqcnfkys,10,0,0,1
dqcnfmdf,10,0,0,0
dqcnfmyp,10,0,0,1
dqcnfnyk,10,0,1,0
dqcnfpuy,10,1,0,0
dqcnfpuz,10,1,0,0
dqcnfq3v,10,1,1,1
dqcnfqc3,10,1,0,0
dqcnfs2t,10,1,1,0
dqcnft40,10,0,0,1
dqcng06w,10,0,0,1
dqcng0rh,10,0,0,0
dqcng0x3,10,0,0,0
dqcng23k,10,0,1,0
dqcng43b,10,1,0,0
dqcng4te,10,0,0,1
dqcng5m8,10,1,0,0
dqcngjkj,10,0,0,1
dqcngqhc,10,0,0,0
dqcngqwq,10,0,1,1
dqcp176g,10,0,1,0
dqcp1gmx,10,1,0,0
dqcp1gsz,10,1,0,1
dqcp1gxv,10,1,0,0
dqcp1rx0,10,0,1,1
dqcp1rzr,10,1,1,0
dqcp1wbz,10,0,1,1
dqcp1wg8,10,0,0,0
dqcp1wk6,10,0,0,0
dqcp1xyv,10,1,0,0
dqcp1yek,10,1,0,0
dqcp1ym5,10,0,0,1
dqcp1ys8,10,1,0,0
dqcp1yv9,10,0,1,0
dqcp1z6r,10,0,0,1
dqcp473c,10,0,1,0
dqcp4hth,10,0,0,1
dqcp4j1c,10,0,0,1
dqcp4jxf,10,0,0,0
dqcp4k9b,10,1,0,0
dqcp4kgx,10,0,1,0
dqchf7jt,11,1,1,0
dqcn7m99,11,0,0,1
dqcn9r0y,11,0,0,1
dqcn9xvx,11,1,0,0
dqcnbbdq,11,1,1,0
dqcnbchm,11,0,1,0
dqcnc0gn,11,0,1,0
dqcnc0y3,11,0,0,0
dqcnc1m6,11,1,1,0
dqcnc29k,11,0,1,0
dqcnc2sv,11,1,0,0
dqcnc3fk,11,0,1,0
dqcnc5jg,11,1,1,0
dqcnc6ht,11,0,1,0
dqcnc6tb,11,1,0,0
dqcnc778,11,1,0,0
dqcnc77d,11,0,0,1
dqcnc78q,11,1,0,0
dqcnc7bc,11,0,0,1
dqcnc7hq,11,1,0,1
dqcnc8ft,11,0,0,1
dqcnc9vh,11,0,0,1
dqcncdq7,11,1,0,0
dqcncf4c,11,1,0,0
dqcncf69,11,0,1,0
dqcncf6c,11,0,0,0
dqcncfjz,11,0,1,0
dqcncfne,11,0,0,1
dqcncfq5,11,0,0,1
dqcncgsj,11,1,0,0
dqcncsjm,11,0,1,0
dqcnctbb,11,0,1,0
dqcncu6f,11,0,0,0
dqcncu74,11,0,0,1
dqcncuc6,11,0,0,0
dqcncum1,11,0,0,1
dqcncv9e,11,1,1,0
dqcncvhv,11,0,0,1
dqcncvkb,11,0,1,0
dqcncvy0,11,0,1,0
dqcncwc5,11,0,1,0
dqcncx6x,11,0,0,1
dqcnczy0,11,0,0,1
dqcne1qu,11,0,1,0
dqcne4gy,11,0,0,0
dqcne6ct,11,0,0,1
dqcnenmf,11,0,1,1
dqcnep20,11,0,0,0
dqcner94,11,0,0,1
dqcnf1g2,11,0,0,0
dqcnf3uz,11,1,0,1
dqcnf559,11,0,0,0
dqcnf69x,11,1,1,0
dqcnf6cg,11,0,0,0
dqcnf6cj,11,0,0,1
dqcnf794,11,0,0,0
dqcnfffs,11,0,1,0
dqcnfk5z,11,1,0,0
dqcnfkw0,11,0,1,0
dqcnfkys,11,0,0,1
dqcnfmdf,11,0,0,0
dqcnfmyp,11,0,0,1
dqcnfnyk,11,0,1,0
dqcnfpuy,11,1,0,0
dqcnfpuz,11,1,0,0
dqcnfq3v,11,1,1,1
dqcnfqc3,11,1,0,0
dqcnfs2t,11,1,1,0
dqcnft40,11,0,0,1
dqcng06w,11,0,0,1
dqcng0rh,11,0,0,0
dqcng0x3,11,0,0,0
dqcng23k,11,0,1,0
dqcng43b,11,1,0,0
dqcng4te,11,0,0,1
dqcng5m8,11,1,0,0
dqcngjkj,11,0,0,1
dqcngqhc,11,0,0,0
dqcngqwq,11,0,1,1
dqcp176g,11,0,1,0
dqcp1gmx,11,1,0,0
dqcp1gsz,11,1,0,1
dqcp1gxv,11,1,0,0
dqcp1rx0,11,0,1,1
dqcp1rzr,11,1,1,0
dqcp1wbz,11,0,1,1
dqcp1wg8,11,0,0,0
dqcp1wk6,11,0,0,0
dqcp1xyv,11,1,0,0
dqcp1yek,11,1,0,0
dqcp1ym5,11,0,0,1
dqcp1ys8,11,1,0,0
dqcp1yv9,11,0,1,0
dqcp1z6r,11,0,0,1
dqcp473c,11,0,1,0
dqcp4hth,11,0,0,1
dqcp4j1c,11,0,0,1
dqcp4jxf,11,0,0,0
dqcp4k9b,11,1,0,0
dqcp4kgx,11,0,1,0
dqchf7jt,12,1,1,0
dqcn7m99,12,0,0,1
dqcn9r0y,12,0,0,1
dqcn9xvx,12,1,0,0
dqcnbbdq,12,1,1,0
dqcnbchm,12,0,1,0
dqcnc0gn,12,0,1,0
dqcnc0y3,12,0,0,0
dqcnc1m6,12,1,1,0
dqcnc29k,12,0,1,0
dqcnc2sv,12,1,0,0
dqcnc3fk,12,0,1,0
dqcnc5jg,12,1,1,0
dqcnc6ht,12,0,1,0
dqcnc6tb,12,1,0,0
dqcnc778,12,1,0,0
dqcnc77d,12,0,0,1
dqcnc78q,12,1,0,0
dqcnc7bc,12,0,0,1
dqcnc7hq,12,1,0,1
dqcnc8ft,12,0,0,1
dqcnc9vh,12,0,0,1
dqcncdq7,12,1,0,0
dqcncf4c,12,1,0,0
dqcncf69,12,0,1,0
dqcncf6c,12,0,0,0
dqcncfjz,12,0,1,0
dqcncfne,12,0,0,1
dqcncfq5,12,0,0,1
dqcncgsj,12,1,0,0
dqcncsjm,12,0,1,0
dqcnctbb,12,0,1,0
dqcncu6f,12,0,0,0
dqcncu74,12,0,0,1
dqcncuc6,12,0,0,0
dqcncum1,12,0,0,1
dqcncv9e,12,1,1,0
dqcncvhv,12,0,0,1
dqcncvkb,12,0,1,0
dqcncvy0,12,0,1,0
dqcncwc5,12,0,1,0
dqcncx6x,12,0,0,1
dqcnczy0,12,0,0,1
dqcne1qu,12,0,1,0
dqcne4gy,12,0,0,0
dqcne6ct,12,0,0,1
dqcnenmf,12,0,1,1
dqcnep20,12,0,0,0
dqcner94,12,0,0,1
dqcnf1g2,12,0,0,0
dqcnf3uz,12,1,0,1
dqcnf559,12,0,0,0
dqcnf69x,12,1,1,0
dqcnf6cg,12,0,0,0
dqcnf6cj,12,0,0,1
dqcnf794,12,0,0,0
dqcnfffs,12,0,1,0
dqcnfk5z,12,1,0,0
dqcnfkw0,12,0,1,0
dqcnfkys,12,0,0,1
dqcnfmdf,12,0,0,0
dqcnfmyp,12,0,0,1
dqcnfnyk,12,0,1,0
dqcnfpuy,12,1,0,0
dqcnfpuz,12,1,0,0
dqcnfq3v,12,1,1,1
dqcnfqc3,12,1,0,0
dqcnfs2t,12,1,1,0
dqcnft40,12,0,0,1
dqcng06w,12,0,0,1
dqcng0rh,12,0,0,1
dqcng0x3,12,0,0,0
dqcng23k,12,0,1,0
dqcng43b,12,1,0,0
dqcng4te,12,0,0,1
dqcng5m8,12,1,0,0
dqcngjkj,12,0,0,1
dqcngqhc,12,0,0,0
dqcngqwq,12,0,1,1
dqcp176g,12,0,1,0
dqcp1gmx,12,1,0,0
dqcp1gsz,12,1,0,1
dqcp1gxv,12,1,0,0
dqcp1rx0,12,0,1,1
dqcp1rzr,12,1,1,0
dqcp1wbz,12,0,1,1
dqcp1wg8,12,0,0,0
dqcp1wk6,12,0,0,0
dqcp1xyv,12,1,0,0
dqcp1yek,12,1,0,0
dqcp1ym5,12,0,0,1
dqcp1ys8,12,1,0,0
dqcp1yv9,12,0,1,0
dqcp1z6r,12,0,0,1
dqcp473c,12,0,1,0
dqcp4hth,12,0,0,1
dqcp4j1c,12,0,0,1
dqcp4jxf,12,0,0,0
dqcp4k9b,12,1,0,0
dqcp4kgx,12,0,1,0
dqchf7jt,13,1,1,0
dqcn7m99,13,0,0,1
dqcn9r0y,13,0,0,1
dqcn9xvx,13,1,0,0
dqcnbbdq,13,1,1,0
dqcnbchm,13,0,1,0
dqcnc0gn,13,0,1,0
dqcnc0y3,13,0,0,0
dqcnc1m6,13,1,1,0
dqcnc29k,13,0,1,0
dqcnc2sv,13,1,0,0
dqcnc3fk,13,0,1,0
dqcnc5jg,13,1,1,0
dqcnc6ht,13,0,1,0
dqcnc6tb,13,1,0,0
dqcnc778,13,1,0,0
dqcnc77d,13,0,0,1
dqcnc78q,13,1,0,0
dqcnc7bc,13,0,0,1
dqcnc7hq,13,1,0,1
dqcnc8ft,13,0,0,1
dqcnc9vh,13,0,0,1
dqcncdq7,13,1,0,0
dqcncf4c,13,1,0,0
dqcncf69,13,0,1,0
dqcncf6c,13,0,0,0
dqcncfjz,13,0,1,0
dqcncfne,13,0,0,1
dqcncfq5,13,0,0,1
dqcncgsj,13,1,0,0
dqcncsjm,13,0,1,0
dqcnctbb,13,0,1,0
dqcncu6f,13,0,0,0
dqcncu74,13,0,0,1
dqcncuc6,13,0,0,0
dqcncum1,13,0,0,1
dqcncv9e,13,1,1,0
dqcncvhv,13,0,0,1
dqcncvkb,13,0,1,0
dqcncvy0,13,0,1,0
dqcncwc5,13,0,1,0
dqcncx6x,13,0,0,1
dqcnczy0,13,0,0,1
dqcne1qu,13,0,1,0
dqcne4gy,13,0,0,0
dqcne6ct,13,0,0,1
dqcnenmf,13,0,1,1
dqcnep20,13,0,0,0
dqcner94,13,0,0,1
dqcnf1g2,13,0,0,0
dqcnf3uz,13,1,0,1
dqcnf559,13,0,0,0
dqcnf69x,13,1,1,0
dqcnf6cg,13,0,0,0
dqcnf6cj,13,0,0,1
dqcnf794,13,0,0,0
dqcnfffs,13,0,1,0
dqcnfk5z,13,1,0,0
dqcnfkw0,13,0,1,0
dqcnfkys,13,0,0,1
dqcnfmdf,13,0,0,0
dqcnfmyp,13,0,0,1
dqcnfnyk,13,0,1,0
dqcnfpuy,13,1,0,0
dqcnfpuz,13,1,0,0
dqcnfq3v,13,1,1,1
dqcnfqc3,13,1,0,0
dqcnfs2t,13,1,1,0
dqcnft40,13,0,0,1
dqcng06w,13,0,0,1
dqcng0rh,13,0,0,1
dqcng0x3,13,0,0,0
dqcng23k,13,0,1,0
dqcng43b,13,1,0,0
dqcng4te,13,0,0,1
dqcng5m8,13,1,0,0
dqcngjkj,13,0,0,1
dqcngqhc,13,0,0,0
dqcngqwq,13,0,1,1
dqcp176g,13,0,1,0
dqcp1gmx,13,1,0,0
dqcp1gsz,13,1,0,1
dqcp1gxv,13,1,0,0
dqcp1rx0,13,0,1,1
dqcp1rzr,13,1,1,0
dqcp1wbz,13,0,1,1
dqcp1wg8,13,0,0,0
dqcp1wk6,13,0,0,0
dqcp1xyv,13,1,0,0
dqcp1yek,13,1,0,0
dqcp1ym5,13,0,0,1
dqcp1ys8,13,1,0,0
dqcp1yv9,13,0,1,0
dqcp1z6r,13,0,0,1
dqcp473c,13,0,1,0
dqcp4hth,13,0,0,1
dqcp4j1c,13,0,0,1
dqcp4jxf,13,0,0,0
dqcp4k9b,13,1,0,0
dqcp4kgx,13,0,1,0
dqchf7jt,14,1,1,0
dqcn7m99,14,0,0,1
dqcn9r0y,14,0,0,1
dqcn9xvx,14,1,0,0
dqcnbbdq,14,1,1,0
dqcnbchm,14,0,1,0
dqcnc0gn,14,0,1,0
dqcnc0y3,14,0,0,0
dqcnc1m6,14,1,1,0
dqcnc29k,14,0,1,0
dqcnc2sv,14,1,0,0
dqcnc3fk,14,0,1,0
dqcnc5jg,14,1,1,0
dqcnc6ht,14,0,1,0
dqcnc6tb,14,1,0,0
dqcnc778,14,1,0,0
dqcnc77d,14,0,0,1
dqcnc78q,14,1,0,0
dqcnc7bc,14,0,0,1
dqcnc7hq,14,1,0,1
dqcnc8ft,14,0,0,1
dqcnc9vh,14,0,0,1
dqcncdq7,14,1,0,0
dqcncf4c,14,1,0,0
dqcncf69,14,0,1,0
dqcncf6c,14,0,0,0
dqcncfjz,14,0,1,0
dqcncfne,14,0,0,1
dqcncfq5,14,0,0,1
dqcncgsj,14,1,0,0
dqcncsjm,14,0,1,0
dqcnctbb,14,0,1,0
dqcncu6f,14,0,0,0
dqcncu74,14,0,0,1
dqcncuc6,14,0,0,0
dqcncum1,14,0,0,1
dqcncv9e,14,1,1,0
dqcncvhv,14,0,0,1
dqcncvkb,14,0,1,0
dqcncvy0,14,0,1,0
dqcncwc5,14,0,1,0
dqcncx6x,14,0,0,1
dqcnczy0,14,0,0,1
dqcne1qu,14,0,1,0
dqcne4gy,14,0,0,0
dqcne6ct,14,0,0,1
dqcnenmf,14,0,1,1
dqcnep20,14,0,0,0
dqcner94,14,0,0,1
dqcnf1g2,14,0,0,0
dqcnf3uz,14,1,0,1
dqcnf559,14,0,0,1
dqcnf69x,14,1,1,0
dqcnf6cg,14,0,0,0
dqcnf6cj,14,0,0,1
dqcnf794,14,0,0,0
dqcnfffs,14,0,1,0
dqcnfk5z,14,1,0,0
dqcnfkw0,14,0,1,0
dqcnfkys,14,0,0,1
dqcnfmdf,14,0,0,0
dqcnfmyp,14,0,0,1
dqcnfnyk,14,0,1,0
dqcnfpuy,14,1,0,0
dqcnfpuz,14,1,0,0
dqcnfq3v,14,1,1,1
dqcnfqc3,14,1,0,0
dqcnfs2t,14,1,1,0
dqcnft40,14,0,0,1
dqcng06w,14,0,0,1
dqcng0rh,14,0,0,1
dqcng0x3,14,0,0,0
dqcng23k,14,0,1,0
dqcng43b,14,1,0,0
dqcng4te,14,0,0,1
dqcng5m8,14,1,0,0
dqcngjkj,14,0,0,1
dqcngqhc,14,0,0,0
dqcngqwq,14,0,1,1
dqcp176g,14,0,1,0
dqcp1gmx,14,1,0,0
dqcp1gsz,14,1,0,1
dqcp1gxv,14,1,0,0
dqcp1rx0,14,0,1,1
dqcp1rzr,14,1,1,0
dqcp1wbz,14,0,1,1
dqcp1wg8,14,0,0,0
dqcp1wk6,14,0,0,0
dqcp1xyv,14,1,0,0
dqcp1yek,14,1,0,0
dqcp1ym5,14,0,0,1
dqcp1ys8,14,1,0,0
dqcp1yv9,14,0,1,0
dqcp1z6r,14,0,0,1
dqcp473c,14,0,1,0
dqcp4hth,14,0,0,1
dqcp4j1c,14,0,0,1
dqcp4jxf,14,0,0,1
dqcp4k9b,14,1,0,0
dqcp4kgx,14,0,1,0
dqchf7jt,15,1,1,0
dqcn7m99,15,0,0,1
dqcn9r0y,15,0,0,1
dqcn9xvx,15,1,0,0
dqcnbbdq,15,1,1,0
dqcnbchm,15,0,1,0
dqcnc0gn,15,0,1,0
dqcnc0y3,15,0,0,0
dqcnc1m6,15,1,1,0
dqcnc29k,15,0,1,0
dqcnc2sv,15,1,0,0
dqcnc3fk,15,0,1,0
dqcnc5jg,15,1,1,0
dqcnc6ht,15,0,1,0
dqcnc6tb,15,1,0,0
dqcnc778,15,1,0,0
dqcnc77d,15,0,0,1
dqcnc78q,15,1,0,0
dqcnc7bc,15,0,0,1
dqcnc7hq,15,1,0,1
dqcnc8ft,15,0,0,1
dqcnc9vh,15,0,0,1
dqcncdq7,15,1,0,0
dqcncf4c,15,1,0,0
dqcncf69,15,0,1,0
dqcncf6c,15,0,0,0
dqcncfjz,15,0,1,0
dqcncfne,15,0,0,1
dqcncfq5,15,0,0,1
dqcncgsj,15,1,0,0
dqcncsjm,15,0,1,0
dqcnctbb,15,0,1,0
dqcncu6f,15,0,0,0
dqcncu74,15,0,0,1
dqcncuc6,15,0,0,0
dqcncum1,15,0,0,1
dqcncv9e,15,1,1,0
dqcncvhv,15,0,0,1
dqcncvkb,15,0,1,0
dqcncvy0,15,0,1,0
dqcncwc5,15,0,1,0
dqcncx6x,15,0,0,1
dqcnczy0,15,0,0,1
dqcne1qu,15,0,1,0
dqcne4gy,15,0,0,0
dqcne6ct,15,0,0,1
dqcnenmf,15,0,1,1
dqcnep20,15,0,0,0
dqcner94,15,0,0,1
dqcnf1g2,15,0,0,0
dqcnf3uz,15,1,0,1
dqcnf559,15,0,0,1
dqcnf69x,15,1,1,0
dqcnf6cg,15,0,0,0
dqcnf6cj,15,0,0,1
dqcnf794,15,0,0,0
dqcnfffs,15,0,1,0
dqcnfk5z,15,1,0,0
dqcnfkw0,15,0,1,0
dqcnfkys,15,0,0,1
dqcnfmdf,15,0,0,0
dqcnfmyp,15,0,0,1
dqcnfnyk,15,0,1,0
dqcnfpuy,15,1,0,0
dqcnfpuz,15,1,0,0
dqcnfq3v,15,1,1,1
dqcnfqc3,15,1,0,0
dqcnfs2t,15,1,1,0
dqcnft40,15,0,0,1
dqcng06w,15,0,0,1
dqcng0rh,15,0,0,1
dqcng0x3,15,0,0,0
dqcng23k,15,0,1,0
dqcng43b,15,1,0,0
dqcng4te,15,0,0,1
dqcng5m8,15,1,0,0
dqcngjkj,15,0,0,1
dqcngqhc,15,0,0,0
dqcngqwq,15,0,1,1
dqcp176g,15,0,1,0
dqcp1gmx,15,1,0,0
dqcp1gsz,15,1,0,1
dqcp1gxv,15,1,0,0
dqcp1rx0,15,0,1,1
dqcp1rzr,15,1,1,0
dqcp1wbz,15,0,1,1
dqcp1wg8,15,0,0,0
dqcp1wk6,15,0,0,0
dqcp1xyv,15,1,0,0
dqcp1yek,15,1,0,0
dqcp1ym5,15,0,0,1
dqcp1ys8,15,1,0,0
dqcp1yv9,15,0,1,0
dqcp1z6r,15,0,0,1
dqcp473c,15,0,1,0
dqcp4hth,15,0,0,1
dqcp4j1c,15,0,0,1
dqcp4jxf,15,0,0,1
dqcp4k9b,15,1,0,0
dqcp4kgx,15,0,1,0
dqchf7jt,16,1,1,0
dqcn7m99,16,0,0,1
dqcn9r0y,16,0,0,1
dqcn9xvx,16,1,0,0
dqcnbbdq,16,1,1,0
dqcnbchm,16,0,1,0
dqcnc0gn,16,0,1,0
dqcnc0y3,16,0,0,0
dqcnc1m6,16,1,1,0
dqcnc29k,16,0,1,0
dqcnc2sv,16,1,0,0
dqcnc3fk,16,0,1,0
dqcnc5jg,16,1,1,0
dqcnc6ht,16,0,1,0
dqcnc6tb,16,1,0,0
dqcnc778,16,1,0,0
dqcnc77d,16,0,0,1
dqcnc78q,16,1,0,0
dqcnc7bc,16,0,0,1
dqcnc7hq,16,1,0,1
dqcnc8ft,16,0,0,1
dqcnc9vh,16,0,0,1
dqcncdq7,16,1,0,0
dqcncf4c,16,1,0,0
dqcncf69,16,0,1,0
dqcncf6c,16,0,0,0
dqcncfjz,16,0,1,0
dqcncfne,16,0,0,1
dqcncfq5,16,0,0,1
dqcncgsj,16,1,0,0
dqcncsjm,16,0,1,0
dqcnctbb,16,0,1,0
dqcncu6f,16,0,0,0
dqcncu74,16,0,0,1
dqcncuc6,16,0,0,0
dqcncum1,16,0,0,1
dqcncv9e,16,1,1,0
dqcncvhv,16,0,0,1
dqcncvkb,16,0,1,0
dqcncvy0,16,0,1,0
dqcncwc5,16,0,1,0
dqcncx6x,16,0,0,1
dqcnczy0,16,0,0,1
dqcne1qu,16,0,1,0
dqcne4gy,16,0,0,0
dqcne6ct,16,0,0,1
dqcnenmf,16,0,1,1
dqcnep20,16,0,1,0
dqcner94,16,0,0,1
dqcnf1g2,16,0,0,0
dqcnf3uz,16,1,0,1
dqcnf559,16,0,0,1
dqcnf69x,16,1,1,0
dqcnf6cg,16,0,0,0
dqcnf6cj,16,0,0,1
dqcnf794,16,0,0,0
dqcnfffs,16,0,1,0
dqcnfk5z,16,1,0,0
dqcnfkw0,16,0,1,0
dqcnfkys,16,0,0,1
dqcnfmdf,16,0,0,0
dqcnfmyp,16,0,0,1
dqcnfnyk,16,0,1,0
dqcnfpuy,16,1,0,0
dqcnfpuz,16,1,0,0
dqcnfq3v,16,1,1,1
dqcnfqc3,16,1,0,0
dqcnfs2t,16,1,1,0
dqcnft40,16,0,0,1
dqcng06w,16,0,0,1
dqcng0rh,16,0,0,1
dqcng0x3,16,0,0,0
dqcng23k,16,0,1,0
dqcng43b,16,1,0,0
dqcng4te,16,0,0,1
dqcng5m8,16,1,0,0
dqcngjkj,16,0,0,1
dqcngqhc,16,0,0,0
dqcngqwq,16,0,1,1
dqcp176g,16,0,1,0
dqcp1gmx,16,1,0,0
dqcp1gsz,16,1,0,1
dqcp1gxv,16,1,0,0
dqcp1rx0,16,0,1,1
dqcp1rzr,16,1,1,0
dqcp1wbz,16,0,1,1
dqcp1wg8,16,0,0,0
dqcp1wk6,16,0,0,0
dqcp1xyv,16,1,0,0
dqcp1yek,16,1,0,0
dqcp1ym5,16,0,0,1
dqcp1ys8,16,1,0,0
dqcp1yv9,16,0,1,0
dqcp1z6r,16,0,0,1
dqcp473c,16,0,1,0
dqcp4hth,16,0,0,1
dqcp4j1c,16,0,0,1
dqcp4jxf,16,0,0,1
dqcp4k9b,16,1,0,0
dqcp4kgx,16,0,1,0
dqchf7jt,17,1,1,0
dqcn7m99,17,0,0,1
dqcn9r0y,17,0,0,1
dqcn9xvx,17,1,0,0
dqcnbbdq,17,1,1,0
dqcnbchm,17,0,1,0
dqcnc0gn,17,0,1,0
dqcnc0y3,17,0,0,0
dqcnc1m6,17,1,1,0
dqcnc29k,17,0,1,0
dqcnc2sv,17,1,0,0
dqcnc3fk,17,0,1,0
dqcnc5jg,17,1,1,0
dqcnc6ht,17,0,1,0
