household_id,timestep,vacant,repair,sell
197,6,0,1,0
198,6,0,0,1
199,6,0,1,0
200,6,1,0,0
1,7,1,0,0
2,7,0,1,0
3,7,0,1,0
4,7,0,1,0
5,7,0,1,0
6,7,0,1,0
7,7,1,0,0
8,7,0,1,0
9,7,0,1,0
10,7,0,0,1
11,7,0,1,0
12,7,0,1,0
13,7,0,0,0
14,7,0,0,1
15,7,0,1,0
16,7,1,0,0
17,7,0,1,0
18,7,1,0,0
19,7,0,1,0
20,7,0,1,0
21,7,0,1,0
22,7,0,0,1
23,7,0,1,0
24,7,0,0,1
25,7,1,0,0
26,7,0,1,0
27,7,0,0,0
28,7,0,1,0
29,7,1,0,0
30,7,0,1,0
31,7,1,0,0
32,7,0,0,1
33,7,0,1,0
34,7,0,0,1
35,7,1,0,0
36,7,0,1,0
37,7,0,1,0
38,7,1,0,0
39,7,0,1,0
40,7,1,0,0
41,7,0,1,0
42,7,0,1,0
43,7,0,0,0
44,7,0,0,1
45,7,0,1,0
46,7,1,0,0
47,7,0,1,0
48,7,0,1,0
49,7,0,0,0
50,7,0,1,0
51,7,0,1,0
52,7,0,1,0
53,7,0,1,0
54,7,0,1,0
55,7,0,0,1
56,7,0,1,0
57,7,1,0,0
58,7,0,1,0
59,7,0,1,0
60,7,0,1,0
61,7,1,0,0
62,7,0,0,1
63,7,0,0,1
64,7,0,1,0
65,7,0,1,0
66,7,0,1,0
67,7,1,0,0
68,7,0,1,0
69,7,1,0,0
70,7,0,0,1
71,7,0,0,1
72,7,1,0,0
73,7,1,0,0
74,7,0,1,0
75,7,0,1,0
76,7,0,0,1
77,7,1,0,0
78,7,1,0,0
79,7,0,1,0
80,7,0,1,0
81,7,0,1,0
82,7,0,1,0
83,7,0,0,1
84,7,1,0,0
85,7,0,1,0
86,7,0,1,0
87,7,1,0,0
88,7,0,1,0
89,7,1,0,0
90,7,0,1,0
91,7,0,1,0
92,7,0,0,1
93,7,0,1,0
94,7,0,1,0
95,7,0,1,0
96,7,1,0,0
97,7,1,0,0
98,7,1,0,0
99,7,0,1,0
100,7,0,1,0
101,7,0,1,0
102,7,0,1,0
103,7,0,0,0
104,7,1,0,0
105,7,0,1,0
106,7,0,1,0
107,7,0,1,0
108,7,1,0,0
109,7,1,0,0
110,7,0,0,1
111,7,1,0,0
112,7,0,1,0
113,7,0,1,0
114,7,0,0,1
115,7,0,1,0
116,7,0,1,0
117,7,0,0,1
118,7,0,0,1
119,7,0,1,0
120,7,0,1,0
121,7,0,1,0
122,7,0,0,1
123,7,0,1,0
124,7,1,0,0
125,7,1,0,0
126,7,0,1,0
127,7,1,0,0
128,7,0,0,1
129,7,0,0,0
130,7,1,0,0
131,7,0,0,1
132,7,1,0,0
133,7,1,0,0
134,7,0,0,1
135,7,0,1,0
136,7,0,1,0
137,7,0,0,1
138,7,1,0,0
139,7,1,0,0
140,7,0,1,0
141,7,0,1,0
142,7,0,1,0
143,7,0,1,0
144,7,0,0,1
145,7,0,1,0
146,7,0,1,0
147,7,1,0,0
148,7,0,1,0
149,7,0,1,0
150,7,0,0,1
151,7,1,0,0
152,7,0,1,0
153,7,0,0,1
154,7,0,0,1
155,7,0,1,0
156,7,0,1,0
157,7,0,1,0
158,7,0,1,0
159,7,0,1,0
160,7,0,0,1
161,7,0,1,0
162,7,0,1,0
163,7,0,1,0
164,7,0,1,0
165,7,0,1,0
166,7,0,1,0
167,7,0,1,0
168,7,0,0,1
169,7,0,1,0
170,7,1,0,0
171,7,0,1,0
172,7,0,1,0
173,7,0,1,0
174,7,0,1,0
175,7,0,1,0
176,7,0,1,0
177,7,0,1,0
178,7,0,1,0
179,7,0,1,0
180,7,0,1,0
181,7,0,1,0
182,7,0,1,0
183,7,0,0,1
184,7,0,1,0
185,7,1,0,0
186,7,1,0,0
187,7,0,1,0
188,7,1,0,0
189,7,0,1,0
190,7,1,0,0
191,7,0,1,0
192,7,0,1,0
193,7,1,0,0
194,7,0,1,0
195,7,0,1,0
196,7,0,1,0
197,7,0,1,0
198,7,0,0,1
199,7,0,1,0
200,7,1,0,0
1,8,1,0,0
2,8,0,1,0
3,8,0,1,0
4,8,0,1,0
5,8,0,1,0
6,8,0,1,0
7,8,1,0,0
8,8,0,1,0
9,8,0,1,0
10,8,0,0,1
11,8,0,1,0
12,8,0,1,0
13,8,0,1,0
14,8,0,0,1
15,8,0,1,0
16,8,1,0,0
17,8,0,1,0
18,8,1,0,0
19,8,0,1,0
20,8,0,1,0
21,8,0,1,0
22,8,0,0,1
23,8,0,1,0
24,8,0,0,1
25,8,1,0,0
26,8,0,1,0
27,8,1,0,0
28,8,0,1,0
29,8,1,0,0
30,8,0,1,0
31,8,1,0,0
32,8,0,0,1
33,8,0,1,0
34,8,0,0,1
35,8,1,0,0
36,8,0,1,0
37,8,0,1,0
38,8,1,0,0
39,8,0,1,0
40,8,1,0,0
41,8,0,1,0
42,8,0,1,0
43,8,0,0,0
44,8,0,0,1
45,8,0,1,0
46,8,1,0,0
47,8,0,1,0
48,8,0,1,0
49,8,0,1,0
50,8,0,1,0
51,8,0,1,0
52,8,0,1,0
53,8,0,1,0
54,8,0,1,0
55,8,0,0,1
56,8,0,1,0
57,8,1,0,0
58,8,0,1,0
59,8,0,1,0
60,8,0,1,0
61,8,1,0,0
62,8,0,0,1
63,8,0,0,1
64,8,0,1,0
65,8,0,1,0
66,8,0,1,0
67,8,1,0,0
68,8,0,1,0
69,8,1,0,0
70,8,0,0,1
71,8,0,0,1
72,8,1,0,0
73,8,1,0,0
74,8,0,1,0
75,8,0,1,0
76,8,0,0,1
77,8,1,0,0
78,8,1,0,0
79,8,0,1,0
80,8,0,1,0
81,8,0,1,0
82,8,0,1,0
83,8,0,0,1
84,8,1,0,0
85,8,0,1,0
86,8,0,1,0
87,8,1,0,0
88,8,0,1,0
89,8,1,0,0
90,8,0,1,0
91,8,0,1,0
92,8,0,0,1
93,8,0,1,0
94,8,0,1,0
95,8,0,1,0
96,8,1,0,0
97,8,1,0,0
98,8,1,0,0
99,8,0,1,0
100,8,0,1,0
101,8,0,1,0
102,8,0,1,0
103,8,0,0,0
104,8,1,0,0
105,8,0,1,0
106,8,0,1,0
107,8,0,1,0
108,8,1,0,0
109,8,1,0,0
110,8,0,0,1
111,8,1,0,0
112,8,0,1,0
113,8,0,1,0
114,8,0,0,1
115,8,0,1,0
116,8,0,1,0
117,8,0,0,1
118,8,0,0,1
119,8,0,1,0
120,8,0,1,0
121,8,0,1,0
122,8,0,0,1
123,8,0,1,0
124,8,1,0,0
125,8,1,0,0
126,8,0,1,0
127,8,1,0,0
128,8,0,0,1
129,8,0,0,0
130,8,1,0,0
131,8,0,0,1
132,8,1,0,0
133,8,1,0,0
134,8,0,0,1
135,8,0,1,0
136,8,0,1,0
137,8,0,0,1
138,8,1,0,0
139,8,1,0,0
140,8,0,1,0
141,8,0,1,0
142,8,0,1,0
143,8,0,1,0
144,8,0,0,1
145,8,0,1,0
146,8,0,1,0
147,8,1,0,0
148,8,0,1,0
149,8,0,1,0
150,8,0,0,1
151,8,1,0,0
152,8,0,1,0
153,8,0,0,1
154,8,0,0,1
155,8,0,1,0
156,8,0,1,0
157,8,0,1,0
158,8,0,1,0
159,8,0,1,0
160,8,0,0,1
161,8,0,1,0
162,8,0,1,0
163,8,0,1,0
164,8,0,1,0
165,8,0,1,0
166,8,0,1,0
167,8,0,1,0
168,8,0,0,1
169,8,0,1,0
170,8,1,0,0
171,8,0,1,0
172,8,0,1,0
173,8,0,1,0
174,8,0,1,0
175,8,0,1,0
176,8,0,1,0
177,8,0,1,0
178,8,0,1,0
179,8,0,1,0
180,8,0,1,0
181,8,0,1,0
182,8,0,1,0
183,8,0,0,1
184,8,0,1,0
185,8,1,0,0
186,8,1,0,0
187,8,0,1,0
188,8,1,0,0
189,8,0,1,0
190,8,1,0,0
191,8,0,1,0
192,8,0,1,0
193,8,1,0,0
194,8,0,1,0
195,8,0,1,0
196,8,0,1,0
197,8,0,1,0
198,8,0,0,1
199,8,0,1,0
200,8,1,0,0
1,9,1,0,0
2,9,0,1,0
3,9,0,1,0
4,9,0,1,0
5,9,0,1,0
6,9,0,1,0
7,9,1,0,0
8,9,0,1,0
9,9,0,1,0
10,9,0,0,1
11,9,0,1,0
12,9,0,1,0
13,9,0,1,0
14,9,0,0,1
15,9,0,1,0
16,9,1,0,0
17,9,0,1,0
18,9,1,0,0
19,9,0,1,0
20,9,0,1,0
21,9,0,1,0
22,9,0,0,1
23,9,0,1,0
24,9,0,0,1
25,9,1,0,0
26,9,0,1,0
27,9,1,0,0
28,9,0,1,0
29,9,1,0,0
30,9,0,1,0
31,9,1,0,0
32,9,0,0,1
33,9,0,1,0
34,9,0,0,1
35,9,1,0,0
36,9,0,1,0
37,9,0,1,0
38,9,1,0,0
39,9,0,1,0
40,9,1,0,0
41,9,0,1,0
42,9,0,1,0
43,9,0,0,0
44,9,0,0,1
45,9,0,1,0
46,9,1,0,0
47,9,0,1,0
48,9,0,1,0
49,9,0,1,0
50,9,0,1,0
51,9,0,1,0
52,9,0,1,0
53,9,0,1,0
54,9,0,1,0
55,9,0,0,1
56,9,0,1,0
57,9,1,0,0
58,9,0,1,0
59,9,0,1,0
60,9,0,1,0
61,9,1,0,0
62,9,0,0,1
63,9,0,0,1
64,9,0,1,0
65,9,0,1,0
66,9,0,1,0
67,9,1,0,0
68,9,0,1,0
69,9,1,0,0
70,9,0,0,1
71,9,0,0,1
72,9,1,0,0
73,9,1,0,0
74,9,0,1,0
75,9,0,1,0
76,9,0,0,1
77,9,1,0,0
78,9,1,0,0
79,9,0,1,0
80,9,0,1,0
81,9,0,1,0
82,9,0,1,0
83,9,0,0,1
84,9,1,0,0
85,9,0,1,0
86,9,0,1,0
87,9,1,0,0
88,9,0,1,0
89,9,1,0,0
90,9,0,1,0
91,9,0,1,0
92,9,0,0,1
93,9,0,1,0
94,9,0,1,0
95,9,0,1,0
96,9,1,0,0
97,9,1,0,0
98,9,1,0,0
99,9,0,1,0
100,9,0,1,0
101,9,0,1,0
102,9,0,1,0
103,9,0,0,0
104,9,1,0,0
105,9,0,1,0
106,9,0,1,0
107,9,0,1,0
108,9,1,0,0
109,9,1,0,0
110,9,0,0,1
111,9,1,0,0
112,9,0,1,0
113,9,0,1,0
114,9,0,0,1
115,9,0,1,0
116,9,0,1,0
117,9,0,0,1
118,9,0,0,1
119,9,0,1,0
120,9,0,1,0
121,9,0,1,0
122,9,0,0,1
123,9,0,1,0
124,9,1,0,0
125,9,1,0,0
126,9,0,1,0
127,9,1,0,0
128,9,0,0,1
129,9,1,0,0
130,9,1,0,0
131,9,0,0,1
132,9,1,0,0
133,9,1,0,0
134,9,0,0,1
135,9,0,1,0
136,9,0,1,0
137,9,0,0,1
138,9,1,0,0
139,9,1,0,0
140,9,0,1,0
141,9,0,1,0
142,9,0,1,0
143,9,0,1,0
144,9,0,0,1
145,9,0,1,0
146,9,0,1,0
147,9,1,0,0
148,9,0,1,0
149,9,0,1,0
150,9,0,0,1
151,9,1,0,0
152,9,0,1,0
153,9,0,0,1
154,9,0,0,1
155,9,0,1,0
156,9,0,1,0
157,9,0,1,0
158,9,0,1,0
159,9,0,1,0
160,9,0,0,1
161,9,0,1,0
162,9,0,1,0
163,9,0,1,0
164,9,0,1,0
165,9,0,1,0
166,9,0,1,0
167,9,0,1,0
168,9,0,0,1
169,9,0,1,0
170,9,1,0,0
171,9,0,1,0
172,9,0,1,0
173,9,0,1,0
174,9,0,1,0
175,9,0,1,0
176,9,0,1,0
177,9,0,1,0
178,9,0,1,0
179,9,0,1,0
180,9,0,1,0
181,9,0,1,0
182,9,0,1,0
183,9,0,0,1
184,9,0,1,0
185,9,1,0,0
186,9,1,0,0
187,9,0,1,0
188,9,1,0,0
189,9,0,1,0
190,9,1,0,0
191,9,0,1,0
192,9,0,1,0
193,9,1,0,0
194,9,0,1,0
195,9,0,1,0
196,9,0,1,0
197,9,0,1,0
198,9,0,0,1
199,9,0,1,0
200,9,1,0,0
1,10,1,0,0
2,10,0,1,0
3,10,0,1,0
4,10,0,1,0
5,10,0,1,0
6,10,0,1,0
7,10,1,0,0
8,10,0,1,0
9,10,0,1,0
10,10,0,0,1
11,10,0,1,0
12,10,0,1,0
13,10,0,1,0
14,10,0,0,1
15,10,0,1,0
16,10,1,0,0
17,10,0,1,0
18,10,1,0,0
19,10,0,1,0
20,10,0,1,0
21,10,0,1,0
22,10,0,0,1
23,10,0,1,0
24,10,0,0,1
25,10,1,0,0
26,10,0,1,0
27,10,1,0,0
28,10,0,1,0
29,10,1,0,0
30,10,0,1,0
31,10,1,0,0
32,10,0,0,1
33,10,0,1,0
34,10,0,0,1
35,10,1,0,0
36,10,0,1,0
37,10,0,1,0
38,10,1,0,0
39,10,0,1,0
40,10,1,0,0
41,10,0,1,0
42,10,0,1,0
43,10,0,0,0
44,10,0,0,1
45,10,0,1,0
46,10,1,0,0
47,10,0,1,0
48,10,0,1,0
49,10,0,1,0
50,10,0,1,0
51,10,0,1,0
52,10,0,1,0
53,10,0,1,0
54,10,0,1,0
55,10,0,0,1
56,10,0,1,0
57,10,1,0,0
58,10,0,1,0
59,10,0,1,0
60,10,0,1,0
61,10,1,0,0
62,10,0,0,1
63,10,0,0,1
64,10,0,1,0
65,10,0,1,0
66,10,0,1,0
67,10,1,0,0
68,10,0,1,0
69,10,1,0,0
70,10,0,0,1
71,10,0,0,1
72,10,1,0,0
73,10,1,0,0
74,10,0,1,0
75,10,0,1,0
76,10,0,0,1
77,10,1,0,0
78,10,1,0,0
79,10,0,1,0
80,10,0,1,0
81,10,0,1,0
82,10,0,1,0
83,10,0,0,1
84,10,1,0,0
85,10,0,1,0
86,10,0,1,0
87,10,1,0,0
88,10,0,1,0
89,10,1,0,0
90,10,0,1,0
91,10,0,1,0
92,10,0,0,1
93,10,0,1,0
94,10,0,1,0
95,10,0,1,0
96,10,1,0,0
97,10,1,0,0
98,10,1,0,0
99,10,0,1,0
100,10,0,1,0
101,10,0,1,0
102,10,0,1,0
103,10,0,0,0
104,10,1,0,0
105,10,0,1,0
106,10,0,1,0
107,10,0,1,0
108,10,1,0,0
109,10,1,0,0
110,10,0,0,1
111,10,1,0,0
112,10,0,1,0
113,10,0,1,0
114,10,0,0,1
115,10,0,1,0
116,10,0,1,0
117,10,0,0,1
118,10,0,0,1
119,10,0,1,0
120,10,0,1,0
121,10,0,1,0
122,10,0,0,1
123,10,0,1,0
124,10,1,0,0
125,10,1,0,0
126,10,0,1,0
127,10,1,0,0
128,10,0,0,1
129,10,1,0,0
130,10,1,0,0
131,10,0,0,1
132,10,1,0,0
133,10,1,0,0
134,10,0,0,1
135,10,0,1,0
136,10,0,1,0
137,10,0,0,1
138,10,1,0,0
139,10,1,0,0
140,10,0,1,0
141,10,0,1,0
142,10,0,1,0
143,10,0,1,0
144,10,0,0,1
145,10,0,1,0
146,10,0,1,0
147,10,1,0,0
148,10,0,1,0
149,10,0,1,0
150,10,0,0,1
151,10,1,0,0
152,10,0,1,0
153,10,0,0,1
154,10,0,0,1
155,10,0,1,0
156,10,0,1,0
157,10,0,1,0
158,10,0,1,0
159,10,0,1,0
160,10,0,0,1
161,10,0,1,0
162,10,0,1,0
163,10,0,1,0
164,10,0,1,0
165,10,0,1,0
166,10,0,1,0
167,10,0,1,0
168,10,0,0,1
169,10,0,1,0
170,10,1,0,0
171,10,0,1,0
172,10,0,1,0
173,10,0,1,0
174,10,0,1,0
175,10,0,1,0
176,10,0,1,0
177,10,0,1,0
178,10,0,1,0
179,10,0,1,0
180,10,0,1,0
181,10,0,1,0
182,10,0,1,0
183,10,0,0,1
184,10,0,1,0
185,10,1,0,0
186,10,1,0,0
187,10,0,1,0
188,10,1,0,0
189,10,0,1,0
190,10,1,0,0
191,10,0,1,0
192,10,0,1,0
193,10,1,0,0
194,10,0,1,0
195,10,0,1,0
196,10,0,1,0
197,10,0,1,0
198,10,0,0,1
199,10,0,1,0
200,10,1,0,0
1,11,1,0,0
2,11,0,1,0
3,11,0,1,0
4,11,0,1,0
5,11,0,1,0
6,11,0,1,0
7,11,1,0,0
8,11,0,1,0
9,11,0,1,0
10,11,0,0,1
11,11,0,1,0
12,11,0,1,0
13,11,0,1,0
14,11,0,0,1
15,11,0,1,0
16,11,1,0,0
17,11,0,1,0
18,11,1,0,0
19,11,0,1,0
20,11,0,1,0
21,11,0,1,0
22,11,0,0,1
23,11,0,1,0
24,11,0,0,1
25,11,1,0,0
26,11,0,1,0
27,11,1,0,0
28,11,0,1,0
29,11,1,0,0
30,11,0,1,0
31,11,1,0,0
32,11,0,0,1
33,11,0,1,0
34,11,0,0,1
35,11,1,0,0
36,11,0,1,0
37,11,0,1,0
38,11,1,0,0
39,11,0,1,0
40,11,1,0,0
41,11,0,1,0
42,11,0,1,0
43,11,0,0,0
44,11,0,0,1
45,11,0,1,0
46,11,1,0,0
47,11,0,1,0
48,11,0,1,0
49,11,0,1,0
50,11,0,1,0
51,11,0,1,0
52,11,0,1,0
53,11,0,1,0
54,11,0,1,0
55,11,0,0,1
56,11,0,1,0
57,11,1,0,0
58,11,0,1,0
59,11,0,1,0
60,11,0,1,0
61,11,1,0,0
62,11,0,0,1
63,11,0,0,1
64,11,0,1,0
65,11,0,1,0
66,11,0,1,0
67,11,1,0,0
68,11,0,1,0
69,11,1,0,0
70,11,0,0,1
71,11,0,0,1
72,11,1,0,0
73,11,1,0,0
74,11,0,1,0
75,11,0,1,0
76,11,0,0,1
77,11,1,0,0
78,11,1,0,0
79,11,0,1,0
80,11,0,1,0
81,11,0,1,0
82,11,0,1,0
83,11,0,0,1
84,11,1,0,0
85,11,0,1,0
86,11,0,1,0
87,11,1,0,0
88,11,0,1,0
89,11,1,0,0
90,11,0,1,0
91,11,0,1,0
92,11,0,0,1
93,11,0,1,0
94,11,0,1,0
95,11,0,1,0
96,11,1,0,0
97,11,1,0,0
98,11,1,0,0
99,11,0,1,0
100,11,0,1,0
101,11,0,1,0
102,11,0,1,0
103,11,0,0,0
104,11,1,0,0
105,11,0,1,0
106,11,0,1,0
107,11,0,1,0
108,11,1,0,0
109,11,1,0,0
110,11,0,0,1
111,11,1,0,0
112,11,0,1,0
113,11,0,1,0
114,11,0,0,1
115,11,0,1,0
116,11,0,1,0
117,11,0,0,1
118,11,0,0,1
119,11,0,1,0
120,11,0,1,0
121,11,0,1,0
122,11,0,0,1
123,11,0,1,0
124,11,1,0,0
125,11,1,0,0
126,11,0,1,0
127,11,1,0,0
128,11,0,0,1
129,11,1,0,0
130,11,1,0,0
131,11,0,0,1
132,11,1,0,0
133,11,1,0,0
134,11,0,0,1
135,11,0,1,0
136,11,0,1,0
137,11,0,0,1
138,11,1,0,0
139,11,1,0,0
140,11,0,1,0
141,11,0,1,0
142,11,0,1,0
143,11,0,1,0
144,11,0,0,1
145,11,0,1,0
146,11,0,1,0
147,11,1,0,0
148,11,0,1,0
149,11,0,1,0
150,11,0,0,1
151,11,1,0,0
152,11,0,1,0
153,11,0,0,1
154,11,0,0,1
155,11,0,1,0
156,11,0,1,0
157,11,0,1,0
158,11,0,1,0
159,11,0,1,0
160,11,0,0,1
161,11,0,1,0
162,11,0,1,0
163,11,0,1,0
164,11,0,1,0
165,11,0,1,0
166,11,0,1,0
167,11,0,1,0
168,11,0,0,1
169,11,0,1,0
170,11,1,0,0
171,11,0,1,0
172,11,0,1,0
173,11,0,1,0
174,11,0,1,0
175,11,0,1,0
176,11,0,1,0
177,11,0,1,0
178,11,0,1,0
179,11,0,1,0
180,11,0,1,0
181,11,0,1,0
182,11,0,1,0
183,11,0,0,1
184,11,0,1,0
185,11,1,0,0
186,11,1,0,0
187,11,0,1,0
188,11,1,0,0
189,11,0,1,0
190,11,1,0,0
191,11,0,1,0
192,11,0,1,0
193,11,1,0,0
194,11,0,1,0
195,11,0,1,0
196,11,0,1,0
197,11,0,1,0
198,11,0,0,1
199,11,0,1,0
200,11,1,0,0
1,12,1,0,0
2,12,0,1,0
3,12,0,1,0
4,12,0,1,0
5,12,0,1,0
6,12,0,1,0
7,12,1,0,0
8,12,0,1,0
9,12,0,1,0
10,12,0,0,1
11,12,0,1,0
12,12,0,1,0
13,12,0,1,0
14,12,0,0,1
15,12,0,1,0
16,12,1,0,0
17,12,0,1,0
18,12,1,0,0
19,12,0,1,0
20,12,0,1,0
21,12,0,1,0
22,12,0,0,1
23,12,0,1,0
24,12,0,0,1
25,12,1,0,0
26,12,0,1,0
27,12,1,0,0
28,12,0,1,0
29,12,1,0,0
30,12,0,1,0
31,12,1,0,0
32,12,0,0,1
33,12,0,1,0
34,12,0,0,1
35,12,1,0,0
36,12,0,1,0
37,12,0,1,0
38,12,1,0,0
39,12,0,1,0
40,12,1,0,0
41,12,0,1,0
42,12,0,1,0
43,12,0,1,0
44,12,0,0,1
45,12,0,1,0
46,12,1,0,0
47,12,0,1,0
48,12,0,1,0
49,12,0,1,0
50,12,0,1,0
51,12,0,1,0
52,12,0,1,0
53,12,0,1,0
54,12,0,1,0
55,12,0,0,1
56,12,0,1,0
57,12,1,0,0
58,12,0,1,0
59,12,0,1,0
60,12,0,1,0
61,12,1,0,0
62,12,0,0,1
63,12,0,0,1
64,12,0,1,0
65,12,0,1,0
66,12,0,1,0
67,12,1,0,0
68,12,0,1,0
69,12,1,0,0
70,12,0,0,1
71,12,0,0,1
72,12,1,0,0
73,12,1,0,0
74,12,0,1,0
75,12,0,1,0
76,12,0,0,1
77,12,1,0,0
78,12,1,0,0
79,12,0,1,0
80,12,0,1,0
81,12,0,1,0
82,12,0,1,0
83,12,0,0,1
84,12,1,0,0
85,12,0,1,0
86,12,0,1,0
87,12,1,0,0
88,12,0,1,0
89,12,1,0,0
90,12,0,1,0
91,12,0,1,0
92,12,0,0,1
93,12,0,1,0
94,12,0,1,0
95,12,0,1,0
96,12,1,0,0
97,12,1,0,0
98,12,1,0,0
99,12,0,1,0
100,12,0,1,0
101,12,0,1,0
102,12,0,1,0
103,12,0,0,0
104,12,1,0,0
105,12,0,1,0
106,12,0,1,0
107,12,0,1,0
108,12,1,0,0
109,12,1,0,0
110,12,0,0,1
111,12,1,0,0
112,12,0,1,0
113,12,0,1,0
114,12,0,0,1
115,12,0,1,0
116,12,0,1,0
117,12,0,0,1
118,12,0,0,1
119,12,0,1,0
120,12,0,1,0
121,12,0,1,0
122,12,0,0,1
123,12,0,1,0
124,12,1,0,0
125,12,1,0,0
126,12,0,1,0
127,12,1,0,0
128,12,0,0,1
129,12,1,0,0
130,12,1,0,0
131,12,0,0,1
132,12,1,0,0
133,12,1,0,0
134,12,0,0,1
135,12,0,1,0
136,12,0,1,0
137,12,0,0,1
138,12,1,0,0
139,12,1,0,0
140,12,0,1,0
141,12,0,1,0
142,12,0,1,0
143,12,0,1,0
144,12,0,0,1
145,12,0,1,0
146,12,0,1,0
147,12,1,0,0
148,12,0,1,0
149,12,0,1,0
150,12,0,0,1
151,12,1,0,0
152,12,0,1,0
153,12,0,0,1
154,12,0,0,1
155,12,0,1,0
156,12,0,1,0
157,12,0,1,0
158,12,0,1,0
159,12,0,1,0
160,12,0,0,1
161,12,0,1,0
162,12,0,1,0
163,12,0,1,0
164,12,0,1,0
165,12,0,1,0
166,12,0,1,0
167,12,0,1,0
168,12,0,0,1
169,12,0,1,0
170,12,1,0,0
171,12,0,1,0
172,12,0,1,0
173,12,0,1,0
174,12,0,1,0
175,12,0,1,0
176,12,0,1,0
177,12,0,1,0
178,12,0,1,0
179,12,0,1,0
180,12,0,1,0
181,12,0,1,0
182,12,0,1,0
183,12,0,0,1
184,12,0,1,0
185,12,1,0,0
186,12,1,0,0
187,12,0,1,0
188,12,1,0,0
189,12,0,1,0
190,12,1,0,0
191,12,0,1,0
192,12,0,1,0
193,12,1,0,0
194,12,0,1,0
195,12,0,1,0
196,12,0,1,0
197,12,0,1,0
198,12,0,0,1
199,12,0,1,0
200,12,1,0,0
1,13,1,0,0
2,13,0,1,0
3,13,0,1,0
4,13,0,1,0
5,13,0,1,0
6,13,0,1,0
7,13,1,0,0
8,13,0,1,0
9,13,0,1,0
10,13,0,0,1
11,13,0,1,0
12,13,0,1,0
13,13,0,1,0
14,13,0,0,1
15,13,0,1,0
16,13,1,0,0
17,13,0,1,0
18,13,1,0,0
19,13,0,1,0
20,13,0,1,0
21,13,0,1,0
22,13,0,0,1
23,13,0,1,0
24,13,0,0,1
25,13,1,0,0
26,13,0,1,0
27,13,1,0,0
28,13,0,1,0
29,13,1,0,0
30,13,0,1,0
31,13,1,0,0
32,13,0,0,1
33,13,0,1,0
34,13,0,0,1
35,13,1,0,0
36,13,0,1,0
37,13,0,1,0
38,13,1,0,0
39,13,0,1,0
40,13,1,0,0
41,13,0,1,0
42,13,0,1,0
43,13,0,1,0
44,13,0,0,1
45,13,0,1,0
46,13,1,0,0
47,13,0,1,0
48,13,0,1,0
49,13,0,1,0
50,13,0,1,0
51,13,0,1,0
52,13,0,1,0
53,13,0,1,0
54,13,0,1,0
55,13,0,0,1
56,13,0,1,0
57,13,1,0,0
58,13,0,1,0
59,13,0,1,0
60,13,0,1,0
61,13,1,0,0
62,13,0,0,1
63,13,0,0,1
64,13,0,1,0
65,13,0,1,0
66,13,0,1,0
67,13,1,0,0
68,13,0,1,0
69,13,1,0,0
70,13,0,0,1
71,13,0,0,1
72,13,1,0,0
73,13,1,0,0
74,13,0,1,0
75,13,0,1,0
76,13,0,0,1
77,13,1,0,0
78,13,1,0,0
79,13,0,1,0
80,13,0,1,0
81,13,0,1,0
82,13,0,1,0
83,13,0,0,1
84,13,1,0,0
85,13,0,1,0
86,13,0,1,0
87,13,1,0,0
88,13,0,1,0
89,13,1,0,0
90,13,0,1,0
91,13,0,1,0
92,13,0,0,1
93,13,0,1,0
94,13,0,1,0
95,13,0,1,0
96,13,1,0,0
97,13,1,0,0
98,13,1,0,0
99,13,0,1,0
100,13,0,1,0
101,13,0,1,0
102,13,0,1,0
103,13,0,0,0
104,13,1,0,0
105,13,0,1,0
106,13,0,1,0
107,13,0,1,0
108,13,1,0,0
109,13,1,0,0
110,13,0,0,1
111,13,1,0,0
112,13,0,1,0
113,13,0,1,0
114,13,0,0,1
115,13,0,1,0
116,13,0,1,0
117,13,0,0,1
118,13,0,0,1
119,13,0,1,0
120,13,0,1,0
121,13,0,1,0
122,13,0,0,1
123,13,0,1,0
124,13,1,0,0
125,13,1,0,0
126,13,0,1,0
127,13,1,0,0
128,13,0,0,1
129,13,1,0,0
130,13,1,0,0
131,13,0,0,1
132,13,1,0,0
133,13,1,0,0
134,13,0,0,1
135,13,0,1,0
136,13,0,1,0
137,13,0,0,1
138,13,1,0,0
139,13,1,0,0
140,13,0,1,0
141,13,0,1,0
142,13,0,1,0
143,13,0,1,0
144,13,0,0,1
145,13,0,1,0
146,13,0,1,0
147,13,1,0,0
148,13,0,1,0
149,13,0,1,0
150,13,0,0,1
151,13,1,0,0
152,13,0,1,0
153,13,0,0,1
154,13,0,0,1
155,13,0,1,0
156,13,0,1,0
157,13,0,1,0
158,13,0,1,0
159,13,0,1,0
160,13,0,0,1
161,13,0,1,0
162,13,0,1,0
163,13,0,1,0
164,13,0,1,0
165,13,0,1,0
166,13,0,1,0
167,13,0,1,0
168,13,0,0,1
169,13,0,1,0
170,13,1,0,0
171,13,0,1,0
172,13,0,1,0
173,13,0,1,0
174,13,0,1,0
175,13,0,1,0
176,13,0,1,0
177,13,0,1,0
178,13,0,1,0
179,13,0,1,0
180,13,0,1,0
181,13,0,1,0
182,13,0,1,0
183,13,0,0,1
184,13,0,1,0
185,13,1,0,0
186,13,1,0,0
187,13,0,1,0
188,13,1,0,0
189,13,0,1,0
190,13,1,0,0
191,13,0,1,0
192,13,0,1,0
193,13,1,0,0
194,13,0,1,0
