lon,lat,BUILDING,GISACRES,BEDROOMS,HEATEDAREA,household_id
-81.97168958030038,26.505550990202128,153137.0,0.218,3.0,2642.0,12071001923h541
-81.97169216163738,26.50574378986091,117039.0,0.218,3.0,2002.0,12071001923h795
-81.97169414377461,26.50593636623527,75240.0,0.219,3.0,2311.0,12071001923h135
-81.97169612542612,26.506128942308155,156736.0,0.22,4.0,,12071001923h733
-81.9716981069155,26.50632151853233,396908.0,0.221,4.0,3859.0,12071001923h116
-81.97170008841391,26.50651409483007,161728.0,0.222,4.0,2319.0,12071001923h805
-81.97170207049803,26.50670667101049,225152.0,0.223,3.0,2642.0,12071001923h1211
-81.97170405142339,26.506899247346283,121517.0,0.225,3.0,2002.0,12071001923h1135
-81.9717060335249,26.50709182397453,286483.0,0.226,4.0,2966.0,12071001923h695
-81.97170801487908,26.507284400340197,138025.0,0.227,3.0,2269.0,12071001923h1067
-81.9717099962396,26.507476976704915,165609.0,0.228,4.0,,12071001923h1195
-81.97171197701246,26.507669552958586,140234.0,0.229,3.0,2290.0,12071001923h1083
-81.97171394774121,26.507862133321257,200655.0,0.23,3.0,2643.0,12071001923h1013
-81.97171064882743,26.50805564227437,161758.0,0.237,3.0,2385.0,12071001923h900
-81.9716873582586,26.508250058553152,284066.0,0.264,4.0,,12071001923h1031
-81.97298441305261,26.515386220575728,451033.0,1.03937,3.0,2190.0,12071001923h136
-81.97525665927174,26.514280573555347,0.0,0.16079,,,12071001923h319
-81.97496519399438,26.514616865372155,0.0,0.13053,,,12071001923h424
-81.97535512953694,26.514370443003862,0.0,0.25597,,,12071001923h336
-81.97546349564618,26.51462080694207,2676132.0,0.334,3.0,5357.0,12071001923h397
-81.97516713915743,26.51461677636758,2040718.0,0.308,4.0,4530.0,12071001923h132
-81.95492222459367,26.521062830797003,314011.0,0.10221,3.0,1775.0,12071001903h627
-81.95492222459367,26.521062830797003,314011.0,0.10221,3.0,1775.0,12071001903h627
-81.95463770276076,26.520934855848925,263725.0,0.10221,2.0,1138.0,12071001903h420
-81.95463770276076,26.520934855848925,263725.0,0.10221,2.0,1138.0,12071001903h420
-81.95481219795697,26.5208050768339,312100.0,0.10221,3.0,1913.0,12071001903h1661
-81.95481219795697,26.5208050768339,321274.0,0.10221,3.0,1775.0,12071001903h1661
-81.95490861220331,26.519928146645807,263325.0,0.09934,2.0,1138.0,12071001922h1109
-81.95490861220331,26.519928146645807,263325.0,0.09934,2.0,1138.0,12071001922h1109
-81.97006055398104,26.513273958130565,0.0,11.12119,,,12071001923h78
-81.97168215667618,26.509358099683,0.0,1.63958,0.0,,12071001923h435
-81.97026472435329,26.512692489904538,0.0,5.11809,,,12071001923h62
-81.9709378544213,26.51126882390305,420817.0,0.3288,3.0,,12071001923h20
-81.97096677757173,26.51152756751829,488017.0,0.3269,3.0,,12071001923h647
-81.97099711044152,26.51178724904044,464590.0,0.3277,3.0,,12071001923h157
-81.9709880314968,26.51204922588493,319409.0,0.3298,3.0,,12071001923h57
-81.97094991860668,26.512310565207216,377463.0,0.3303,3.0,,12071001923h14
-81.97092284174636,26.512572384030488,639827.0,0.3282,3.0,,12071001923h944
-81.97091328851505,26.51283397923264,394410.0,0.3272,3.0,,12071001923h1146
-81.97092112310122,26.513095345779387,288260.0,0.3275,3.0,,12071001923h22
-81.97094637833906,26.513356492960963,283835.0,0.3289,3.0,,12071001923h1122
-81.97098819165868,26.513617150166425,399236.0,0.3305,3.0,,12071001923h947
-81.97101943536576,26.51387812898807,494247.0,0.3276,3.0,,12071001923h352
-81.97100938135246,26.51413972553096,457852.0,0.3287,3.0,,12071001923h1138
-81.97099370679932,26.514401267057888,544441.0,0.3274,4.0,,12071001923h366
-81.97097312543538,26.514668304633112,814448.0,0.3684,3.0,,12071001923h1005
-81.97054596012258,26.514865655565565,263613.0,0.3279,3.0,,12071001923h1185
-81.97025610574643,26.51489830146705,372803.0,0.3318,3.0,,12071001923h1124
-81.96996555659446,26.51492219810166,375654.0,0.3293,3.0,,12071001923h434
-81.96967540488762,26.514891494363912,408017.0,0.3303,4.0,,12071001923h393
-81.96938366317966,26.514889909036484,398096.0,0.3295,3.0,,12071001923h671
-81.96901586425743,26.51472389546553,318727.0,0.3308,3.0,,12071001923h345
-81.96901099074582,26.514463465330007,259581.0,0.323,3.0,,12071001923h932
-81.96905208555609,26.51420216962472,372214.0,0.3276,3.0,,12071001923h272
-81.96909215447688,26.51394035912394,536077.0,0.3231,4.0,,12071001923h925
-81.96909939356209,26.513678642336902,377374.0,0.3222,3.0,,12071001923h240
-81.96907347697542,26.51341730515597,302636.0,0.3253,3.0,,12071001923h271
-81.96901813384613,26.51315734023852,400201.0,0.3288,3.0,,12071001923h16
-81.96898183311029,26.51289487703273,395216.0,0.3302,3.0,,12071001923h903
-81.96894235640939,26.512600706678757,554813.0,0.374,3.0,,12071001923h387
-81.96913435624488,26.51239670488043,408252.0,0.3287,3.0,,12071001923h252
-81.96935318553938,26.512223449324534,619436.0,0.3281,3.0,,12071001923h1111
-81.96956054712044,26.512039989937392,390282.0,0.3278,3.0,,12071001923h1108
-81.96974166593475,26.51183446230849,387127.0,0.3293,3.0,,12071001923h395
-81.96993077904858,26.51163512186413,380647.0,0.3272,3.0,,12071001923h421
-81.9703657089903,26.51128733844966,381468.0,0.3275,3.0,,12071001923h114
-81.97058486789332,26.51102575809476,369410.0,0.4539,3.0,,12071001923h776
-81.97096370316073,26.510683800182274,359529.0,0.4705,3.0,,12071001923h207
-81.97094934494933,26.511002866391337,360720.0,0.3249,3.0,,12071001923h975
-81.9709919666273,26.5149562797855,348859.0,0.5,3.0,,12071001923h815
-81.96901184955101,26.515005479114063,377123.0,0.3674,3.0,,12071001923h1091
-81.97043409528746,26.510391262590183,372527.0,0.3481,3.0,,12071001923h1049
-81.97082601155934,26.51004701136581,319038.0,0.3681,3.0,,12071001923h482
-81.97100520936534,26.509853686950347,307471.0,0.3412,3.0,,12071001923h955
-81.97120913772123,26.509683906198177,396009.0,0.3617,3.0,,12071001923h893
-81.97159832103866,26.51015107117974,285551.0,0.6075,3.0,,12071001923h239
-81.97159053249872,26.510424597211717,438442.0,0.6195,5.0,,12071001923h181
-81.97166170346763,26.510699026262007,360618.0,0.4491,3.0,,12071001923h392
-81.9716532229955,26.51094759656557,301008.0,0.4662,3.0,,12071001923h162
-81.97164697239062,26.51119454182352,383238.0,0.48,3.0,,12071001923h19
-81.97165798827444,26.511440977682177,311508.0,0.4703,3.0,,12071001923h1128
-81.97167765092287,26.51168865525589,425599.0,0.449,3.0,,12071001923h476
-81.9716832107217,26.511937287345244,984508.0,0.4469,4.0,,12071001923h66
-81.97167235136556,26.51218594344473,493829.0,0.4668,5.0,,12071001923h987
-81.97165614971915,26.51243336368591,398919.0,0.4941,3.0,,12071001923h681
-81.97164840254267,26.51268060318689,416747.0,0.5099,4.0,,12071001923h294
-81.97164903818532,26.512927766704564,344637.0,0.5144,3.0,,12071001923h759
-81.9716580215862,26.513174821297703,314188.0,0.5075,3.0,,12071001923h847
-81.97167540297762,26.513421725425523,362872.0,0.4892,3.0,,12071001923h876
-81.97169759164532,26.513669133754117,314750.0,0.4645,3.0,,12071001923h530
-81.97171030793365,26.5139175944915,343074.0,0.4527,3.0,,12071001923h495
-81.97170624532234,26.514166095822013,305702.0,0.4635,3.0,,12071001923h420
-81.97170048504658,26.514413131644552,438340.0,0.4767,4.0,,12071001923h859
-81.97170743067775,26.514659927951342,527749.0,0.4726,4.0,,12071001923h1098
-81.97173709320005,26.51491432716922,408048.0,0.4789,3.0,,12071001923h410
-81.97178963062797,26.515239245350703,270176.0,0.6356,3.0,,12071001923h816
-81.97158841371977,26.51550233605613,363385.0,0.7184,4.0,,12071001923h861
-81.9711546623169,26.51548253481452,377945.0,0.3391,3.0,,12071001923h142
-81.97087547380949,26.51546296089623,426628.0,0.3749,4.0,,12071001923h412
-81.97060276230376,26.515451007357537,426934.0,0.4004,4.0,,12071001923h297
-81.97033002450348,26.515466156892977,344736.0,0.3845,3.0,,12071001923h978
-81.97005321018369,26.515484628539237,342614.0,0.3641,3.0,,12071001923h349
-81.96977571219733,26.51547727325464,367922.0,0.3822,3.0,,12071001923h1046
-81.9695022144052,26.515469333693645,557569.0,0.4015,4.0,,12071001923h89
-81.96923010397363,26.51548868344112,380196.0,0.3791,4.0,,12071001923h311
-81.96894768365347,26.515540162003862,294899.0,0.3454,3.0,,12071001923h374
-81.96858754029104,26.51555187629616,274276.0,0.5186,3.0,,12071001923h257
-81.96837757107107,26.51533104817794,300883.0,0.5869,3.0,,12071001923h592
-81.96840778423432,26.514986262361468,345602.0,0.3427,3.0,,12071001923h588
-81.96840322058476,26.51473844407545,320012.0,0.3409,3.0,,12071001923h888
-81.96840227905882,26.5144904411464,340255.0,0.344,3.0,,12071001923h718
-81.96841541884218,26.514240955621883,371359.0,0.3659,3.0,,12071001923h1239
-81.96843583679669,26.51399392590471,295750.0,0.3982,3.0,,12071001923h331
-81.96844284017642,26.513747426213225,302856.0,0.4122,3.0,,12071001923h52
-81.96843130735554,26.513501118983932,538474.0,0.4008,5.0,,12071001923h1056
-81.96840620922775,26.51325482999871,416964.0,0.371,3.0,,12071001923h8
-81.9683827369166,26.513005996286324,342054.0,0.3441,3.0,,12071001923h1123
-81.96837709844971,26.51275774042625,322643.0,0.3409,3.0,,12071001923h555
-81.968353274415,26.512492009147515,330462.0,0.384,3.0,,12071001923h539
-81.9684272796277,26.51221716031277,402286.0,0.4324,3.0,,12071001923h23
-81.96867251787783,26.512032726022053,312124.0,0.3519,3.0,,12071001923h1021
-81.96887201791688,26.51186190729141,298825.0,0.3672,4.0,,12071001923h451
-81.96906745834735,26.51168890791344,331795.0,0.3764,3.0,,12071001923h53
-81.96924937155681,26.51150435998628,330789.0,0.3601,3.0,,12071001923h465
-81.96943330408693,26.511318679092817,366412.0,0.3449,3.0,,12071001923h1210
-81.96962607192678,26.51114058338908,338557.0,0.3461,3.0,,12071001923h769
-81.97014207059293,26.511455037155127,479728.0,0.3287,3.0,,12071001923h798
-81.97023695535776,26.51059014278113,342014.0,0.4184,3.0,,12071001923h105
-81.9706405927189,26.51021944239044,291956.0,0.3678,3.0,,12071001923h117
-81.96984273034437,26.51095748968841,265305.0,0.4191,3.0,,12071001923h726
-81.9711159915862,26.5167947310164,795227.0,0.39,3.0,,12071001923h143
-81.96759322563959,26.51614776080524,0.0,0.271,3.0,,12071001923h463
-81.97501272443843,26.51630777983516,843899.0,0.251,4.0,,12071001923h277
-81.97476737280434,26.516270375451477,931799.0,0.329,5.0,3589.0,12071001923h1072
-81.95506882626796,26.5206637542094,344174.0,0.10221,3.0,2014.0,12071001903h1614
-81.95506882626796,26.5206637542094,344174.0,0.10221,3.0,2014.0,12071001903h1614
-81.95527474054961,26.514547200360727,110712.0,0.097,2.0,,12071001922h278
-81.95503380314027,26.520385605456283,359186.0,0.09934,3.0,1851.0,12071001903h576
-81.95503380314027,26.520385605456283,363852.0,0.09934,3.0,1851.0,12071001903h576
-81.95494952724904,26.52016509739436,321424.0,0.09934,3.0,1666.0,12071001903h1242
-81.95494952724904,26.52016509739436,367361.0,0.09934,3.0,1666.0,12071001903h1242
-81.97429418032793,26.51533485616517,0.0,1.08935,,,12071001923h788
-81.9746610730691,26.516022156460668,0.0,0.10259,,,12071001923h457
-81.97453461453904,26.516259987596,0.0,0.318,,,12071001923h780
-81.97461271625349,26.515623244081603,1142900.0,0.329,4.0,,12071001923h591
-81.97460861662525,26.515376249717733,1039090.0,0.306,4.0,3643.0,12071001923h453
-81.97460404595121,26.51512973514437,1044657.0,0.301,5.0,4011.0,12071001923h87
-81.9746016691529,26.514882272346146,2753716.0,0.298,4.0,4632.0,12071001923h819
-81.97459802904146,26.514634754174335,1037095.0,0.295,3.0,3411.0,12071001923h425
-81.97459503011538,26.514384458760187,922728.0,0.288,4.0,4071.0,12071001923h48
-81.9746200164435,26.515872104085226,503738.0,0.353,4.0,4245.0,12071001923h363
-81.95776634714115,26.522382059131186,0.0,0.64203,,,12071001903h450
-81.95775098618891,26.52124504242177,0.0,0.61683,,,12071001903h629
-81.95791015907051,26.52155370441916,0.0,2.14692,,,12071001903h611
-81.95745870266826,26.52269304541121,253771.0,0.219,3.0,1955.0,12071001903h1232
-81.95767493927224,26.522706194608364,367978.0,0.198,3.0,2292.0,12071001903h818
-81.95787546917931,26.522696925900995,523174.0,0.204,3.0,2400.0,12071001903h849
-81.95809679191662,26.52269192285159,352666.0,0.244,3.0,2300.0,12071001903h1543
-81.95807662701459,26.522059680730848,479260.0,0.241,3.0,2577.0,12071001903h55
-81.95785695631707,26.5220577786378,366068.0,0.205,3.0,,12071001903h1322
-81.9576559646862,26.522055486435363,352554.0,0.201,3.0,2290.0,12071001903h318
-81.95745755891268,26.52205164367606,389777.0,0.207,3.0,2291.0,12071001903h367
-81.95726330214536,26.521369335078116,341005.0,0.237,3.0,,12071001903h357
-81.95744162025684,26.52154966644096,409022.0,0.243,3.0,2445.0,12071001903h1402
-81.95764770264253,26.521584720394262,394129.0,0.202,3.0,,12071001903h986
-81.95784592723676,26.521585254751248,412129.0,0.206,3.0,2294.0,12071001903h1451
-81.9580647305529,26.521583976228825,352043.0,0.242,3.0,2293.0,12071001903h1497
-81.95804572863362,26.52092467010954,342705.0,0.279,3.0,2388.0,12071001903h1481
-81.95784040713457,26.520925366201496,370572.0,0.215,3.0,2293.0,12071001903h585
-81.95760019874201,26.520946374981957,281927.0,0.268,3.0,2290.0,12071001903h813
-81.95811110404847,26.51980996978912,309683.0,0.256,3.0,1831.0,12071001903h1201
-81.95809287005127,26.52001345805989,383440.0,0.206,3.0,,12071001903h1279
-81.95808230508254,26.520183367059737,325803.0,0.214,3.0,,12071001903h1314
-81.95813539824279,26.520468353400908,259824.0,0.423,3.0,2292.0,12071001903h569
-81.95824768719326,26.52311009922046,338009.0,0.206,3.0,1771.0,12071001903h74
-81.95722902084773,26.522708353793213,423909.0,0.259,3.0,2406.0,12071001903h1209
-81.95727492213136,26.522128499694357,247713.0,0.197,3.0,1778.0,12071001903h959
-81.95734228919741,26.520806546666236,438838.0,0.348,3.0,2788.0,12071001903h870
-81.9573611998089,26.52055496447676,509992.0,0.224,3.0,2073.0,12071001903h1069
-81.95745991028174,26.52035779267454,328229.0,0.251,3.0,2293.0,12071001903h1616
-81.9574562237944,26.520185312148573,247353.0,0.275,3.0,2030.0,12071001903h1469
-81.95742705447147,26.52001173038046,240692.0,0.282,3.0,2291.0,12071001922h664
-81.9574125114992,26.519825373770654,235462.0,0.361,3.0,2350.0,12071001922h1275
-81.95512607805803,26.521549796090294,321569.0,0.09934,3.0,1858.0,12071001903h439
-81.95512607805803,26.521549796090294,326752.0,0.09934,3.0,1858.0,12071001903h439
-81.97260927938477,26.51045519128213,472765.0,0.9142,4.0,,12071001923h564
-81.97261779430781,26.51099185205544,994965.0,1.836,5.0,,12071001923h195
-81.96614817122736,26.507568360942468,0.0,3.62107,,,12071001922h384
-81.9666224781347,26.506796948256785,0.0,0.77427,,,12071001922h1063
-81.96662950047478,26.5083591133368,0.0,1.93225,,,12071001922h1029
-81.96606777303406,26.50757841191432,0.0,3.28753,,,12071001922h703
-81.96751288995667,26.507269704722127,419025.0,0.304,4.0,,12071001922h312
-81.96749226279783,26.507519953653613,397875.0,0.252,3.0,2320.0,12071001922h1
-81.96752921611653,26.5077819129258,281872.0,0.329,3.0,2132.0,12071001922h1065
-81.96740938878585,26.50802639220249,308961.0,0.367,3.0,,12071001922h1107
-81.96711702411893,26.50806464325873,358462.0,0.237,4.0,2237.0,12071001922h1110
-81.96686237747002,26.508043021514982,407686.0,0.235,3.0,2223.0,12071001922h1273
-81.96661880780978,26.50801705272846,375368.0,0.237,3.0,2106.0,12071001922h178
-81.96637495077462,26.50801480959952,378035.0,0.235,3.0,2063.0,12071001922h1268
-81.96613141549922,26.508040433317785,304319.0,0.24,3.0,2091.0,12071001922h487
-81.96588798603395,26.508061338492656,486714.0,0.235,3.0,2198.0,12071001922h1036
-81.96564320798527,26.50805612745218,305456.0,0.246,3.0,2230.0,12071001922h246
-81.9653988931535,26.508045938216195,380260.0,0.271,4.0,,12071001922h1129
-81.96513545266967,26.50807813455782,317338.0,0.285,3.0,2232.0,12071001922h1119
-81.96487247221764,26.50800637501394,288936.0,0.303,3.0,2092.0,12071001922h557
-81.9647321116481,26.50780179893747,165281.0,0.285,3.0,2150.0,12071001922h1284
-81.96475292823368,26.50756710959432,188782.0,0.265,4.0,2728.0,12071001922h2
-81.96471367644298,26.507337701086275,613979.0,0.286,3.0,2922.0,12071001922h463
-81.96484940623583,26.507140704166886,651226.0,0.285,4.0,3094.0,12071001922h282
-81.9650978003108,26.507076078440708,384012.0,0.27,3.0,2552.0,12071001922h1240
-81.96535941230614,26.50712041422361,401596.0,0.243,3.0,2436.0,12071001922h393
-81.96560542025225,26.5071266618489,291389.0,0.234,3.0,2165.0,12071001922h1022
-81.96584991191355,26.50710842285102,342589.0,0.238,3.0,2186.0,12071001922h548
-81.96609438155086,26.50707952408291,345024.0,0.236,3.0,2091.0,12071001922h649
-81.96633912802042,26.507076972480696,329787.0,0.254,3.0,2236.0,12071001922h292
-81.96658355454458,26.507084372849725,323081.0,0.275,3.0,,12071001922h1336
-81.96682813791129,26.50706622914384,377153.0,0.255,3.0,2232.0,12071001922h298
-81.96708648501053,26.507036307974488,363492.0,0.262,4.0,2361.0,12071001922h1237
-81.96736521686255,26.507063319411472,137907.0,0.339,3.0,1999.0,12071001922h1054
-81.96449029055685,26.508336162709263,721381.0,0.716,4.0,2903.0,12071001922h571
-81.96408452173873,26.50829366508532,692628.0,0.449,5.0,3290.0,12071001922h141
-81.96414593190728,26.507752243057737,461953.0,0.361,3.0,0.0,12071001922h1061
-81.96411455408729,26.507481963672543,488118.0,0.359,3.0,2285.0,12071001922h159
-81.9641318546515,26.50721779344223,474841.0,0.37,4.0,,12071001922h761
-81.96425917166752,26.50690105431335,630552.0,0.723,3.0,2780.0,12071001922h730
-81.95555950579433,26.52269640909417,381412.0,0.41942,2.0,1768.0,12071001903h1300
-81.95555950579433,26.52269640909417,353449.0,0.41942,3.0,1668.0,12071001903h1300
-81.95555950579433,26.52269640909417,353449.0,0.41942,3.0,1668.0,12071001903h1300
-81.95555950579433,26.52269640909417,356584.0,0.41942,3.0,1668.0,12071001903h1300
-81.95555950579433,26.52269640909417,349654.0,0.41942,3.0,1668.0,12071001903h1300
-81.97488229289485,26.515287586066425,0.0,0.6388,,,12071001923h1169
-81.97508465202844,26.51494057826046,2052641.0,0.246,4.0,4371.0,12071001923h723
-81.975086982259,26.51519062618294,944007.0,0.248,4.0,2954.0,12071001923h141
-81.97509606428456,26.51543842670175,1338745.0,0.246,5.0,5156.0,12071001923h382
-81.97511292108665,26.51568833526017,2050444.0,0.235,5.0,4936.0,12071001923h577
-81.97514322298179,26.51594255981318,902816.0,0.216,3.0,,12071001923h498
-81.97525241793541,26.516278701293555,846050.0,0.268,4.0,3850.0,12071001923h197
-81.95503724230801,26.521307993260432,447336.0,0.10221,3.0,1970.0,12071001903h672
-81.95503724230801,26.521307993260432,448482.0,0.10221,3.0,1970.0,12071001903h672
-81.95475213213804,26.51356576398669,143661.0,0.094,2.0,,12071001913h607
-81.95485023103768,26.514173201449296,69272.0,0.19,3.0,960.0,12071001922h606
-81.97247759507131,26.5058764773812,75536.0,2.013,3.0,,12071001923h10
-81.96164297803789,26.506462202507898,0.0,17.27966,0.0,768.0,12071001912h499
-81.95721469109057,26.508367079256963,699583.0,1.362,4.0,3626.0,12071001912h888
-81.95774368519756,26.50840513045189,607758.0,0.62,3.0,,12071001922h688
-81.95814529921942,26.50840496156356,1607522.0,0.63,5.0,,12071001922h1128
-81.95855108435785,26.508399262705915,567565.0,0.625,4.0,,12071001922h554
-81.95896596823866,26.508396973297543,549784.0,0.659,3.0,2890.0,12071001922h778
-81.95939370892044,26.508386230791743,432896.0,0.665,3.0,2486.0,12071001922h490
-81.9598204949349,26.508377796341296,457172.0,0.656,3.0,2736.0,12071001922h617
-81.96024189211528,26.50836814418759,392009.0,0.65,3.0,,12071001922h812
-81.96066117322084,26.50836039766421,10.0,0.655,3.0,2720.0,12071001922h17
-81.96107265675899,26.50834748997485,800153.0,0.636,3.0,3006.0,12071001922h112
-81.96148154558934,26.50831555747,10.0,0.701,5.0,3606.0,12071001922h263
-81.96188573459698,26.50827786876254,733141.0,0.769,5.0,,12071001922h840
-81.9622907834364,26.508266286619666,424633.0,0.771,4.0,,12071001922h739
-81.96269779689308,26.508281437561447,635468.0,0.712,3.0,3266.0,12071001922h752
-81.96314947400315,26.50830469468276,402074.0,0.755,3.0,2522.0,12071001922h9
-81.96366536048167,26.50829693388733,295666.0,0.835,3.0,,12071001922h372
-81.96310273191182,26.507507279902228,10.0,0.461,5.0,3784.0,12071001922h604
-81.96304440750686,26.50716081135168,418932.0,0.341,3.0,,12071001922h625
-81.96303719662107,26.50688540853147,725061.0,0.337,5.0,,12071001922h912
-81.96300042807584,26.506609005500184,319133.0,0.345,3.0,,12071001922h290
-81.962942496707,26.506334698539327,947497.0,0.333,3.0,3409.0,12071001922h863
-81.96293402175846,26.506060064804064,503668.0,0.332,3.0,,12071001922h805
-81.96297683018567,26.50578524776377,532492.0,0.336,3.0,3012.0,12071001922h208
-81.96301995083073,26.505509936400188,528560.0,0.334,3.0,3607.0,12071001922h814
-81.96304155676445,26.505160746326823,195877.0,0.503,3.0,,12071001912h773
-81.96255476993316,26.50504576284079,297820.0,0.799,4.0,,12071001922h403
-81.96221118323946,26.505408271874032,595175.0,0.405,3.0,,12071001922h1166
-81.96191645634785,26.505553510000084,556607.0,0.339,3.0,2967.0,12071001922h910
-81.96164177521962,26.505639603651257,326796.0,0.305,3.0,2254.0,12071001922h927
-81.96142549900384,26.505814822798545,270448.0,0.337,3.0,2103.0,12071001922h971
-81.96119131877106,26.50599184278218,530057.0,0.343,3.0,2171.0,12071001912h830
-81.96096657852277,26.506173253804214,174281.0,0.356,3.0,2525.0,12071001912h100
-81.96073663576121,26.50636386966757,300951.0,0.344,3.0,2467.0,12071001922h541
-81.96050135277868,26.506544633813714,710909.0,0.349,4.0,,12071001922h655
-81.96026447489939,26.50672608891512,226966.0,0.352,3.0,,12071001922h932
-81.9600254408643,26.506907361702257,713909.0,0.356,3.0,3409.0,12071001922h1297
-81.95978488765073,26.50708953847129,517935.0,0.358,3.0,,12071001922h1140
-81.95954575901334,26.50728509991057,424911.0,0.388,3.0,3688.0,12071001922h222
-81.95931857850152,26.50747794889816,553199.0,0.41,3.0,2845.0,12071001922h151
-81.95902751347519,26.50771820330562,614958.0,0.594,3.0,2703.0,12071001922h55
-81.95953786821244,26.507809163442708,485965.0,0.533,5.0,,12071001922h335
-81.95995837976717,26.5077599712508,236561.0,0.367,3.0,,12071001922h51
-81.96028104729324,26.507753829053726,180591.0,0.365,3.0,2121.0,12071001922h321
-81.96060298553621,26.507742991318324,290376.0,0.363,3.0,2267.0,12071001922h1162
-81.96090462740212,26.50768008756216,427622.0,0.43,3.0,,12071001922h1180
-81.96127947649238,26.50743709538304,522509.0,0.795,3.0,4122.0,12071001922h781
-81.96158307895584,26.507603083715946,651915.0,0.415,3.0,,12071001922h953
-81.96189233985845,26.507583033427117,250101.0,0.367,3.0,,12071001922h967
-81.96219842704274,26.50758432350238,10.0,0.346,4.0,,12071001922h44
-81.96272614515159,26.50765801016241,45779.0,0.828,3.0,4792.0,12071001922h823
-81.96366772973138,26.507726281016755,275525.0,0.427,3.0,2110.0,12071001922h1090
-81.96365136892986,26.507423347821057,517323.0,0.35,3.0,2474.0,12071001922h620
-81.96364197623484,26.50714987208964,322252.0,0.348,3.0,2189.0,12071001922h874
-81.96363483870056,26.506878405675455,452407.0,0.345,3.0,2114.0,12071001922h1239
-81.96361385100809,26.506601487147584,359735.0,0.373,3.0,2427.0,12071001922h663
-81.9635777078312,26.50632739518752,495345.0,0.409,3.0,2470.0,12071001922h61
-81.96356953119144,26.506055928051712,405569.0,0.41,3.0,2363.0,12071001922h1050
-81.9635888938471,26.505782514308656,648725.0,0.378,3.0,2923.0,12071001922h385
-81.96360552013044,26.50550619205685,446813.0,0.334,3.0,,12071001922h587
-81.96360315660056,26.505235074275827,498437.0,0.336,3.0,,12071001922h533
-81.96359478918045,26.504961412132385,856807.0,0.334,3.0,3208.0,12071001922h242
-81.96153991582274,26.50509683843615,459550.0,0.374,3.0,2373.0,12071001922h573
-81.96127938999552,26.50524799962784,359402.0,0.32,3.0,2235.0,12071001912h663
-81.96105300590162,26.50542157619172,634170.0,0.293,3.0,,12071001922h881
-81.96082442989807,26.505599814574463,485202.0,0.328,3.0,,12071001922h347
-81.96058162938093,26.50579211051172,671169.0,0.316,4.0,3775.0,12071001912h693
-81.96035252897758,26.505975461720183,448224.0,0.327,3.0,,12071001922h475
-81.96011628488303,26.506156717268528,447554.0,0.33,3.0,,12071001912h605
-81.95987855669658,26.50633765814426,445778.0,0.329,3.0,2136.0,12071001922h776
-81.95963992269294,26.50651823135343,461431.0,0.331,3.0,2484.0,12071001922h1013
-81.95937548877271,26.506717736019144,493110.0,0.396,3.0,2313.0,12071001922h657
-81.95881976102694,26.50713360894352,469645.0,0.357,3.0,2245.0,12071001922h1321
-81.95857107853107,26.50734218288081,435746.0,0.351,3.0,2143.0,12071001922h629
-81.95841525579911,26.507622182107976,390317.0,0.561,3.0,2130.0,12071001922h72
-81.95812108524646,26.507759131325454,342348.0,0.573,4.0,,12071001922h447
-81.9554148400058,26.508423684103036,143714.0,0.419,2.0,,12071001912h1018
-81.95558678535211,26.508227591799876,190161.0,0.237,2.0,1513.0,12071001912h318
-81.95561428735638,26.50801381682623,226846.0,0.222,2.0,,12071001912h631
-81.95560963481608,26.507835106585063,258640.0,0.165,3.0,1564.0,12071001912h644
-81.9556052189555,26.507686332970803,229956.0,0.165,2.0,1509.0,12071001912h156
-81.95560267812114,26.50753503555639,255937.0,0.164,3.0,1566.0,12071001912h677
-81.95560013691505,26.50738373859805,243934.0,0.168,3.0,,12071001912h288
-81.95559753694864,26.5072323699274,249122.0,0.162,2.0,1515.0,12071001912h236
-81.9555951116765,26.50708107105551,228917.0,0.162,2.0,1507.0,12071001912h908
-81.95559254477672,26.506929883261822,245555.0,0.158,2.0,1562.0,12071001912h591
-81.95558996059899,26.50677862112385,229268.0,0.152,2.0,1511.0,12071001912h158
-81.95558732486181,26.506627328284733,217244.0,0.152,2.0,1511.0,12071001912h555
-81.95558489255878,26.50647602898332,236303.0,0.155,3.0,,12071001913h212
-81.95558235138087,26.50632473133841,223848.0,0.159,3.0,1555.0,12071001912h655
-81.9555798105711,26.506173434349872,233238.0,0.158,3.0,1627.0,12071001912h389
-81.95557727744146,26.50602209106582,10.0,0.159,2.0,1515.0,12071001922h833
-81.95557467909178,26.505870807684648,230310.0,0.162,2.0,1515.0,12071001922h671
-81.95557220299527,26.50571954929428,224565.0,0.162,2.0,1515.0,12071001912h1085
-81.95556964573119,26.505568244807307,230342.0,0.172,2.0,1507.0,12071001922h934
-81.9555671046494,26.505416947798857,226340.0,0.172,2.0,1515.0,12071001922h201
-81.95556459100209,26.50526561606394,226128.0,0.161,3.0,1559.0,12071001912h880
-81.95556199085088,26.505114320734837,220928.0,0.167,2.0,,12071001922h343
-81.95555945841295,26.50496305277849,202075.0,0.203,2.0,,12071001922h422
-81.95465339177734,26.508224463940625,232683.0,0.215,3.0,2415.0,12071001912h322
-81.9549659528994,26.50816552596512,32159.0,0.364,2.0,1544.0,12071001912h763
-81.95509946680514,26.507892307721814,202473.0,0.243,3.0,2255.0,12071001912h845
-81.9550849878762,26.50766617297843,219219.0,0.207,3.0,1807.0,12071001912h611
