lon,lat,timestep,repair,sales,household_id
-81.97069571090113,26.50507507075627,2022-07,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2022-08,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2022-09,1,0,12071001923h470
-81.97069571090113,26.50507507075627,2022-10,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2022-11,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2022-12,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2023-01,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2023-02,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2023-03,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2023-04,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2023-05,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2023-06,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2023-07,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2023-08,0,0,12071001923h470
-81.97069571090113,26.50507507075627,2023-09,0,0,12071001923h470
-81.97068183524807,26.50931941877262,2022-07,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2022-08,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2022-09,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2022-10,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2022-11,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2022-12,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2023-01,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2023-02,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2023-03,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2023-04,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2023-05,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2023-06,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2023-07,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2023-08,0,0,12071001923h351
-81.97068183524807,26.50931941877262,2023-09,0,0,12071001923h351
-81.97064190276063,26.508664905157165,2022-07,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2022-08,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2022-09,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2022-10,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2022-11,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2022-12,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2023-01,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2023-02,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2023-03,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2023-04,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2023-05,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2023-06,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2023-07,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2023-08,0,0,12071001923h1096
-81.97064190276063,26.508664905157165,2023-09,0,0,12071001923h1096
-81.9706405927189,26.51021944239044,2022-07,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2022-08,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2022-09,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2022-10,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2022-11,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2022-12,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2023-01,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2023-02,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2023-03,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2023-04,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2023-05,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2023-06,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2023-07,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2023-08,0,0,12071001923h117
-81.9706405927189,26.51021944239044,2023-09,0,0,12071001923h117
-81.97060972233763,26.50795287166637,2022-07,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2022-08,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2022-09,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2022-10,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2022-11,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2022-12,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2023-01,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2023-02,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2023-03,1,0,12071001923h910
-81.97060972233763,26.50795287166637,2023-04,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2023-05,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2023-06,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2023-07,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2023-08,0,0,12071001923h910
-81.97060972233763,26.50795287166637,2023-09,0,0,12071001923h910
-81.97060276230376,26.515451007357537,2022-07,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2022-08,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2022-09,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2022-10,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2022-11,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2022-12,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2023-01,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2023-02,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2023-03,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2023-04,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2023-05,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2023-06,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2023-07,0,0,12071001923h297
-81.97060276230376,26.515451007357537,2023-08,0,1,12071001923h297
-81.97060276230376,26.515451007357537,2023-09,0,0,12071001923h297
-81.97058612720915,26.507444795331587,2022-07,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2022-08,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2022-09,1,0,12071001923h210
-81.97058612720915,26.507444795331587,2022-10,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2022-11,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2022-12,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2023-01,1,0,12071001923h210
-81.97058612720915,26.507444795331587,2023-02,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2023-03,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2023-04,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2023-05,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2023-06,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2023-07,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2023-08,0,0,12071001923h210
-81.97058612720915,26.507444795331587,2023-09,0,0,12071001923h210
-81.97058486789332,26.51102575809476,2022-07,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2022-08,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2022-09,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2022-10,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2022-11,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2022-12,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2023-01,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2023-02,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2023-03,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2023-04,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2023-05,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2023-06,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2023-07,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2023-08,0,0,12071001923h776
-81.97058486789332,26.51102575809476,2023-09,0,0,12071001923h776
-81.97057551034762,26.50941827148312,2022-07,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2022-08,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2022-09,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2022-10,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2022-11,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2022-12,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2023-01,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2023-02,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2023-03,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2023-04,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2023-05,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2023-06,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2023-07,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2023-08,0,0,12071001923h599
-81.97057551034762,26.50941827148312,2023-09,0,0,12071001923h599
-81.97056430446901,26.50635550404226,2022-07,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2022-08,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2022-09,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2022-10,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2022-11,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2022-12,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2023-01,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2023-02,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2023-03,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2023-04,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2023-05,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2023-06,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2023-07,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2023-08,0,0,12071001923h801
-81.97056430446901,26.50635550404226,2023-09,0,0,12071001923h801
-81.97054596012258,26.514865655565565,2022-07,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2022-08,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2022-09,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2022-10,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2022-11,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2022-12,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2023-01,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2023-02,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2023-03,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2023-04,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2023-05,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2023-06,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2023-07,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2023-08,0,0,12071001923h1185
-81.97054596012258,26.514865655565565,2023-09,0,0,12071001923h1185
-81.9704816906673,26.505078082534634,2022-07,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2022-08,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2022-09,1,0,12071001923h632
-81.9704816906673,26.505078082534634,2022-10,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2022-11,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2022-12,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2023-01,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2023-02,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2023-03,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2023-04,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2023-05,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2023-06,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2023-07,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2023-08,0,0,12071001923h632
-81.9704816906673,26.505078082534634,2023-09,0,0,12071001923h632
-81.97046918607803,26.50951712520842,2022-07,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2022-08,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2022-09,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2022-10,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2022-11,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2022-12,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2023-01,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2023-02,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2023-03,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2023-04,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2023-05,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2023-06,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2023-07,0,1,12071001923h719
-81.97046918607803,26.50951712520842,2023-08,0,0,12071001923h719
-81.97046918607803,26.50951712520842,2023-09,0,0,12071001923h719
-81.97046712280668,26.5087846848194,2022-07,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2022-08,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2022-09,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2022-10,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2022-11,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2022-12,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2023-01,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2023-02,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2023-03,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2023-04,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2023-05,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2023-06,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2023-07,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2023-08,0,0,12071001923h3
-81.97046712280668,26.5087846848194,2023-09,0,0,12071001923h3
-81.97043409528746,26.510391262590183,2022-07,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2022-08,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2022-09,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2022-10,1,0,12071001923h1049
-81.97043409528746,26.510391262590183,2022-11,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2022-12,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2023-01,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2023-02,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2023-03,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2023-04,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2023-05,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2023-06,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2023-07,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2023-08,0,0,12071001923h1049
-81.97043409528746,26.510391262590183,2023-09,0,0,12071001923h1049
-81.97040236054339,26.50795424554859,2022-07,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2022-08,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2022-09,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2022-10,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2022-11,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2022-12,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2023-01,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2023-02,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2023-03,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2023-04,1,0,12071001923h720
-81.97040236054339,26.50795424554859,2023-05,1,0,12071001923h720
-81.97040236054339,26.50795424554859,2023-06,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2023-07,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2023-08,0,0,12071001923h720
-81.97040236054339,26.50795424554859,2023-09,0,0,12071001923h720
-81.9703657089903,26.51128733844966,2022-07,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2022-08,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2022-09,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2022-10,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2022-11,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2022-12,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2023-01,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2023-02,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2023-03,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2023-04,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2023-05,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2023-06,0,1,12071001923h114
-81.9703657089903,26.51128733844966,2023-07,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2023-08,0,0,12071001923h114
-81.9703657089903,26.51128733844966,2023-09,0,0,12071001923h114
-81.97036286141206,26.509615977184232,2022-07,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2022-08,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2022-09,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2022-10,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2022-11,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2022-12,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2023-01,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2023-02,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2023-03,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2023-04,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2023-05,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2023-06,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2023-07,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2023-08,0,0,12071001923h432
-81.97036286141206,26.509615977184232,2023-09,0,0,12071001923h432
-81.97035033913166,26.50617246943261,2022-07,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2022-08,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2022-09,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2022-10,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2022-11,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2022-12,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2023-01,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2023-02,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2023-03,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2023-04,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2023-05,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2023-06,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2023-07,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2023-08,0,0,12071001923h97
-81.97035033913166,26.50617246943261,2023-09,0,0,12071001923h97
-81.9703389735159,26.50744928602819,2022-07,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2022-08,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2022-09,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2022-10,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2022-11,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2022-12,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2023-01,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2023-02,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2023-03,1,0,12071001923h32
-81.9703389735159,26.50744928602819,2023-04,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2023-05,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2023-06,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2023-07,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2023-08,0,0,12071001923h32
-81.9703389735159,26.50744928602819,2023-09,0,0,12071001923h32
-81.97033002450348,26.515466156892977,2022-07,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2022-08,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2022-09,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2022-10,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2022-11,0,1,12071001923h978
-81.97033002450348,26.515466156892977,2022-12,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2023-01,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2023-02,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2023-03,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2023-04,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2023-05,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2023-06,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2023-07,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2023-08,0,0,12071001923h978
-81.97033002450348,26.515466156892977,2023-09,0,0,12071001923h978
-81.97027338986345,26.508732968874355,2022-07,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2022-08,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2022-09,1,0,12071001923h1076
-81.97027338986345,26.508732968874355,2022-10,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2022-11,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2022-12,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2023-01,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2023-02,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2023-03,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2023-04,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2023-05,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2023-06,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2023-07,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2023-08,0,0,12071001923h1076
-81.97027338986345,26.508732968874355,2023-09,0,0,12071001923h1076
-81.97026766962685,26.505081093816514,2022-07,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2022-08,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2022-09,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2022-10,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2022-11,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2022-12,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2023-01,1,0,12071001923h1119
-81.97026766962685,26.505081093816514,2023-02,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2023-03,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2023-04,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2023-05,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2023-06,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2023-07,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2023-08,0,0,12071001923h1119
-81.97026766962685,26.505081093816514,2023-09,0,0,12071001923h1119
-81.97026472435329,26.512692489904538,2022-07,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2022-08,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2022-09,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2022-10,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2022-11,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2022-12,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2023-01,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2023-02,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2023-03,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2023-04,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2023-05,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2023-06,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2023-07,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2023-08,0,0,12071001923h62
-81.97026472435329,26.512692489904538,2023-09,0,0,12071001923h62
-81.97025653805582,26.50971483049338,2022-07,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2022-08,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2022-09,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2022-10,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2022-11,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2022-12,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2023-01,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2023-02,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2023-03,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2023-04,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2023-05,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2023-06,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2023-07,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2023-08,0,0,12071001923h329
-81.97025653805582,26.50971483049338,2023-09,0,0,12071001923h329
-81.97025610574643,26.51489830146705,2022-07,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2022-08,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2022-09,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2022-10,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2022-11,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2022-12,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2023-01,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2023-02,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2023-03,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2023-04,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2023-05,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2023-06,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2023-07,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2023-08,0,0,12071001923h1124
-81.97025610574643,26.51489830146705,2023-09,0,0,12071001923h1124
-81.97023875667095,26.50549438339897,2022-07,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2022-08,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2022-09,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2022-10,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2022-11,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2022-12,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2023-01,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2023-02,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2023-03,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2023-04,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2023-05,1,0,12071001923h1040
-81.97023875667095,26.50549438339897,2023-06,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2023-07,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2023-08,0,0,12071001923h1040
-81.97023875667095,26.50549438339897,2023-09,1,0,12071001923h1040
-81.97023695535776,26.51059014278113,2022-07,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2022-08,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2022-09,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2022-10,0,1,12071001923h105
-81.97023695535776,26.51059014278113,2022-11,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2022-12,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2023-01,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2023-02,1,0,12071001923h105
-81.97023695535776,26.51059014278113,2023-03,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2023-04,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2023-05,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2023-06,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2023-07,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2023-08,0,0,12071001923h105
-81.97023695535776,26.51059014278113,2023-09,0,0,12071001923h105
