lon,lat,first_sale_in_period
-81.99309868731376,26.563443540937595,2023-02-28
-81.99309868731378,26.563443540937595,0
-81.99309868731376,26.563443540937595,0
-81.99309868731376,26.56344354093759,0
-81.99309868731376,26.563443540937595,0
-81.99309868731376,26.563443540937595,2023-03-03
-81.99167392961026,26.586513780183974,0
-81.99167303930363,26.586293668611468,0
-81.9688568879517,26.517741174722115,0
-82.03224634477456,26.5714315762953,0
-81.94448811905566,26.503340905488173,0
-81.99323003468217,26.56342106865536,0
-82.00273926719831,26.57619240718808,0
-81.88488789365324,26.53889001642061,2023-07-06
-81.88488789365324,26.53889001642061,0
-81.88488789365324,26.53889001642061,0
-81.88488789365324,26.53889001642061,0
-81.88488789365324,26.53889001642061,0
-81.88488789365324,26.53889001642061,0
-81.88488789365324,26.53889001642061,0
-81.88488789365324,26.53889001642061,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,2023-03-01
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,2023-01-11
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,2023-03-28
-81.94124131065898,26.514670179422087,2023-09-06
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,2022-09-26
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,0
-81.94124131065898,26.514670179422087,2023-01-06
-81.94124131065898,26.514670179422087,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,2023-02-10
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,2023-02-10
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,2023-02-09
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.94101138595026,26.513807345539306,0
-81.88572524227146,26.54220377742616,0
-81.88572524227146,26.54220377742616,0
-81.88572524227146,26.54220377742616,0
-81.88572524227146,26.54220377742616,0
-81.88572524227146,26.54220377742616,0
-81.88572524227146,26.54220377742616,0
-81.88572524227146,26.54220377742616,0
-81.88572524227146,26.54220377742616,0
-82.0054497203387,26.566049574228423,0
-81.93622426922974,26.51764374425632,0
-81.93622426922974,26.51764374425632,0
-81.93622426922974,26.51764374425632,2023-06-14
-81.93622426922974,26.51764374425632,0
-81.93622426922974,26.51764374425632,0
-81.93622426922974,26.51764374425632,0
-81.93622426922974,26.51764374425632,0
-81.93622426922974,26.51764374425632,0
-81.93768488908633,26.515238212371074,0
-81.93768488908633,26.515238212371074,0
-81.93768488908633,26.515238212371074,0
-81.93768488908633,26.515238212371074,0
-81.93708203431693,26.51483189162455,0
-81.93708203431693,26.51483189162455,0
-81.93708203431693,26.51483189162455,0
-81.93708203431693,26.51483189162455,0
-81.99897945591978,26.541854945876956,0
-81.9989794559198,26.541854945876963,0
-81.9989794559198,26.541854945876977,0
-81.99897945591981,26.541854945876977,0
-81.99928960556923,26.54194654990084,0
-81.99928960556922,26.54194654990085,0
-81.99928960556919,26.54194654990084,0
-81.9992896055692,26.54194654990085,0
-81.99959574266548,26.542069513582675,0
-81.99959574266548,26.54206951358268,0
-81.99959574266549,26.542069513582668,0
-81.99959574266549,26.542069513582685,0
-81.99991460244266,26.542275148386903,0
-81.99991460244266,26.542275148386903,0
-81.99991460244266,26.542275148386903,0
-81.99991460244266,26.542275148386903,0
-82.009973367087,26.54839333562385,0
-82.009973367087,26.54839333562385,0
-82.009973367087,26.54839333562385,2022-08-01
-82.009973367087,26.54839333562385,0
-82.00015093460105,26.542904141409277,0
-82.00015093460105,26.542904141409277,0
-82.00015093460105,26.542904141409277,0
-82.00015093460105,26.542904141409277,0
-82.00020988766276,26.543227624551506,2023-05-16
-82.00020988766276,26.543227624551506,0
-82.00020988766276,26.543227624551506,0
-82.00020988766276,26.543227624551506,0
-82.0000569281332,26.54353310281864,0
-82.0000569281332,26.54353310281864,0
-82.0000569281332,26.54353310281864,0
-82.0000569281332,26.54353310281864,0
-81.99973267182574,26.543632378144405,0
-81.99973267182574,26.543632378144405,0
-81.99973267182574,26.543632378144405,0
-81.99973267182574,26.543632378144405,0
-81.99935674313792,26.54362667662545,0
-81.99935674313792,26.54362667662545,0
-81.99935674313792,26.54362667662545,0
-81.99935674313792,26.54362667662545,0
-81.9820913615615,26.5685416596131,2022-09-26
-81.9820913615615,26.5685416596131,2022-10-28
-82.01190709811966,26.580521693902185,2023-09-12
-82.020212451413,26.601338334769533,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93658336063119,26.517700838233974,0
-81.93798522711778,26.515103052073737,0
-81.93798522711778,26.515103052073737,0
-81.93798522711778,26.515103052073737,0
-81.93798522711778,26.515103052073737,0
-81.93764098158759,26.51495236036733,0
-81.93764098158759,26.51495236036733,0
-81.93764098158759,26.51495236036733,0
-81.93764098158759,26.51495236036733,0
-81.93741117152871,26.51467642285645,0
-81.93741117152871,26.51467642285645,0
-81.93741117152871,26.51467642285645,0
-81.93741117152871,26.51467642285645,0
-81.93703232036648,26.515133174479544,0
-81.93703232036648,26.515133174479544,0
-81.93703232036648,26.515133174479544,0
-81.93703232036648,26.515133174479544,0
-81.91533432739725,26.53079960527241,0
-81.91533432739725,26.53079960527241,0
-81.91533432739725,26.53079960527241,0
-81.91533432739725,26.53079960527241,2023-09-18
-81.91533432739725,26.53079960527241,0
-81.91533432739725,26.53079960527241,0
-81.91533432739725,26.53079960527241,0
-81.91533432739725,26.53079960527241,0
-81.91584499713643,26.53078668208852,0
-81.91584499713643,26.53078668208852,0
-81.91584499713643,26.53078668208852,0
-81.91584499713643,26.53078668208852,0
-81.91584499713643,26.53078668208852,0
-81.91584499713643,26.53078668208852,0
-81.91584499713643,26.53078668208852,0
-81.91584499713643,26.53078668208852,0
-81.91634979465063,26.530776392833385,0
-81.91634979465063,26.530776392833385,0
-81.91634979465063,26.530776392833385,0
-81.91634979465063,26.530776392833385,0
-81.91634979465063,26.530776392833385,0
-81.91634979465063,26.530776392833385,2022-08-19
-81.91634979465063,26.530776392833385,0
-81.91634979465063,26.530776392833385,0
-81.91475237184308,26.530557525885023,0
-81.89365479741593,26.495873509333812,0
-81.93948573007273,26.51575682889145,2023-03-28
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,2023-06-30
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.93948573007273,26.51575682889145,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,2023-03-07
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,0
-81.94014942332971,26.51526005072018,2023-08-22
-81.94014942332971,26.51526005072018,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,2023-03-27
-81.94078194506277,26.515403521667892,0
-81.94078194506277,26.515403521667892,2023-01-09
-81.89435755094446,26.495783670994715,0
-81.89439572151056,26.496018625519913,0
-81.89444457761535,26.496232873183985,0
-81.89444896752671,26.49645215934499,0
-81.89445983522963,26.49665838277259,0
-81.89448038966425,26.49686435673348,0
-81.8944947054646,26.49707620297972,0
-81.89452554907503,26.49729701421531,0
-81.8945952966075,26.497515264882267,0
-81.89469186505772,26.497717555073063,0
-81.89481116741625,26.4979167710562,0
-81.89490008859156,26.498152800325492,0
-81.89490691261244,26.498387787393664,0
-81.8949186786056,26.498594405170508,0
-81.8981069310824,26.499562819498735,0
-81.89749931126165,26.498613362821732,0
-81.8961145431507,26.498619404571283,0
-81.89493044408829,26.4988010232962,0
-81.89494221084944,26.499007641471433,0
-81.89495413381745,26.499217007677988,0
-81.89496638040374,26.49942918353656,0
-81.89498462747467,26.499639147240188,0
-81.89503013255519,26.49984371318152,2022-08-17
-81.89510585475246,26.500048571720043,0
-81.89520533810281,26.50025310998028,0
-81.89568547718166,26.499787106288508,0
-81.89557135495527,26.499572329951256,0
-81.89555845739775,26.499344600462756,0
-81.89554634632289,26.499132493424792,0
-81.89553442156905,26.498923127953223,0
-81.8965545127471,26.497634130592537,0
-81.89702177640808,26.495298061010335,0
-81.89485171597711,26.49531795841663,0
-81.89511963063295,26.497229908502035,0
-81.8950834532036,26.497001099722375,0
-81.89507787719383,26.496784796278373,0
-81.89506659540676,26.496578155893584,0
-81.89505509636943,26.49636874580043,0
-81.89503292648051,26.496154857356455,0
-81.89545045888612,26.495821161940693,0
-81.89565110156057,26.495912683450616,0
-81.89579295525766,26.49602226965173,0
-81.89592496294114,26.496121794345708,2023-03-15
-81.8960843444534,26.496199103920453,2023-06-29
-81.8962627373343,26.496253981862218,0
-81.89645440871882,26.496279423195475,0
-81.89663101091084,26.496278812490267,0
-81.89679949142085,26.4962794452888,0
-81.89699855783947,26.49629136031269,0
-81.89721098338511,26.496383315899035,0
-81.8973477049921,26.49652985693723,0
-81.8955226537507,26.49871650902628,0
-81.89551088759372,26.498509891659527,0
-81.89550067152362,26.49830147091261,0
-81.8954877279259,26.49808072673174,0
-81.89542612662517,26.497852649091,0
-81.89532185295631,26.497644642705826,0
-81.89520644595083,26.497447732551255,0
-81.89745283851458,26.496648011093068,0
-81.89757386457018,26.496756097309554,2022-11-28
-81.89769065557965,26.49688667244385,2023-08-14
-81.89777899581581,26.49705081994445,0
-81.89783104564718,26.497234847398364,0
-81.89783120091421,26.497402772290087,0
-81.89783324604498,26.497553713864928,0
-81.89785176870016,26.497717678785833,0
-81.89797092157714,26.496527993741143,0
-81.89810511827372,26.496410104364873,0
-81.89824608729434,26.49633546353973,0
-81.898414968063,26.49622731950204,0
-81.89847244172198,26.496009847886185,0
-81.89846011189162,26.495747019368817,0
-81.89831770764329,26.495596864722163,0
-81.89806069196686,26.495594945228927,0
-81.89781012002764,26.495611173583537,0
-81.89774503457701,26.495822084789413,0
-81.89769179869498,26.496001395185736,0
-81.89754455629208,26.496113370473843,0
-81.89611759973516,26.4956040573335,0
-81.89597831011024,26.49539280827476,0
-81.89577407645761,26.495336535539796,0
-81.89557081910063,26.495323084890284,0
-81.89538586545437,26.495313666462092,0
-81.89520641653661,26.495319403337408,0
-81.89503061796746,26.495320172323968,0
-81.89486153639893,26.495799595402605,0
-81.8950487117525,26.495810868415504,0
-81.89523402623689,26.495804551703387,0
-81.97159053211638,26.49529914480278,2022-11-04
-82.01755307776625,26.56244048795174,0
-81.88669651495925,26.539658331059407,0
-81.88669651495925,26.539658331059407,0
-81.88669651495925,26.539658331059407,0
-81.88669651495925,26.539658331059407,0
-81.88627066157466,26.539249210667208,0
-81.88627066157466,26.539249210667208,0
-81.88627066157466,26.539249210667208,0
-81.88627066157466,26.539249210667208,0
-81.97252034424702,26.507863690028472,0
-81.97249825363983,26.506823292684736,0
-81.96875101086563,26.51054182273402,0
-81.96832094168549,26.511433585450423,0
-81.97000925730342,26.509305815987155,0
-81.96986758023704,26.509234500069024,0
-81.96970536973176,26.509239257775164,0
-81.9695472438913,26.509249974823277,0
-81.9693947769135,26.509251527053515,0
-81.9692275841908,26.509238271707797,0
-81.96899989950504,26.509279848545994,0
-81.96881514746812,26.509478872455436,0
-81.9688210522221,26.50967833144363,0
-81.96882816607106,26.50981586927561,0
-81.96882918585042,26.50995304611776,0
-81.96882054059401,26.510089063828037,0
-81.96882656692266,26.510221078223644,0
-81.96890621303612,26.510338031735404,0
-81.96848888173851,26.508825243560963,0
-81.96871942852805,26.508822598924336,0
-81.96886961779568,26.50879423494555,0
-81.96902163348794,26.508758381041552,2022-07-08
-81.96917450738597,26.508747184726996,0
-81.96932792249693,26.508747587752808,0
-81.96948111937436,26.508741604570705,0
-81.96963355329002,26.508736845537,0
-81.96979308475872,26.508738205182464,0
-81.9699604184575,26.50873580427709,0
-81.97011983656789,26.50872914368093,0
-81.97027338986345,26.508732968874355,0
-81.97046712280668,26.5087846848194,0
-81.97064190276063,26.508664905157165,0
-81.97076865181845,26.508555738523196,0
-81.96832694663594,26.51077477402812,0
-81.9682958107276,26.51061929624468,0
-81.9682845151981,26.510480540600263,0
-81.96828097655477,26.51034468609395,0
-81.96828255395627,26.510207128373683,0
-81.96827906479794,26.510067889299272,0
-81.9682772513433,26.509930340201876,0
-81.96827543814686,26.50979279067838,0
-81.96827368744528,26.509655222667853,0
-81.96827700929113,26.50951703704854,0
-81.96828881633589,26.509379497531285,0
-81.96827715296921,26.509243691414703,0
-81.9682475551808,26.509013505641253,0
-81.97144350789031,26.50864160837004,0
-81.971342251297,26.50874567095031,0
-81.97123356151674,26.50884328061769,0
-81.97111822398163,26.50893477621629,0
-81.97100394408015,26.50902616753876,0
-81.97089463153155,26.509121924557764,0
-81.97078815749742,26.509220565069917,0
-81.97068183524807,26.50931941877262,0
-81.97057551034762,26.509418271483117,0
-81.97046918607803,26.50951712520842,2023-07-10
-81.97036286141206,26.509615977184232,0
-81.97025653805582,26.50971483049338,0
-81.97015021387395,26.509813683811004,0
-81.97003119374624,26.50990024066359,0
-81.96992157181533,26.509997447740957,0
-81.96981508519828,26.510096159937515,0
-81.96969254288801,26.510204158335007,0
-81.96939475098073,26.51051050235833,0
-81.96927834676066,26.5106242727864,0
-81.96917201978425,26.51072312512421,0
-81.9690656933099,26.510821977051577,0
-81.96895936634111,26.51092082862488,0
-81.96883095787653,26.51103908727905,0
-81.96868722659771,26.51117902427999,0
-81.96934898500115,26.509721628347982,0
-81.96976469941012,26.507877241638628,0
-81.9708397961532,26.50744869100092,2022-07-26
-81.97058612720915,26.507444795331587,0
-81.9703389735159,26.50744928602819,0
-81.9700940540676,26.50746368551445,0
-81.9697895528167,26.507325733086965,0
-81.96975425638873,26.50711707539113,0
-81.96962231535468,26.506908770976036,0
-81.96940078175345,26.50674674109172,0
-81.9691462922195,26.50667839857847,0
-81.96881438776228,26.506529846788343,0
-81.96878581121673,26.506332618575087,0
-81.96878693377266,26.50612630698522,0
-81.96877996174634,26.505926570965983,0
-81.96877692945897,26.505737790243135,0
-81.96906988599059,26.505578757841047,0
-81.96928272628776,26.50557747421298,0
-81.9694964459071,26.50557873056733,0
-81.96970984514365,26.50557192262253,0
-81.9699275766095,26.505564654509076,0
-81.97022326169792,26.505719349601183,0
-81.97023170119822,26.505937960573483,0
-81.97035033913166,26.50617246943261,0
-81.97056430446901,26.50635550404226,0
-81.97082556716178,26.506442353439436,0
-81.97116515477956,26.50639009588768,0
-81.97114017434866,26.506625651736364,0
-81.97114686431715,26.506827133278072,0
-81.97115235784986,26.507045994229863,0
-81.97114657877418,26.50725453499286,0
-81.97125128897979,26.50796721532951,0
-81.9710293636044,26.50794244027998,0
-81.97082269398108,26.507950439792648,0
-81.97060972233763,26.507952871666372,0
-81.97040236054339,26.50795424554859,0
-81.97019642563463,26.507962185313552,0
-81.96998276763186,26.507961465011068,0
-81.96977549827515,26.507967098794474,0
-81.96957771027355,26.50797194329493,2022-08-19
-81.96937853652749,26.507970853635182,0
-81.9691717853323,26.50797856320892,0
-81.96895875401536,26.50798044791347,0
-81.96869826584445,26.50800502663634,0
-81.96831859959434,26.508038704457167,0
-81.97094269000844,26.508451783642084,0
-81.97114901027051,26.505486624650064,0
-81.97116312605866,26.505700280376715,0
-81.97120159596693,26.50596635167511,2022-09-01
-81.97076308829199,26.50548728267338,0
-81.97076418887109,26.505706086965738,2023-02-15
-81.97083956262938,26.50595099378485,0
-81.96922941816919,26.507208713283003,0
-81.96896075097179,26.50715376438335,0
-81.96872636759343,26.50716317052608,0
-81.96873021295235,26.507490553102016,0
-81.9689679687772,26.507496466961555,0
-81.96925943269912,26.507518695689164,0
-81.96977096875533,26.50754192090082,0
-81.96881568877104,26.506749156781687,0
-81.96876972770268,26.505520448791607,0
-81.97023875667095,26.505494383398972,0
-81.97116978305536,26.507491303821233,0
-81.96823443495222,26.507750582603705,0
-81.96823937028712,26.507469078498268,0
-81.96825380651217,26.50711392230967,0
-81.96826023356522,26.506917082946433,0
-81.96825429766423,26.50673948932564,0
-81.96823833264067,26.506560501332896,0
-81.96823172883155,26.506374262557102,0
-81.9682286418073,26.50618186419008,0
-81.96822554304293,26.505996181239336,0
-81.96822255924724,26.505817374448352,0
-81.96821951555009,26.505631666872617,0
-81.96818923774258,26.505387561143568,0
-81.9682421479114,26.505116159085475,0
-81.96851353957965,26.50511945502964,0
-81.96872281976383,26.50510485259079,0
-81.96893768739517,26.50509980311432,0
-81.96915170682864,26.505096793852054,0
-81.96937719220308,26.50509362193699,0
-81.96961414384762,26.50509028848438,0
-81.96983962957958,26.50508711640512,0
-81.97005364936963,26.50508410570281,2022-08-15
-81.97026766962685,26.50508109381651,0
-81.9704816906673,26.50507808253463,0
-81.97069571090113,26.50507507075627,0
-81.97090972980912,26.50507205773913,0
-81.97112389945838,26.50506932855159,0
-81.97139163308977,26.50504952485301,0
-81.9716875529807,26.505107982969143,0
-81.97167676883512,26.505360529107097,0
-81.97168958030038,26.505550990202128,0
-81.97169216163738,26.50574378986091,0
-81.97169414377461,26.50593636623527,0
-81.97169612542612,26.506128942308155,0
-81.9716981069155,26.50632151853233,0
-81.97170008841391,26.50651409483007,0
-81.97170207049803,26.506706671010495,0
-81.97170405142339,26.506899247346283,0
-81.9717060335249,26.50709182397453,0
-81.97170801487908,26.507284400340193,0
-81.9717099962396,26.507476976704915,0
-81.97171197701246,26.507669552958586,0
-81.97171394774121,26.507862133321257,0
-81.97171064882743,26.50805564227437,0
-81.9716873582586,26.508250058553152,0
-81.88664112060299,26.539257438908216,0
-81.88664112060299,26.539257438908216,0
-81.88664112060299,26.539257438908216,0
-81.88664112060299,26.539257438908216,0
-81.99918344495607,26.541455290874055,0
-81.99918344495607,26.541455290874055,0
-81.99918344495607,26.541455290874055,0
-81.99918344495607,26.541455290874055,0
-81.99955635334125,26.541577969228,0
-81.99955635334125,26.541577969228,2023-03-24
-81.99955635334125,26.541577969228,0
-81.99955635334125,26.541577969228,0
-81.9999397549565,26.541698365838062,0
-81.9999397549565,26.541698365838062,0
-81.9999397549565,26.541698365838062,0
-81.9999397549565,26.541698365838062,0
-82.0003230588266,26.54167873126085,0
-82.0003230588266,26.54167873126085,0
-82.0003230588266,26.54167873126085,0
-82.0003230588266,26.54167873126085,0
-82.00075283641551,26.54172498885572,0
-82.00075283641551,26.54172498885572,0
-82.00075283641551,26.54172498885572,0
-82.00075283641551,26.54172498885572,0
-82.0004492182533,26.542279594593715,0
-82.0004492182533,26.542279594593715,0
-82.0004492182533,26.542279594593715,0
-82.0004492182533,26.542279594593715,0
-82.00055533178822,26.542606532596036,0
-82.00055533178822,26.542606532596036,0
-82.00055533178822,26.542606532596036,0
-82.00055533178822,26.542606532596036,0
-82.00011224978759,26.544004395683665,0
-82.00011224978759,26.544004395683665,0
-82.00011224978759,26.544004395683665,0
-82.00011224978759,26.544004395683665,0
-81.99969990462672,26.544090235426072,0
-81.99969990462672,26.544090235426072,0
-81.99969990462672,26.544090235426072,0
-81.99969990462672,26.544090235426072,0
-81.99930444984403,26.544074223541667,0
-81.99930444984403,26.544074223541667,0
-81.99930444984403,26.544074223541667,0
-81.99930444984403,26.544074223541667,0
-81.9988940249225,26.544009495742948,0
-81.9988940249225,26.544009495742955,0
-81.9988940249225,26.54400949574295,0
-81.99889402492249,26.544009495742937,0
-81.88649373220562,26.542020629758813,0
-81.90794630160485,26.518091144894136,0
-81.90794630160485,26.518091144894136,0
-81.90794630160485,26.518091144894136,0
-81.90794630160485,26.518091144894136,0
-81.90794630160485,26.518091144894136,0
-81.90794630160485,26.518091144894136,0
-81.9317558977237,26.498301346289267,0
-81.93175589772365,26.49830134628927,2023-09-16
-81.93175589772365,26.498301346289264,0
-81.93175589772366,26.49830134628928,0
-81.93175589772365,26.498301346289264,0
-81.93175589772368,26.49830134628927,0
-81.93175589772369,26.49830134628928,0
-81.9317558977236,26.498301346289256,0
-81.93175589772365,26.49830134628927,0
-81.93175589772365,26.498301346289264,0
-81.93175589772369,26.498301346289264,0
-81.93175589772369,26.498301346289285,0
-81.93175589772365,26.49830134628926,0
-81.93175589772366,26.49830134628928,0
-81.93175589772368,26.49830134628927,0
-81.9317558977236,26.498301346289256,0
-81.93175589772368,26.49830134628928,0
-81.93175589772362,26.49830134628927,0
-81.93175589772365,26.49830134628927,0
-81.93175589772365,26.49830134628926,0
-81.93175589772365,26.498301346289264,0
-81.93175589772368,26.49830134628927,0
-81.93175589772366,26.49830134628927,0
-81.93175589772369,26.498301346289264,0
-81.93175589772368,26.49830134628928,0
-81.93175589772365,26.49830134628927,0
-81.93175589772366,26.49830134628927,0
-81.93175589772369,26.49830134628928,0
-81.93175589772362,26.49830134628927,0
-81.93175589772368,26.49830134628927,0
-81.93175589772369,26.498301346289285,0
-81.93175589772366,26.498301346289267,0
-81.93225456793294,26.497863241908767,0
-81.93225456793293,26.49786324190877,0
-81.93225456793294,26.497863241908775,0
-81.93225456793297,26.49786324190877,0
-81.93225456793299,26.49786324190878,0
-81.9322545679329,26.497863241908767,0
-81.93225456793297,26.49786324190877,0
-81.93225456793296,26.497863241908764,2023-04-06
-81.93225456793297,26.497863241908775,0
-81.93225456793297,26.49786324190877,0
-81.93225456793296,26.497863241908775,0
-81.93225456793299,26.497863241908764,0
-81.93225456793294,26.497863241908767,0
-81.93225456793294,26.497863241908767,0
-81.93225456793296,26.497863241908775,0
-81.93225456793294,26.497863241908775,0
-81.93225456793294,26.497863241908767,0
-81.93225456793296,26.497863241908764,0
-81.932254567933,26.497863241908775,0
